Dates,WAB
2020-04-06,73.0199966430664
2020-06-24,74.43000030517578
2018-11-09,74.7699966430664
2019-07-23,75.41999816894531
2019-06-21,75.48999786376953
2019-05-20,76.08999633789062
2019-04-18,76.80000305175781
2018-09-06,76.0999984741211
2018-10-08,74.91000366210938
2019-02-13,74.52999877929688
2018-12-11,74.9800033569336
2019-09-25,77.0199966430664
2020-01-21,76.83000183105469
2020-04-09,76.98999786376953
2019-11-06,77.83000183105469
2020-01-24,78.3499984741211
2020-01-27,77.63999938964844
2020-04-15,76.93000030517578
2018-12-26,77.30999755859375
2019-08-07,77.25
2019-06-04,73.27999877929688
2018-09-21,74.4800033569336
2018-07-19,74.75
2018-08-20,75.87000274658203
2018-10-23,75.83999633789062
2019-05-03,75.87999725341797
2019-04-01,74.5999984741211
2019-02-28,73.75
2019-11-12,72.87999725341797
2020-01-30,71.69999694824219
2019-11-15,73.04000091552734
2020-04-21,71.94999694824219
2019-04-16,70.6500015258789
2019-03-15,68.97000122070312
2019-02-11,69.20999908447266
2019-01-10,67.79000091552734
2019-08-22,65.7300033569336
2018-11-07,65.5
2018-08-03,65.41999816894531
2018-09-04,64.70999908447266
2019-06-19,65.56999969482422
2019-09-23,66.38999938964844
2019-11-18,65.6500015258789
2020-02-05,64.83000183105469
2020-04-24,63.099998474121094
2019-03-29,63.56999969482422
2019-11-21,66.01000213623047
2020-04-27,67.4000015258789
2020-02-11,68.11000061035156
2020-04-30,68.0
2019-05-01,68.75
2019-02-26,69.45999908447266
2019-01-25,68.52999877929688
2018-12-24,69.06999969482422
2019-09-06,69.05000305175781
2018-07-17,68.55000305175781
2018-09-19,70.20999908447266
2019-08-05,71.19000244140625
2019-10-08,72.36000061035156
2019-12-11,72.79000091552734
2019-11-27,71.55999755859375
2020-02-14,69.19000244140625
2020-05-06,68.75
2019-01-08,69.76000213623047
2018-12-07,71.80000305175781
2019-08-20,73.47000122070312
2018-11-05,73.58000183105469
2019-07-19,73.5999984741211
2018-10-04,73.83000183105469
2019-06-17,74.38999938964844
2019-05-16,73.22000122070312
2018-08-01,72.83999633789062
2019-03-13,70.62999725341797
2019-12-03,72.04000091552734
2020-02-20,72.36000061035156
2019-12-06,72.72000122070312
2020-05-12,72.62999725341797
2019-12-09,71.36000061035156
2020-02-26,70.62000274658203
2020-05-15,70.77999877929688
2019-03-28,72.48999786376953
2018-09-17,73.04000091552734
2018-08-16,73.19999694824219
2018-10-19,72.11000061035156
2019-04-29,72.12000274658203
2019-01-23,77.86000061035156
2019-09-04,78.72000122070312
2018-11-20,78.44000244140625
2019-07-02,77.1500015258789
2019-05-31,74.16999816894531
2019-12-12,73.23999786376953
2020-05-18,75.6500015258789
2019-09-27,73.98999786376953
2020-03-03,72.16999816894531
2020-05-21,69.22000122070312
2019-05-14,69.31999969482422
2018-08-31,66.83000183105469
2018-07-30,64.72000122070312
2018-10-02,66.66000366210938
2019-04-12,68.41000366210938
2019-03-11,69.01000213623047
2019-02-07,69.56999969482422
2019-07-17,69.23999786376953
2019-09-19,67.6500015258789
2019-10-21,66.88999938964844
2019-12-18,66.7699966430664
2020-03-06,66.6500015258789
2019-10-03,67.75
2020-03-09,69.54000091552734
2020-05-27,68.16000366210938
2019-12-24,66.97000122070312
2020-03-12,68.69999694824219
2018-12-20,68.87000274658203
2019-08-01,71.5199966430664
2018-08-14,72.25
2018-07-13,74.48999786376953
2018-10-17,74.8499984741211
2019-05-29,76.2300033569336
2019-03-26,76.4800033569336
2019-02-22,76.12000274658203
2019-10-04,75.58999633789062
2019-11-05,75.26000213623047
2019-12-27,74.44999694824219
2020-06-02,74.61000061035156
2019-12-30,74.05000305175781
2020-03-18,73.33000183105469
2020-06-05,73.48999786376953
2019-07-15,72.9000015258789
2018-12-03,72.69999694824219
2019-06-13,72.37999725341797
2019-01-04,68.0
2018-08-29,66.08999633789062
2019-02-05,66.19000244140625
2018-11-01,65.80999755859375
2019-08-16,64.55000305175781
2019-04-10,64.62000274658203
2019-09-17,65.62999725341797
2019-10-15,67.66000366210938
2020-01-02,66.91999816894531
2020-06-08,67.97000122070312
2019-10-18,68.63999938964844
2020-03-24,70.16999816894531
2020-06-11,70.47000122070312
2020-01-08,70.66999816894531
2019-04-25,70.81999969482422
2019-07-30,71.29000091552734
2019-02-20,70.70999908447266
2018-07-11,71.02999877929688
2018-09-13,71.47000122070312
2018-10-15,70.37999725341797
2019-06-28,69.98999786376953
2018-12-18,73.5
2018-11-16,74.70999908447266
2019-10-02,77.38999938964844
2020-03-27,78.25
2020-01-10,78.2699966430664
2019-10-24,79.27999877929688
2020-03-30,79.18000030517578
2020-06-17,78.94000244140625
2020-01-14,79.25
2020-04-02,78.7300033569336
2019-01-02,78.5999984741211
2019-08-14,80.1500015258789
2018-10-30,79.77999877929688
2019-06-11,79.5199966430664
2019-05-10,79.3499984741211
2019-04-08,80.29000091552734
2018-08-27,80.05999755859375
2018-07-26,81.69999694824219
2018-09-28,81.75
2019-03-07,80.30999755859375
2019-10-30,79.08999633789062
2020-01-17,80.31999969482422
2020-06-23,76.5999984741211
2020-04-08,77.91000366210938
2020-06-26,77.0
2019-03-22,78.0
2019-01-17,77.5999984741211
2019-08-29,75.23999786376953
2018-11-14,76.04000091552734
2019-06-26,76.4000015258789
2018-09-11,77.04000091552734
2018-07-09,76.2300033569336
2018-08-10,74.97000122070312
2019-04-23,74.91000366210938
2019-09-30,76.47000122070312
2020-01-23,76.68000030517578
2019-11-08,78.06999969482422
2020-04-14,78.29000091552734
2019-11-11,78.55999755859375
2020-01-29,78.93000030517578
2020-04-17,78.91999816894531
2018-07-24,78.3499984741211
2018-09-26,80.95999908447266
2019-05-08,80.58000183105469
2019-03-05,80.27999877929688
2019-02-01,80.80000305175781
2018-12-31,80.31999969482422
2018-11-29,79.6500015258789
2019-08-12,78.83000183105469
2019-07-11,78.70999908447266
2019-09-13,79.1500015258789
2019-11-14,78.9000015258789
2020-04-20,79.8499984741211
2020-02-04,80.44000244140625
2020-04-23,79.87000274658203
2018-12-14,79.43000030517578
2019-08-27,80.18000030517578
2018-08-08,80.23999786376953
2018-10-11,77.25
2018-11-12,77.54000091552734
2019-07-26,77.95999908447266
2019-06-24,77.2699966430664
2019-05-23,76.5199966430664
2019-03-20,76.41000366210938
2019-01-15,79.33999633789062
2019-11-20,81.08000183105469
2020-02-07,81.5
2020-02-10,79.30999755859375
2020-04-29,77.93000030517578
2019-11-26,79.2300033569336
2020-02-13,79.98999786376953
2019-01-30,78.81999969482422
2018-08-23,77.80000305175781
2018-09-24,81.05000305175781
2018-11-27,80.0999984741211
2018-10-26,80.2300033569336
2019-07-09,78.63999938964844
2019-06-07,75.75
2019-05-06,75.11000061035156
2019-04-04,73.83999633789062
2019-09-11,72.2699966430664
2019-11-29,69.12999725341797
2020-05-05,68.95999908447266
2019-12-02,69.08000183105469
2020-02-19,66.41999816894531
2020-05-08,63.400001525878906
2019-05-21,61.88999938964844
2019-03-18,57.18000030517578
2018-09-07,60.040000915527344
2018-08-06,58.40999984741211
2018-10-09,56.119998931884766
2019-02-14,57.290000915527344
2018-12-12,51.06999969482422
2019-07-24,50.25
2019-09-26,47.540000915527344
2019-10-28,43.599998474121094
2019-12-05,46.5
2020-05-11,43.0
2019-07-03,46.27000045776367
2020-02-25,49.619998931884766
2020-05-14,50.779998779296875
2020-02-28,49.34000015258789
2019-08-08,49.45000076293945
2019-06-05,50.75
2018-07-20,47.130001068115234
2018-08-21,46.45000076293945
2018-10-24,44.41999816894531
2019-04-02,49.43000030517578
2019-03-01,53.2400016784668
2019-01-28,52.9900016784668
2018-12-27,56.16999816894531
2019-09-09,54.97999954223633
2020-03-02,53.36000061035156
2020-05-20,50.22999954223633
2019-12-17,49.5
2020-03-05,50.2400016784668
2019-02-12,49.209999084472656
2019-01-11,50.119998931884766
2018-12-10,51.619998931884766
2019-08-23,53.09000015258789
2018-11-08,54.16999816894531
2019-07-22,55.06999969482422
2019-06-20,57.08000183105469
2018-09-05,59.689998626708984
2019-04-17,58.4900016784668
2019-09-24,55.95000076293945
2019-12-20,55.09000015258789
2020-05-26,56.779998779296875
2019-04-30,55.400001525878906
2019-12-23,55.599998474121094
2020-03-11,57.380001068115234
2020-05-29,56.540000915527344
2019-12-26,55.290000915527344
2020-06-01,52.59000015258789
2019-05-02,52.40999984741211
2019-02-27,52.900001525878906
2018-11-23,57.099998474121094
2019-08-06,57.400001525878906
2018-07-18,58.189998626708984
2018-09-20,58.400001525878906
2018-10-22,57.0099983215332
2019-07-05,61.369998931884766
2019-06-03,64.18000030517578
2019-10-09,64.6500015258789
2019-10-11,61.29999923706055
2020-03-17,62.119998931884766
2020-06-04,63.90999984741211
2019-10-14,65.86000061035156
2020-03-20,67.97000122070312
2018-11-06,72.72000122070312
2019-06-18,72.81999969482422
2019-05-17,70.83000183105469
2019-04-15,68.52999877929688
2019-03-14,62.61000061035156
2019-01-09,63.2599983215332
2018-08-02,61.880001068115234
2018-10-05,65.36000061035156
2019-08-21,63.52000045776367
2019-10-17,62.06999969482422
2020-03-23,62.40999984741211
2020-06-10,61.11000061035156
2019-02-25,61.90999984741211
2020-01-07,60.54999923706055
2020-03-26,58.459999084472656
2019-10-23,57.88999938964844
