Dates,WAB
2019-01-03,1359400.0
2019-08-15,1550800.0
2018-10-31,5044700.0
2019-09-16,2119300.0
2020-02-18,1354900.0
2020-05-07,1272800.0
2018-08-17,953500.0
2019-12-04,858700.0
2020-02-21,875900.0
2018-12-17,779200.0
2019-08-30,1097600.0
2018-11-15,826000.0
2019-07-29,752000.0
2019-06-27,450300.0
2019-04-24,929600.0
2018-07-10,673900.0
2018-09-12,916100.0
2019-02-19,1230100.0
2019-01-18,428700.0
2020-02-24,248600.0
2020-05-13,653500.0
2019-12-10,562900.0
2020-02-27,921000.0
2019-12-13,1324000.0
2020-05-19,1185000.0
2019-03-06,1271500.0
2018-11-30,1229100.0
2019-08-13,1308500.0
2019-07-12,998200.0
2019-06-10,921400.0
2019-05-09,1083100.0
2018-07-25,1498900.0
2018-09-27,1346000.0
2018-10-29,1425300.0
2019-10-16,1198800.0
2019-12-16,1354400.0
2020-03-04,1927900.0
2020-05-22,1181900.0
2019-10-01,1742400.0
2019-12-19,556900.0
2018-09-10,1037400.0
2019-05-24,1215100.0
2018-08-09,1072200.0
2019-04-22,841700.0
2019-03-21,708500.0
2019-01-16,952100.0
2019-08-28,1423600.0
2018-11-13,1848700.0
2018-10-12,2228800.0
2019-06-25,1205100.0
2020-03-10,784600.0
2020-05-28,514500.0
2019-10-07,501600.0
2020-03-13,746700.0
2019-10-10,717500.0
2020-03-16,908200.0
2020-06-03,780400.0
2018-11-28,1213100.0
2018-09-25,1364700.0
2018-07-23,754200.0
2018-08-24,6343900.0
2019-07-10,3410000.0
2019-05-07,1911300.0
2019-04-05,1019100.0
2019-03-04,1024100.0
2019-01-31,1413300.0
2019-09-12,825900.0
2019-12-31,1014500.0
2020-03-19,747900.0
2020-01-03,724700.0
2020-06-09,991400.0
2019-02-15,686500.0
2019-01-14,1610300.0
2018-07-06,1290200.0
2018-08-07,1013500.0
2018-10-10,1029600.0
2018-12-13,1043600.0
2019-08-26,843900.0
2019-07-25,1271600.0
2019-05-22,1805100.0
2019-03-19,4839400.0
2020-01-06,27636600.0
2020-03-25,5232900.0
2020-06-12,4279700.0
2019-10-22,3778800.0
2020-01-09,2354500.0
2020-06-15,2548000.0
2019-10-25,3602000.0
2020-03-31,2003800.0
2020-06-18,2321300.0
2019-04-03,1972700.0
2018-08-22,1935600.0
2018-10-25,2533800.0
2019-01-29,1803800.0
2018-12-28,2060200.0
2018-11-26,1398000.0
2019-08-09,2122000.0
2019-07-08,3080900.0
2019-06-06,2107300.0
2019-09-10,2942100.0
2020-01-15,1460600.0
2020-04-03,1657600.0
2019-10-31,1626900.0
2020-04-06,2015500.0
2020-06-24,2523600.0
2018-11-09,1876500.0
2019-07-23,1028200.0
2019-06-21,1181900.0
2019-05-20,1133100.0
2019-04-18,1050200.0
2018-09-06,1138700.0
2018-10-08,972000.0
2019-02-13,840500.0
2018-12-11,906200.0
2019-09-25,1144900.0
2020-01-21,883000.0
2020-04-09,1042000.0
2019-11-06,1563300.0
2020-01-24,1436900.0
2020-01-27,929600.0
2020-04-15,974800.0
2018-12-26,1167100.0
2019-08-07,5177200.0
2019-06-04,2772200.0
2018-09-21,2077800.0
2018-07-19,1698900.0
2018-08-20,2986600.0
2018-10-23,12139100.0
2019-05-03,4985800.0
2019-04-01,4119300.0
2019-02-28,4648300.0
2019-11-12,2102400.0
2020-01-30,3256300.0
2019-11-15,2348400.0
2020-04-21,3640500.0
2019-04-16,2666700.0
2019-03-15,2570700.0
2019-02-11,1717500.0
2019-01-10,2786200.0
2019-08-22,1916500.0
2018-11-07,1866300.0
2018-08-03,2103400.0
2018-09-04,2232000.0
2019-06-19,2806000.0
2019-09-23,2427800.0
2019-11-18,2166100.0
2020-02-05,1054800.0
2020-04-24,1906200.0
2019-03-29,2123600.0
2019-11-21,1639700.0
2020-04-27,2070900.0
2020-02-11,1756000.0
2020-04-30,1302800.0
2019-05-01,1106200.0
2019-02-26,1589800.0
2019-01-25,985300.0
2018-12-24,1234200.0
2019-09-06,1767700.0
2018-07-17,1481500.0
2018-09-19,1569600.0
2019-08-05,1391700.0
2019-10-08,1240700.0
2019-12-11,2425800.0
2019-11-27,2714700.0
2020-02-14,1328800.0
2020-05-06,873100.0
2019-01-08,836000.0
2018-12-07,2630300.0
2019-08-20,1834200.0
2018-11-05,1589700.0
2019-07-19,622800.0
2018-10-04,721000.0
2019-06-17,1246300.0
2019-05-16,1700500.0
2018-08-01,1026300.0
2019-03-13,1154000.0
2019-12-03,992400.0
2020-02-20,936400.0
2019-12-06,1048100.0
2020-05-12,1019100.0
2019-12-09,1082000.0
2020-02-26,1502000.0
2020-05-15,1149800.0
2019-03-28,988700.0
2018-09-17,956300.0
2018-08-16,690200.0
2018-10-19,1233500.0
2019-04-29,2602100.0
2019-01-23,3949500.0
2019-09-04,2443900.0
2018-11-20,1501500.0
2019-07-02,1558300.0
2019-05-31,2251600.0
2019-12-12,1532900.0
2020-05-18,2073200.0
2019-09-27,17001900.0
2020-03-03,7634700.0
2020-05-21,2938200.0
2019-05-14,4097200.0
2018-08-31,3226800.0
2018-07-30,4298500.0
2018-10-02,4001700.0
2019-04-12,2557200.0
2019-03-11,2450400.0
2019-02-07,1786000.0
2019-07-17,975900.0
2019-09-19,2546700.0
2019-10-21,1166700.0
2019-12-18,1175100.0
2020-03-06,782300.0
2019-10-03,1396300.0
2020-03-09,1014000.0
2020-05-27,1725000.0
2019-12-24,902900.0
2020-03-12,1706500.0
2018-12-20,876700.0
2019-08-01,2000100.0
2018-08-14,1804400.0
2018-07-13,1825600.0
2018-10-17,1090700.0
2019-05-29,1255600.0
2019-03-26,1672800.0
2019-02-22,882100.0
2019-10-04,955800.0
2019-11-05,810400.0
2019-12-27,2077000.0
2020-06-02,1294600.0
2019-12-30,838800.0
2020-03-18,1499300.0
2020-06-05,813700.0
2019-07-15,809900.0
2018-12-03,814400.0
2019-06-13,1893500.0
2019-01-04,1828700.0
2018-08-29,1530300.0
2019-02-05,1000200.0
2018-11-01,827300.0
2019-08-16,1198300.0
2019-04-10,985300.0
2019-09-17,917700.0
2019-10-15,1260200.0
2020-01-02,917100.0
2020-06-08,1510500.0
2019-10-18,1482200.0
2020-03-24,1583300.0
2020-06-11,1017000.0
2020-01-08,1172000.0
2019-04-25,1214900.0
2019-07-30,1114300.0
2019-02-20,710100.0
2018-07-11,874100.0
2018-09-13,1517200.0
2018-10-15,1478100.0
2019-06-28,1511500.0
2018-12-18,2651000.0
2018-11-16,1841300.0
2019-10-02,2257500.0
2020-03-27,1625700.0
2020-01-10,1030900.0
2019-10-24,1861100.0
2020-03-30,1041900.0
2020-06-17,1341400.0
2020-01-14,808600.0
2020-04-02,941500.0
2019-01-02,714400.0
2019-08-14,800100.0
2018-10-30,882900.0
2019-06-11,679400.0
2019-05-10,1014000.0
2019-04-08,1012600.0
2018-08-27,649900.0
2018-07-26,1248500.0
2018-09-28,989400.0
2019-03-07,770800.0
2019-10-30,605200.0
2020-01-17,1004900.0
2020-06-23,1297300.0
2020-04-08,888600.0
2020-06-26,1020000.0
2019-03-22,1177100.0
2019-01-17,3460300.0
2019-08-29,2466300.0
2018-11-14,2893200.0
2019-06-26,4243000.0
2018-09-11,1380200.0
2018-07-09,1800100.0
2018-08-10,1387900.0
2019-04-23,1829100.0
2019-09-30,1145100.0
2020-01-23,1775500.0
2019-11-08,935100.0
2020-04-14,432500.0
2019-11-11,673900.0
2020-01-29,914200.0
2020-04-17,970400.0
2018-07-24,1145800.0
2018-09-26,1717800.0
2019-05-08,968700.0
2019-03-05,1233500.0
2019-02-01,1073900.0
2018-12-31,1536000.0
2018-11-29,841400.0
2019-08-12,808100.0
2019-07-11,974100.0
2019-09-13,805500.0
2019-11-14,952800.0
2020-04-20,938800.0
2020-02-04,1644900.0
2020-04-23,1264500.0
2018-12-14,1039900.0
2019-08-27,1158200.0
2018-08-08,757200.0
2018-10-11,831800.0
2018-11-12,533700.0
2019-07-26,530000.0
2019-06-24,890000.0
2019-05-23,1403000.0
2019-03-20,953600.0
2019-01-15,1011300.0
2019-11-20,1545200.0
2020-02-07,679000.0
2020-02-10,1141000.0
2020-04-29,953800.0
2019-11-26,1404200.0
2020-02-13,843200.0
2019-01-30,1597800.0
2018-08-23,1088800.0
2018-09-24,2128100.0
2018-11-27,1494900.0
2018-10-26,1357200.0
2019-07-09,1243300.0
2019-06-07,1649400.0
2019-05-06,1300100.0
2019-04-04,1147300.0
2019-09-11,2129700.0
2019-11-29,3401700.0
2020-05-05,2582500.0
2019-12-02,3038200.0
2020-02-19,3097600.0
2020-05-08,3069400.0
2019-05-21,3156400.0
2019-03-18,3241700.0
2018-09-07,2359800.0
2018-08-06,2625900.0
2018-10-09,4415000.0
2019-02-14,3887700.0
2018-12-12,2929100.0
2019-07-24,2821600.0
2019-09-26,4801200.0
2019-10-28,3771400.0
2019-12-05,3713500.0
2020-05-11,1934800.0
2019-07-03,2203300.0
2020-02-25,2081900.0
2020-05-14,2086400.0
2020-02-28,2616900.0
2019-08-08,1517800.0
2019-06-05,1747500.0
2018-07-20,1914000.0
2018-08-21,2498900.0
2018-10-24,1720600.0
2019-04-02,1221800.0
2019-03-01,1434800.0
2019-01-28,1205900.0
2018-12-27,1574700.0
2019-09-09,917300.0
2020-03-02,1056300.0
2020-05-20,1347700.0
2019-12-17,1952300.0
2020-03-05,2043100.0
2019-02-12,2306200.0
2019-01-11,1676600.0
2018-12-10,1547400.0
2019-08-23,1234200.0
2018-11-08,1881900.0
2019-07-22,1327300.0
2019-06-20,1501600.0
2018-09-05,2266900.0
2019-04-17,1750800.0
2019-09-24,1480800.0
2019-12-20,2267200.0
2020-05-26,1335800.0
2019-04-30,1381600.0
2019-12-23,1402600.0
2020-03-11,1060100.0
2020-05-29,997900.0
2019-12-26,1233900.0
2020-06-01,1753600.0
2019-05-02,1772800.0
2019-02-27,818600.0
2018-11-23,1232600.0
2019-08-06,793900.0
2018-07-18,916500.0
2018-09-20,607000.0
2018-10-22,745400.0
2019-07-05,1122800.0
2019-06-03,1287000.0
2019-10-09,1144800.0
2019-10-11,1586100.0
2020-03-17,1047800.0
2020-06-04,843300.0
2019-10-14,1944100.0
2020-03-20,1159500.0
2018-11-06,1966500.0
2019-06-18,1872800.0
2019-05-17,1246900.0
2019-04-15,1242100.0
2019-03-14,1459700.0
2019-01-09,1887400.0
2018-08-02,1162300.0
2018-10-05,1938800.0
2019-08-21,1184800.0
2019-10-17,674000.0
2020-03-23,1184100.0
2020-06-10,1310900.0
2019-02-25,1264600.0
2020-01-07,1390800.0
2020-03-26,1820800.0
2019-10-23,2699000.0
