Dates,HG=F
2020-06-02,2.5764999389648438
2019-12-30,2.5785000324249268
2020-03-18,2.5850000381469727
2020-06-05,2.626499891281128
2019-07-15,2.620500087738037
2018-12-03,2.61899995803833
2019-06-13,2.6554999351501465
2019-01-04,2.6605000495910645
2018-08-29,2.6714999675750732
2019-02-05,2.6710000038146973
2018-11-01,2.674999952316284
2019-08-16,2.625
2019-04-10,2.630000114440918
2019-09-17,2.6614999771118164
2019-10-15,2.690999984741211
2020-01-02,2.6610000133514404
2020-06-08,2.7184998989105225
2019-10-18,2.677999973297119
2020-01-05,2.6600000858306885
2020-03-24,2.6419999599456787
2020-06-11,2.630000114440918
2020-01-08,2.617500066757202
2019-04-25,2.631999969482422
2019-07-30,2.616499900817871
2019-02-20,2.6424999237060547
2018-07-11,2.6465001106262207
2018-09-13,2.621000051498413
2018-10-15,2.6135001182556152
2019-06-28,2.6475000381469727
2018-12-18,2.6459999084472656
2018-11-16,2.6644999980926514
2019-10-02,2.629499912261963
2020-03-27,2.6050000190734863
2020-06-14,2.6105000972747803
2020-01-10,2.640500068664551
2019-10-24,2.6530001163482666
2020-03-30,2.7130000591278076
2020-06-17,2.746000051498413
2020-01-14,2.749000072479248
2020-04-02,2.760499954223633
2019-01-02,2.76200008392334
2019-08-14,2.7964999675750732
2018-10-30,2.812000036239624
2019-06-11,2.796999931335449
2019-05-10,2.815999984741211
2019-04-08,2.802999973297119
2018-08-27,2.805000066757202
2018-07-26,2.8545000553131104
2018-09-28,2.819999933242798
2019-03-07,2.814500093460083
2019-10-30,2.7939999103546143
2020-01-17,2.7945001125335693
2020-06-23,2.7894999980926514
2020-04-08,2.765000104904175
2020-06-26,2.7780001163482666
2019-03-22,2.8010001182556152
2019-01-17,2.7804999351501465
2019-08-29,2.8010001182556152
2018-11-14,2.801500082015991
2019-06-26,2.805500030517578
2018-09-11,2.8554999828338623
2018-07-09,2.8575000762939453
2018-08-10,2.8485000133514404
2019-04-23,2.8459999561309814
2019-09-30,2.8494999408721924
2020-01-23,2.8454999923706055
2020-06-29,2.7985000610351562
2019-11-08,2.7669999599456787
2020-01-26,2.7184998989105225
2020-04-14,2.678999900817871
2019-11-11,2.632499933242798
2020-01-29,2.5964999198913574
2020-04-17,2.5794999599456787
2018-07-24,2.553499937057495
2018-09-26,2.5234999656677246
2019-05-08,2.509000062942505
2019-03-05,2.487499952316284
2019-02-01,2.508500099182129
2018-12-31,2.5409998893737793
2019-09-13,2.563499927520752
2018-11-29,2.5899999141693115
2019-08-12,2.555000066757202
2019-07-11,2.5399999618530273
2019-11-14,2.5510001182556152
2020-04-20,2.5875000953674316
2020-02-04,2.6045000553131104
2020-04-23,2.619499921798706
2018-12-14,2.6054999828338623
2019-08-27,2.6029999256134033
2018-08-08,2.6075000762939453
2018-10-11,2.5980000495910645
2018-11-12,2.5945000648498535
2019-07-26,2.5994999408721924
2019-06-24,2.565000057220459
2019-05-23,2.5834999084472656
2019-03-20,2.5945000648498535
2019-01-15,2.5764999389648438
2019-11-20,2.5220000743865967
2020-02-07,2.5139999389648438
2020-04-26,2.500999927520752
2020-02-10,2.5144999027252197
2020-04-29,2.561500072479248
2019-11-26,2.5769999027252197
2020-02-13,2.572999954223633
2019-01-30,2.5464999675750732
2018-08-23,2.4630000591278076
2018-09-24,2.4795000553131104
2018-10-26,2.498500108718872
2019-09-11,2.48799991607666
2018-11-27,2.438999891281128
2019-07-09,2.4119999408721924
2019-06-07,2.4135000705718994
2019-05-06,2.3350000381469727
2019-04-04,2.302000045776367
2020-02-16,2.1110000610351562
2020-05-05,1.972499966621399
2019-12-02,2.0929999351501465
2020-02-19,2.055000066757202
2020-05-08,2.054500102996826
2019-05-21,2.1040000915527344
2019-03-18,2.1494998931884766
2018-09-07,2.1589999198913574
2018-08-06,2.1579999923706055
2018-10-09,2.135499954223633
2019-02-14,2.1459999084472656
2018-12-12,2.1735000610351562
2019-07-24,2.1545000076293945
2019-09-26,2.1740000247955322
2019-10-28,2.1705000400543213
2019-12-05,2.2039999961853027
2020-05-11,2.2184998989105225
2020-02-25,2.242500066757202
2020-05-14,2.246500015258789
2020-02-28,2.2634999752044678
2020-05-17,2.301500082015991
2019-08-08,2.308000087738037
2019-06-05,2.2769999504089355
2018-07-20,2.2890000343322754
2018-08-21,2.3329999446868896
2018-10-24,2.3355000019073486
2019-04-02,2.2939999103546143
2019-03-01,2.1494998931884766
2019-01-28,2.2105000019073486
2018-12-27,2.2899999618530273
2019-09-09,2.2885000705718994
2020-03-02,2.3489999771118164
2020-05-20,2.316499948501587
2019-12-17,2.3340001106262207
2020-03-05,2.3369998931884766
2019-02-12,2.3350000381469727
2019-01-11,2.2860000133514404
2018-12-10,2.2909998893737793
2019-08-23,2.2839999198913574
2018-11-08,2.306999921798706
2019-07-22,2.3340001106262207
2019-06-20,2.3499999046325684
2018-09-05,2.3980000019073486
2019-04-17,2.4019999504089355
2019-09-24,2.367000102996826
2019-12-20,2.3304998874664307
2020-03-08,2.3445000648498535
2020-05-26,2.313999891281128
2019-04-30,2.3285000324249268
2019-12-23,2.3340001106262207
2020-03-11,2.3585000038146973
2020-05-29,2.4010000228881836
2019-12-26,2.4040000438690186
2020-06-01,2.421999931335449
2019-05-02,2.371500015258789
2019-02-27,2.3945000171661377
2019-08-06,2.385999917984009
2018-07-18,2.3585000038146973
2018-09-20,2.383500099182129
2018-10-22,2.3914999961853027
2019-07-05,2.4235000610351562
2019-06-03,2.4235000610351562
2019-10-09,2.4590001106262207
2019-12-12,2.4749999046325684
2019-10-11,2.4549999237060547
2020-03-17,2.4809999465942383
2020-06-04,2.5390000343322754
2019-10-14,2.5304999351501465
2020-03-20,2.555500030517578
2020-06-07,2.5969998836517334
2018-11-06,2.557499885559082
2019-06-18,2.558500051498413
2019-05-17,2.5810000896453857
2019-04-15,2.5374999046325684
2019-03-14,2.5309998989105225
2019-01-09,2.551500082015991
2018-08-02,2.572000026702881
2018-10-05,2.5880000591278076
2019-08-21,2.5950000286102295
2019-10-17,2.5950000286102295
2020-03-23,2.619499921798706
2020-06-10,2.626499891281128
2019-02-25,2.628499984741211
2020-01-07,2.6705000400543213
2020-03-26,2.6505000591278076
2019-10-23,2.6679999828338623
