Dates,EXR
2019-09-04,114.2699966430664
2018-11-20,114.45999908447266
2019-07-02,115.4000015258789
2019-05-31,115.58999633789062
2019-12-12,116.16000366210938
2020-05-18,117.62000274658203
2019-09-27,118.80999755859375
2020-03-03,119.19000244140625
2020-05-21,119.25
2019-05-14,119.37000274658203
2018-08-31,119.41999816894531
2018-07-30,121.08999633789062
2018-10-02,121.36000061035156
2019-04-12,122.02999877929688
2019-03-11,122.87000274658203
2019-02-07,121.87000274658203
2019-07-17,121.6500015258789
2019-09-19,123.16000366210938
2019-10-21,121.7300033569336
2019-12-18,122.81999969482422
2020-03-06,121.93000030517578
2019-10-03,121.66999816894531
2020-03-09,122.27999877929688
2020-05-27,123.37000274658203
2019-12-24,124.45999908447266
2020-03-12,123.73999786376953
2018-12-20,121.87000274658203
2019-08-01,119.87999725341797
2018-08-14,118.13999938964844
2018-07-13,116.94000244140625
2018-10-17,118.91999816894531
2019-05-29,116.8499984741211
2019-03-26,117.2699966430664
2019-02-22,118.47000122070312
2019-10-04,118.1500015258789
2019-11-05,117.58000183105469
2019-12-27,117.80999755859375
2020-06-02,116.23999786376953
2019-12-30,116.87000274658203
2020-03-18,117.1500015258789
2020-06-05,118.25
2019-07-15,118.08000183105469
2018-12-03,117.77999877929688
2019-06-13,116.70999908447266
2019-01-04,116.73999786376953
2018-08-29,117.20999908447266
2019-02-05,117.83999633789062
2018-11-01,117.48999786376953
2019-08-16,117.80999755859375
2019-04-10,117.80999755859375
2019-09-17,116.98999786376953
2019-10-15,116.33000183105469
2020-01-02,116.0
2020-06-08,115.55999755859375
2019-10-18,115.19999694824219
2020-03-24,115.5199966430664
2020-06-11,114.55000305175781
2020-01-08,115.91999816894531
2019-04-25,116.5199966430664
2019-07-30,115.94999694824219
2019-02-20,116.51000213623047
2018-07-11,114.77999877929688
2018-09-13,112.81999969482422
2018-10-15,113.5199966430664
2019-06-28,112.41000366210938
2018-12-18,112.37000274658203
2018-11-16,113.04000091552734
2019-10-02,110.9800033569336
2020-03-27,108.73999786376953
2020-01-10,109.06999969482422
2019-10-24,109.01000213623047
2020-03-30,108.18000030517578
2020-06-17,106.80000305175781
2020-01-14,107.13999938964844
2020-04-02,106.0999984741211
2019-01-02,107.2300033569336
2019-08-14,107.36000061035156
2018-10-30,107.73999786376953
2019-06-11,107.18000030517578
2019-05-10,107.5999984741211
2019-04-08,106.62999725341797
2018-08-27,106.0
2018-07-26,106.41999816894531
2018-09-28,107.01000213623047
2019-03-07,106.51000213623047
2019-10-30,106.91000366210938
2020-01-17,105.95999908447266
2020-06-23,106.38999938964844
2020-04-08,106.9800033569336
2020-06-26,107.08000183105469
2019-03-22,107.87999725341797
2019-01-17,107.6500015258789
2019-08-29,106.7300033569336
2018-11-14,105.80999755859375
2019-06-26,105.12999725341797
2018-09-11,102.61000061035156
2018-07-09,103.45999908447266
2018-08-10,103.79000091552734
2019-04-23,103.91999816894531
2019-09-30,104.19000244140625
2020-01-23,105.12999725341797
2019-11-08,105.13999938964844
2020-04-14,104.55000305175781
2019-11-11,104.6500015258789
2020-01-29,105.13999938964844
2020-04-17,104.80000305175781
2018-07-24,105.62000274658203
2018-09-26,105.93000030517578
2019-05-08,106.58999633789062
2019-03-05,107.0199966430664
2019-02-01,106.26000213623047
2018-12-31,106.41000366210938
2018-11-29,106.81999969482422
2019-08-12,107.86000061035156
2019-07-11,108.2300033569336
2019-09-13,108.38999938964844
2019-11-14,109.80999755859375
2020-04-20,110.95999908447266
2020-02-04,112.0
2020-04-23,112.97000122070312
2018-12-14,113.29000091552734
2019-08-27,110.83000183105469
2018-08-08,111.05000305175781
2018-10-11,111.55000305175781
2018-11-12,111.54000091552734
2019-07-26,110.70999908447266
2019-06-24,110.6500015258789
2019-05-23,111.0999984741211
2019-03-20,111.19000244140625
2019-01-15,110.58999633789062
2019-11-20,110.30999755859375
2020-02-07,110.5999984741211
2020-02-10,111.06999969482422
2020-04-29,111.25
2019-11-26,112.04000091552734
2020-02-13,112.76000213623047
2019-01-30,113.30000305175781
2018-08-23,115.44999694824219
2018-09-24,115.80999755859375
2018-11-27,112.68000030517578
2018-10-26,108.11000061035156
2019-07-09,109.80000305175781
2019-06-07,111.30000305175781
2019-05-06,109.06999969482422
2019-04-04,109.76000213623047
2019-09-11,107.83999633789062
2019-11-29,101.52999877929688
2020-05-05,105.87999725341797
2019-12-02,107.38999938964844
2020-02-19,112.44000244140625
2020-05-08,110.87000274658203
2019-05-21,110.4000015258789
2019-03-18,108.26000213623047
2018-09-07,108.31999969482422
2018-08-06,105.91999816894531
2018-10-09,102.88999938964844
2019-02-14,100.2699966430664
2018-12-12,92.5
2019-07-24,88.25
2019-09-26,92.41000366210938
2019-10-28,90.70999908447266
2019-12-05,86.7300033569336
2020-05-11,80.2300033569336
2019-07-03,79.4800033569336
2020-02-25,87.18000030517578
2020-05-14,90.29000091552734
2020-02-28,97.16000366210938
2019-08-08,98.80999755859375
2019-06-05,97.0199966430664
2018-07-20,96.69000244140625
2018-08-21,96.95999908447266
2018-10-24,97.56999969482422
2019-04-02,100.29000091552734
2019-03-01,102.41000366210938
2019-01-28,98.7300033569336
2018-12-27,105.0199966430664
2019-09-09,102.33000183105469
2020-03-02,99.44999694824219
2020-05-20,96.25
2019-12-17,94.5
2020-03-05,93.88999938964844
2019-02-12,93.33000183105469
2019-01-11,89.37999725341797
2018-12-10,91.66999816894531
2019-08-23,91.58999633789062
2018-11-08,89.5999984741211
2019-07-22,91.69999694824219
2019-06-20,94.41000366210938
2018-09-05,94.86000061035156
2019-04-17,89.18000030517578
2019-09-24,87.55999755859375
2019-12-20,87.72000122070312
2020-05-26,87.44999694824219
2019-04-30,86.12000274658203
2019-12-23,88.55999755859375
2020-03-11,92.02999877929688
2020-05-29,93.0
2019-12-26,92.30000305175781
2020-06-01,86.4800033569336
2019-05-02,84.37000274658203
2019-02-27,83.83000183105469
2018-11-23,87.72000122070312
2019-08-06,88.05999755859375
2018-07-18,88.62000274658203
2018-09-20,88.30000305175781
2018-10-22,87.66000366210938
2019-07-05,92.45999908447266
2019-06-03,94.73999786376953
2019-10-09,97.33999633789062
2019-10-11,97.08000183105469
2020-03-17,99.22000122070312
2020-06-04,100.61000061035156
2019-10-14,103.2699966430664
2020-03-20,102.19999694824219
2018-11-06,106.37000274658203
2019-06-18,106.3499984741211
2019-05-17,103.66000366210938
2019-04-15,103.08999633789062
2019-03-14,98.87000274658203
2019-01-09,97.26000213623047
2018-08-02,98.04000091552734
2018-10-05,100.29000091552734
2019-08-21,98.66000366210938
2019-10-17,96.2300033569336
2020-03-23,96.9000015258789
2020-06-10,93.83000183105469
2019-02-25,94.3499984741211
2020-01-07,91.70999908447266
2020-03-26,91.88999938964844
2019-10-23,92.80999755859375
