Dates,EXR
2018-09-11,101.88999938964844
2018-07-09,102.41000366210938
2018-08-10,103.29000091552734
2019-04-23,102.69999694824219
2019-09-30,103.30999755859375
2020-01-23,104.18000030517578
2019-11-08,104.75
2020-04-14,103.94999694824219
2019-11-11,104.55000305175781
2020-01-29,104.87000274658203
2020-04-17,104.20999908447266
2018-07-24,104.44999694824219
2018-09-26,105.87999725341797
2019-05-08,104.58000183105469
2019-03-05,106.51000213623047
2019-02-01,105.88999938964844
2018-12-31,105.98999786376953
2018-11-29,105.87999725341797
2019-08-12,106.06999969482422
2019-07-11,107.7699966430664
2019-09-13,108.0
2019-11-14,108.83999633789062
2020-04-20,109.80999755859375
2020-02-04,111.12000274658203
2020-04-23,111.86000061035156
2018-12-14,113.0
2019-08-27,109.94000244140625
2018-08-08,110.62000274658203
2018-10-11,110.68000030517578
2018-11-12,110.86000061035156
2019-07-26,110.6500015258789
2019-06-24,109.30000305175781
2019-05-23,110.68000030517578
2019-03-20,110.72000122070312
2019-01-15,109.41000366210938
2019-11-20,109.83999633789062
2020-02-07,109.45999908447266
2020-02-10,110.43000030517578
2020-04-29,110.88999938964844
2019-11-26,111.2300033569336
2020-02-13,111.33000183105469
2019-01-30,112.31999969482422
2018-08-23,113.37000274658203
2018-09-24,115.62000274658203
2018-11-27,112.66999816894531
2018-10-26,107.44000244140625
2019-07-09,107.12000274658203
2019-06-07,108.91999816894531
2019-05-06,109.06999969482422
2019-04-04,106.66999816894531
2019-09-11,107.02999877929688
2019-11-29,100.20999908447266
2020-05-05,101.16000366210938
2019-12-02,105.38999938964844
2020-02-19,107.26000213623047
2020-05-08,108.76000213623047
2019-05-21,108.27999877929688
2019-03-18,105.62999725341797
2018-09-07,107.5199966430664
2018-08-06,105.29000091552734
2018-10-09,99.80000305175781
2019-02-14,99.05999755859375
2018-12-12,89.7300033569336
2019-07-24,82.83000183105469
2019-09-26,81.63999938964844
2019-10-28,89.26000213623047
2019-12-05,86.7300033569336
2020-05-11,79.72000122070312
2019-07-03,76.4800033569336
2020-02-25,77.52999877929688
2020-05-14,82.94000244140625
2020-02-28,87.9000015258789
2019-08-08,96.69999694824219
2019-06-05,95.68000030517578
2018-07-20,92.55000305175781
2018-08-21,92.66999816894531
2018-10-24,95.23999786376953
2019-04-02,97.9000015258789
2019-03-01,101.0
2019-01-28,96.88999938964844
2018-12-27,98.70999908447266
2019-09-09,101.98999786376953
2020-03-02,97.33999633789062
2020-05-20,95.51000213623047
2019-12-17,93.30000305175781
2020-03-05,91.31999969482422
2019-02-12,92.55999755859375
2019-01-11,88.06999969482422
2018-12-10,89.91999816894531
2019-08-23,91.16999816894531
2018-11-08,88.75
2019-07-22,89.33000183105469
2019-06-20,93.11000061035156
2018-09-05,94.04000091552734
2019-04-17,88.5
2019-09-24,86.8499984741211
2019-12-20,87.70999908447266
2020-05-26,85.55000305175781
2019-04-30,86.12000274658203
2019-12-23,84.91999816894531
2020-03-11,89.4800033569336
2020-05-29,90.95999908447266
2019-12-26,92.0
2020-06-01,84.83000183105469
2019-05-02,83.62999725341797
2019-02-27,83.7699966430664
2018-11-23,83.5999984741211
2019-08-06,86.62000274658203
2018-07-18,88.0999984741211
2018-09-20,87.05000305175781
2018-10-22,86.83999633789062
2019-07-05,88.19000244140625
2019-06-03,93.38999938964844
2019-10-09,94.68000030517578
2019-10-11,96.76000213623047
2020-03-17,96.83999633789062
2020-06-04,100.0
2019-10-14,100.27999877929688
2020-03-20,101.94999694824219
2018-11-06,103.95999908447266
2019-06-18,103.86000061035156
2019-05-17,103.0999984741211
2019-04-15,103.08999633789062
2019-03-14,98.12999725341797
2019-01-09,95.87999725341797
2018-08-02,94.7699966430664
2018-10-05,100.18000030517578
2019-08-21,98.18000030517578
2019-10-17,96.05000305175781
2020-03-23,96.9000015258789
2020-06-10,92.44999694824219
2019-02-25,93.72000122070312
2020-01-07,90.7699966430664
2020-03-26,90.26000213623047
2019-10-23,91.7699966430664
