Dates,IQV
2019-08-09,143.61000061035156
2019-07-08,144.66000366210938
2019-06-06,141.42999267578125
2019-09-10,143.33999633789062
2020-01-15,141.5500030517578
2020-04-03,142.9600067138672
2019-10-31,143.3000030517578
2020-04-06,141.8000030517578
2020-06-24,142.67999267578125
2018-11-09,145.25
2019-07-23,144.24000549316406
2019-06-21,145.25999450683594
2019-05-20,144.83999633789062
2019-04-18,142.75
2018-09-06,144.3300018310547
2018-10-08,143.75999450683594
2019-02-13,144.8699951171875
2018-12-11,144.85000610351562
2019-09-25,143.89999389648438
2020-01-21,142.5
2020-04-09,142.39999389648438
2019-11-06,137.36000061035156
2020-01-24,132.39999389648438
2020-01-27,132.86000061035156
2020-04-15,133.9199981689453
2018-12-26,137.0
2019-08-07,135.8000030517578
2019-06-04,137.3800048828125
2018-09-21,139.42999267578125
2018-07-19,139.27999877929688
2018-08-20,137.2100067138672
2018-10-23,134.41000366210938
2019-05-03,137.25
2019-04-01,136.8699951171875
2019-02-28,137.5
2019-11-12,134.74000549316406
2020-01-30,131.9600067138672
2019-11-15,132.4600067138672
2020-04-21,131.4499969482422
2019-04-16,133.0
2019-03-15,133.52999877929688
2019-02-11,136.02000427246094
2019-01-10,133.52999877929688
2019-08-22,133.3300018310547
2018-11-07,134.6999969482422
2018-08-03,134.2899932861328
2018-09-04,133.91000366210938
2019-06-19,135.44000244140625
2019-09-23,137.89999389648438
2019-11-18,135.77999877929688
2020-02-05,135.63999938964844
2020-04-24,134.92999267578125
2019-03-29,136.32000732421875
2019-11-21,133.42999267578125
2020-04-27,136.92999267578125
2020-02-11,138.75
2020-04-30,138.44000244140625
2019-05-01,139.63999938964844
2019-02-26,140.4600067138672
2019-01-25,139.44000244140625
2018-12-24,140.32000732421875
2019-09-06,141.39999389648438
2018-07-17,141.47999572753906
2018-09-19,143.02999877929688
2019-08-05,145.66000366210938
2019-10-08,156.8800048828125
2019-12-11,155.75999450683594
2019-11-27,157.67999267578125
2020-02-14,158.3000030517578
2020-05-06,154.1999969482422
2019-01-08,156.17999267578125
2018-12-07,156.82000732421875
2019-08-20,162.1199951171875
2018-11-05,160.50999450683594
2019-07-19,161.36000061035156
2018-10-04,160.9600067138672
2019-06-17,160.52000427246094
2019-05-16,158.44000244140625
2018-08-01,159.27000427246094
2019-03-13,159.27999877929688
2019-12-03,158.50999450683594
2020-02-20,158.19000244140625
2019-12-06,159.38999938964844
2020-05-12,156.3800048828125
2019-12-09,156.02000427246094
2020-02-26,157.74000549316406
2020-05-15,156.0800018310547
2019-03-28,156.80999755859375
2018-09-17,156.72000122070312
2018-08-16,160.75
2018-10-19,160.8300018310547
2019-04-29,159.5800018310547
2019-01-23,158.38999938964844
2019-09-04,160.27999877929688
2018-11-20,159.72999572753906
2019-07-02,157.97000122070312
2019-05-31,155.1699981689453
2019-12-12,152.66000366210938
2020-05-18,152.99000549316406
2019-09-27,156.25999450683594
2020-03-03,157.2100067138672
2020-05-21,155.2100067138672
2019-05-14,153.74000549316406
2018-08-31,154.9600067138672
2018-07-30,152.0
2018-10-02,153.8699951171875
2019-04-12,156.66000366210938
2019-03-11,156.9199981689453
2019-02-07,155.88999938964844
2019-07-17,158.49000549316406
2019-09-19,157.8000030517578
2019-10-21,154.16000366210938
2019-12-18,155.6699981689453
2020-03-06,153.3300018310547
2019-10-03,155.08999633789062
2020-03-09,156.74000549316406
2020-05-27,153.77999877929688
2019-12-24,155.3699951171875
2020-03-12,152.97000122070312
2018-12-20,154.1699981689453
2019-08-01,154.89999389648438
2018-08-14,150.17999267578125
2018-07-13,150.0
2018-10-17,150.72000122070312
2019-05-29,149.72000122070312
2019-03-26,150.66000366210938
2019-02-22,151.10000610351562
2019-10-04,152.5399932861328
2019-11-05,153.3000030517578
2019-12-27,154.77000427246094
2020-06-02,155.1300048828125
2019-12-30,157.80999755859375
2020-03-18,154.92999267578125
2020-06-05,155.07000732421875
2019-07-15,152.47000122070312
2018-12-03,148.10000610351562
2019-06-13,149.8699951171875
2019-01-04,143.7899932861328
2018-08-29,143.2100067138672
2019-02-05,147.7899932861328
2018-11-01,148.41000366210938
2019-08-16,147.0
2019-04-10,145.9499969482422
2019-09-17,145.5
2019-10-15,146.72999572753906
2020-01-02,146.27999877929688
2020-06-08,147.2100067138672
2019-10-18,145.63999938964844
2020-03-24,145.64999389648438
2020-06-11,144.0
2020-01-08,144.64999389648438
2019-04-25,143.50999450683594
2019-07-30,143.13999938964844
2019-02-20,143.6999969482422
2018-07-11,144.8699951171875
2018-09-13,147.4499969482422
2018-10-15,146.72999572753906
2019-06-28,147.88999938964844
2018-12-18,145.72000122070312
2018-11-16,145.75999450683594
2019-10-02,147.75999450683594
2020-03-27,146.25999450683594
2020-01-10,139.67999267578125
2019-10-24,138.5800018310547
2020-03-30,137.3800048828125
2020-06-17,136.72999572753906
2020-01-14,139.89999389648438
2020-04-02,142.27999877929688
2019-01-02,143.75
2019-08-14,145.52999877929688
2018-10-30,146.24000549316406
2019-06-11,142.32000732421875
2019-05-10,142.41000366210938
2019-04-08,142.50999450683594
2018-08-27,144.10000610351562
2018-07-26,144.42999267578125
2018-09-28,146.05999755859375
2019-03-07,148.07000732421875
2019-10-30,147.13999938964844
2020-01-17,145.99000549316406
2020-06-23,143.74000549316406
2020-04-08,143.89999389648438
2020-06-26,145.2899932861328
2019-03-22,146.32000732421875
2019-01-17,148.22999572753906
2019-08-29,146.6999969482422
2018-11-14,146.2899932861328
2019-06-26,143.47000122070312
2018-09-11,145.25999450683594
2018-07-09,145.94000244140625
2018-08-10,147.0500030517578
2019-04-23,148.0500030517578
2019-09-30,147.08999633789062
2020-01-23,150.86000061035156
2019-11-08,156.0
2020-04-14,155.02999877929688
2019-11-11,155.0
2020-01-29,154.64999389648438
2020-04-17,154.47000122070312
2018-07-24,153.30999755859375
2018-09-26,155.22999572753906
2019-05-08,153.97000122070312
2019-03-05,153.1199951171875
2019-02-01,155.77999877929688
2018-12-31,157.07000732421875
2018-11-29,158.2899932861328
2019-08-12,160.1999969482422
2019-07-11,159.6300048828125
2019-09-13,157.49000549316406
2019-11-14,158.86000061035156
2020-04-20,160.4499969482422
2020-02-04,161.4499969482422
2020-04-23,161.08999633789062
2018-12-14,161.07000732421875
2019-08-27,160.32000732421875
2018-08-08,161.6199951171875
2018-10-11,156.13999938964844
2018-11-12,157.86000061035156
2019-07-26,158.85000610351562
2019-06-24,157.13999938964844
2019-05-23,156.6300048828125
2019-03-20,156.60000610351562
2019-01-15,157.1199951171875
2019-11-20,159.05999755859375
2020-02-07,160.63999938964844
2020-02-10,160.30999755859375
2020-04-29,157.0
2019-11-26,160.99000549316406
2020-02-13,164.85000610351562
2019-01-30,164.8000030517578
2018-08-23,165.3000030517578
2018-09-24,164.91000366210938
2018-11-27,166.27999877929688
2018-10-26,163.5
2019-07-09,163.47999572753906
2019-06-07,159.4199981689453
2019-05-06,158.92999267578125
2019-04-04,151.3699951171875
2019-09-11,147.19000244140625
2019-11-29,138.91000366210938
2020-05-05,140.72999572753906
2019-12-02,147.44000244140625
2020-02-19,144.86000061035156
2020-05-08,143.83999633789062
2019-05-21,136.3000030517578
2019-03-18,129.4600067138672
2018-09-07,128.17999267578125
2018-08-06,126.62999725341797
2018-10-09,116.72000122070312
2019-02-14,119.79000091552734
2018-12-12,99.16000366210938
2019-07-24,104.08999633789062
2019-09-26,100.44000244140625
2019-10-28,88.83000183105469
2019-12-05,91.79000091552734
2020-05-11,92.0
2019-07-03,89.47000122070312
2020-02-25,97.2300033569336
2020-05-14,106.94000244140625
2020-02-28,105.72000122070312
2019-08-08,106.95999908447266
2019-06-05,111.80000305175781
2018-07-20,102.0199966430664
2018-08-21,100.45999908447266
2018-10-24,104.55000305175781
2019-04-02,109.56999969482422
2019-03-01,124.22000122070312
2019-01-28,120.73999786376953
2018-12-27,128.3000030517578
2019-09-09,127.4000015258789
2020-03-02,127.22000122070312
2020-05-20,123.38999938964844
2019-12-17,124.77999877929688
2020-03-05,128.02999877929688
2019-02-12,128.72000122070312
2019-01-11,124.26000213623047
2018-12-10,124.97000122070312
2019-08-23,126.7699966430664
2018-11-08,128.05999755859375
2019-07-22,130.0
2019-06-20,138.5
2018-09-05,139.72000122070312
2019-04-17,141.38999938964844
2019-09-24,139.0500030517578
2019-12-20,135.10000610351562
2020-05-26,135.97000122070312
2019-04-30,135.99000549316406
2019-12-23,136.6699981689453
2020-03-11,138.05999755859375
2020-05-29,136.5399932861328
2019-12-26,139.0
2020-06-01,135.02000427246094
2019-05-02,130.58999633789062
2019-02-27,131.8699951171875
2018-11-23,138.60000610351562
2019-08-06,138.10000610351562
2018-07-18,142.1999969482422
2018-09-20,145.1999969482422
2018-10-22,143.44000244140625
2019-07-05,146.6199951171875
2019-06-03,145.6999969482422
2019-10-09,147.99000549316406
2019-10-11,146.69000244140625
2020-03-17,149.10000610351562
2020-06-04,149.85000610351562
2019-10-14,151.8300018310547
2020-03-20,151.22000122070312
2018-11-06,154.6300048828125
2019-06-18,148.6199951171875
2019-05-17,148.63999938964844
2019-04-15,147.27000427246094
2019-03-14,143.57000732421875
2019-01-09,142.58999633789062
2018-08-02,135.2100067138672
2018-10-05,143.63999938964844
2019-08-21,141.5
2019-10-17,138.02000427246094
2020-03-23,141.1699981689453
2020-06-10,135.8300018310547
2019-02-25,139.19000244140625
2020-01-07,139.10000610351562
2020-03-26,136.02999877929688
2019-10-23,136.8800048828125
