Dates,SYK
2018-10-09,170.5500030517578
2019-02-14,165.9499969482422
2018-12-12,150.82000732421875
2019-07-24,146.8300018310547
2019-09-26,139.25
2019-10-28,153.39999389648438
2019-12-05,156.8800048828125
2020-05-11,136.60000610351562
2019-07-03,144.6999969482422
2020-02-25,158.22000122070312
2020-05-14,165.8800048828125
2020-02-28,164.1199951171875
2019-08-08,163.52999877929688
2019-06-05,170.9499969482422
2018-07-20,155.4600067138672
2018-08-21,150.5
2018-10-24,151.8300018310547
2019-04-02,167.08999633789062
2019-03-01,179.6300048828125
2019-01-28,177.61000061035156
2018-12-27,184.27999877929688
2019-09-09,180.44000244140625
2020-03-02,178.24000549316406
2020-05-20,172.85000610351562
2019-12-17,176.0
2020-03-05,189.5800018310547
2019-02-12,190.72000122070312
2019-01-11,183.19000244140625
2018-12-10,183.2899932861328
2019-08-23,186.3300018310547
2018-11-08,188.64999389648438
2019-07-22,192.77999877929688
2019-06-20,195.99000549316406
2018-09-05,194.63999938964844
2019-04-17,191.3000030517578
2019-09-24,193.0
2019-12-20,180.2899932861328
2020-05-26,191.44000244140625
2019-04-30,190.22000122070312
2019-12-23,193.66000366210938
2020-03-11,196.32000732421875
2020-05-29,194.1699981689453
2019-12-26,195.69000244140625
2020-06-01,187.27000427246094
2019-05-02,179.39999389648438
2019-02-27,180.4199981689453
2018-11-23,193.75999450683594
2019-08-06,192.5500030517578
2018-07-18,192.22000122070312
2018-09-20,190.00999450683594
2018-10-22,185.55999755859375
2019-07-05,191.0500030517578
2019-06-03,191.8699951171875
2019-10-09,200.0
2019-10-11,196.88999938964844
2020-03-17,198.30999755859375
2020-06-04,198.39999389648438
2019-10-14,202.6999969482422
2020-03-20,201.86000061035156
2018-11-06,209.92999267578125
2019-06-18,208.33999633789062
2019-05-17,205.5
2019-04-15,203.9499969482422
2019-03-14,195.58999633789062
2019-01-09,191.5
2018-08-02,190.08999633789062
2018-10-05,196.1699981689453
2019-08-21,192.5399932861328
2019-10-17,191.0500030517578
2020-03-23,194.0
2020-06-10,187.0
2019-02-25,189.50999450683594
2020-01-07,184.9600067138672
2020-03-26,177.1999969482422
2019-10-23,177.27000427246094
