Dates,AEP
2020-05-13,75.30000305175781
2019-12-10,75.47000122070312
2020-02-27,76.0999984741211
2019-12-13,75.0199966430664
2020-05-19,76.23999786376953
2019-03-06,76.58000183105469
2018-11-30,78.18000030517578
2019-08-13,77.12000274658203
2019-07-12,77.98999786376953
2019-06-10,78.11000061035156
2019-05-09,78.83999633789062
2018-07-25,79.44000244140625
2018-09-27,79.54000091552734
2018-10-29,79.44999694824219
2019-10-16,76.97000122070312
2019-12-16,76.88999938964844
2020-03-04,76.47000122070312
2020-05-22,76.22000122070312
2019-10-01,76.41000366210938
2019-12-19,73.11000061035156
2018-09-10,72.52999877929688
2019-05-24,73.04000091552734
2018-08-09,74.45999908447266
2019-04-22,73.91000366210938
2019-03-21,72.47000122070312
2019-01-16,72.30000305175781
2019-08-28,72.26000213623047
2018-11-13,72.44000244140625
2018-10-12,72.69000244140625
2019-06-25,73.08000183105469
2020-03-10,73.29000091552734
2020-05-28,73.81999969482422
2019-10-07,72.94999694824219
2020-03-13,73.72000122070312
2019-10-10,74.55999755859375
2020-03-16,75.62999725341797
2020-06-03,75.66000366210938
2018-11-28,75.5199966430664
2018-09-25,76.19000244140625
2018-07-23,76.52999877929688
2018-08-24,76.58000183105469
2019-07-10,76.30000305175781
2019-05-07,76.51000213623047
2019-04-05,76.61000061035156
2019-03-04,76.77999877929688
2019-01-31,78.1500015258789
2019-09-12,78.1500015258789
2019-12-31,78.7300033569336
2020-03-19,78.52999877929688
2020-01-03,78.19999694824219
2020-06-09,79.0
2019-02-15,79.80000305175781
2019-01-14,79.51000213623047
2018-07-06,79.12999725341797
2018-08-07,79.20999908447266
2018-10-10,79.0199966430664
2018-12-13,79.12999725341797
2019-08-26,79.5999984741211
2019-07-25,80.02999877929688
2019-05-22,80.83000183105469
2019-03-19,80.37999725341797
2020-01-06,79.91000366210938
2020-03-25,79.94999694824219
2020-06-12,80.36000061035156
2019-10-22,80.62000274658203
2020-01-09,80.68000030517578
2020-06-15,80.66000366210938
2019-10-25,80.8499984741211
2020-03-31,81.2699966430664
2020-06-18,80.93000030517578
2019-04-03,81.94999694824219
2018-08-22,82.56999969482422
2018-10-25,82.95999908447266
2019-01-29,82.66999816894531
2018-12-28,83.01000213623047
2018-11-26,83.05000305175781
2019-08-09,82.08000183105469
2019-07-08,82.41999816894531
2019-06-06,82.73999786376953
2019-09-10,84.33999633789062
2020-01-15,84.91000366210938
2020-04-03,85.19000244140625
2019-10-31,84.83999633789062
2020-04-06,83.79000091552734
2020-06-24,83.27999877929688
2018-11-09,82.30000305175781
2019-07-23,82.36000061035156
2019-06-21,82.2300033569336
2019-05-20,82.1500015258789
2019-04-18,82.48999786376953
2018-09-06,82.66999816894531
2018-10-08,82.9800033569336
2019-02-13,83.16999816894531
2018-12-11,83.29000091552734
2019-09-25,83.04000091552734
2020-01-21,83.95999908447266
2020-04-09,82.79000091552734
2019-11-06,82.7300033569336
2020-01-24,82.8499984741211
2020-01-27,82.51000213623047
2020-04-15,82.66999816894531
2018-12-26,83.4000015258789
2019-08-07,83.45999908447266
2019-06-04,84.55999755859375
2018-09-21,83.77999877929688
2018-07-19,83.87000274658203
2018-08-20,84.6500015258789
2018-10-23,84.04000091552734
2019-05-03,84.62999725341797
2019-04-01,84.5999984741211
2019-02-28,84.41999816894531
2019-11-12,83.52999877929688
2020-01-30,82.55999755859375
2019-11-15,82.66999816894531
2020-04-21,84.30000305175781
2019-04-16,85.37000274658203
2019-03-15,84.9800033569336
2019-02-11,84.76000213623047
2019-01-10,84.93000030517578
2019-08-22,85.87999725341797
2018-11-07,86.31999969482422
2018-08-03,86.47000122070312
2018-09-04,87.30999755859375
2019-06-19,87.91999816894531
2019-09-23,86.61000061035156
2019-11-18,85.3499984741211
2020-02-05,85.0999984741211
2020-04-24,85.37000274658203
2019-03-29,85.93000030517578
2019-11-21,85.26000213623047
2020-04-27,87.23999786376953
2020-02-11,89.30000305175781
2020-04-30,89.51000213623047
2019-05-01,88.62000274658203
2019-02-26,87.87999725341797
2019-01-25,88.86000061035156
2018-12-24,88.91000366210938
2019-09-06,89.66999816894531
2018-07-17,89.4000015258789
2018-09-19,89.16999816894531
2019-08-05,89.5199966430664
2019-10-08,90.26000213623047
2019-12-11,90.27999877929688
2019-11-27,90.73999786376953
2020-02-14,90.12000274658203
2020-05-06,88.4000015258789
2019-01-08,87.63999938964844
2018-12-07,87.72000122070312
2019-08-20,87.08000183105469
2018-11-05,88.2699966430664
2019-07-19,89.58999633789062
2018-10-04,88.37999725341797
2019-06-17,89.5199966430664
2019-05-16,89.69000244140625
2018-08-01,90.22000122070312
2019-03-13,90.19000244140625
2019-12-03,89.80000305175781
2020-02-20,90.13999938964844
2019-12-06,89.95999908447266
2020-05-12,90.5999984741211
2019-12-09,90.2699966430664
2020-02-26,90.23999786376953
2020-05-15,89.38999938964844
2019-03-28,89.11000061035156
2018-09-17,88.62999725341797
2018-08-16,88.4800033569336
2018-10-19,88.63999938964844
2019-04-29,88.83999633789062
2019-01-23,88.2699966430664
2019-09-04,87.44000244140625
2018-11-20,87.04000091552734
2019-07-02,88.58999633789062
2019-05-31,87.37999725341797
2019-12-12,87.23999786376953
2020-05-18,88.08000183105469
2019-09-27,88.0999984741211
2020-03-03,89.54000091552734
2020-05-21,89.8499984741211
2019-05-14,89.43000030517578
2018-08-31,88.08999633789062
2018-07-30,88.19999694824219
2018-10-02,90.0199966430664
2019-04-12,90.0
2019-03-11,90.08000183105469
2019-02-07,90.41000366210938
2019-07-17,90.61000061035156
2019-09-19,89.05000305175781
2019-10-21,89.51000213623047
2019-12-18,90.61000061035156
2020-03-06,89.51000213623047
2019-10-03,89.66000366210938
2020-03-09,90.30999755859375
2020-05-27,90.9800033569336
2019-12-24,92.30999755859375
2020-03-12,91.30000305175781
2018-12-20,90.73999786376953
2019-08-01,90.33999633789062
2018-08-14,90.08000183105469
2018-07-13,90.27999877929688
2018-10-17,91.68000030517578
2019-05-29,91.19000244140625
2019-03-26,90.94000244140625
2019-02-22,91.69999694824219
2019-10-04,92.23999786376953
2019-11-05,93.02999877929688
2019-12-27,92.83999633789062
2020-06-02,92.94999694824219
2019-12-30,93.5
2020-03-18,93.87999725341797
2020-06-05,93.73999786376953
2019-07-15,93.69000244140625
2018-12-03,93.54000091552734
2019-06-13,92.9000015258789
2019-01-04,91.68000030517578
2018-08-29,91.88999938964844
2019-02-05,92.3499984741211
2018-11-01,92.97000122070312
2019-08-16,92.55999755859375
2019-04-10,92.4800033569336
2019-09-17,92.11000061035156
2019-10-15,92.05000305175781
2020-01-02,91.81999969482422
2020-06-08,91.66999816894531
2019-10-18,91.3499984741211
2020-03-24,92.41000366210938
2020-06-11,92.66999816894531
2020-01-08,93.48999786376953
2019-04-25,93.88999938964844
2019-07-30,94.22000122070312
2019-02-20,94.7699966430664
2018-07-11,94.0199966430664
2018-09-13,92.87999725341797
2018-10-15,92.86000061035156
2019-06-28,93.37000274658203
2018-12-18,93.6500015258789
2018-11-16,93.47000122070312
2019-10-02,92.29000091552734
2020-03-27,91.0199966430664
2020-01-10,91.37000274658203
2019-10-24,88.66000366210938
2020-03-30,88.33000183105469
2020-06-17,88.66000366210938
2020-01-14,88.16999816894531
2020-04-02,88.62999725341797
2019-01-02,89.44999694824219
2019-08-14,88.7699966430664
2018-10-30,89.6500015258789
2019-06-11,89.58000183105469
2019-05-10,90.56999969482422
2019-04-08,90.48999786376953
2018-08-27,90.31999969482422
2018-07-26,90.63999938964844
2018-09-28,90.88999938964844
2019-03-07,90.94999694824219
2019-10-30,91.26000213623047
2020-01-17,90.20999908447266
2020-06-23,90.33999633789062
2020-04-08,90.8499984741211
2020-06-26,91.66999816894531
2019-03-22,91.9800033569336
2019-01-17,91.77999877929688
2019-08-29,91.43000030517578
2018-11-14,91.76000213623047
2019-06-26,90.87999725341797
2018-09-11,90.30999755859375
2018-07-09,91.77999877929688
2018-08-10,93.01000213623047
2019-04-23,93.0199966430664
2019-09-30,93.36000061035156
2020-01-23,94.08999633789062
2019-11-08,93.52999877929688
2020-04-14,93.30000305175781
2019-11-11,93.54000091552734
2020-01-29,93.69000244140625
2020-04-17,93.58000183105469
2018-07-24,93.88999938964844
2018-09-26,92.9800033569336
2019-05-08,93.0999984741211
2019-03-05,93.2699966430664
2019-02-01,92.94000244140625
2018-12-31,93.18000030517578
2018-11-29,93.26000213623047
2019-08-12,94.0199966430664
2019-07-11,94.38999938964844
2019-09-13,94.05000305175781
2019-11-14,95.5199966430664
2020-04-20,96.63999938964844
2020-02-04,97.05999755859375
2020-04-23,98.51000213623047
2018-12-14,99.80000305175781
2019-08-27,100.01000213623047
2018-08-08,100.79000091552734
2018-10-11,101.58999633789062
2018-11-12,101.70999908447266
2019-07-26,101.86000061035156
2019-06-24,102.41000366210938
2019-05-23,103.61000061035156
2019-03-20,103.86000061035156
2019-01-15,102.8499984741211
2019-11-20,101.97000122070312
2020-02-07,101.9800033569336
2020-02-10,101.23999786376953
2020-04-29,101.20999908447266
2019-11-26,101.76000213623047
2020-02-13,101.3499984741211
2019-01-30,101.66000366210938
2018-08-23,102.91999816894531
2018-09-24,103.83999633789062
2018-11-27,103.44000244140625
2018-10-26,102.04000091552734
2019-07-09,101.61000061035156
2019-06-07,100.02999877929688
2019-05-06,97.94000244140625
2019-04-04,97.38999938964844
2019-09-11,91.79000091552734
2019-11-29,86.41999816894531
2020-05-05,89.33999633789062
2019-12-02,94.05000305175781
2020-02-19,96.37000274658203
2020-05-08,97.72000122070312
2019-05-21,93.8499984741211
2019-03-18,92.5199966430664
2018-09-07,91.2300033569336
2018-08-06,88.04000091552734
2018-10-09,73.52999877929688
2019-02-14,81.70999908447266
2018-12-12,77.76000213623047
2019-07-24,83.48999786376953
2019-09-26,81.01000213623047
2019-10-28,79.56999969482422
2019-12-05,70.26000213623047
2020-05-11,65.13999938964844
2019-07-03,68.08999633789062
2020-02-25,69.3499984741211
2020-05-14,73.25
2020-02-28,79.12999725341797
2019-08-08,79.83000183105469
2019-06-05,79.23999786376953
2018-07-20,73.81999969482422
2018-08-21,72.38999938964844
2018-10-24,71.19999694824219
2019-04-02,74.58999633789062
2019-03-01,77.94000244140625
2019-01-28,79.0
2018-12-27,83.98999786376953
2019-09-09,82.55999755859375
2020-03-02,84.6500015258789
2020-05-20,83.29000091552734
2019-12-17,82.77999877929688
2020-03-05,84.58000183105469
2019-02-12,82.83000183105469
2019-01-11,80.91000366210938
2018-12-10,83.06999969482422
2019-08-23,82.86000061035156
2018-11-08,82.58999633789062
2019-07-22,83.47000122070312
2019-06-20,84.19999694824219
2018-09-05,82.87000274658203
2019-04-17,81.87000274658203
2019-09-24,81.05000305175781
2019-12-20,80.45999908447266
2020-05-26,82.01000213623047
2019-04-30,78.44999694824219
2019-12-23,78.2699966430664
2020-03-11,79.0
2020-05-29,78.01000213623047
2019-12-26,77.51000213623047
2020-06-01,76.70999908447266
2019-05-02,76.2300033569336
2019-02-27,76.66000366210938
2018-11-23,79.19000244140625
2019-08-06,77.12999725341797
2018-07-18,77.18000030517578
2018-09-20,76.88999938964844
2018-10-22,77.3499984741211
2019-07-05,79.30999755859375
2019-06-03,80.2699966430664
2019-10-09,82.62000274658203
2019-10-11,84.30999755859375
2020-03-17,84.86000061035156
2020-06-04,85.26000213623047
2019-10-14,86.12000274658203
2020-03-20,83.37999725341797
2018-11-06,84.72000122070312
2019-06-18,85.0199966430664
2019-05-17,84.81999969482422
2019-04-15,85.30000305175781
2019-03-14,81.0
2019-01-09,80.62000274658203
2018-08-02,79.69999694824219
2018-10-05,81.19000244140625
2019-08-21,80.91000366210938
2019-10-17,80.9800033569336
2020-03-23,79.66000366210938
2020-06-10,79.31999969482422
2019-02-25,80.05999755859375
2020-01-07,79.7699966430664
2020-03-26,78.76000213623047
2019-10-23,77.1500015258789
