Dates,AEP
2018-10-15,93.16999816894531
2019-06-28,94.0999984741211
2018-12-18,94.38999938964844
2018-11-16,93.55999755859375
2019-10-02,92.80000305175781
2020-03-27,91.4000015258789
2020-01-10,91.9800033569336
2019-10-24,89.33999633789062
2020-03-30,89.06999969482422
2020-06-17,88.7699966430664
2020-01-14,88.5
2020-04-02,89.86000061035156
2019-01-02,89.5999984741211
2019-08-14,89.55999755859375
2018-10-30,90.1500015258789
2019-06-11,90.66999816894531
2019-05-10,91.45999908447266
2019-04-08,91.06999969482422
2018-08-27,91.54000091552734
2018-07-26,90.88999938964844
2018-09-28,91.5
2019-03-07,91.58999633789062
2019-10-30,91.3499984741211
2020-01-17,90.27999877929688
2020-06-23,90.87999725341797
2020-04-08,92.02999877929688
2020-06-26,92.45999908447266
2019-03-22,92.38999938964844
2019-01-17,91.86000061035156
2019-08-29,91.94000244140625
2018-11-14,92.1500015258789
2019-06-26,91.13999938964844
2018-09-11,92.05000305175781
2018-07-09,93.02999877929688
2018-08-10,93.22000122070312
2019-04-23,93.75
2019-09-30,93.97000122070312
2020-01-23,94.9000015258789
2019-11-08,93.75
2020-04-14,93.83999633789062
2019-11-11,93.87999725341797
2020-01-29,94.19000244140625
2020-04-17,94.02999877929688
2018-07-24,94.51000213623047
2018-09-26,93.45999908447266
2019-05-08,93.36000061035156
2019-03-05,93.66999816894531
2019-02-01,93.69000244140625
2018-12-31,93.41000366210938
2018-11-29,93.87999725341797
2019-08-12,94.33999633789062
2019-07-11,94.62999725341797
2019-09-13,94.9800033569336
2019-11-14,96.5999984741211
2020-04-20,97.30999755859375
2020-02-04,98.55999755859375
2020-04-23,99.33999633789062
2018-12-14,100.0
2019-08-27,100.97000122070312
2018-08-08,102.16000366210938
2018-10-11,101.77999877929688
2018-11-12,102.19000244140625
2019-07-26,102.80999755859375
2019-06-24,104.0999984741211
2019-05-23,104.22000122070312
2019-03-20,104.22000122070312
2019-01-15,102.87000274658203
2019-11-20,102.12000274658203
2020-02-07,102.25
2020-02-10,101.33999633789062
2020-04-29,101.91999816894531
2019-11-26,102.22000122070312
2020-02-13,101.79000091552734
2019-01-30,102.8499984741211
2018-08-23,103.76000213623047
2018-09-24,104.33000183105469
2018-11-27,103.5
2018-10-26,102.37999725341797
2019-07-09,101.70999908447266
2019-06-07,100.04000091552734
2019-05-06,98.16999816894531
2019-04-04,97.43000030517578
2019-09-11,91.86000061035156
