Dates,RHI
2018-12-11,66.51000213623047
2019-09-25,67.5
2020-01-21,67.37999725341797
2020-04-09,67.7699966430664
2019-11-06,68.12000274658203
2020-01-24,68.2699966430664
2020-01-27,68.0
2020-04-15,69.08000183105469
2018-12-26,63.849998474121094
2019-08-07,62.939998626708984
2019-06-04,62.790000915527344
2018-09-21,62.59000015258789
2018-07-19,62.40999984741211
2018-08-20,62.47999954223633
2018-10-23,61.4900016784668
2019-05-03,61.849998474121094
2019-04-01,61.060001373291016
2019-02-28,60.38999938964844
2019-11-12,59.400001525878906
2020-01-30,58.119998931884766
2019-11-15,57.81999969482422
2020-04-21,56.86000061035156
2019-04-16,56.5
2019-03-15,56.2599983215332
2019-02-11,56.63999938964844
2019-01-10,56.47999954223633
2019-08-22,56.29999923706055
2018-11-07,57.25
2018-08-03,57.04999923706055
2018-09-04,56.560001373291016
2019-06-19,57.18000030517578
2019-09-23,56.529998779296875
2019-11-18,55.779998779296875
2020-02-05,56.11000061035156
2020-04-24,54.529998779296875
2019-03-29,54.650001525878906
2019-11-21,55.439998626708984
2020-04-27,56.0
2020-02-11,55.220001220703125
2020-04-30,54.4900016784668
2019-05-01,55.65999984741211
2019-02-26,56.22999954223633
2019-01-25,55.63999938964844
2018-12-24,56.75
2019-09-06,56.619998931884766
2018-07-17,56.47999954223633
2018-09-19,57.08000183105469
2019-08-05,57.2400016784668
2019-10-08,57.5
2019-12-11,57.2400016784668
2019-11-27,56.43000030517578
2020-02-14,56.130001068115234
2020-05-06,56.2400016784668
2019-01-08,56.70000076293945
2018-12-07,57.369998931884766
2019-08-20,58.09000015258789
2018-11-05,58.900001525878906
2019-07-19,58.650001525878906
2018-10-04,58.33000183105469
2019-06-17,57.95000076293945
2019-05-16,57.4900016784668
2018-08-01,57.619998931884766
2019-03-13,57.459999084472656
2019-12-03,59.11000061035156
2020-02-20,58.77000045776367
2019-12-06,59.459999084472656
2020-05-12,58.970001220703125
2019-12-09,58.470001220703125
2020-02-26,59.099998474121094
2020-05-15,58.27000045776367
2019-03-28,58.939998626708984
2018-09-17,63.970001220703125
2018-08-16,62.7400016784668
2018-10-19,61.349998474121094
2019-04-29,60.970001220703125
2019-01-23,61.2599983215332
2019-09-04,61.45000076293945
2018-11-20,61.08000183105469
2019-07-02,58.939998626708984
2019-05-31,56.66999816894531
2019-12-12,56.68000030517578
2020-05-18,56.40999984741211
2019-09-27,57.84000015258789
2020-03-03,57.459999084472656
2020-05-21,56.400001525878906
2019-05-14,57.56999969482422
2018-08-31,55.5
2018-07-30,54.349998474121094
2018-10-02,55.16999816894531
2019-04-12,56.119998931884766
2019-03-11,55.72999954223633
2019-02-07,55.959999084472656
2019-07-17,55.34000015258789
2019-09-19,54.7599983215332
2019-10-21,53.779998779296875
2019-12-18,53.560001373291016
2020-03-06,53.470001220703125
2019-10-03,54.060001373291016
2020-03-09,54.150001525878906
2020-05-27,53.16999816894531
2019-12-24,53.459999084472656
2020-03-12,54.5
2018-12-20,54.43000030517578
2019-08-01,55.349998474121094
2018-08-14,56.439998626708984
2018-07-13,56.880001068115234
2018-10-17,57.0
2019-05-29,57.29999923706055
2019-03-26,57.13999938964844
2019-02-22,56.779998779296875
2019-10-04,55.90999984741211
2019-11-05,55.90999984741211
2019-12-27,55.599998474121094
2020-06-02,55.25
2019-12-30,55.2599983215332
2020-03-18,55.54999923706055
2020-06-05,55.52000045776367
2019-07-15,55.68000030517578
2018-12-03,56.0099983215332
2019-06-13,56.79999923706055
2019-01-04,54.65999984741211
2018-08-29,54.06999969482422
2019-02-05,54.18000030517578
2018-11-01,54.290000915527344
2019-08-16,53.52000045776367
2019-04-10,53.56999969482422
2019-09-17,53.16999816894531
2019-10-15,54.900001525878906
2020-01-02,54.63999938964844
2020-06-08,55.790000915527344
2019-10-18,55.5
2020-03-24,55.349998474121094
2020-06-11,55.68000030517578
2020-01-08,56.369998931884766
2019-04-25,56.290000915527344
2019-07-30,56.08000183105469
2019-02-20,59.130001068115234
2018-07-11,58.09000015258789
2018-09-13,59.4900016784668
2018-10-15,59.650001525878906
2019-06-28,58.650001525878906
2018-12-18,58.189998626708984
2018-11-16,58.869998931884766
2019-10-02,59.0
2020-03-27,58.75
2020-01-10,58.279998779296875
2019-10-24,58.9900016784668
2020-03-30,58.349998474121094
2020-06-17,58.13999938964844
2020-01-14,58.150001525878906
2020-04-02,57.58000183105469
2019-01-02,57.90999984741211
2019-08-14,58.45000076293945
2018-10-30,58.43000030517578
2019-06-11,59.099998474121094
2019-05-10,58.95000076293945
2019-04-08,58.68000030517578
2018-08-27,58.029998779296875
2018-07-26,58.27000045776367
2018-09-28,58.72999954223633
2019-03-07,58.869998931884766
2019-10-30,58.63999938964844
2020-01-17,58.689998626708984
2020-06-23,57.54999923706055
2020-04-08,58.689998626708984
2020-06-26,58.52000045776367
2019-03-22,59.65999984741211
2019-01-17,60.11000061035156
2019-08-29,60.52000045776367
2018-11-14,60.959999084472656
2019-06-26,62.06999969482422
2018-09-11,62.43000030517578
2018-07-09,63.0
2018-08-10,62.29999923706055
2019-04-23,62.13999938964844
2019-09-30,62.040000915527344
2020-01-23,62.4900016784668
2019-11-08,62.36000061035156
2020-04-14,62.36000061035156
2019-11-11,62.619998931884766
2020-01-29,62.86000061035156
2020-04-17,63.04999923706055
2018-07-24,63.43000030517578
2018-09-26,63.75
2019-05-08,63.36000061035156
2019-03-05,63.09000015258789
2019-02-01,63.18000030517578
2018-12-31,63.459999084472656
2018-11-29,63.70000076293945
2019-08-12,63.7400016784668
2019-07-11,63.2599983215332
2019-09-13,62.95000076293945
2019-11-14,63.25
2020-04-20,63.77000045776367
2020-02-04,63.84000015258789
2020-04-23,63.18000030517578
2018-12-14,62.97999954223633
2019-08-27,62.75
2018-08-08,62.540000915527344
2018-10-11,61.45000076293945
2018-11-12,61.4900016784668
2019-07-26,61.65999984741211
2019-06-24,60.7599983215332
2019-05-23,62.43000030517578
2019-03-20,59.189998626708984
2019-01-15,59.5099983215332
2019-11-20,61.349998474121094
2020-02-07,61.349998474121094
2020-02-10,59.810001373291016
2020-04-29,59.45000076293945
2019-11-26,60.41999816894531
2020-02-13,61.33000183105469
2019-01-30,61.16999816894531
2018-08-23,60.810001373291016
2018-09-24,59.93000030517578
2018-11-27,59.83000183105469
2018-10-26,59.900001525878906
2019-07-09,59.61000061035156
2019-06-07,57.29999923706055
2019-05-06,56.88999938964844
2019-04-04,54.310001373291016
2019-09-11,52.529998779296875
2019-11-29,50.5
2020-05-05,51.06999969482422
2019-12-02,51.810001373291016
2020-02-19,50.33000183105469
2020-05-08,49.529998779296875
2019-05-21,49.13999938964844
2019-03-18,47.630001068115234
2018-09-07,48.130001068115234
2018-08-06,47.11000061035156
2018-10-09,46.02000045776367
2019-02-14,47.279998779296875
2018-12-12,45.11000061035156
2019-07-24,44.689998626708984
2019-09-26,39.95000076293945
2019-10-28,40.86000061035156
2019-12-05,38.849998474121094
2020-05-11,35.63999938964844
2019-07-03,39.47999954223633
2020-02-25,42.470001220703125
2020-05-14,43.75
2020-02-28,42.380001068115234
2019-08-08,41.959999084472656
2019-06-05,40.470001220703125
2018-07-20,38.290000915527344
2018-08-21,39.27000045776367
2018-10-24,38.58000183105469
2019-04-02,38.93000030517578
2019-03-01,41.209999084472656
2019-01-28,41.72999954223633
2018-12-27,43.959999084472656
2019-09-09,43.20000076293945
2020-03-02,42.33000183105469
2020-05-20,41.90999984741211
2019-12-17,41.29999923706055
2020-03-05,43.400001525878906
2019-02-12,42.630001068115234
2019-01-11,41.619998931884766
2018-12-10,42.380001068115234
2019-08-23,44.20000076293945
2018-11-08,47.15999984741211
2019-07-22,45.86000061035156
2019-06-20,47.439998626708984
2018-09-05,48.68000030517578
2019-04-17,47.66999816894531
2019-09-24,46.52000045776367
2019-12-20,44.540000915527344
2020-05-26,45.52000045776367
2019-04-30,44.7599983215332
2019-12-23,45.68000030517578
2020-03-11,47.540000915527344
2020-05-29,46.97999954223633
2019-12-26,46.86000061035156
2020-06-01,44.529998779296875
2019-05-02,44.619998931884766
2019-02-27,45.54999923706055
2018-11-23,48.900001525878906
2019-08-06,49.08000183105469
2018-07-18,50.279998779296875
2018-09-20,49.90999984741211
2018-10-22,48.310001373291016
2019-07-05,51.54999923706055
2019-06-03,52.43000030517578
2019-10-09,52.45000076293945
2019-10-11,51.2400016784668
2020-03-17,52.31999969482422
2020-06-04,53.34000015258789
2019-10-14,55.29999923706055
2020-03-20,56.61000061035156
2018-11-06,60.060001373291016
2019-06-18,60.13999938964844
2019-05-17,58.790000915527344
2019-04-15,57.709999084472656
2019-03-14,53.529998779296875
2019-01-09,53.54999923706055
2018-08-02,51.959999084472656
2018-10-05,53.5
2019-08-21,53.540000915527344
2019-10-17,52.900001525878906
2020-03-23,52.5099983215332
2020-06-10,51.5099983215332
2019-02-25,52.41999816894531
2020-01-07,51.58000183105469
2020-03-26,50.52000045776367
2019-10-23,50.720001220703125
