Dates,RHI
2018-10-16,68.81999969482422
2019-07-31,67.9000015258789
2019-05-28,67.77999877929688
2019-04-26,68.0199966430664
2020-04-28,65.5
2019-11-25,65.4800033569336
2020-02-12,63.59000015258789
2020-05-01,64.16999816894531
2020-05-04,65.4000015258789
2019-06-12,64.36000061035156
2019-04-09,61.5
2019-03-08,62.08000183105469
2019-02-04,62.560001373291016
2018-07-27,64.5199966430664
2018-08-28,58.2599983215332
2019-01-03,58.52000045776367
2019-08-15,59.5
2018-10-31,58.970001220703125
2019-09-16,60.540000915527344
2020-02-18,60.83000183105469
2020-05-07,62.79999923706055
2018-08-17,61.9900016784668
2019-12-04,61.90999984741211
2020-02-21,63.68000030517578
2018-12-17,64.37000274658203
2019-08-30,64.68000030517578
2018-11-15,62.869998931884766
2019-07-29,62.880001068115234
2019-06-27,63.619998931884766
2019-04-24,61.810001373291016
2018-07-10,62.970001220703125
2018-09-12,61.119998931884766
2019-02-19,59.66999816894531
2019-01-18,59.11000061035156
2020-02-24,58.150001525878906
2020-05-13,59.619998931884766
2019-12-10,60.18000030517578
2020-02-27,60.40999984741211
2019-12-13,62.08000183105469
2020-05-19,61.709999084472656
2019-03-06,62.83000183105469
2018-11-30,62.88999938964844
2019-08-13,58.84000015258789
2019-07-12,59.20000076293945
2019-06-10,58.470001220703125
2019-05-09,59.880001068115234
2018-07-25,60.209999084472656
2018-09-27,59.709999084472656
2018-10-29,57.75
2019-10-16,57.54999923706055
2019-12-16,56.650001525878906
2020-03-04,57.130001068115234
2020-05-22,56.15999984741211
2019-10-01,56.13999938964844
2019-12-19,53.720001220703125
2018-09-10,53.13999938964844
2019-05-24,54.90999984741211
2018-08-09,56.47999954223633
2019-04-22,56.65999984741211
2019-03-21,56.31999969482422
2019-01-16,55.54999923706055
2019-08-28,53.91999816894531
2018-11-13,55.90999984741211
2018-10-12,56.7400016784668
2019-06-25,57.7400016784668
2020-03-10,57.959999084472656
2020-05-28,57.79999923706055
2019-10-07,57.869998931884766
2020-03-13,58.40999984741211
2019-10-10,58.61000061035156
2020-03-16,58.540000915527344
2020-06-03,60.560001373291016
2018-11-28,60.5
2018-09-25,59.97999954223633
2018-07-23,59.34000015258789
2018-08-24,60.849998474121094
2019-07-10,60.4900016784668
2019-05-07,60.970001220703125
2019-04-05,65.13999938964844
2019-03-04,65.30999755859375
2019-01-31,64.4000015258789
2019-09-12,63.630001068115234
2019-12-31,64.4000015258789
2020-03-19,63.5
2020-01-03,62.900001525878906
2020-06-09,62.47999954223633
2019-02-15,63.939998626708984
2019-01-14,65.0
2018-07-06,65.98999786376953
2018-08-07,65.51000213623047
2018-10-10,66.98999786376953
2018-12-13,66.88999938964844
2019-08-26,67.44999694824219
2019-07-25,67.94000244140625
2019-05-22,67.43000030517578
2019-03-19,68.51000213623047
2020-01-06,67.7300033569336
2020-03-25,67.62000274658203
2020-06-12,68.23999786376953
2019-10-22,68.58999633789062
2020-01-09,68.54000091552734
2020-06-15,67.75
2019-10-25,67.16999816894531
2020-03-31,65.83999633789062
2020-06-18,64.88999938964844
2019-04-03,64.66000366210938
2018-08-22,65.29000091552734
2018-10-25,65.55999755859375
2019-01-29,65.55000305175781
2018-12-28,65.41000366210938
2018-11-26,65.94000244140625
2019-08-09,66.8499984741211
2019-07-08,66.62999725341797
2019-06-06,64.91000366210938
2019-09-10,66.19999694824219
2020-01-15,63.31999969482422
2020-04-03,63.810001373291016
2019-10-31,63.310001373291016
2020-04-06,63.34000015258789
2020-06-24,64.94999694824219
2018-11-09,65.8499984741211
2019-07-23,66.68000030517578
2019-06-21,66.83999633789062
2019-05-20,67.86000061035156
2019-04-18,67.69000244140625
2018-09-06,67.36000061035156
2018-10-08,66.6500015258789
2019-02-13,65.58999633789062
2018-12-11,65.91000366210938
2019-09-25,66.88999938964844
2020-01-21,67.16000366210938
2020-04-09,67.4000015258789
2019-11-06,67.66000366210938
2020-01-24,67.25
2020-01-27,67.80000305175781
2020-04-15,67.95999908447266
2018-12-26,62.099998474121094
2019-08-07,62.27000045776367
2019-06-04,62.369998931884766
2018-09-21,62.22999954223633
2018-07-19,62.400001525878906
2018-08-20,62.209999084472656
2018-10-23,60.7400016784668
2019-05-03,61.63999938964844
2019-04-01,60.400001525878906
2019-02-28,60.13999938964844
2019-11-12,59.400001525878906
2020-01-30,58.029998779296875
2019-11-15,57.310001373291016
2020-04-21,56.290000915527344
2019-04-16,55.869998931884766
2019-03-15,55.439998626708984
2019-02-11,56.29999923706055
2019-01-10,55.63999938964844
2019-08-22,55.68000030517578
2018-11-07,56.43000030517578
2018-08-03,56.790000915527344
2018-09-04,55.58000183105469
2019-06-19,56.599998474121094
2019-09-23,56.33000183105469
2019-11-18,55.599998474121094
2020-02-05,55.630001068115234
2020-04-24,54.38999938964844
2019-03-29,53.619998931884766
2019-11-21,54.790000915527344
2020-04-27,55.970001220703125
2020-02-11,55.06999969482422
2020-04-30,54.400001525878906
2019-05-01,54.2400016784668
2019-02-26,55.810001373291016
2019-01-25,55.56999969482422
2018-12-24,55.5
2019-09-06,56.619998931884766
2018-07-17,56.209999084472656
2018-09-19,55.90999984741211
2019-08-05,57.099998474121094
2019-10-08,57.380001068115234
2019-12-11,57.18000030517578
2019-11-27,56.209999084472656
2020-02-14,55.7400016784668
2020-05-06,55.59000015258789
2019-01-08,56.08000183105469
2018-12-07,56.7400016784668
2019-08-20,57.779998779296875
2018-11-05,57.81999969482422
2019-07-19,58.33000183105469
2018-10-04,58.060001373291016
2019-06-17,57.66999816894531
2019-05-16,56.97999954223633
2018-08-01,57.41999816894531
2019-03-13,57.459999084472656
2019-12-03,57.5
2020-02-20,58.630001068115234
2019-12-06,58.9900016784668
2020-05-12,58.77000045776367
2019-12-09,58.16999816894531
2020-02-26,58.459999084472656
2020-05-15,57.81999969482422
2019-03-28,57.709999084472656
2018-09-17,61.189998626708984
2018-08-16,62.4900016784668
2018-10-19,61.029998779296875
2019-04-29,60.72999954223633
2019-01-23,60.06999969482422
2019-09-04,61.150001525878906
2018-11-20,60.43000030517578
2019-07-02,58.939998626708984
2019-05-31,56.54999923706055
2019-12-12,56.58000183105469
2020-05-18,55.099998474121094
2019-09-27,56.86000061035156
2020-03-03,57.459999084472656
2020-05-21,56.22999954223633
2019-05-14,55.880001068115234
2018-08-31,55.5
2018-07-30,54.15999984741211
2018-10-02,54.20000076293945
2019-04-12,55.90999984741211
2019-03-11,55.650001525878906
2019-02-07,55.810001373291016
2019-07-17,55.08000183105469
2019-09-19,54.38999938964844
2019-10-21,53.66999816894531
2019-12-18,53.40999984741211
2020-03-06,52.650001525878906
2019-10-03,53.70000076293945
2020-03-09,53.70000076293945
2020-05-27,53.099998474121094
2019-12-24,52.84000015258789
2020-03-12,53.79999923706055
2018-12-20,54.2599983215332
2019-08-01,53.90999984741211
2018-08-14,55.15999984741211
2018-07-13,56.33000183105469
2018-10-17,56.7400016784668
2019-05-29,56.2400016784668
2019-03-26,56.41999816894531
2019-02-22,56.779998779296875
2019-10-04,55.720001220703125
2019-11-05,55.5
2019-12-27,54.68000030517578
2020-06-02,54.79999923706055
2019-12-30,55.040000915527344
2020-03-18,54.43000030517578
2020-06-05,55.02000045776367
2019-07-15,55.25
2018-12-03,54.900001525878906
2019-06-13,56.25
2019-01-04,53.5099983215332
2018-08-29,53.540000915527344
2019-02-05,53.0
2018-11-01,53.72999954223633
2019-08-16,53.400001525878906
2019-04-10,53.29999923706055
2019-09-17,52.189998626708984
2019-10-15,54.2400016784668
2020-01-02,53.900001525878906
2020-06-08,54.709999084472656
2019-10-18,55.08000183105469
2020-03-24,54.779998779296875
2020-06-11,54.22999954223633
2020-01-08,55.7400016784668
2019-04-25,56.040000915527344
2019-07-30,56.0
2019-02-20,57.27000045776367
2018-07-11,57.84000015258789
2018-09-13,58.54999923706055
2018-10-15,58.959999084472656
2019-06-28,58.619998931884766
2018-12-18,57.900001525878906
2018-11-16,57.83000183105469
2019-10-02,58.63999938964844
2020-03-27,58.619998931884766
2020-01-10,58.060001373291016
2019-10-24,58.63999938964844
2020-03-30,58.0
2020-06-17,57.369998931884766
2020-01-14,58.150001525878906
2020-04-02,57.18000030517578
2019-01-02,57.380001068115234
2019-08-14,58.150001525878906
2018-10-30,57.77000045776367
2019-06-11,58.72999954223633
2019-05-10,58.619998931884766
2019-04-08,58.400001525878906
2018-08-27,57.349998474121094
2018-07-26,57.939998626708984
2018-09-28,58.119998931884766
2019-03-07,58.83000183105469
2019-10-30,58.599998474121094
2020-01-17,58.310001373291016
2020-06-23,57.209999084472656
2020-04-08,57.68000030517578
2020-06-26,58.02000045776367
2019-03-22,59.02000045776367
2019-01-17,59.279998779296875
2019-08-29,59.900001525878906
2018-11-14,59.880001068115234
2019-06-26,60.7599983215332
2018-09-11,61.709999084472656
2018-07-09,62.209999084472656
2018-08-10,61.810001373291016
2019-04-23,61.93000030517578
2019-09-30,61.59000015258789
2020-01-23,62.36000061035156
2019-11-08,62.31999969482422
2020-04-14,62.2599983215332
2019-11-11,62.5
2020-01-29,62.81999969482422
2020-04-17,62.33000183105469
2018-07-24,62.59000015258789
2018-09-26,63.45000076293945
2019-05-08,62.599998474121094
2019-03-05,62.77000045776367
2019-02-01,63.0099983215332
2018-12-31,62.880001068115234
2018-11-29,63.27000045776367
2019-08-12,63.5
2019-07-11,63.18000030517578
2019-09-13,62.31999969482422
2019-11-14,62.439998626708984
2020-04-20,63.27000045776367
2020-02-04,63.75
2020-04-23,63.0
2018-12-14,62.849998474121094
2019-08-27,61.97999954223633
2018-08-08,62.52000045776367
2018-10-11,60.83000183105469
2018-11-12,61.4900016784668
2019-07-26,61.349998474121094
2019-06-24,60.689998626708984
2019-05-23,60.869998931884766
2019-03-20,58.380001068115234
2019-01-15,59.220001220703125
2019-11-20,60.150001525878906
2020-02-07,61.279998779296875
2020-02-10,59.58000183105469
2020-04-29,59.02000045776367
2019-11-26,59.779998779296875
2020-02-13,60.18000030517578
2019-01-30,61.16999816894531
2018-08-23,60.31999969482422
2018-09-24,59.90999984741211
2018-11-27,59.43000030517578
2018-10-26,59.18000030517578
2019-07-09,58.84000015258789
2019-06-07,57.11000061035156
2019-05-06,56.52000045776367
2019-04-04,53.88999938964844
2019-09-11,51.16999816894531
2019-11-29,48.88999938964844
2020-05-05,50.709999084472656
2019-12-02,50.91999816894531
2020-02-19,49.279998779296875
2020-05-08,48.58000183105469
2019-05-21,46.27000045776367
2019-03-18,45.84000015258789
2018-09-07,46.279998779296875
2018-08-06,46.59000015258789
2018-10-09,43.7599983215332
2019-02-14,45.95000076293945
2018-12-12,41.84000015258789
2019-07-24,44.27000045776367
2019-09-26,38.77000045776367
2019-10-28,38.54999923706055
2019-12-05,38.849998474121094
2020-05-11,34.599998474121094
2019-07-03,35.77000045776367
2020-02-25,39.2400016784668
2020-05-14,40.43000030517578
2020-02-28,41.59000015258789
2019-08-08,39.189998626708984
2019-06-05,39.77000045776367
2018-07-20,36.18000030517578
2018-08-21,37.68000030517578
2018-10-24,38.029998779296875
2019-04-02,38.220001220703125
2019-03-01,39.90999984741211
2019-01-28,41.029998779296875
2018-12-27,42.369998931884766
2019-09-09,42.790000915527344
2020-03-02,41.470001220703125
2020-05-20,40.4900016784668
2019-12-17,41.29999923706055
2020-03-05,41.849998474121094
2019-02-12,41.369998931884766
2019-01-11,39.38999938964844
2018-12-10,42.189998626708984
2019-08-23,42.36000061035156
2018-11-08,45.0
2019-07-22,44.31999969482422
2019-06-20,46.439998626708984
2018-09-05,47.5099983215332
2019-04-17,46.84000015258789
2019-09-24,46.400001525878906
2019-12-20,44.0
2020-05-26,44.83000183105469
2019-04-30,44.619998931884766
2019-12-23,44.650001525878906
2020-03-11,45.540000915527344
2020-05-29,46.86000061035156
2019-12-26,46.369998931884766
2020-06-01,44.529998779296875
2019-05-02,42.849998474121094
2019-02-27,44.18000030517578
2018-11-23,46.900001525878906
2019-08-06,47.720001220703125
2018-07-18,48.65999984741211
2018-09-20,49.43000030517578
2018-10-22,48.11000061035156
2019-07-05,48.849998474121094
2019-06-03,51.75
2019-10-09,52.369998931884766
2019-10-11,50.88999938964844
2020-03-17,50.88999938964844
2020-06-04,52.31999969482422
2019-10-14,54.22999954223633
2020-03-20,54.65999984741211
2018-11-06,57.97999954223633
2019-06-18,58.38999938964844
2019-05-17,58.790000915527344
2019-04-15,57.709999084472656
2019-03-14,53.18000030517578
2019-01-09,53.20000076293945
2018-08-02,49.40999984741211
2018-10-05,53.47999954223633
2019-08-21,52.41999816894531
2019-10-17,51.970001220703125
2020-03-23,52.5099983215332
2020-06-10,50.66999816894531
2019-02-25,52.0099983215332
2020-01-07,51.31999969482422
2020-03-26,48.939998626708984
2019-10-23,49.849998474121094
