Dates,RHI
2019-08-07,62.099998474121094
2019-06-04,62.45000076293945
2018-09-21,62.290000915527344
2018-07-19,62.09000015258789
2018-08-20,60.88999938964844
2018-10-23,61.31999969482422
2019-05-03,61.56999969482422
2019-04-01,60.88999938964844
2019-02-28,59.40999984741211
2019-11-12,58.54999923706055
2020-01-30,57.45000076293945
2019-11-15,57.70000076293945
2020-04-21,55.650001525878906
2019-04-16,56.08000183105469
2019-03-15,56.02000045776367
2019-02-11,56.18000030517578
2019-01-10,56.0
2019-08-22,55.84000015258789
2018-11-07,57.0099983215332
2018-08-03,56.54999923706055
2018-09-04,56.20000076293945
2019-06-19,56.310001373291016
2019-09-23,55.689998626708984
2019-11-18,55.5099983215332
2020-02-05,55.09000015258789
2020-04-24,53.65999984741211
2019-03-29,54.59000015258789
2019-11-21,55.400001525878906
2020-04-27,55.119998931884766
2020-02-11,54.209999084472656
2020-04-30,53.84000015258789
2019-05-01,54.939998626708984
2019-02-26,55.95000076293945
2019-01-25,55.47999954223633
2018-12-24,56.709999084472656
2019-09-06,56.25
2018-07-17,55.56999969482422
2018-09-19,56.97999954223633
2019-08-05,56.810001373291016
2019-10-08,57.31999969482422
2019-12-11,56.209999084472656
2019-11-27,55.68000030517578
2020-02-14,55.470001220703125
2020-05-06,55.86000061035156
2019-01-08,56.47999954223633
2018-12-07,57.0099983215332
2019-08-20,57.029998779296875
2018-11-05,58.119998931884766
2019-07-19,58.0
2018-10-04,57.90999984741211
2019-06-17,57.349998474121094
2019-05-16,57.439998626708984
2018-08-01,57.279998779296875
2019-03-13,57.279998779296875
2019-12-03,58.59000015258789
2020-02-20,58.77000045776367
2019-12-06,59.06999969482422
2020-05-12,58.2599983215332
2019-12-09,58.15999984741211
2020-02-26,57.63999938964844
2020-05-15,57.369998931884766
2019-03-28,58.79999923706055
2018-09-17,62.709999084472656
2018-08-16,60.7599983215332
2018-10-19,61.11000061035156
2019-04-29,60.36000061035156
2019-01-23,61.22999954223633
2019-09-04,60.40999984741211
2018-11-20,59.06999969482422
2019-07-02,57.83000183105469
2019-05-31,55.9900016784668
2019-12-12,55.95000076293945
2020-05-18,56.16999816894531
2019-09-27,57.630001068115234
2020-03-03,56.77000045776367
2020-05-21,56.08000183105469
2019-05-14,56.599998474121094
2018-08-31,53.93000030517578
2018-07-30,53.65999984741211
2018-10-02,55.040000915527344
2019-04-12,55.7599983215332
2019-03-11,55.20000076293945
2019-02-07,55.220001220703125
2019-07-17,54.54999923706055
2019-09-19,53.08000183105469
2019-10-21,53.16999816894531
2019-12-18,52.900001525878906
2020-03-06,53.150001525878906
2019-10-03,53.40999984741211
2020-03-09,53.470001220703125
2020-05-27,52.130001068115234
2019-12-24,52.900001525878906
2020-03-12,54.16999816894531
2018-12-20,53.40999984741211
2019-08-01,55.220001220703125
2018-08-14,56.02000045776367
2018-07-13,56.869998931884766
2018-10-17,55.630001068115234
2019-05-29,56.7599983215332
2019-03-26,57.119998931884766
2019-02-22,55.880001068115234
2019-10-04,55.5
2019-11-05,54.630001068115234
2019-12-27,55.08000183105469
2020-06-02,54.900001525878906
2019-12-30,54.2599983215332
2020-03-18,55.119998931884766
2020-06-05,54.970001220703125
2019-07-15,54.619998931884766
2018-12-03,55.65999984741211
2019-06-13,53.9900016784668
2019-01-04,53.83000183105469
2018-08-29,52.7599983215332
2019-02-05,54.09000015258789
2018-11-01,54.0099983215332
2019-08-16,52.7400016784668
2019-04-10,52.349998474121094
2019-09-17,53.040000915527344
2019-10-15,54.36000061035156
2020-01-02,54.40999984741211
2020-06-08,55.45000076293945
2019-10-18,54.56999969482422
2020-03-24,54.459999084472656
2020-06-11,55.09000015258789
2020-01-08,55.939998626708984
2019-04-25,55.95000076293945
2019-07-30,55.88999938964844
2019-02-20,58.08000183105469
2018-07-11,57.91999816894531
2018-09-13,59.189998626708984
2018-10-15,58.7599983215332
2019-06-28,58.119998931884766
2018-12-18,57.27000045776367
2018-11-16,58.709999084472656
2019-10-02,58.290000915527344
2020-03-27,58.2400016784668
2020-01-10,58.22999954223633
2019-10-24,58.099998474121094
2020-03-30,57.939998626708984
2020-06-17,58.02000045776367
2020-01-14,57.52000045776367
2020-04-02,57.41999816894531
2019-01-02,57.79999923706055
2019-08-14,58.189998626708984
2018-10-30,58.400001525878906
2019-06-11,58.83000183105469
2019-05-10,58.41999816894531
2019-04-08,57.9900016784668
2018-08-27,57.79999923706055
2018-07-26,57.95000076293945
2018-09-28,58.709999084472656
2019-03-07,58.599998474121094
2019-10-30,58.20000076293945
2020-01-17,57.91999816894531
2020-06-23,57.36000061035156
2020-04-08,57.63999938964844
2020-06-26,58.38999938964844
2019-03-22,59.470001220703125
2019-01-17,60.029998779296875
2019-08-29,59.90999984741211
2018-11-14,60.88999938964844
2019-06-26,61.9900016784668
2018-09-11,61.63999938964844
2018-07-09,61.880001068115234
2018-08-10,62.02000045776367
2019-04-23,61.5
2019-09-30,61.95000076293945
2020-01-23,62.08000183105469
2019-11-08,62.13999938964844
2020-04-14,62.20000076293945
2019-11-11,62.5099983215332
2020-01-29,62.439998626708984
2020-04-17,62.880001068115234
2018-07-24,63.150001525878906
2018-09-26,63.75
2019-05-08,63.310001373291016
2019-03-05,62.810001373291016
2019-02-01,62.849998474121094
2018-12-31,62.91999816894531
2018-11-29,63.560001373291016
2019-08-12,63.08000183105469
2019-07-11,62.47999954223633
2019-09-13,62.61000061035156
2019-11-14,63.02000045776367
2020-04-20,63.47999954223633
2020-02-04,63.34000015258789
2020-04-23,62.58000183105469
2018-12-14,62.31999969482422
2019-08-27,62.540000915527344
2018-08-08,61.95000076293945
2018-10-11,61.18000030517578
2018-11-12,61.04999923706055
2019-07-26,61.04999923706055
2019-06-24,60.630001068115234
2019-05-23,58.16999816894531
2019-03-20,58.220001220703125
2019-01-15,59.380001068115234
2019-11-20,61.130001068115234
2020-02-07,60.06999969482422
2020-02-10,59.22999954223633
2020-04-29,59.380001068115234
2019-11-26,60.02000045776367
2020-02-13,61.119998931884766
2019-01-30,60.400001525878906
2018-08-23,60.20000076293945
2018-09-24,59.380001068115234
2018-11-27,59.5
2018-10-26,59.2599983215332
2019-07-09,59.209999084472656
2019-06-07,56.66999816894531
2019-05-06,53.459999084472656
2019-04-04,52.2599983215332
2019-09-11,50.7599983215332
2019-11-29,50.40999984741211
2020-05-05,51.06999969482422
2019-12-02,48.439998626708984
2020-02-19,50.18000030517578
2020-05-08,47.689998626708984
2019-05-21,49.060001373291016
2019-03-18,44.66999816894531
2018-09-07,48.099998474121094
2018-08-06,46.5099983215332
2018-10-09,43.560001373291016
2019-02-14,47.22999954223633
2018-12-12,43.439998626708984
2019-07-24,41.45000076293945
2019-09-26,39.380001068115234
2019-10-28,38.20000076293945
2019-12-05,35.0
2020-05-11,34.16999816894531
2019-07-03,39.18000030517578
2020-02-25,39.869998931884766
2020-05-14,43.459999084472656
2020-02-28,39.0099983215332
2019-08-08,40.310001373291016
2019-06-05,37.75
2018-07-20,38.16999816894531
2018-08-21,37.83000183105469
2018-10-24,37.970001220703125
2019-04-02,38.150001525878906
2019-03-01,40.16999816894531
2019-01-28,41.400001525878906
2018-12-27,43.279998779296875
2019-09-09,40.93000030517578
2020-03-02,41.7400016784668
2020-05-20,41.18000030517578
2019-12-17,40.400001525878906
2020-03-05,43.2400016784668
2019-02-12,41.189998626708984
2019-01-11,41.29999923706055
2018-12-10,41.349998474121094
2019-08-23,43.779998779296875
2018-11-08,44.060001373291016
2019-07-22,45.5099983215332
2019-06-20,46.29999923706055
2018-09-05,48.290000915527344
2019-04-17,47.27000045776367
2019-09-24,44.380001068115234
2019-12-20,44.209999084472656
2020-05-26,44.36000061035156
2019-04-30,43.88999938964844
2019-12-23,45.15999984741211
2020-03-11,47.380001068115234
2020-05-29,46.43000030517578
2019-12-26,44.86000061035156
2020-06-01,43.54999923706055
2019-05-02,44.61000061035156
2019-02-27,45.13999938964844
2018-11-23,48.56999969482422
2019-08-06,48.16999816894531
2018-07-18,48.9900016784668
2018-09-20,48.5
2018-10-22,47.40999984741211
2019-07-05,50.56999969482422
2019-06-03,51.779998779296875
2019-10-09,51.43000030517578
2019-10-11,50.7400016784668
2020-03-17,51.83000183105469
2020-06-04,53.18000030517578
2019-10-14,55.099998474121094
2020-03-20,55.86000061035156
2018-11-06,57.88999938964844
2019-06-18,59.91999816894531
2019-05-17,57.810001373291016
2019-04-15,55.459999084472656
2019-03-14,51.11000061035156
2019-01-09,51.290000915527344
2018-08-02,51.599998474121094
2018-10-05,52.369998931884766
2019-08-21,52.52000045776367
2019-10-17,51.68000030517578
2020-03-23,51.099998474121094
2020-06-10,51.25
2019-02-25,51.91999816894531
2020-01-07,49.470001220703125
2020-03-26,50.34000015258789
2019-10-23,50.599998474121094
