Dates,MCD
2019-04-05,178.6699981689453
2019-03-04,176.8699951171875
2019-01-31,176.47999572753906
2019-09-12,175.66000366210938
2019-12-31,177.22000122070312
2020-03-19,175.99000549316406
2020-01-03,174.30999755859375
2020-06-09,174.39999389648438
2019-02-15,174.1699981689453
2019-01-14,173.8000030517578
2018-07-06,173.75
2018-08-07,173.41000366210938
2018-10-10,177.00999450683594
2018-12-13,179.16000366210938
2019-08-26,179.33999633789062
2019-07-25,180.39999389648438
2019-05-22,182.0
2019-03-19,182.41000366210938
2020-01-06,182.47000122070312
2020-03-25,182.83999633789062
2020-06-12,182.00999450683594
2019-10-22,184.07000732421875
2020-01-09,179.6999969482422
2020-06-15,180.35000610351562
2019-10-25,181.89999389648438
2020-03-31,179.9499969482422
2020-06-18,178.27000427246094
2019-04-03,179.8000030517578
2018-08-22,180.66000366210938
2018-10-25,181.6999969482422
2019-01-29,180.6699981689453
2018-12-28,182.11000061035156
2018-11-26,183.41000366210938
2019-08-09,182.52999877929688
2019-07-08,182.32000732421875
2019-06-06,184.42999267578125
2019-09-10,185.94000244140625
2020-01-15,184.00999450683594
2020-04-03,186.35000610351562
2019-10-31,187.02999877929688
2020-04-06,187.92999267578125
2020-06-24,188.91000366210938
2018-11-09,187.74000549316406
2019-07-23,186.6999969482422
2019-06-21,187.6199951171875
2019-05-20,188.89999389648438
2019-04-18,190.07000732421875
2018-09-06,189.60000610351562
2018-10-08,188.44000244140625
2019-02-13,188.75999450683594
2018-12-11,188.0500030517578
2019-09-25,189.57000732421875
2020-01-21,190.85000610351562
2020-04-09,191.38999938964844
2019-11-06,191.3699951171875
2020-01-24,191.66000366210938
2020-01-27,193.3800048828125
2020-04-15,194.1199951171875
2018-12-26,195.33999633789062
2019-08-07,195.6199951171875
2019-06-04,196.5399932861328
2018-09-21,195.39999389648438
2018-07-19,195.5
2018-08-20,193.9499969482422
2018-10-23,193.32000732421875
2019-05-03,194.75
2019-04-01,195.94000244140625
2019-02-28,196.72999572753906
2019-11-12,196.75
2020-01-30,196.41000366210938
2019-11-15,197.02000427246094
2020-04-21,197.27999877929688
2019-04-16,197.63999938964844
2019-03-15,197.5
2019-02-11,198.88999938964844
2019-01-10,198.8000030517578
2019-08-22,198.27999877929688
2018-11-07,199.07000732421875
2018-08-03,198.5
2018-09-04,198.10000610351562
2019-06-19,197.3300018310547
2019-09-23,196.3800048828125
2019-11-18,194.85000610351562
2020-02-05,195.77999877929688
2020-04-24,197.25
2019-03-29,197.32000732421875
2019-11-21,198.7899932861328
2020-04-27,199.25
2020-02-11,200.02999877929688
2020-04-30,203.5
2019-05-01,199.74000549316406
2019-02-26,201.38999938964844
2019-01-25,203.6999969482422
2018-12-24,203.66000366210938
2019-09-06,203.77999877929688
2018-07-17,203.08999633789062
2018-09-19,203.9199981689453
2019-08-05,202.61000061035156
2019-10-08,204.10000610351562
2019-12-11,203.97999572753906
2019-11-27,203.6300048828125
2020-02-14,204.72000122070312
2020-05-06,204.00999450683594
2019-01-08,204.1999969482422
2018-12-07,206.32000732421875
2019-08-20,206.19000244140625
2018-11-05,206.32000732421875
2019-07-19,209.6999969482422
2018-10-04,210.25
2019-06-17,211.22999572753906
2019-05-16,211.47000122070312
2018-08-01,211.9499969482422
2019-03-13,211.61000061035156
2019-12-03,211.27000427246094
2020-02-20,212.69000244140625
2019-12-06,212.14999389648438
2020-05-12,213.36000061035156
2019-12-09,213.3300018310547
2020-02-26,213.8000030517578
2020-05-15,212.52000427246094
2019-03-28,212.63999938964844
2018-09-17,212.27000427246094
2018-08-16,212.30999755859375
2018-10-19,214.49000549316406
2019-04-29,214.3000030517578
2019-01-23,211.5800018310547
2019-09-04,209.3699951171875
2018-11-20,210.11000061035156
2019-07-02,210.88999938964844
2019-05-31,209.42999267578125
2019-12-12,209.8800048828125
2020-05-18,211.33999633789062
2019-09-27,216.1699981689453
2020-03-03,218.0800018310547
2020-05-21,216.3699951171875
2019-05-14,218.0399932861328
2018-08-31,216.3800048828125
2018-07-30,215.6699981689453
2018-10-02,217.3000030517578
2019-04-12,217.11000061035156
2019-03-11,218.35000610351562
2019-02-07,218.72999572753906
2019-07-17,217.8800048828125
2019-09-19,213.88999938964844
2019-10-21,214.2100067138672
2019-12-18,216.0500030517578
2020-03-06,215.39999389648438
2019-10-03,218.3699951171875
2020-03-09,216.94000244140625
2020-05-27,216.27999877929688
2019-12-24,216.5
2020-03-12,218.39999389648438
2018-12-20,219.4499969482422
2019-08-01,217.16000366210938
2018-08-14,208.27999877929688
2018-07-13,208.5399932861328
2018-10-17,211.3000030517578
2019-05-29,208.9499969482422
2019-03-26,207.3300018310547
2019-02-22,207.49000549316406
2019-10-04,208.2899932861328
2019-11-05,209.8699951171875
2019-12-27,209.3699951171875
2020-06-02,209.05999755859375
2019-12-30,211.5500030517578
2020-03-18,211.0
2020-06-05,212.47999572753906
2019-07-15,212.2899932861328
2018-12-03,212.80999755859375
2019-06-13,208.4600067138672
2019-01-04,205.58999633789062
2018-08-29,206.3300018310547
2019-02-05,210.0399932861328
2018-11-01,211.10000610351562
2019-08-16,209.97000122070312
2019-04-10,211.6199951171875
2019-09-17,211.5
2019-10-15,208.6699981689453
2020-01-02,207.7899932861328
2020-06-08,206.52000427246094
2019-10-18,206.80999755859375
2020-03-24,206.83999633789062
2020-06-11,206.72999572753906
2020-01-08,208.44000244140625
2019-04-25,199.14999389648438
2019-07-30,198.02000427246094
2019-02-20,195.7899932861328
2018-07-11,194.39999389648438
2018-09-13,191.5
2018-10-15,191.63999938964844
2019-06-28,191.67999267578125
2018-12-18,195.6300048828125
2018-11-16,193.6999969482422
2019-10-02,187.5500030517578
2020-03-27,189.4499969482422
2020-01-10,193.0500030517578
2019-10-24,192.32000732421875
2020-03-30,193.22000122070312
2020-06-17,192.5
2020-01-14,192.77000427246094
2020-04-02,193.50999450683594
2019-01-02,193.16000366210938
2019-08-14,193.30999755859375
2018-10-30,193.86000061035156
2019-06-11,193.00999450683594
2019-05-10,193.5399932861328
2019-04-08,192.25999450683594
2018-08-27,192.14999389648438
2018-07-26,191.60000610351562
2018-09-28,191.9499969482422
2019-03-07,193.9199981689453
2019-10-30,194.27000427246094
2020-01-17,193.77999877929688
2020-06-23,192.35000610351562
2020-04-08,192.88999938964844
2020-06-26,193.13999938964844
2019-03-22,194.11000061035156
2019-01-17,194.2899932861328
2019-08-29,194.27999877929688
2018-11-14,194.25999450683594
2019-06-26,194.91000366210938
2018-09-11,195.33999633789062
2018-07-09,196.47999572753906
2018-08-10,196.4499969482422
2019-04-23,194.7100067138672
2019-09-30,195.25
2020-01-23,196.64999389648438
2019-11-08,196.02999877929688
2020-04-14,195.6699981689453
2019-11-11,196.16000366210938
2020-01-29,197.17999267578125
2020-04-17,195.94000244140625
2018-07-24,196.55999755859375
2018-09-26,197.80999755859375
2019-05-08,198.85000610351562
2019-03-05,199.35000610351562
2019-02-01,200.50999450683594
2018-12-31,202.1999969482422
2018-11-29,206.10000610351562
2019-08-12,207.27000427246094
2019-07-11,205.75999450683594
2019-09-13,205.4600067138672
2019-11-14,207.32000732421875
2020-04-20,209.22000122070312
2020-02-04,211.35000610351562
2020-04-23,210.22000122070312
2018-12-14,211.41000366210938
2019-08-27,208.6199951171875
2018-08-08,210.89999389648438
2018-10-11,207.3000030517578
2018-11-12,209.86000061035156
2019-07-26,210.8000030517578
2019-06-24,212.8300018310547
2019-05-23,213.13999938964844
2019-03-20,214.22999572753906
2019-01-15,214.25
2019-11-20,213.00999450683594
2020-02-07,212.63999938964844
2020-02-10,211.08999633789062
2020-04-29,211.25
2019-11-26,213.64999389648438
2020-02-13,215.11000061035156
2019-01-30,216.19000244140625
2018-08-23,216.3800048828125
2018-09-24,215.6699981689453
2018-11-27,215.61000061035156
2018-10-26,212.77999877929688
2019-07-09,214.3000030517578
2019-06-07,210.11000061035156
2019-05-06,211.14999389648438
2019-04-04,209.75
2019-09-11,200.92999267578125
2019-11-29,188.80999755859375
2020-05-05,193.17999267578125
2019-12-02,197.16000366210938
2020-02-19,200.89999389648438
2020-05-08,196.3300018310547
2019-05-21,191.2100067138672
2019-03-18,184.10000610351562
2018-09-07,187.88999938964844
2018-08-06,185.8300018310547
2018-10-09,169.3800048828125
2019-02-14,168.1999969482422
2018-12-12,147.6300048828125
2019-07-24,135.0
2019-09-26,124.2300033569336
2019-10-28,128.2100067138672
2019-12-05,147.77000427246094
2020-05-11,136.5
2019-07-03,146.10000610351562
2020-02-25,159.22000122070312
2020-05-14,161.0
2020-02-28,159.22000122070312
2019-08-08,163.57000732421875
2019-06-05,165.0
2018-07-20,156.35000610351562
2018-08-21,155.0
2018-10-24,156.14999389648438
2019-04-02,168.24000549316406
2019-03-01,175.16000366210938
2019-01-28,174.10000610351562
2018-12-27,179.6199951171875
2019-09-09,176.91000366210938
2020-03-02,181.83999633789062
2020-05-20,177.27000427246094
2019-12-17,172.27000427246094
2020-03-05,180.22999572753906
2019-02-12,181.5500030517578
2019-01-11,176.10000610351562
2018-12-10,180.75
2019-08-23,181.32000732421875
2018-11-08,180.86000061035156
2019-07-22,184.77000427246094
2019-06-20,185.57000732421875
2018-09-05,186.8800048828125
2019-04-17,180.75999450683594
2019-09-24,182.14999389648438
2019-12-20,178.8699951171875
2020-05-26,179.11000061035156
2019-04-30,176.86000061035156
2019-12-23,178.3000030517578
2020-03-11,179.91000366210938
2020-05-29,178.52000427246094
2019-12-26,176.44000244140625
2020-06-01,171.00999450683594
2019-05-02,167.85000610351562
2019-02-27,171.67999267578125
2018-11-23,178.11000061035156
2019-08-06,178.07000732421875
2018-07-18,180.57000732421875
2018-09-20,182.11000061035156
2018-10-22,183.17999267578125
2019-07-05,184.24000549316406
2019-06-03,185.27000427246094
2019-10-09,186.72000122070312
2019-10-11,185.7100067138672
2020-03-17,185.60000610351562
2020-06-04,186.08999633789062
2019-10-14,188.08999633789062
2020-03-20,191.6199951171875
2018-11-06,196.27000427246094
2019-06-18,195.63999938964844
2019-05-17,199.00999450683594
2019-04-15,195.6699981689453
2019-03-14,186.3300018310547
2019-01-09,185.4499969482422
2018-08-02,184.13999938964844
2018-10-05,187.50999450683594
2019-08-21,190.4199981689453
2019-10-17,187.88999938964844
2020-03-23,186.52999877929688
2020-06-10,184.88999938964844
2019-02-25,186.32000732421875
2020-01-07,181.33999633789062
2020-03-26,180.3300018310547
2019-10-23,178.8800048828125
