Dates,TXN
2018-09-05,119.68000030517578
2019-04-17,117.98999786376953
2019-09-24,113.25
2019-12-20,110.66000366210938
2020-05-26,113.19000244140625
2019-04-30,113.8499984741211
2019-12-23,114.93000030517578
2020-03-11,115.54000091552734
2020-05-29,115.7699966430664
2019-12-26,115.87000274658203
2020-06-01,112.91999816894531
2019-05-02,110.44000244140625
2019-02-27,108.37000274658203
2018-11-23,115.1500015258789
2019-08-06,115.33999633789062
2018-07-18,118.83000183105469
2018-09-20,117.33000183105469
2018-10-22,113.87000274658203
2019-07-05,117.61000061035156
2019-06-03,117.97000122070312
2019-10-09,118.69000244140625
2019-10-11,119.26000213623047
2020-03-17,118.4000015258789
2020-06-04,122.93000030517578
2019-10-14,128.47000122070312
2020-03-20,129.0
2018-11-06,135.67999267578125
2019-06-18,133.2899932861328
2019-05-17,132.91000366210938
2019-04-15,132.7899932861328
2019-03-14,129.22000122070312
2019-01-09,127.73999786376953
2018-08-02,124.52999877929688
2018-10-05,129.1300048828125
2019-08-21,127.87000274658203
2019-10-17,126.62999725341797
2020-03-23,128.24000549316406
2020-06-10,125.45999908447266
2019-02-25,128.10000610351562
2020-01-07,126.80000305175781
2020-03-26,125.33999633789062
2019-10-23,124.88999938964844
