Dates,TXN
2018-12-13,107.27999877929688
2019-08-26,107.94000244140625
2019-07-25,106.63999938964844
2019-05-22,107.30999755859375
2019-03-19,108.19000244140625
2020-01-06,107.2699966430664
2020-03-25,105.70999908447266
2020-06-12,105.77999877929688
2019-10-22,106.76000213623047
2020-01-09,107.4000015258789
2020-06-15,106.56999969482422
2019-10-25,105.41999816894531
2020-03-31,104.94999694824219
2020-06-18,104.86000061035156
2019-04-03,106.44999694824219
2018-08-22,106.5199966430664
2018-10-25,107.58000183105469
2019-01-29,107.0999984741211
2018-12-28,110.73999786376953
2018-11-26,109.80999755859375
2019-08-09,110.0199966430664
2019-07-08,109.62999725341797
2019-06-06,112.22000122070312
2019-09-10,109.68000030517578
2020-01-15,107.11000061035156
2020-04-03,108.33000183105469
2019-10-31,105.97000122070312
2020-04-06,104.91000366210938
2020-06-24,106.06999969482422
2018-11-09,108.63999938964844
2019-07-23,110.27999877929688
2019-06-21,112.75
2019-05-20,113.23999786376953
2019-04-18,113.62999725341797
2018-09-06,115.22000122070312
2018-10-08,113.94000244140625
2019-02-13,114.91999816894531
2018-12-11,114.87999725341797
2019-09-25,116.76000213623047
2020-01-21,115.08999633789062
2020-04-09,116.37000274658203
2019-11-06,115.5999984741211
2020-01-24,115.51000213623047
2020-01-27,114.94999694824219
2020-04-15,116.37999725341797
2018-12-26,118.43000030517578
2019-08-07,117.16999816894531
2019-06-04,117.20999908447266
2018-09-21,116.69999694824219
2018-07-19,117.83000183105469
2018-08-20,116.29000091552734
2018-10-23,117.45999908447266
2019-05-03,117.47000122070312
2019-04-01,115.86000061035156
2019-02-28,113.93000030517578
2019-11-12,112.55999755859375
2020-01-30,112.1500015258789
2019-11-15,112.5999984741211
2020-04-21,107.11000061035156
2019-04-16,109.04000091552734
2019-03-15,110.29000091552734
2019-02-11,109.20999908447266
2019-01-10,106.79000091552734
2019-08-22,104.7300033569336
2018-11-07,107.0
2018-08-03,106.77999877929688
2018-09-04,105.83000183105469
2019-06-19,105.05999755859375
2019-09-23,103.20999908447266
2019-11-18,104.1500015258789
2020-02-05,105.44000244140625
2020-04-24,104.30999755859375
2019-03-29,105.16999816894531
2019-11-21,109.12000274658203
2020-04-27,109.4800033569336
2020-02-11,110.19000244140625
2020-04-30,111.16999816894531
2019-05-01,112.62999725341797
2019-02-26,112.93000030517578
2019-01-25,110.33999633789062
2018-12-24,111.18000030517578
2019-09-06,107.30999755859375
2018-07-17,106.72000122070312
2018-09-19,111.04000091552734
2019-08-05,111.30000305175781
2019-10-08,112.70999908447266
2019-12-11,112.31999969482422
2019-11-27,112.7300033569336
2020-02-14,111.4800033569336
2020-05-06,114.43000030517578
2019-01-08,115.86000061035156
2018-12-07,114.76000213623047
2019-08-20,117.19000244140625
2018-11-05,116.05999755859375
2019-07-19,115.94000244140625
2018-10-04,115.75
2019-06-17,114.93000030517578
2019-05-16,115.77999877929688
2018-08-01,116.63999938964844
2019-03-13,116.72000122070312
2019-12-03,118.31999969482422
2020-02-20,119.83999633789062
2019-12-06,118.68000030517578
2020-05-12,117.18000030517578
2019-12-09,118.56999969482422
2020-02-26,117.26000213623047
2020-05-15,118.18000030517578
2019-03-28,120.06999969482422
2018-09-17,129.0
2018-08-16,127.3499984741211
2018-10-19,128.16000366210938
2019-04-29,129.97000122070312
2019-01-23,128.5399932861328
2019-09-04,125.01000213623047
2018-11-20,123.44999694824219
2019-07-02,121.81999969482422
2019-05-31,116.93000030517578
2019-12-12,119.0
2020-05-18,120.72000122070312
2019-09-27,124.30999755859375
2020-03-03,120.61000061035156
2020-05-21,120.08000183105469
2019-05-14,123.33999633789062
2018-08-31,120.5999984741211
2018-07-30,119.8499984741211
2018-10-02,122.81999969482422
2019-04-12,124.5999984741211
2019-03-11,124.30999755859375
2019-02-07,126.04000091552734
2019-07-17,125.20999908447266
2019-09-19,120.29000091552734
2019-10-21,121.66999816894531
2019-12-18,122.18000030517578
2020-03-06,122.73999786376953
2019-10-03,123.56999969482422
2020-03-09,123.75
2020-05-27,121.73999786376953
2019-12-24,124.58999633789062
2020-03-12,126.80999755859375
2018-12-20,127.08999633789062
2019-08-01,127.0999984741211
2018-08-14,127.04000091552734
2018-07-13,128.5800018310547
2018-10-17,130.22000122070312
2019-05-29,129.61000061035156
2019-03-26,128.36000061035156
2019-02-22,129.55999755859375
2019-10-04,129.30999755859375
2019-11-05,128.8300018310547
2019-12-27,126.66999816894531
2020-06-02,127.7699966430664
2019-12-30,125.80999755859375
2020-03-18,127.73999786376953
2020-06-05,128.11000061035156
2019-07-15,127.13999938964844
2018-12-03,129.24000549316406
2019-06-13,128.58999633789062
2019-01-04,126.83999633789062
2018-08-29,128.6999969482422
2019-02-05,130.13999938964844
2018-11-01,128.85000610351562
2019-08-16,124.9800033569336
2019-04-10,127.44000244140625
2019-09-17,127.7300033569336
2019-10-15,130.08999633789062
2020-01-02,129.75
2020-06-08,131.69000244140625
2019-10-18,129.5
2020-03-24,130.1300048828125
2020-06-11,129.4600067138672
2020-01-08,130.92999267578125
2019-04-25,128.57000732421875
2019-07-30,118.94999694824219
2019-02-20,118.41000366210938
2018-07-11,120.51000213623047
2018-09-13,120.0
2018-10-15,120.29000091552734
2019-06-28,117.79000091552734
2018-12-18,117.98999786376953
2018-11-16,118.04000091552734
2019-10-02,120.97000122070312
2020-03-27,119.86000061035156
2020-01-10,120.36000061035156
2019-10-24,119.91999816894531
2020-03-30,120.11000061035156
2020-06-17,118.08000183105469
2020-01-14,119.0199966430664
2020-04-02,118.41999816894531
2019-01-02,117.56999969482422
2019-08-14,118.0
2018-10-30,117.88999938964844
2019-06-11,117.83999633789062
2019-05-10,116.2300033569336
2019-04-08,116.0999984741211
2018-08-27,117.01000213623047
2018-07-26,119.01000213623047
2018-09-28,119.12999725341797
2019-03-07,121.7300033569336
2019-10-30,120.20999908447266
2020-01-17,118.79000091552734
2020-06-23,117.75
2020-04-08,120.27999877929688
2020-06-26,120.73999786376953
2019-03-22,122.37000274658203
2019-01-17,122.0
2019-08-29,121.37000274658203
2018-11-14,123.72000122070312
2019-06-26,126.06999969482422
2018-09-11,126.63999938964844
2018-07-09,127.06999969482422
2018-08-10,127.08999633789062
2019-04-23,126.3499984741211
2019-09-30,126.4000015258789
2020-01-23,128.9499969482422
2019-11-08,128.5500030517578
2020-04-14,128.52999877929688
2019-11-11,128.47999572753906
2020-01-29,128.57000732421875
2020-04-17,127.66000366210938
2018-07-24,128.2899932861328
2018-09-26,129.57000732421875
2019-05-08,127.8499984741211
2019-03-05,126.95999908447266
2019-02-01,129.41000366210938
2018-12-31,129.75999450683594
2018-11-29,131.3300018310547
2019-08-12,130.0
2019-07-11,129.9499969482422
2019-09-13,130.6699981689453
2019-11-14,129.1699981689453
2020-04-20,130.16000366210938
2020-02-04,131.6999969482422
2020-04-23,130.86000061035156
2018-12-14,133.33999633789062
2019-08-27,134.25
2018-08-08,130.52000427246094
2018-10-11,126.30999755859375
2018-11-12,128.0399932861328
2019-07-26,125.48999786376953
2019-06-24,124.41999816894531
2019-05-23,120.6500015258789
2019-03-20,123.4000015258789
2019-01-15,126.47000122070312
2019-11-20,132.44000244140625
2020-02-07,132.52000427246094
2020-02-10,128.6999969482422
2020-04-29,129.64999389648438
2019-11-26,130.6999969482422
2020-02-13,132.4199981689453
2019-01-30,132.80999755859375
2018-08-23,132.2100067138672
2018-09-24,131.24000549316406
2018-11-27,133.1300048828125
2018-10-26,131.47000122070312
2019-07-09,128.52000427246094
2019-06-07,121.44000244140625
2019-05-06,118.37999725341797
2019-04-04,118.79000091552734
2019-09-11,113.12999725341797
2019-11-29,114.13999938964844
2020-05-05,118.97000122070312
2019-12-02,113.80999755859375
2020-02-19,119.05000305175781
2020-05-08,114.72000122070312
2019-05-21,113.16000366210938
2019-03-18,105.04000091552734
2018-09-07,112.12000274658203
2018-08-06,106.5
2018-10-09,97.52999877929688
2019-02-14,106.04000091552734
2018-12-12,93.5
2019-07-24,106.1500015258789
2019-09-26,100.0
2019-10-28,101.56999969482422
2019-12-05,97.5999984741211
2020-05-11,98.44000244140625
2019-07-03,105.36000061035156
2020-02-25,99.16000366210938
2020-05-14,107.76000213623047
2020-02-28,100.5
2019-08-08,102.0199966430664
2019-06-05,99.93000030517578
2018-07-20,96.88999938964844
2018-08-21,102.0199966430664
2018-10-24,99.9800033569336
2019-04-02,108.95999908447266
2019-03-01,106.26000213623047
2019-01-28,110.16999816894531
2018-12-27,107.69000244140625
2019-09-09,107.66999816894531
2020-03-02,110.94999694824219
2020-05-20,107.9800033569336
2019-12-17,111.38999938964844
2020-03-05,113.55000305175781
2019-02-12,111.52999877929688
2019-01-11,106.83999633789062
2018-12-10,111.9800033569336
2019-08-23,110.45999908447266
2018-11-08,113.93000030517578
2019-07-22,115.77999877929688
2019-06-20,114.23999786376953
2018-09-05,119.4000015258789
2019-04-17,116.06999969482422
2019-09-24,109.70999908447266
2019-12-20,110.5
2020-05-26,111.54000091552734
2019-04-30,112.41999816894531
2019-12-23,113.6500015258789
2020-03-11,115.0
2020-05-29,114.87999725341797
2019-12-26,111.69000244140625
2020-06-01,109.06999969482422
2019-05-02,110.3499984741211
2019-02-27,108.23999786376953
2018-11-23,114.41999816894531
2019-08-06,112.68000030517578
2018-07-18,117.4800033569336
2018-09-20,113.45999908447266
2018-10-22,113.43000030517578
2019-07-05,115.7300033569336
2019-06-03,117.81999969482422
2019-10-09,115.87000274658203
2019-10-11,118.73999786376953
2020-03-17,117.86000061035156
2020-06-04,122.66999816894531
2019-10-14,127.20999908447266
2020-03-20,128.5800018310547
2018-11-06,131.44000244140625
2019-06-18,132.86000061035156
2019-05-17,132.1199951171875
2019-04-15,131.39999389648438
2019-03-14,124.61000061035156
2019-01-09,123.97000122070312
2018-08-02,124.2300033569336
2018-10-05,126.11000061035156
2019-08-21,126.22000122070312
2019-10-17,125.9800033569336
2020-03-23,124.88999938964844
2020-06-10,125.2300033569336
2019-02-25,126.62000274658203
2020-01-07,123.98999786376953
2020-03-26,125.05999755859375
2019-10-23,123.37000274658203
