Dates,STE
2019-07-31,106.18000030517578
2019-05-28,106.25
2019-04-26,104.79000091552734
2020-04-28,104.30999755859375
2019-11-25,104.80000305175781
2020-02-12,105.16000366210938
2020-05-01,107.0999984741211
2020-05-04,109.3499984741211
2019-06-12,108.22000122070312
2019-04-09,106.25
2019-03-08,105.5999984741211
2019-02-04,103.36000061035156
2018-07-27,105.27999877929688
2018-08-28,105.55999755859375
2019-01-03,105.36000061035156
2019-08-15,106.41000366210938
2018-10-31,106.83000183105469
2019-09-16,107.86000061035156
2020-02-18,109.62999725341797
2020-05-07,110.58000183105469
2018-08-17,111.22000122070312
2019-12-04,111.55000305175781
2020-02-21,117.55000305175781
2018-12-17,119.83000183105469
2019-08-30,119.44000244140625
2018-11-15,118.88999938964844
2019-07-29,118.3499984741211
2019-06-27,115.6500015258789
2019-04-24,115.43000030517578
2018-07-10,117.51000213623047
2018-09-12,115.31999969482422
2019-02-19,112.31999969482422
2019-01-18,112.08000183105469
2020-02-24,112.37000274658203
2020-05-13,113.30000305175781
2019-12-10,113.0
2020-02-27,115.38999938964844
2019-12-13,118.08000183105469
2020-05-19,118.52999877929688
2019-03-06,118.55000305175781
2018-11-30,117.66000366210938
2019-08-13,115.63999938964844
2019-07-12,112.98999786376953
2019-06-10,112.41000366210938
2019-05-09,114.18000030517578
2018-07-25,115.91000366210938
2018-09-27,113.44999694824219
2018-10-29,112.58999633789062
2019-10-16,110.08999633789062
2019-12-16,108.18000030517578
2020-03-04,107.06999969482422
2020-05-22,104.05999755859375
2019-10-01,102.63999938964844
2019-12-19,99.45999908447266
2018-09-10,99.13999938964844
2019-05-24,100.7300033569336
2018-08-09,103.25
2019-04-22,105.5199966430664
2019-03-21,103.05999755859375
2019-01-16,100.91000366210938
2019-08-28,102.37999725341797
2018-11-13,103.08999633789062
2018-10-12,104.08000183105469
2019-06-25,107.16999816894531
2020-03-10,106.72000122070312
2020-05-28,108.52999877929688
2019-10-07,107.81999969482422
2020-03-13,107.79000091552734
2019-10-10,110.19000244140625
2020-03-16,110.44000244140625
2020-06-03,112.27999877929688
2018-11-28,111.37000274658203
2018-09-25,112.77999877929688
2018-07-23,113.45999908447266
2018-08-24,114.7699966430664
2019-07-10,114.23999786376953
2019-05-07,113.33000183105469
2019-04-05,112.25
2019-03-04,112.61000061035156
2019-01-31,113.55000305175781
2019-09-12,113.26000213623047
2019-12-31,115.2699966430664
2020-03-19,117.79000091552734
2020-01-03,117.4800033569336
2020-06-09,117.75
2019-02-15,118.58999633789062
2019-01-14,119.55999755859375
2018-07-06,119.5999984741211
2018-08-07,118.77999877929688
2018-10-10,121.33000183105469
2018-12-13,121.66999816894531
2019-08-26,121.7699966430664
2019-07-25,121.83999633789062
2019-05-22,121.68000030517578
2019-03-19,121.41999816894531
2020-01-06,120.31999969482422
2020-03-25,119.79000091552734
2020-06-12,120.05999755859375
2019-10-22,120.44000244140625
2020-01-09,120.81999969482422
2020-06-15,120.25
2019-10-25,119.6500015258789
2020-03-31,119.48999786376953
2020-06-18,118.18000030517578
2019-04-03,119.06999969482422
2018-08-22,120.5
2018-10-25,122.3499984741211
2019-01-29,121.79000091552734
2018-12-28,122.7699966430664
2018-11-26,121.54000091552734
2019-08-09,122.55999755859375
2019-07-08,122.30000305175781
2019-06-06,122.87999725341797
2019-09-10,122.97000122070312
2020-01-15,121.29000091552734
2020-04-03,122.33999633789062
2019-10-31,122.2699966430664
2020-04-06,124.54000091552734
2020-06-24,126.47000122070312
2018-11-09,126.06999969482422
2019-07-23,125.81999969482422
2019-06-21,125.58999633789062
2019-05-20,124.95999908447266
2019-04-18,125.0
2018-09-06,124.02999877929688
2018-10-08,124.69999694824219
2019-02-13,125.58000183105469
2018-12-11,126.44000244140625
2019-09-25,127.93000030517578
2020-01-21,128.25999450683594
2020-04-09,124.98999786376953
2019-11-06,119.62000274658203
2020-01-24,120.19000244140625
2020-01-27,122.23999786376953
2020-04-15,123.6500015258789
2018-12-26,125.51000213623047
2019-08-07,126.47000122070312
2019-06-04,127.51000213623047
2018-09-21,128.83999633789062
2018-07-19,130.17999267578125
2018-08-20,130.1300048828125
2018-10-23,130.47999572753906
2019-05-03,132.9499969482422
2019-04-01,131.5500030517578
2019-02-28,129.91000366210938
2019-11-12,129.60000610351562
2020-01-30,127.95999908447266
2019-11-15,127.06999969482422
2020-04-21,124.54000091552734
2019-04-16,127.05000305175781
2019-03-15,130.0399932861328
2019-02-11,132.0399932861328
2019-01-10,132.39999389648438
2019-08-22,132.50999450683594
2018-11-07,134.8000030517578
2018-08-03,135.63999938964844
2018-09-04,134.3000030517578
2019-06-19,134.72000122070312
2019-09-23,132.66000366210938
2019-11-18,131.75999450683594
2020-02-05,132.52999877929688
2020-04-24,130.2899932861328
2019-03-29,133.11000061035156
2019-11-21,134.52000427246094
2020-04-27,135.35000610351562
2020-02-11,135.61000061035156
2020-04-30,136.72999572753906
2019-05-01,138.36000061035156
2019-02-26,139.00999450683594
2019-01-25,140.0500030517578
2018-12-24,140.6699981689453
2019-09-06,140.38999938964844
2018-07-17,140.36000061035156
2018-09-19,142.5500030517578
2019-08-05,142.6199951171875
2019-10-08,143.72000122070312
2019-12-11,142.64999389648438
2019-11-27,144.0800018310547
2020-02-14,145.27000427246094
2020-05-06,144.89999389648438
2019-01-08,145.8300018310547
2018-12-07,146.14999389648438
2019-08-20,148.77000427246094
2018-11-05,149.47999572753906
2019-07-19,151.3800048828125
2018-10-04,151.24000549316406
2019-06-17,151.35000610351562
2019-05-16,151.75999450683594
2018-08-01,149.50999450683594
2019-03-13,149.75
2019-12-03,147.08999633789062
2020-02-20,146.77000427246094
2019-12-06,147.5500030517578
2020-05-12,147.66000366210938
2019-12-09,147.3000030517578
2020-02-26,146.17999267578125
2020-05-15,146.39999389648438
2019-03-28,146.1699981689453
2018-09-17,146.3800048828125
2018-08-16,147.39999389648438
2018-10-19,147.69000244140625
2019-04-29,149.07000732421875
2019-01-23,148.5800018310547
2019-09-04,148.16000366210938
2018-11-20,148.42999267578125
2019-07-02,147.11000061035156
2019-05-31,143.25
2019-12-12,148.5500030517578
2020-05-18,148.72999572753906
2019-09-27,152.7899932861328
2020-03-03,152.5
2020-05-21,152.94000244140625
2019-05-14,153.72000122070312
2018-08-31,151.50999450683594
2018-07-30,151.2100067138672
2018-10-02,151.2100067138672
2019-04-12,153.00999450683594
2019-03-11,150.97000122070312
2019-02-07,150.8300018310547
2019-07-17,150.0
2019-09-19,148.02999877929688
2019-10-21,149.02000427246094
2019-12-18,150.0399932861328
2020-03-06,151.6999969482422
2019-10-03,153.50999450683594
2020-03-09,152.8800048828125
2020-05-27,150.74000549316406
2019-12-24,151.6300048828125
2020-03-12,151.92999267578125
2018-12-20,153.7899932861328
2019-08-01,144.8699951171875
2018-08-14,140.75999450683594
2018-07-13,140.1300048828125
2018-10-17,145.85000610351562
2019-05-29,143.6699981689453
2019-03-26,142.2100067138672
2019-02-22,144.1300048828125
2019-10-04,143.36000061035156
2019-11-05,144.49000549316406
2019-12-27,146.25999450683594
2020-06-02,146.0500030517578
2019-12-30,146.11000061035156
2020-03-18,144.6300048828125
2020-06-05,144.0399932861328
2019-07-15,141.27999877929688
2018-12-03,141.61000061035156
2019-06-13,140.16000366210938
2019-01-04,137.5399932861328
2018-08-29,137.9499969482422
2019-02-05,141.35000610351562
2018-11-01,141.22000122070312
2019-08-16,137.9199981689453
2019-04-10,138.97000122070312
2019-09-17,138.7899932861328
2019-10-15,140.5
2020-01-02,139.57000732421875
2020-06-08,140.85000610351562
2019-10-18,141.61000061035156
2020-03-24,142.25999450683594
2020-06-11,142.61000061035156
2020-01-08,140.3699951171875
2019-04-25,136.3699951171875
2019-07-30,136.9600067138672
2019-02-20,136.92999267578125
2018-07-11,137.02000427246094
2018-09-13,138.41000366210938
2018-10-15,139.0500030517578
2019-06-28,140.07000732421875
2018-12-18,140.77000427246094
2018-11-16,141.5500030517578
2019-10-02,139.42999267578125
2020-03-27,143.0800018310547
2020-01-10,144.17999267578125
2019-10-24,144.47000122070312
2020-03-30,144.74000549316406
2020-06-17,144.11000061035156
2020-01-14,144.75999450683594
2020-04-02,144.99000549316406
2019-01-02,145.13999938964844
2019-08-14,146.77999877929688
2018-10-30,148.47000122070312
2019-06-11,149.66000366210938
2019-05-10,151.30999755859375
2019-04-08,150.14999389648438
2018-08-27,150.2899932861328
2018-07-26,151.13999938964844
2018-09-28,150.94000244140625
2019-03-07,151.47000122070312
2019-10-30,151.13999938964844
2020-01-17,149.33999633789062
2020-06-23,149.4499969482422
2020-04-08,152.50999450683594
2020-06-26,152.58999633789062
2019-03-22,153.6699981689453
2019-01-17,152.35000610351562
2019-08-29,151.77999877929688
2018-11-14,153.1999969482422
2019-06-26,152.3000030517578
2018-09-11,151.52999877929688
2018-07-09,149.5800018310547
2018-08-10,149.3800048828125
2019-04-23,148.38999938964844
2019-09-30,147.24000549316406
2020-01-23,148.52000427246094
2019-11-08,149.60000610351562
2020-04-14,150.9199981689453
2019-11-11,150.60000610351562
2020-01-29,150.49000549316406
2020-04-17,151.4199981689453
2018-07-24,151.25999450683594
2018-09-26,150.52999877929688
2019-05-08,149.1999969482422
2019-03-05,150.22999572753906
2019-02-01,150.61000061035156
2018-12-31,150.4199981689453
2018-11-29,151.3000030517578
2019-08-12,150.50999450683594
2019-07-11,150.3300018310547
2019-09-13,150.2899932861328
2019-11-14,152.14999389648438
2020-04-20,152.67999267578125
2020-02-04,153.00999450683594
2020-04-23,152.88999938964844
2018-12-14,152.77000427246094
2019-08-27,151.32000732421875
2018-08-08,150.08999633789062
2018-10-11,148.9199981689453
2018-11-12,150.11000061035156
2019-07-26,150.4499969482422
2019-06-24,150.11000061035156
2019-05-23,150.44000244140625
2019-03-20,150.5800018310547
2019-01-15,151.55999755859375
2019-11-20,152.4600067138672
2020-02-07,152.02999877929688
2020-02-10,152.00999450683594
2020-04-29,151.77000427246094
2019-11-26,155.77000427246094
2020-02-13,163.0
2019-01-30,164.1199951171875
2018-08-23,166.14999389648438
2018-09-24,166.99000549316406
2018-11-27,167.44000244140625
2018-10-26,166.72000122070312
2019-07-09,167.22999572753906
2019-06-07,164.55999755859375
2019-05-06,163.82000732421875
2019-04-04,165.22000122070312
2019-09-11,162.8699951171875
2019-11-29,155.16000366210938
2020-05-05,156.08999633789062
2019-12-02,158.1699981689453
2020-02-19,159.83999633789062
2020-05-08,155.99000549316406
2019-05-21,152.25999450683594
2019-03-18,144.8699951171875
2018-09-07,145.14999389648438
2018-08-06,143.25999450683594
2018-10-09,130.7100067138672
2019-02-14,127.2699966430664
2018-12-12,120.05000305175781
2019-07-24,118.04000091552734
2019-09-26,111.73999786376953
2019-10-28,116.91000366210938
2019-12-05,115.33000183105469
2020-05-11,105.69000244140625
2019-07-03,110.81999969482422
2020-02-25,115.30999755859375
2020-05-14,119.0
2020-02-28,123.80000305175781
2019-08-08,131.13999938964844
2019-06-05,137.6999969482422
2018-07-20,133.7899932861328
2018-08-21,136.00999450683594
2018-10-24,137.57000732421875
2019-04-02,142.2100067138672
2019-03-01,147.75999450683594
2019-01-28,146.22000122070312
2018-12-27,147.86000061035156
2019-09-09,145.25999450683594
2020-03-02,151.25
2020-05-20,151.97000122070312
2019-12-17,149.4600067138672
2020-03-05,149.49000549316406
2019-02-12,153.44000244140625
2019-01-11,146.41000366210938
2018-12-10,147.57000732421875
2019-08-23,149.0399932861328
2018-11-08,145.52999877929688
2019-07-22,148.0
2019-06-20,146.13999938964844
2018-09-05,145.61000061035156
2019-04-17,141.22999572753906
2019-09-24,139.6999969482422
2019-12-20,138.66000366210938
2020-05-26,140.52999877929688
2019-04-30,139.50999450683594
2019-12-23,142.67999267578125
2020-03-11,145.24000549316406
2020-05-29,147.0
2019-12-26,149.13999938964844
2020-06-01,145.2899932861328
2019-05-02,144.11000061035156
2019-02-27,149.8800048828125
2018-11-23,153.63999938964844
2019-08-06,157.5399932861328
2018-07-18,157.82000732421875
2018-09-20,155.6999969482422
2018-10-22,155.1199951171875
2019-07-05,158.0500030517578
2019-06-03,156.94000244140625
2019-10-09,160.00999450683594
2019-10-11,161.13999938964844
2020-03-17,164.3300018310547
2020-06-04,161.75
2019-10-14,162.9499969482422
2020-03-20,159.99000549316406
2018-11-06,162.05999755859375
2019-06-18,162.66000366210938
2019-05-17,161.32000732421875
2019-04-15,158.9600067138672
2019-03-14,148.91000366210938
2019-01-09,149.33999633789062
2018-08-02,148.0800018310547
2018-10-05,154.1699981689453
2019-08-21,154.39999389648438
2019-10-17,152.67999267578125
2020-03-23,152.07000732421875
2020-06-10,150.39999389648438
2019-02-25,153.02000427246094
2020-01-07,148.2899932861328
2020-03-26,146.1199951171875
2019-10-23,147.5399932861328
