Dates,STE
2019-12-13,119.54000091552734
2020-05-19,119.08000183105469
2019-03-06,120.30999755859375
2018-11-30,119.19000244140625
2019-08-13,118.12000274658203
2019-07-12,113.94000244140625
2019-06-10,115.0999984741211
2019-05-09,114.55999755859375
2018-07-25,117.01000213623047
2018-09-27,114.44000244140625
2018-10-29,113.1500015258789
2019-10-16,110.55000305175781
2019-12-16,109.08000183105469
2020-03-04,108.13999938964844
2020-05-22,105.02999877929688
2019-10-01,102.81999969482422
2019-12-19,99.58000183105469
2018-09-10,103.33999633789062
2019-05-24,104.77999877929688
2018-08-09,105.20999908447266
2019-04-22,106.8499984741211
2019-03-21,104.13999938964844
2019-01-16,101.4800033569336
2019-08-28,103.91000366210938
2018-11-13,104.13999938964844
2018-10-12,106.70999908447266
2019-06-25,107.55000305175781
2020-03-10,109.02999877929688
2020-05-28,110.0
2019-10-07,107.83000183105469
2020-03-13,109.66000366210938
2019-10-10,111.25
2020-03-16,112.6500015258789
2020-06-03,112.80000305175781
2018-11-28,112.69999694824219
2018-09-25,113.44999694824219
2018-07-23,114.75
2018-08-24,116.12999725341797
2019-07-10,114.9800033569336
2019-05-07,113.9800033569336
2019-04-05,113.63999938964844
2019-03-04,114.05999755859375
2019-01-31,114.7300033569336
2019-09-12,115.45999908447266
2019-12-31,118.11000061035156
2020-03-19,118.58999633789062
2020-01-03,119.1500015258789
2020-06-09,118.58999633789062
2019-02-15,119.86000061035156
2019-01-14,120.80000305175781
2018-07-06,120.19000244140625
2018-08-07,121.04000091552734
2018-10-10,122.27999877929688
2018-12-13,122.51000213623047
2019-08-26,122.8499984741211
2019-07-25,122.37999725341797
2019-05-22,122.38999938964844
2019-03-19,121.95999908447266
2020-01-06,120.55999755859375
2020-03-25,120.62000274658203
2020-06-12,120.95999908447266
2019-10-22,122.5999984741211
2020-01-09,122.02999877929688
2020-06-15,121.27999877929688
2019-10-25,120.05999755859375
2020-03-31,119.80000305175781
2020-06-18,119.16999816894531
2019-04-03,120.9800033569336
2018-08-22,122.2300033569336
2018-10-25,122.80999755859375
2019-01-29,123.55000305175781
2018-12-28,123.37999725341797
2018-11-26,123.2300033569336
2019-08-09,123.30999755859375
2019-07-08,123.22000122070312
2019-06-06,125.16000366210938
2019-09-10,123.0199966430664
2020-01-15,122.44000244140625
2020-04-03,123.23999786376953
2019-10-31,125.2699966430664
2020-04-06,126.66999816894531
2020-06-24,128.02999877929688
2018-11-09,127.43000030517578
2019-07-23,126.55000305175781
2019-06-21,125.9800033569336
2019-05-20,125.80999755859375
2019-04-18,125.47000122070312
2018-09-06,125.52999877929688
2018-10-08,125.69999694824219
2019-02-13,126.41999816894531
2018-12-11,128.10000610351562
2019-09-25,128.66000366210938
2020-01-21,128.67999267578125
2020-04-09,125.19999694824219
2019-11-06,120.48999786376953
2020-01-24,122.83000183105469
2020-01-27,123.25
2020-04-15,125.72000122070312
2018-12-26,127.61000061035156
2019-08-07,127.98999786376953
2019-06-04,129.11000061035156
2018-09-21,130.3300018310547
2018-07-19,130.97999572753906
2018-08-20,131.5
2018-10-23,131.9600067138672
2019-05-03,133.22999572753906
2019-04-01,134.00999450683594
2019-02-28,130.97000122070312
2019-11-12,130.2100067138672
2020-01-30,129.91000366210938
2019-11-15,129.22999572753906
2020-04-21,125.06999969482422
2019-04-16,130.63999938964844
2019-03-15,131.4199981689453
2019-02-11,133.72000122070312
2019-01-10,133.35000610351562
2019-08-22,134.75999450683594
2018-11-07,135.8000030517578
2018-08-03,136.11000061035156
2018-09-04,134.8000030517578
2019-06-19,135.11000061035156
2019-09-23,133.9199981689453
2019-11-18,133.41000366210938
2020-02-05,133.35000610351562
2020-04-24,133.67999267578125
2019-03-29,134.07000732421875
2019-11-21,135.9199981689453
2020-04-27,136.97999572753906
2020-02-11,137.22999572753906
2020-04-30,138.02000427246094
2019-05-01,140.89999389648438
2019-02-26,140.4499969482422
2019-01-25,142.38999938964844
2018-12-24,141.8300018310547
2019-09-06,140.42999267578125
2018-07-17,142.64999389648438
2018-09-19,142.9199981689453
2019-08-05,145.0500030517578
2019-10-08,145.3300018310547
2019-12-11,144.9199981689453
2019-11-27,145.3000030517578
2020-02-14,146.07000732421875
2020-05-06,145.35000610351562
2019-01-08,146.5399932861328
2018-12-07,148.8800048828125
2019-08-20,149.88999938964844
2018-11-05,150.97000122070312
2019-07-19,153.0500030517578
2018-10-04,152.77999877929688
2019-06-17,152.07000732421875
2019-05-16,152.49000549316406
2018-08-01,149.6999969482422
2019-03-13,150.22000122070312
2019-12-03,147.97999572753906
2020-02-20,148.72999572753906
2019-12-06,148.36000061035156
2020-05-12,147.83999633789062
2019-12-09,147.8699951171875
2020-02-26,146.25
2020-05-15,147.22000122070312
2019-03-28,147.27000427246094
2018-09-17,148.36000061035156
2018-08-16,147.89999389648438
2018-10-19,149.44000244140625
2019-04-29,150.33999633789062
2019-01-23,149.52000427246094
2019-09-04,148.86000061035156
2018-11-20,149.08999633789062
2019-07-02,147.88999938964844
2019-05-31,144.61000061035156
2019-12-12,152.32000732421875
2020-05-18,152.92999267578125
2019-09-27,154.6199951171875
2020-03-03,153.94000244140625
2020-05-21,154.25
2019-05-14,155.39999389648438
2018-08-31,151.69000244140625
2018-07-30,151.97000122070312
2018-10-02,152.74000549316406
2019-04-12,153.2100067138672
2019-03-11,151.08999633789062
2019-02-07,151.16000366210938
2019-07-17,151.19000244140625
2019-09-19,148.4600067138672
2019-10-21,149.6199951171875
2019-12-18,153.02000427246094
2020-03-06,152.9600067138672
2019-10-03,155.13999938964844
2020-03-09,154.39999389648438
2020-05-27,152.2100067138672
2019-12-24,152.3699951171875
2020-03-12,153.5
2018-12-20,154.49000549316406
2019-08-01,145.27999877929688
2018-08-14,141.6199951171875
2018-07-13,144.50999450683594
2018-10-17,147.94000244140625
2019-05-29,144.1199951171875
2019-03-26,144.3300018310547
2019-02-22,145.5
2019-10-04,144.44000244140625
2019-11-05,145.7899932861328
2019-12-27,146.66000366210938
2020-06-02,146.3699951171875
2019-12-30,146.80999755859375
2020-03-18,146.7100067138672
2020-06-05,145.0800018310547
2019-07-15,141.77999877929688
2018-12-03,144.49000549316406
2019-06-13,140.6199951171875
2019-01-04,139.00999450683594
2018-08-29,141.2100067138672
2019-02-05,142.66000366210938
2018-11-01,141.91000366210938
2019-08-16,138.0399932861328
2019-04-10,139.44000244140625
2019-09-17,139.6999969482422
2019-10-15,140.67999267578125
2020-01-02,140.0800018310547
2020-06-08,143.10000610351562
2019-10-18,142.39999389648438
2020-03-24,143.14999389648438
2020-06-11,143.3699951171875
2020-01-08,140.5500030517578
2019-04-25,136.9199981689453
2019-07-30,137.85000610351562
2019-02-20,137.38999938964844
2018-07-11,138.00999450683594
2018-09-13,139.4600067138672
2018-10-15,141.4499969482422
2019-06-28,142.67999267578125
2018-12-18,141.57000732421875
2018-11-16,142.13999938964844
2019-10-02,140.52999877929688
2020-03-27,145.47999572753906
2020-01-10,145.49000549316406
2019-10-24,145.19000244140625
2020-03-30,145.83999633789062
2020-06-17,144.69000244140625
2020-01-14,145.60000610351562
2020-04-02,145.61000061035156
2019-01-02,146.74000549316406
2019-08-14,148.75
2018-10-30,149.3800048828125
2019-06-11,151.88999938964844
2019-05-10,151.8699951171875
2019-04-08,150.8300018310547
2018-08-27,151.88999938964844
2018-07-26,151.5
2018-09-28,151.74000549316406
2019-03-07,152.67999267578125
2019-10-30,151.13999938964844
2020-01-17,150.24000549316406
2020-06-23,152.0800018310547
2020-04-08,154.07000732421875
2020-06-26,152.9499969482422
2019-03-22,154.3000030517578
2019-01-17,152.5399932861328
2019-08-29,153.94000244140625
2018-11-14,153.67999267578125
2019-06-26,153.66000366210938
2018-09-11,151.92999267578125
2018-07-09,150.75
2018-08-10,151.52000427246094
2019-04-23,149.25999450683594
2019-09-30,148.38999938964844
2020-01-23,149.83999633789062
2019-11-08,151.47999572753906
2020-04-14,152.02999877929688
2019-11-11,151.35000610351562
2020-01-29,151.80999755859375
2020-04-17,151.94000244140625
2018-07-24,152.4199981689453
2018-09-26,151.6999969482422
2019-05-08,150.6300048828125
2019-03-05,151.6199951171875
2019-02-01,151.0399932861328
2018-12-31,150.9499969482422
2018-11-29,151.77999877929688
2019-08-12,151.00999450683594
2019-07-11,151.5399932861328
2019-09-13,152.41000366210938
2019-11-14,152.57000732421875
2020-04-20,154.1300048828125
2020-02-04,154.1300048828125
2020-04-23,153.80999755859375
2018-12-14,152.7899932861328
2019-08-27,151.80999755859375
2018-08-08,151.2899932861328
2018-10-11,150.11000061035156
2018-11-12,151.0500030517578
2019-07-26,151.52000427246094
2019-06-24,153.30999755859375
2019-05-23,150.69000244140625
2019-03-20,151.0
2019-01-15,152.2100067138672
2019-11-20,152.9199981689453
2020-02-07,154.25
2020-02-10,152.8699951171875
2020-04-29,153.8800048828125
2019-11-26,162.27000427246094
2020-02-13,167.8300018310547
2019-01-30,167.0
2018-08-23,168.50999450683594
2018-09-24,167.92999267578125
2018-11-27,168.25999450683594
2018-10-26,168.27999877929688
2019-07-09,167.9499969482422
2019-06-07,167.4600067138672
2019-05-06,164.8699951171875
2019-04-04,165.44000244140625
2019-09-11,163.6199951171875
2019-11-29,158.6199951171875
2020-05-05,163.39999389648438
2019-12-02,161.02999877929688
2020-02-19,164.4499969482422
2020-05-08,158.13999938964844
2019-05-21,157.02999877929688
2019-03-18,145.5
2018-09-07,151.08999633789062
2018-08-06,145.25
2018-10-09,131.05999755859375
2019-02-14,136.2899932861328
2018-12-12,120.5
2019-07-24,130.6300048828125
2019-09-26,122.77999877929688
2019-10-28,121.22000122070312
2019-12-05,115.69999694824219
2020-05-11,107.76000213623047
2019-07-03,118.11000061035156
2020-02-25,117.81999969482422
2020-05-14,129.61000061035156
2020-02-28,129.74000549316406
2019-08-08,139.99000549316406
2019-06-05,139.97000122070312
2018-07-20,137.6999969482422
2018-08-21,139.5500030517578
2018-10-24,138.72000122070312
2019-04-02,148.64999389648438
2019-03-01,148.75999450683594
2019-01-28,149.25
2018-12-27,152.69000244140625
2019-09-09,149.50999450683594
2020-03-02,157.16000366210938
2020-05-20,154.75
2019-12-17,150.3300018310547
2020-03-05,154.97000122070312
2019-02-12,157.4499969482422
2019-01-11,147.77999877929688
2018-12-10,150.8800048828125
2019-08-23,149.4499969482422
2018-11-08,147.82000732421875
2019-07-22,149.6699981689453
2019-06-20,146.2100067138672
2018-09-05,146.86000061035156
2019-04-17,142.5
2019-09-24,141.39999389648438
2019-12-20,139.5399932861328
2020-05-26,141.66000366210938
2019-04-30,140.99000549316406
2019-12-23,143.86000061035156
2020-03-11,148.25
2020-05-29,152.77999877929688
2019-12-26,149.13999938964844
2020-06-01,147.05999755859375
2019-05-02,150.88999938964844
2019-02-27,151.32000732421875
2018-11-23,159.5399932861328
2019-08-06,157.64999389648438
2018-07-18,158.02999877929688
2018-09-20,156.3000030517578
2018-10-22,157.47999572753906
2019-07-05,158.67999267578125
2019-06-03,159.97999572753906
2019-10-09,162.80999755859375
2019-10-11,165.88999938964844
2020-03-17,165.64999389648438
2020-06-04,164.44000244140625
2019-10-14,163.1699981689453
2020-03-20,160.6300048828125
2018-11-06,163.91000366210938
2019-06-18,165.42999267578125
2019-05-17,161.55999755859375
2019-04-15,159.63999938964844
2019-03-14,149.3300018310547
2019-01-09,151.82000732421875
2018-08-02,153.85000610351562
2018-10-05,154.89999389648438
2019-08-21,154.94000244140625
2019-10-17,153.36000061035156
2020-03-23,152.24000549316406
2020-06-10,153.1699981689453
2019-02-25,154.80999755859375
2020-01-07,149.0399932861328
2020-03-26,149.14999389648438
2019-10-23,148.3300018310547
