Dates,DAL
2019-09-24,24.950000762939453
2019-12-20,21.190000534057617
2020-05-26,23.020000457763672
2019-04-30,21.760000228881836
2019-12-23,21.06999969482422
2020-03-11,22.360000610351562
2020-05-29,22.100000381469727
2019-12-26,22.100000381469727
2020-06-01,20.969999313354492
2019-05-02,18.799999237060547
2019-02-27,18.969999313354492
2018-11-23,20.90999984741211
2019-08-06,22.56999969482422
2018-07-18,22.34000015258789
2018-09-20,22.770000457763672
2018-10-22,23.239999771118164
2019-07-05,24.479999542236328
2019-06-03,27.670000076293945
2019-10-09,26.25
2019-10-11,24.6200008392334
2020-03-17,25.329999923706055
2020-06-04,26.68000030517578
2019-10-14,27.010000228881836
2020-03-20,30.270000457763672
2018-11-06,37.20000076293945
2019-06-18,36.630001068115234
2019-05-17,34.5
2019-04-15,32.2400016784668
2019-03-14,26.649999618530273
2019-01-09,29.889999389648438
2018-08-02,28.299999237060547
2018-10-05,32.630001068115234
2019-08-21,30.84000015258789
2019-10-17,29.8799991607666
2020-03-23,31.510000228881836
2020-06-10,29.030000686645508
2019-02-25,29.530000686645508
2020-01-07,28.75
2020-03-26,26.520000457763672
2019-10-23,28.020000457763672
