Dates,DAL
2019-03-19,51.40999984741211
2020-01-06,51.119998931884766
2020-03-25,50.43000030517578
2020-06-12,49.58000183105469
2019-10-22,48.959999084472656
2020-01-09,48.790000915527344
2020-06-15,49.720001220703125
2019-10-25,49.709999084472656
2020-03-31,49.59000015258789
2020-06-18,49.59000015258789
2019-04-03,51.119998931884766
2018-08-22,50.66999816894531
2018-10-25,51.02000045776367
2019-01-29,50.939998626708984
2018-12-28,51.189998626708984
2018-11-26,50.7400016784668
2019-08-09,50.959999084472656
2019-07-08,49.869998931884766
2019-06-06,50.29999923706055
2019-09-10,49.7599983215332
2020-01-15,49.029998779296875
2020-04-03,49.09000015258789
2019-10-31,49.970001220703125
2020-04-06,50.31999969482422
2020-06-24,51.650001525878906
2018-11-09,52.18000030517578
2019-07-23,55.33000183105469
2019-06-21,57.0
2019-05-20,57.220001220703125
2019-04-18,57.72999954223633
2018-09-06,57.709999084472656
2018-10-08,56.95000076293945
2019-02-13,57.86000061035156
2018-12-11,58.38999938964844
2019-09-25,58.04999923706055
2020-01-21,57.45000076293945
2020-04-09,58.11000061035156
2019-11-06,58.43000030517578
2020-01-24,58.16999816894531
2020-01-27,57.75
2020-04-15,58.2400016784668
2018-12-26,57.849998474121094
2019-08-07,56.709999084472656
2019-06-04,57.11000061035156
2018-09-21,57.72999954223633
2018-07-19,58.290000915527344
2018-08-20,57.18000030517578
2018-10-23,57.65999984741211
2019-05-03,57.79999923706055
2019-04-01,57.72999954223633
2019-02-28,57.16999816894531
2019-11-12,56.45000076293945
2020-01-30,56.59000015258789
2019-11-15,56.619998931884766
2020-04-21,54.79999923706055
2019-04-16,55.25
2019-03-15,55.04999923706055
2019-02-11,55.380001068115234
2019-01-10,54.88999938964844
2019-08-22,54.279998779296875
2018-11-07,54.83000183105469
2018-08-03,54.060001373291016
2018-09-04,54.0
2019-06-19,54.119998931884766
2019-09-23,53.880001068115234
2019-11-18,53.209999084472656
2020-02-05,53.029998779296875
2020-04-24,51.5
2019-03-29,52.099998474121094
2019-11-21,54.310001373291016
2020-04-27,54.939998626708984
2020-02-11,54.689998626708984
2020-04-30,55.06999969482422
2019-05-01,54.72999954223633
2019-02-26,54.880001068115234
2019-01-25,55.45000076293945
2018-12-24,56.52000045776367
2019-09-06,55.9900016784668
2018-07-17,55.66999816894531
2018-09-19,56.029998779296875
2019-08-05,56.36000061035156
2019-10-08,55.970001220703125
2019-12-11,55.9900016784668
2019-11-27,56.06999969482422
2020-02-14,55.91999816894531
2020-05-06,56.380001068115234
2019-01-08,56.81999969482422
2018-12-07,56.75
2019-08-20,57.790000915527344
2018-11-05,58.540000915527344
2019-07-19,59.150001525878906
2018-10-04,58.70000076293945
2019-06-17,59.369998931884766
2019-05-16,58.959999084472656
2018-08-01,59.470001220703125
2019-03-13,60.15999984741211
2019-12-03,61.650001525878906
2020-02-20,61.70000076293945
2019-12-06,63.15999984741211
2020-05-12,62.25
2019-12-09,62.65999984741211
2020-02-26,60.90999984741211
2020-05-15,61.290000915527344
2019-03-28,63.09000015258789
2018-09-17,63.15999984741211
2018-08-16,62.22999954223633
2018-10-19,62.15999984741211
2019-04-29,62.459999084472656
2019-01-23,62.630001068115234
2019-09-04,61.040000915527344
2018-11-20,60.31999969482422
2019-07-02,60.130001068115234
2019-05-31,57.81999969482422
2019-12-12,58.790000915527344
2020-05-18,59.2400016784668
2019-09-27,60.029998779296875
2020-03-03,59.529998779296875
2020-05-21,58.65999984741211
2019-05-14,58.84000015258789
2018-08-31,57.22999954223633
2018-07-30,57.11000061035156
2018-10-02,58.040000915527344
2019-04-12,58.189998626708984
2019-03-11,57.68000030517578
2019-02-07,58.0099983215332
2019-07-17,57.959999084472656
2019-09-19,56.20000076293945
2019-10-21,56.279998779296875
2019-12-18,56.13999938964844
2020-03-06,56.68000030517578
2019-10-03,57.880001068115234
2020-03-09,57.86000061035156
2020-05-27,57.290000915527344
2019-12-24,57.22999954223633
2020-03-12,58.189998626708984
2018-12-20,57.97999954223633
2019-08-01,58.11000061035156
2018-08-14,58.63999938964844
2018-07-13,58.779998779296875
2018-10-17,59.439998626708984
2019-05-29,60.0099983215332
2019-03-26,59.06999969482422
2019-02-22,59.369998931884766
2019-10-04,59.310001373291016
2019-11-05,58.689998626708984
2019-12-27,58.630001068115234
2020-06-02,58.02000045776367
2019-12-30,58.0
2020-03-18,58.310001373291016
2020-06-05,58.779998779296875
2019-07-15,58.279998779296875
2018-12-03,57.599998474121094
2019-06-13,57.0099983215332
2019-01-04,54.349998474121094
2018-08-29,52.83000183105469
2019-02-05,53.810001373291016
2018-11-01,53.36000061035156
2019-08-16,53.20000076293945
2019-04-10,53.91999816894531
2019-09-17,53.099998474121094
2019-10-15,52.95000076293945
2020-01-02,52.9900016784668
2020-06-08,53.63999938964844
2019-10-18,53.16999816894531
2020-03-24,53.369998931884766
2020-06-11,53.83000183105469
2020-01-08,54.58000183105469
2019-04-25,54.650001525878906
2019-07-30,53.810001373291016
2019-02-20,53.790000915527344
2018-07-11,54.599998474121094
2018-09-13,55.16999816894531
2018-10-15,55.380001068115234
2019-06-28,55.31999969482422
2018-12-18,55.08000183105469
2018-11-16,56.02000045776367
2019-10-02,56.880001068115234
2020-03-27,57.5099983215332
2020-01-10,57.58000183105469
2019-10-24,57.65999984741211
2020-03-30,57.58000183105469
2020-06-17,57.209999084472656
2020-01-14,57.220001220703125
2020-04-02,56.5
2019-01-02,56.54999923706055
2019-08-14,56.849998474121094
2018-10-30,57.08000183105469
2019-06-11,57.06999969482422
2019-05-10,55.66999816894531
2019-04-08,55.310001373291016
2018-08-27,56.11000061035156
2018-07-26,56.349998474121094
2018-09-28,57.459999084472656
2019-03-07,57.06999969482422
2019-10-30,57.310001373291016
2020-01-17,56.75
2020-06-23,55.619998931884766
2020-04-08,56.060001373291016
2020-06-26,55.880001068115234
2019-03-22,56.13999938964844
2019-01-17,55.79999923706055
2019-08-29,55.529998779296875
2018-11-14,55.08000183105469
2019-06-26,56.689998626708984
2018-09-11,56.72999954223633
2018-07-09,58.41999816894531
2018-08-10,58.689998626708984
2019-04-23,58.58000183105469
2019-09-30,59.13999938964844
2020-01-23,58.970001220703125
2019-11-08,59.439998626708984
2020-04-14,59.38999938964844
2019-11-11,59.560001373291016
2020-01-29,59.08000183105469
2020-04-17,58.65999984741211
2018-07-24,58.47999954223633
2018-09-26,59.040000915527344
2019-05-08,58.060001373291016
2019-03-05,57.65999984741211
2019-02-01,57.61000061035156
2018-12-31,58.849998474121094
2018-11-29,58.959999084472656
2019-08-12,59.2400016784668
2019-07-11,59.4900016784668
2019-09-13,61.45000076293945
2019-11-14,61.619998931884766
2020-04-20,61.880001068115234
2020-02-04,62.029998779296875
2020-04-23,60.34000015258789
2018-12-14,59.63999938964844
2019-08-27,60.27000045776367
2018-08-08,58.810001373291016
2018-10-11,56.83000183105469
2018-11-12,57.47999954223633
2019-07-26,56.650001525878906
2019-06-24,57.099998474121094
2019-05-23,55.7400016784668
2019-03-20,56.040000915527344
2019-01-15,57.93000030517578
2019-11-20,58.88999938964844
2020-02-07,58.18000030517578
2020-02-10,57.91999816894531
2020-04-29,57.709999084472656
2019-11-26,58.65999984741211
2020-02-13,59.470001220703125
2019-01-30,59.130001068115234
2018-08-23,58.900001525878906
2018-09-24,58.720001220703125
2018-11-27,58.5099983215332
2018-10-26,58.380001068115234
2019-07-09,57.869998931884766
2019-06-07,54.22999954223633
2019-05-06,50.88999938964844
2019-04-04,49.59000015258789
2019-09-11,48.189998626708984
2019-11-29,46.130001068115234
2020-05-05,47.15999984741211
2019-12-02,46.18000030517578
2020-02-19,48.5
2020-05-08,45.0099983215332
2019-05-21,45.88999938964844
2019-03-18,43.52000045776367
2018-09-07,45.470001220703125
2018-08-06,42.66999816894531
2018-10-09,33.709999084472656
2019-02-14,38.36000061035156
2018-12-12,35.810001373291016
2019-07-24,31.739999771118164
2019-09-26,23.489999771118164
2019-10-28,21.510000228881836
2019-12-05,21.350000381469727
2020-05-11,22.219999313354492
2019-07-03,26.889999389648438
2020-02-25,31.100000381469727
2020-05-14,31.700000762939453
2020-02-28,29.549999237060547
2019-08-08,28.670000076293945
2019-06-05,28.530000686645508
2018-07-20,23.8700008392334
2018-08-21,22.68000030517578
2018-10-24,22.479999542236328
2019-04-02,22.31999969482422
2019-03-01,22.25
2019-01-28,23.229999542236328
2018-12-27,24.389999389648438
2019-09-09,23.25
2020-03-02,24.540000915527344
2020-05-20,24.350000381469727
2019-12-17,22.780000686645508
2020-03-05,24.270000457763672
2019-02-12,23.639999389648438
2019-01-11,23.100000381469727
2018-12-10,22.469999313354492
2019-08-23,22.479999542236328
2018-11-08,22.40999984741211
2019-07-22,22.15999984741211
2019-06-20,24.34000015258789
2018-09-05,27.31999969482422
2019-04-17,25.90999984741211
2019-09-24,24.1200008392334
2019-12-20,22.56999969482422
2020-05-26,21.709999084472656
2019-04-30,21.0
2019-12-23,21.68000030517578
2020-03-11,22.719999313354492
2020-05-29,22.010000228881836
2019-12-26,21.030000686645508
2020-06-01,19.40999984741211
2019-05-02,19.3799991607666
2019-02-27,19.190000534057617
2018-11-23,21.860000610351562
2019-08-06,21.760000228881836
2018-07-18,22.719999313354492
2018-09-20,23.15999984741211
2018-10-22,22.690000534057617
2019-07-05,25.649999618530273
2019-06-03,26.31999969482422
2019-10-09,25.65999984741211
2019-10-11,25.209999084472656
2020-03-17,26.170000076293945
2020-06-04,26.40999984741211
2019-10-14,28.469999313354492
2020-03-20,32.380001068115234
2018-11-06,34.15999984741211
2019-06-18,36.970001220703125
2019-05-17,34.16999816894531
2019-04-15,31.639999389648438
2019-03-14,27.200000762939453
2019-01-09,30.43000030517578
2018-08-02,30.459999084472656
2018-10-05,31.299999237060547
2019-08-21,30.719999313354492
2019-10-17,30.790000915527344
2020-03-23,29.510000228881836
2020-06-10,29.309999465942383
2019-02-25,29.639999389648438
2020-01-07,27.34000015258789
2020-03-26,28.010000228881836
2019-10-23,26.90999984741211
