Dates,MSFT
2019-05-07,104.97000122070312
2019-04-05,106.37999725341797
2019-03-04,105.22000122070312
2019-01-31,104.0999984741211
2019-09-12,105.80000305175781
2019-12-31,107.2699966430664
2020-03-19,107.0
2020-01-03,105.58999633789062
2020-06-09,105.77999877929688
2019-02-15,106.58000183105469
2019-01-14,107.13999938964844
2018-07-06,107.77999877929688
2018-08-07,107.29000091552734
2018-10-10,108.30000305175781
2018-12-13,108.66000366210938
2019-08-26,107.94000244140625
2019-07-25,109.4800033569336
2019-05-22,111.19999694824219
2019-03-19,112.18000030517578
2020-01-06,113.23999786376953
2020-03-25,112.36000061035156
2020-06-12,112.87999725341797
2019-10-22,113.0199966430664
2020-01-09,113.25
2020-06-15,112.38999938964844
2019-10-25,112.66000366210938
2020-03-31,111.55000305175781
2020-06-18,110.70999908447266
2019-04-03,112.94999694824219
2018-08-22,113.98999786376953
2018-10-25,115.0
2019-01-29,115.19999694824219
2018-12-28,117.25
2018-11-26,117.61000061035156
2019-08-09,118.44000244140625
2019-07-08,118.75
2019-06-06,120.81999969482422
2019-09-10,119.58999633789062
2020-01-15,118.01000213623047
2020-04-03,118.70999908447266
2019-10-31,118.20999908447266
2020-04-06,117.58000183105469
2020-06-24,118.31999969482422
2018-11-09,119.11000061035156
2019-07-23,119.4800033569336
2019-06-21,120.43000030517578
2019-05-20,120.2300033569336
2019-04-18,120.2300033569336
2018-09-06,120.0199966430664
2018-10-08,119.54000091552734
2019-02-13,120.3499984741211
2018-12-11,120.8499984741211
2019-09-25,120.9800033569336
2020-01-21,121.58000183105469
2020-04-09,121.6500015258789
2019-11-06,121.8499984741211
2020-01-24,123.5199966430664
2020-01-27,124.0
2020-04-15,125.58000183105469
2018-12-26,125.8499984741211
2019-08-07,131.3699951171875
2019-06-04,130.52000427246094
2018-09-21,130.17999267578125
2018-07-19,130.6999969482422
2018-08-20,130.64999389648438
2018-10-23,128.0
2019-05-03,129.42999267578125
2019-04-01,128.55999755859375
2019-02-28,127.18000030517578
2019-11-12,126.37000274658203
2020-01-30,125.79000091552734
2019-11-15,127.93000030517578
2020-04-21,125.55000305175781
2019-04-16,125.87999725341797
2019-03-15,126.70999908447266
2019-02-11,129.3800048828125
2019-01-10,130.4600067138672
2019-08-22,127.58999633789062
2018-11-07,127.52999877929688
2018-08-03,128.24000549316406
2018-09-04,126.29000091552734
2019-06-19,127.41999816894531
2019-09-23,128.0
2019-11-18,125.38999938964844
2020-02-05,125.76000213623047
2020-04-24,124.62000274658203
2019-03-29,124.37000274658203
2019-11-21,123.27999877929688
2020-04-27,125.87000274658203
2020-02-11,127.97000122070312
2020-04-30,132.25
2019-05-01,134.0800018310547
2019-02-26,134.24000549316406
2019-01-25,131.97000122070312
2018-12-24,133.0
2019-09-06,133.7899932861328
2018-07-17,133.72999572753906
2018-09-19,135.24000549316406
2019-08-05,135.92999267578125
2019-10-08,137.66000366210938
2019-12-11,137.72999572753906
2019-11-27,138.39999389648438
2020-02-14,137.58999633789062
2020-05-06,135.74000549316406
2019-01-08,134.7100067138672
2018-12-07,134.60000610351562
2019-08-20,136.6999969482422
2018-11-05,136.58999633789062
2019-07-19,137.74000549316406
2018-10-04,137.3300018310547
2019-06-17,137.10000610351562
2019-05-16,136.97000122070312
2018-08-01,138.5800018310547
2019-03-13,139.22000122070312
2019-12-03,139.1300048828125
2020-02-20,139.5399932861328
2019-12-06,139.0500030517578
2020-05-12,137.92999267578125
2019-12-09,136.6199951171875
2020-02-26,140.6699981689453
2020-05-15,139.19000244140625
2019-03-28,139.99000549316406
2018-09-17,140.74000549316406
2018-08-16,140.61000061035156
2018-10-19,141.67999267578125
2019-04-29,141.50999450683594
2019-01-23,141.22000122070312
2019-09-04,140.49000549316406
2018-11-20,140.94000244140625
2019-07-02,138.32000732421875
2019-05-31,133.92999267578125
2019-12-12,135.67999267578125
2020-05-18,135.64999389648438
2019-09-27,138.99000549316406
2020-03-03,139.3800048828125
2020-05-21,137.86000061035156
2019-05-14,138.8000030517578
2018-08-31,136.9199981689453
2018-07-30,134.5800018310547
2018-10-02,136.4600067138672
2019-04-12,138.5500030517578
2019-03-11,138.7100067138672
2019-02-07,139.49000549316406
2019-07-17,139.1999969482422
2019-09-19,138.35000610351562
2019-10-21,135.55999755859375
2019-12-18,136.72000122070312
2020-03-06,135.75999450683594
2019-10-03,138.44000244140625
2020-03-09,139.17999267578125
2020-05-27,137.1999969482422
2019-12-24,137.69000244140625
2020-03-12,140.3800048828125
2018-12-20,140.17999267578125
2019-08-01,139.75
2018-08-14,136.88999938964844
2018-07-13,136.27000427246094
2018-10-17,138.4199981689453
2019-05-29,138.05999755859375
2019-03-26,136.6999969482422
2019-02-22,137.52000427246094
2019-10-04,138.6699981689453
2019-11-05,142.3699951171875
2019-12-27,141.64999389648438
2020-06-02,139.6300048828125
2019-12-30,140.69000244140625
2020-03-18,139.9600067138672
2020-06-05,140.17999267578125
2019-07-15,140.36000061035156
2018-12-03,139.22000122070312
2019-06-13,140.25
2019-01-04,136.3699951171875
2018-08-29,136.75
2019-02-05,138.25
2018-11-01,138.17999267578125
2019-08-16,137.75999450683594
2019-04-10,138.6999969482422
2019-09-17,139.6699981689453
2019-10-15,141.02999877929688
2020-01-02,140.2899932861328
2020-06-08,141.7899932861328
2019-10-18,140.99000549316406
2020-03-24,141.4199981689453
2020-06-11,140.0
2020-01-08,138.5
2019-04-25,140.00999450683594
2019-07-30,137.4499969482422
2019-02-20,140.4199981689453
2018-07-11,141.13999938964844
2018-09-13,145.6699981689453
2018-10-15,144.5
2019-06-28,145.0
2018-12-18,144.92999267578125
2018-11-16,144.4199981689453
2019-10-02,145.0
2020-03-27,145.02000427246094
2020-01-10,144.52000427246094
2019-10-24,144.8800048828125
2020-03-30,145.99000549316406
2020-06-17,146.4199981689453
2020-01-14,147.57000732421875
2020-04-02,147.4600067138672
2019-01-02,148.41000366210938
2019-08-14,149.99000549316406
2018-10-30,150.5500030517578
2019-06-11,151.3300018310547
2019-05-10,150.83999633789062
2019-04-08,149.8000030517578
2018-08-27,150.3000030517578
2018-07-26,151.35000610351562
2018-09-28,152.4199981689453
2019-03-07,152.5
2019-10-30,152.3000030517578
2020-01-17,151.8300018310547
2020-06-23,149.42999267578125
2020-04-08,150.17999267578125
2020-06-26,150.32000732421875
2019-03-22,151.8699951171875
2019-01-17,152.2100067138672
2019-08-29,151.88999938964844
2018-11-14,151.8699951171875
2019-06-26,153.44000244140625
2018-09-11,154.88999938964844
2018-07-09,155.89999389648438
2018-08-10,155.7100067138672
2019-04-23,155.47999572753906
2019-09-30,155.77000427246094
2020-01-23,158.49000549316406
2019-11-08,158.1199951171875
2020-04-14,157.7100067138672
2019-11-11,158.72999572753906
2020-01-29,159.5500030517578
2020-04-17,159.02000427246094
2018-07-24,157.77000427246094
2018-09-26,160.72999572753906
2019-05-08,159.9499969482422
2019-03-05,159.10000610351562
2019-02-01,159.6699981689453
2018-12-31,160.8000030517578
2018-11-29,162.22000122070312
2019-08-12,163.22000122070312
2019-07-11,163.30999755859375
2019-09-13,163.60000610351562
2019-11-14,163.94000244140625
2020-04-20,166.24000549316406
2020-02-04,167.47000122070312
2020-04-23,168.19000244140625
2018-12-14,167.49000549316406
2019-08-27,166.8000030517578
2018-08-08,167.52999877929688
2018-10-11,163.3800048828125
2018-11-12,165.75999450683594
2019-07-26,168.75
2019-06-24,174.0500030517578
2019-05-23,172.39999389648438
2019-03-20,174.5
2019-01-15,180.63999938964844
2019-11-20,184.1999969482422
2020-02-07,183.82000732421875
2020-02-10,185.6300048828125
2020-04-29,188.83999633789062
2019-11-26,190.6999969482422
2020-02-13,185.85000610351562
2019-01-30,186.22999572753906
2018-08-23,185.41000366210938
2018-09-24,187.6999969482422
2018-11-27,188.17999267578125
2018-10-26,187.25
2019-07-09,183.5
2019-06-07,174.5500030517578
2019-05-06,174.83999633789062
2019-04-04,173.25999450683594
2019-09-11,167.02999877929688
2019-11-29,163.7100067138672
2020-05-05,172.9199981689453
2019-12-02,175.0
2020-02-19,170.6999969482422
2020-05-08,170.8699951171875
2019-05-21,163.11000061035156
2019-03-18,157.75
2018-09-07,161.02999877929688
2018-08-06,157.6999969482422
2018-10-09,153.47000122070312
2019-02-14,161.91000366210938
2018-12-12,149.35000610351562
2019-07-24,147.5
2019-09-26,146.0
2019-10-28,150.14999389648438
2019-12-05,147.10000610351562
2020-05-11,140.57000732421875
2019-07-03,149.60000610351562
2020-02-25,154.3300018310547
2020-05-14,156.66000366210938
2020-02-28,154.88999938964844
2019-08-08,160.60000610351562
2019-06-05,164.77999877929688
2018-07-20,157.75
2018-08-21,155.47999572753906
2018-10-24,157.3800048828125
2019-04-02,166.5
2019-03-01,170.0
2019-01-28,166.6699981689453
2018-12-27,167.3699951171875
2019-09-09,165.57000732421875
2020-03-02,173.75
2020-05-20,173.57000732421875
2019-12-17,177.27999877929688
2020-03-05,180.0
2019-02-12,178.75
2019-01-11,173.6699981689453
2018-12-10,174.0
2019-08-23,175.05999755859375
2018-11-08,174.55999755859375
2019-07-22,176.89999389648438
2019-06-20,175.6699981689453
2018-09-05,177.67999267578125
2019-04-17,180.39999389648438
2019-09-24,178.63999938964844
2019-12-20,179.0
2020-05-26,183.64999389648438
2019-04-30,184.1999969482422
2019-12-23,184.5500030517578
2020-03-11,185.0
2020-05-29,187.50999450683594
2019-12-26,187.0399932861328
2020-06-01,184.0500030517578
2019-05-02,180.69000244140625
2019-02-27,187.05999755859375
2018-11-23,186.1999969482422
2019-08-06,186.60000610351562
2018-07-18,185.85000610351562
2018-09-20,186.6699981689453
2018-10-22,184.4600067138672
2019-07-05,186.5
2019-06-03,181.99000549316406
2019-10-09,184.14999389648438
2019-10-11,184.27000427246094
2020-03-17,183.0
2020-06-04,185.0
2019-10-14,185.94000244140625
2020-03-20,185.83999633789062
2018-11-06,187.72999572753906
2019-06-18,188.5500030517578
2019-05-17,190.6999969482422
2019-04-15,198.52000427246094
2019-03-14,195.75999450683594
2019-01-09,191.72000122070312
2018-08-02,190.82000732421875
2018-10-05,195.5800018310547
2019-08-21,196.32000732421875
2019-10-17,196.49000549316406
2020-03-23,199.2899932861328
2020-06-10,200.75999450683594
2019-02-25,203.9499969482422
2020-01-07,203.25
2020-03-26,200.61000061035156
2019-10-23,199.88999938964844
