Dates,ABMD
2018-10-26,168.0800018310547
2019-07-09,166.74000549316406
2019-06-07,165.2899932861328
2019-05-06,158.8000030517578
2019-04-04,154.08999633789062
2019-09-11,153.97000122070312
2019-11-29,150.25999450683594
2020-05-05,155.10000610351562
2019-12-02,149.17999267578125
2020-02-19,154.22999572753906
2020-05-08,154.50999450683594
2019-05-21,157.0800018310547
2019-03-18,156.3699951171875
2018-09-07,164.72999572753906
2018-08-06,151.1300048828125
2018-10-09,136.97000122070312
2019-02-14,142.82000732421875
2018-12-12,142.44000244140625
2019-07-24,145.25
2019-09-26,146.5500030517578
2019-10-28,140.50999450683594
2019-12-05,130.50999450683594
2020-05-11,132.33999633789062
2019-07-03,143.6699981689453
2020-02-25,146.88999938964844
2020-05-14,149.1699981689453
2020-02-28,145.24000549316406
2019-08-08,148.99000549316406
2019-06-05,145.16000366210938
2018-07-20,144.47999572753906
2018-08-21,143.27999877929688
2018-10-24,141.39999389648438
2019-04-02,150.25999450683594
2019-03-01,152.77999877929688
2019-01-28,156.27000427246094
2018-12-27,160.0800018310547
2019-09-09,156.38999938964844
2020-03-02,161.35000610351562
2020-05-20,159.5399932861328
2019-12-17,160.1999969482422
2020-03-05,166.02000427246094
2019-02-12,166.1999969482422
2019-01-11,164.5
2018-12-10,166.72999572753906
2019-08-23,170.75999450683594
2018-11-08,168.52000427246094
2019-07-22,163.47000122070312
2019-06-20,164.39999389648438
2018-09-05,169.27999877929688
2019-04-17,191.25
2019-09-24,183.49000549316406
2019-12-20,181.0
2020-05-26,186.22000122070312
2019-04-30,186.91000366210938
2019-12-23,188.3300018310547
2020-03-11,187.07000732421875
2020-05-29,194.61000061035156
2019-12-26,191.2899932861328
2020-06-01,185.60000610351562
2019-05-02,184.27000427246094
2019-02-27,184.9199981689453
2018-11-23,191.0500030517578
2019-08-06,190.7899932861328
2018-07-18,196.36000061035156
2018-09-20,196.32000732421875
2018-10-22,206.16000366210938
2019-07-05,209.0800018310547
2019-06-03,207.75999450683594
2019-10-09,217.36000061035156
2019-10-11,223.89999389648438
2020-03-17,226.13999938964844
2020-06-04,230.66000366210938
2019-10-14,238.0399932861328
2020-03-20,236.02000427246094
2018-11-06,249.80999755859375
2019-06-18,253.3000030517578
2019-05-17,245.6199951171875
2019-04-15,250.85000610351562
2019-03-14,235.60000610351562
2019-01-09,241.67999267578125
2018-08-02,246.3300018310547
2018-10-05,249.13999938964844
2019-08-21,254.72999572753906
2019-10-17,253.36000061035156
2020-03-23,257.0899963378906
2020-06-10,254.66000366210938
2019-02-25,252.5800018310547
2020-01-07,241.66000366210938
2020-03-26,241.75
2019-10-23,239.27000427246094
