Dates,ARE
2019-10-08,149.3699951171875
2019-12-11,144.94000244140625
2019-11-27,144.67999267578125
2020-02-14,141.88999938964844
2020-05-06,137.44000244140625
2019-01-08,138.5800018310547
2018-12-07,139.97000122070312
2019-08-20,141.1300048828125
2018-11-05,143.08999633789062
2019-07-19,144.2100067138672
2018-10-04,142.75999450683594
2019-06-17,144.75
2019-05-16,145.57000732421875
2018-08-01,147.82000732421875
2019-03-13,145.14999389648438
2019-12-03,144.64999389648438
2020-02-20,144.9499969482422
2019-12-06,142.9499969482422
2020-05-12,141.8800048828125
2019-12-09,142.10000610351562
2020-02-26,141.44000244140625
2020-05-15,140.69000244140625
2019-03-28,140.10000610351562
2018-09-17,141.91000366210938
2018-08-16,142.05999755859375
2018-10-19,142.66000366210938
2019-04-29,143.5
2019-01-23,146.27000427246094
2019-09-04,145.58999633789062
2018-11-20,145.02999877929688
2019-07-02,144.32000732421875
2019-05-31,140.97000122070312
2019-12-12,142.57000732421875
2020-05-18,141.82000732421875
2019-09-27,143.86000061035156
2020-03-03,143.63999938964844
2020-05-21,142.67999267578125
2019-05-14,142.02999877929688
2018-08-31,142.60000610351562
2018-07-30,143.44000244140625
2018-10-02,145.39999389648438
2019-04-12,148.4600067138672
2019-03-11,147.74000549316406
2019-02-07,147.94000244140625
2019-07-17,148.14999389648438
2019-09-19,146.42999267578125
2019-10-21,145.5399932861328
2019-12-18,146.17999267578125
2020-03-06,146.0399932861328
2019-10-03,147.92999267578125
2020-03-09,149.0399932861328
2020-05-27,148.89999389648438
2019-12-24,150.69000244140625
2020-03-12,151.47000122070312
2018-12-20,152.1300048828125
2019-08-01,151.6199951171875
2018-08-14,149.66000366210938
2018-07-13,150.64999389648438
2018-10-17,152.3000030517578
2019-05-29,150.9499969482422
2019-03-26,150.92999267578125
2019-02-22,152.82000732421875
2019-10-04,151.64999389648438
2019-11-05,153.3300018310547
2019-12-27,153.41000366210938
2020-06-02,152.8300018310547
2019-12-30,152.35000610351562
2020-03-18,152.38999938964844
2020-06-05,153.44000244140625
2019-07-15,151.22000122070312
2018-12-03,152.92999267578125
2019-06-13,151.41000366210938
2019-01-04,150.67999267578125
2018-08-29,151.57000732421875
2019-02-05,154.24000549316406
2018-11-01,153.6699981689453
2019-08-16,152.5500030517578
2019-04-10,153.1199951171875
2019-09-17,153.1999969482422
2019-10-15,153.8000030517578
2020-01-02,152.7899932861328
2020-06-08,151.55999755859375
2019-10-18,152.32000732421875
2020-03-24,154.72999572753906
2020-06-11,154.30999755859375
2020-01-08,155.61000061035156
2019-04-25,155.94000244140625
2019-07-30,156.60000610351562
2019-02-20,156.9600067138672
2018-07-11,157.83999633789062
2018-09-13,157.47000122070312
2018-10-15,155.97000122070312
2019-06-28,155.91000366210938
2018-12-18,157.4600067138672
2018-11-16,157.13999938964844
2019-10-02,156.6199951171875
2020-03-27,154.42999267578125
2020-01-10,154.55999755859375
2019-10-24,153.47999572753906
2020-03-30,152.69000244140625
2020-06-17,153.74000549316406
2020-01-14,154.4199981689453
2020-04-02,154.86000061035156
2019-01-02,156.74000549316406
2019-08-14,157.30999755859375
2018-10-30,158.8300018310547
2019-06-11,158.75
2019-05-10,158.83999633789062
2019-04-08,157.97000122070312
2018-08-27,158.72999572753906
2018-07-26,160.13999938964844
2018-09-28,160.27999877929688
2019-03-07,160.5399932861328
2019-10-30,162.0399932861328
2020-01-17,159.57000732421875
2020-06-23,159.52999877929688
2020-04-08,160.02999877929688
2020-06-26,159.24000549316406
2019-03-22,161.2100067138672
2019-01-17,160.9600067138672
2019-08-29,161.66000366210938
2018-11-14,158.4499969482422
2019-06-26,156.75
2018-09-11,155.4199981689453
2018-07-09,155.14999389648438
2018-08-10,154.58999633789062
2019-04-23,155.17999267578125
2019-09-30,157.75999450683594
2020-01-23,159.22000122070312
2019-11-08,159.1199951171875
2020-04-14,158.7899932861328
2019-11-11,159.50999450683594
2020-01-29,159.8000030517578
2020-04-17,159.1699981689453
2018-07-24,159.2100067138672
2018-09-26,158.52000427246094
2019-05-08,158.5
2019-03-05,159.58999633789062
2019-02-01,154.6999969482422
2018-12-31,155.77999877929688
2018-11-29,157.02999877929688
2019-08-12,156.86000061035156
2019-07-11,159.2100067138672
2019-09-13,158.58999633789062
2019-11-14,160.8300018310547
2020-04-20,162.83999633789062
2020-02-04,162.8000030517578
2020-04-23,163.10000610351562
2018-12-14,162.67999267578125
2019-08-27,162.58999633789062
2018-08-08,163.69000244140625
2018-10-11,163.36000061035156
2018-11-12,163.4199981689453
2019-07-26,163.57000732421875
2019-06-24,163.6199951171875
2019-05-23,162.5399932861328
2019-03-20,163.6999969482422
2019-01-15,165.39999389648438
2019-11-20,167.3300018310547
2020-02-07,167.4199981689453
2020-02-10,166.86000061035156
2020-04-29,168.1699981689453
2019-11-26,170.47999572753906
2020-02-13,171.36000061035156
2019-01-30,173.3000030517578
2018-08-23,173.5800018310547
2018-09-24,173.27000427246094
2018-11-27,169.1699981689453
2018-10-26,168.05999755859375
2019-07-09,167.24000549316406
2019-06-07,165.24000549316406
2019-05-06,163.00999450683594
2019-04-04,162.8800048828125
2019-09-11,154.57000732421875
2019-11-29,147.8300018310547
2020-05-05,151.38999938964844
2019-12-02,154.4600067138672
2020-02-19,159.3300018310547
2020-05-08,158.99000549316406
2019-05-21,154.47999572753906
2019-03-18,147.91000366210938
2018-09-07,147.97000122070312
2018-08-06,150.0
2018-10-09,136.1300048828125
2019-02-14,133.4499969482422
2018-12-12,121.75
2019-07-24,120.05999755859375
2019-09-26,124.02999877929688
2019-10-28,128.44000244140625
2019-12-05,121.08999633789062
2020-05-11,109.22000122070312
2019-07-03,117.2300033569336
2020-02-25,127.0
2020-05-14,130.8000030517578
2020-02-28,135.60000610351562
2019-08-08,138.75
2019-06-05,133.02000427246094
2018-07-20,127.56999969482422
2018-08-21,127.41999816894531
2018-10-24,128.5399932861328
2019-04-02,134.6999969482422
2019-03-01,137.9499969482422
2019-01-28,137.63999938964844
2018-12-27,149.25
2019-09-09,144.8000030517578
2020-03-02,150.75999450683594
2020-05-20,148.8000030517578
2019-12-17,150.00999450683594
2020-03-05,153.00999450683594
2019-02-12,150.6699981689453
2019-01-11,145.58999633789062
2018-12-10,148.22999572753906
2019-08-23,147.64999389648438
2018-11-08,147.8699951171875
2019-07-22,148.8000030517578
2019-06-20,151.00999450683594
2018-09-05,150.55999755859375
2019-04-17,151.9199981689453
2019-09-24,149.7100067138672
2019-12-20,146.9499969482422
2020-05-26,150.0
2019-04-30,150.1199951171875
2019-12-23,151.0500030517578
2020-03-11,150.9499969482422
2020-05-29,149.49000549316406
2019-12-26,147.25999450683594
2020-06-01,142.24000549316406
2019-05-02,136.52000427246094
2019-02-27,137.0
2018-11-23,144.77000427246094
2019-08-06,144.57000732421875
2018-07-18,144.5
2018-09-20,144.86000061035156
2018-10-22,145.0500030517578
2019-07-05,149.27999877929688
2019-06-03,147.27000427246094
2019-10-09,151.61000061035156
2019-10-11,152.36000061035156
2020-03-17,152.57000732421875
2020-06-04,152.88999938964844
2019-10-14,154.27999877929688
2020-03-20,149.6199951171875
2018-11-06,154.6300048828125
2019-06-18,158.55999755859375
2019-05-17,156.07000732421875
2019-04-15,156.63999938964844
2019-03-14,151.58999633789062
2019-01-09,153.9600067138672
2018-08-02,155.4600067138672
2018-10-05,167.10000610351562
2019-08-21,167.35000610351562
2019-10-17,167.11000061035156
2020-03-23,165.36000061035156
2020-06-10,164.27000427246094
2019-02-25,166.6999969482422
2020-01-07,160.27999877929688
2020-03-26,161.80999755859375
2019-10-23,161.11000061035156
