Dates,ARE
2019-09-24,155.13999938964844
2019-12-20,150.85000610351562
2020-05-26,154.63999938964844
2019-04-30,154.02000427246094
2019-12-23,154.41000366210938
2020-03-11,154.89999389648438
2020-05-29,154.14999389648438
2019-12-26,152.39999389648438
2020-06-01,148.6300048828125
2019-05-02,143.1699981689453
2019-02-27,141.75
2018-11-23,149.8000030517578
2019-08-06,147.00999450683594
2018-07-18,148.3300018310547
2018-09-20,147.8000030517578
2018-10-22,147.5399932861328
2019-07-05,151.7899932861328
2019-06-03,153.3300018310547
2019-10-09,155.3800048828125
2019-10-11,154.75999450683594
2020-03-17,155.24000549316406
2020-06-04,155.27000427246094
2019-10-14,156.75
2020-03-20,153.60000610351562
2018-11-06,159.6699981689453
2019-06-18,162.44000244140625
2019-05-17,161.25999450683594
2019-04-15,160.02000427246094
2019-03-14,155.58999633789062
2019-01-09,159.75999450683594
2018-08-02,165.75999450683594
2018-10-05,173.5
2019-08-21,171.83999633789062
2019-10-17,171.35000610351562
2020-03-23,173.25999450683594
2020-06-10,168.99000549316406
2019-02-25,170.8800048828125
2020-01-07,167.7100067138672
2020-03-26,166.75
2019-10-23,167.8000030517578
