Dates,ARE
2020-05-04,123.33999633789062
2019-06-12,122.51000213623047
2019-04-09,121.94999694824219
2019-03-08,122.66000366210938
2019-02-04,119.94000244140625
2018-07-27,122.27999877929688
2018-08-28,123.33000183105469
2019-01-03,123.97000122070312
2019-08-15,122.0
2018-10-31,124.22000122070312
2019-09-16,124.25
2020-02-18,122.6500015258789
2020-05-07,122.29000091552734
2018-08-17,120.55999755859375
2019-12-04,122.75
2020-02-21,123.58999633789062
2018-12-17,124.87000274658203
2019-08-30,125.05000305175781
2018-11-15,124.47000122070312
2019-07-29,124.19000244140625
2019-06-27,123.97000122070312
2019-04-24,123.08000183105469
2018-07-10,121.38999938964844
2018-09-12,123.19000244140625
2019-02-19,121.97000122070312
2019-01-18,120.69000244140625
2020-02-24,121.81999969482422
2020-05-13,122.3499984741211
2019-12-10,122.66999816894531
2020-02-27,122.52999877929688
2019-12-13,124.0
2020-05-19,123.06999969482422
2019-03-06,125.97000122070312
2018-11-30,125.98999786376953
2019-08-13,123.47000122070312
2019-07-12,126.80999755859375
2019-06-10,126.20999908447266
2019-05-09,126.2699966430664
2018-07-25,125.5999984741211
2018-09-27,121.66999816894531
2018-10-29,123.02999877929688
2019-10-16,122.94000244140625
2019-12-16,119.31999969482422
2020-03-04,120.4800033569336
2020-05-22,119.93000030517578
2019-10-01,117.62999725341797
2019-12-19,115.38999938964844
2018-09-10,110.86000061035156
2019-05-24,113.12000274658203
2018-08-09,114.62999725341797
2019-04-22,114.0
2019-03-21,114.27999877929688
2019-01-16,111.3499984741211
2019-08-28,113.08999633789062
2018-11-13,113.48999786376953
2018-10-12,114.66999816894531
2019-06-25,117.0999984741211
2020-03-10,117.19999694824219
2020-05-28,119.44999694824219
2019-10-07,119.94999694824219
2020-03-13,119.37000274658203
2019-10-10,120.56999969482422
2020-03-16,121.54000091552734
2020-06-03,123.3499984741211
2018-11-28,123.94999694824219
2018-09-25,124.31999969482422
2018-07-23,123.66999816894531
2018-08-24,123.79000091552734
2019-07-10,124.8499984741211
2019-05-07,126.20999908447266
2019-04-05,128.30999755859375
2019-03-04,129.0800018310547
2019-01-31,131.75999450683594
2019-09-12,130.3800048828125
2019-12-31,131.74000549316406
2020-03-19,129.52999877929688
2020-01-03,128.89999389648438
2020-06-09,132.2100067138672
2019-02-15,132.25999450683594
2019-01-14,133.7100067138672
2018-07-06,131.9499969482422
2018-08-07,134.4199981689453
2018-10-10,134.49000549316406
2018-12-13,135.14999389648438
2019-08-26,135.4199981689453
2019-07-25,134.39999389648438
2019-05-22,135.8000030517578
2019-03-19,136.97000122070312
2020-01-06,136.32000732421875
2020-03-25,135.1999969482422
2020-06-12,135.0800018310547
2019-10-22,136.10000610351562
2020-01-09,136.33999633789062
2020-06-15,136.9499969482422
2019-10-25,137.55999755859375
2020-03-31,137.7100067138672
2020-06-18,136.4600067138672
2019-04-03,138.1699981689453
2018-08-22,139.66000366210938
2018-10-25,140.50999450683594
2019-01-29,141.13999938964844
2018-12-28,141.86000061035156
2018-11-26,140.82000732421875
2019-08-09,140.25999450683594
2019-07-08,139.6999969482422
2019-06-06,139.86000061035156
2019-09-10,142.16000366210938
2020-01-15,141.75999450683594
2020-04-03,141.86000061035156
2019-10-31,143.80999755859375
2020-04-06,142.27999877929688
2020-06-24,143.27999877929688
2018-11-09,142.6300048828125
2019-07-23,141.86000061035156
2019-06-21,143.0800018310547
2019-05-20,143.42999267578125
2019-04-18,142.89999389648438
2018-09-06,144.1699981689453
2018-10-08,143.4600067138672
2019-02-13,143.47999572753906
2018-12-11,143.97999572753906
2019-09-25,143.57000732421875
2020-01-21,144.25
2020-04-09,143.67999267578125
2019-11-06,139.4499969482422
2020-01-24,136.5
2020-01-27,138.33999633789062
2020-04-15,138.27999877929688
2018-12-26,140.9499969482422
2019-08-07,141.72000122070312
2019-06-04,143.10000610351562
2018-09-21,143.14999389648438
2018-07-19,141.47000122070312
2018-08-20,142.55999755859375
2018-10-23,142.17999267578125
2019-05-03,141.02999877929688
2019-04-01,141.19000244140625
2019-02-28,141.5500030517578
2019-11-12,139.72999572753906
2020-01-30,139.3800048828125
2019-11-15,140.66000366210938
2020-04-21,141.36000061035156
2019-04-16,142.6699981689453
2019-03-15,143.88999938964844
2019-02-11,145.60000610351562
2019-01-10,145.82000732421875
2019-08-22,146.33999633789062
2018-11-07,144.89999389648438
2018-08-03,146.0500030517578
2018-09-04,145.16000366210938
2019-06-19,144.75
2019-09-23,145.97999572753906
2019-11-18,144.8000030517578
2020-02-05,144.49000549316406
2020-04-24,144.9499969482422
2019-03-29,146.75999450683594
2019-11-21,147.8000030517578
2020-04-27,147.75999450683594
2020-02-11,150.9600067138672
2020-04-30,151.2899932861328
2019-05-01,150.8800048828125
2019-02-26,150.9600067138672
2019-01-25,151.11000061035156
2018-12-24,152.02000427246094
2019-09-06,152.6699981689453
2018-07-17,151.36000061035156
2018-09-19,150.05999755859375
2019-08-05,149.08999633789062
2019-10-08,150.22000122070312
2019-12-11,145.94000244140625
2019-11-27,145.99000549316406
2020-02-14,145.9199981689453
2020-05-06,142.42999267578125
2019-01-08,138.5800018310547
2018-12-07,140.22000122070312
2019-08-20,142.17999267578125
2018-11-05,143.42999267578125
2019-07-19,144.27000427246094
2018-10-04,144.67999267578125
2019-06-17,144.75
2019-05-16,145.57000732421875
2018-08-01,148.58999633789062
2019-03-13,148.9199981689453
2019-12-03,145.50999450683594
2020-02-20,145.88999938964844
2019-12-06,145.08999633789062
2020-05-12,143.47000122070312
2019-12-09,142.91000366210938
2020-02-26,144.22000122070312
2020-05-15,141.52000427246094
2019-03-28,141.32000732421875
2018-09-17,142.55999755859375
2018-08-16,142.91000366210938
2018-10-19,143.52000427246094
2019-04-29,143.89999389648438
2019-01-23,146.27000427246094
2019-09-04,147.5500030517578
2018-11-20,146.0399932861328
2019-07-02,145.5399932861328
2019-05-31,144.0800018310547
2019-12-12,143.0800018310547
2020-05-18,143.50999450683594
2019-09-27,144.47000122070312
2020-03-03,145.97000122070312
2020-05-21,145.02999877929688
2019-05-14,143.1199951171875
2018-08-31,143.72000122070312
2018-07-30,143.8300018310547
2018-10-02,145.49000549316406
2019-04-12,149.19000244140625
2019-03-11,149.8300018310547
2019-02-07,148.3300018310547
2019-07-17,148.9499969482422
2019-09-19,148.9600067138672
2019-10-21,147.8300018310547
2019-12-18,147.94000244140625
2020-03-06,146.61000061035156
2019-10-03,148.19000244140625
2020-03-09,149.97999572753906
2020-05-27,149.52999877929688
2019-12-24,150.91000366210938
2020-03-12,152.57000732421875
2018-12-20,152.25
2019-08-01,153.38999938964844
2018-08-14,151.85000610351562
2018-07-13,151.17999267578125
2018-10-17,153.5500030517578
2019-05-29,153.0500030517578
2019-03-26,151.3800048828125
2019-02-22,153.38999938964844
2019-10-04,154.33999633789062
2019-11-05,153.75999450683594
2019-12-27,154.57000732421875
2020-06-02,152.83999633789062
2019-12-30,153.9600067138672
2020-03-18,153.05999755859375
2020-06-05,154.0
2019-07-15,154.44000244140625
2018-12-03,153.02000427246094
2019-06-13,154.02999877929688
2019-01-04,152.2100067138672
2018-08-29,151.97999572753906
2019-02-05,154.42999267578125
2018-11-01,154.02999877929688
2019-08-16,153.91000366210938
2019-04-10,154.0500030517578
2019-09-17,154.05999755859375
2019-10-15,154.80999755859375
2020-01-02,154.00999450683594
2020-06-08,153.3800048828125
2019-10-18,152.97999572753906
2020-03-24,155.0800018310547
2020-06-11,155.88999938964844
2020-01-08,156.02999877929688
2019-04-25,157.6999969482422
2019-07-30,157.3000030517578
2019-02-20,157.9499969482422
2018-07-11,159.02999877929688
2018-09-13,158.1199951171875
2018-10-15,158.38999938964844
2019-06-28,156.5
2018-12-18,159.74000549316406
2018-11-16,159.2899932861328
2019-10-02,158.1300048828125
2020-03-27,156.72999572753906
2020-01-10,155.50999450683594
2019-10-24,154.35000610351562
2020-03-30,153.30999755859375
2020-06-17,153.74000549316406
2020-01-14,154.89999389648438
2020-04-02,155.0399932861328
2019-01-02,156.77000427246094
2019-08-14,157.5500030517578
2018-10-30,158.8699951171875
2019-06-11,159.7899932861328
2019-05-10,159.3800048828125
2019-04-08,159.6999969482422
2018-08-27,159.39999389648438
2018-07-26,160.2899932861328
2018-09-28,160.64999389648438
2019-03-07,161.17999267578125
2019-10-30,162.72000122070312
2020-01-17,162.39999389648438
2020-06-23,159.52999877929688
2020-04-08,160.9600067138672
2020-06-26,160.0500030517578
2019-03-22,161.24000549316406
2019-01-17,161.89999389648438
2019-08-29,162.39999389648438
2018-11-14,162.3800048828125
2019-06-26,159.49000549316406
2018-09-11,157.0399932861328
2018-07-09,157.24000549316406
2018-08-10,156.92999267578125
2019-04-23,155.2899932861328
2019-09-30,158.08999633789062
2020-01-23,160.32000732421875
2019-11-08,159.60000610351562
2020-04-14,159.4600067138672
2019-11-11,160.24000549316406
2020-01-29,160.99000549316406
2020-04-17,159.3300018310547
2018-07-24,159.6199951171875
2018-09-26,161.92999267578125
2019-05-08,158.5
2019-03-05,160.0399932861328
2019-02-01,156.49000549316406
2018-12-31,156.5
2018-11-29,157.91000366210938
2019-08-12,157.58999633789062
2019-07-11,159.2100067138672
2019-09-13,160.5500030517578
2019-11-14,161.14999389648438
2020-04-20,162.9499969482422
2020-02-04,164.14999389648438
2020-04-23,163.3300018310547
2018-12-14,165.10000610351562
2019-08-27,163.67999267578125
2018-08-08,165.74000549316406
2018-10-11,163.6300048828125
2018-11-12,163.88999938964844
2019-07-26,164.89999389648438
2019-06-24,164.0
2019-05-23,164.0399932861328
2019-03-20,163.85000610351562
2019-01-15,165.39999389648438
2019-11-20,168.19000244140625
2020-02-07,168.50999450683594
2020-02-10,168.4199981689453
2020-04-29,168.3800048828125
2019-11-26,170.99000549316406
2020-02-13,172.0399932861328
2019-01-30,173.39999389648438
2018-08-23,173.8000030517578
2018-09-24,175.0800018310547
2018-11-27,173.85000610351562
2018-10-26,169.0
2019-07-09,168.2899932861328
2019-06-07,166.07000732421875
2019-05-06,167.02000427246094
2019-04-04,164.02999877929688
2019-09-11,161.44000244140625
2019-11-29,152.38999938964844
2020-05-05,152.88999938964844
2019-12-02,156.35000610351562
2020-02-19,159.7899932861328
2020-05-08,160.75999450683594
2019-05-21,158.3800048828125
2019-03-18,153.36000061035156
2018-09-07,151.5
2018-08-06,153.38999938964844
2018-10-09,141.72000122070312
2019-02-14,142.2100067138672
2018-12-12,134.3300018310547
2019-07-24,125.38999938964844
2019-09-26,126.69999694824219
2019-10-28,130.94000244140625
2019-12-05,133.5800018310547
2020-05-11,122.0
2019-07-03,119.66000366210938
2020-02-25,128.27000427246094
2020-05-14,134.39999389648438
2020-02-28,137.16000366210938
2019-08-08,143.97999572753906
2019-06-05,140.0
2018-07-20,131.6699981689453
2018-08-21,129.0
2018-10-24,129.41000366210938
2019-04-02,137.08999633789062
2019-03-01,143.3800048828125
2019-01-28,139.80999755859375
2018-12-27,149.25
2019-09-09,158.10000610351562
2020-03-02,150.92999267578125
2020-05-20,152.0500030517578
2019-12-17,152.2899932861328
2020-03-05,154.82000732421875
2019-02-12,153.5
2019-01-11,147.47999572753906
2018-12-10,150.44000244140625
2019-08-23,150.89999389648438
2018-11-08,149.35000610351562
2019-07-22,151.22999572753906
2019-06-20,153.0
2018-09-05,155.0500030517578
2019-04-17,154.61000061035156
2019-09-24,153.47999572753906
2019-12-20,149.39999389648438
2020-05-26,150.02000427246094
2019-04-30,153.3000030517578
2019-12-23,152.63999938964844
2020-03-11,154.2100067138672
2020-05-29,150.9499969482422
2019-12-26,152.39999389648438
2020-06-01,147.24000549316406
2019-05-02,140.9499969482422
2019-02-27,139.02000427246094
2018-11-23,146.3800048828125
2019-08-06,144.57000732421875
2018-07-18,146.91000366210938
2018-09-20,145.00999450683594
2018-10-22,145.11000061035156
2019-07-05,149.3300018310547
2019-06-03,152.1699981689453
2019-10-09,153.27000427246094
2019-10-11,153.61000061035156
2020-03-17,153.5
2020-06-04,155.27000427246094
2019-10-14,155.1699981689453
2020-03-20,152.9199981689453
2018-11-06,155.75
2019-06-18,161.74000549316406
2019-05-17,157.82000732421875
2019-04-15,159.7100067138672
2019-03-14,152.99000549316406
2019-01-09,156.66000366210938
2018-08-02,155.4600067138672
2018-10-05,170.5
2019-08-21,170.35000610351562
2019-10-17,169.17999267578125
2020-03-23,173.1199951171875
2020-06-10,166.0500030517578
2019-02-25,170.57000732421875
2020-01-07,165.32000732421875
2020-03-26,162.89999389648438
2019-10-23,167.58999633789062
