Dates,AMAT
2020-03-11,52.40999984741211
2020-05-29,54.130001068115234
2019-12-26,54.400001525878906
2020-06-01,52.5
2019-05-02,50.75
2019-02-27,53.15999984741211
2018-11-23,53.529998779296875
2019-08-06,54.5
2018-07-18,56.5
2018-09-20,56.84000015258789
2018-10-22,55.02000045776367
2019-07-05,56.310001373291016
2019-06-03,55.59000015258789
2019-10-09,56.119998931884766
2019-10-11,55.0
2020-03-17,55.630001068115234
2020-06-04,56.0
2019-10-14,56.689998626708984
2020-03-20,57.15999984741211
2018-11-06,59.709999084472656
2019-06-18,59.93000030517578
2019-05-17,59.02000045776367
2019-04-15,60.20000076293945
2019-03-14,58.2599983215332
2019-01-09,57.5099983215332
2018-08-02,54.91999816894531
2018-10-05,58.959999084472656
2019-08-21,58.72999954223633
2019-10-17,59.56999969482422
2020-03-23,61.400001525878906
2020-06-10,60.52000045776367
2019-02-25,61.93000030517578
2020-01-07,60.33000183105469
2020-03-26,59.599998474121094
2019-10-23,59.56999969482422
