Dates,C
2008-02-08,240.31695556640625
2008-01-07,249.4281463623047
2007-12-06,251.77359008789062
2008-05-14,251.5029296875
2008-07-17,254.4110107421875
2008-07-22,268.13848876953125
2008-07-25,263.8937683105469
2007-08-15,244.2959442138672
2007-11-19,243.1218719482422
2007-10-18,241.1349639892578
2008-01-22,235.08401489257812
2007-03-08,233.09715270996094
2007-05-11,236.70960998535156
2007-04-09,237.88368225097656
2007-06-12,232.4649658203125
2007-12-21,230.11683654785156
2008-03-26,228.67185974121094
2008-07-28,230.2071075439453
2007-07-02,226.23333740234375
2008-07-31,226.86553955078125
2007-06-27,223.4336700439453
2008-04-10,225.33026123046875
2007-12-04,232.28436279296875
2007-03-23,225.8721160888672
2007-04-24,214.13153076171875
2007-11-02,208.53208923339844
2007-10-01,199.5911407470703
2008-02-06,200.0426483154297
2007-08-30,191.19204711914062
2008-05-12,188.84388732910156
2008-08-06,177.8257598876953
2008-05-22,194.08201599121094
2007-10-16,191.55335998535156
2007-09-14,190.28892517089844
2007-08-13,178.63858032226562
2007-07-12,168.16232299804688
2008-03-24,187.03770446777344
2008-02-21,184.32833862304688
2008-04-25,203.20362854003906
2007-03-06,210.15773010253906
2007-05-09,211.51243591308594
2007-12-19,199.13958740234375
2008-08-12,196.7914581298828
2008-08-15,188.1214599609375
2008-08-18,193.44985961914062
2008-01-03,215.30560302734375
2007-10-31,216.93116760253906
2007-08-28,220.0018310546875
2007-07-27,217.47303771972656
2008-04-08,222.1693115234375
2008-03-07,214.58303833007812
2007-03-21,212.9573974609375
2007-05-24,214.13153076171875
2007-06-25,210.97056579589844
2008-02-04,203.2939453125
2008-06-03,205.91302490234375
2008-08-21,211.69305419921875
2008-06-06,217.02154541015625
2007-05-07,226.77528381347656
2007-04-05,226.05274963378906
2007-07-10,226.86553955078125
2007-06-08,222.44024658203125
2008-02-19,232.6456298828125
2008-01-18,240.2318572998047
2007-12-17,242.12838745117188
2007-11-15,237.7031707763672
2007-09-12,228.2202606201172
2008-04-23,235.02041625976562
2008-08-27,238.637451171875
2008-06-12,232.85011291503906
2007-09-27,233.9352264404297
2007-05-22,221.36587524414062
2007-03-19,219.7382049560547
2007-04-20,213.67958068847656
2007-07-25,213.77001953125
2008-03-05,208.25390625
2007-11-30,210.24331665039062
2007-10-29,214.58383178710938
2008-05-08,209.06777954101562
2008-06-09,207.8922576904297
2008-06-18,199.9346466064453
2007-11-13,190.4398193359375
2007-03-02,196.40789794921875
2007-04-03,190.98228454589844
2007-06-06,195.8653564453125
2007-10-12,195.32286071777344
2007-09-10,199.3015899658203
2007-08-09,197.9452362060547
2008-04-21,194.056884765625
2008-03-20,193.6951446533203
2008-01-16,190.62066650390625
2008-06-24,191.88656616210938
2008-03-03,181.3970184326172
2008-01-31,177.23739624023438
2007-04-18,183.2056121826172
2007-06-21,173.71080017089844
2007-11-28,179.8597412109375
2007-09-25,185.19496154785156
2007-08-24,188.35997009277344
2007-07-23,185.01416015625
2008-04-04,184.4715576171875
2008-05-06,182.39173889160156
2008-06-30,174.52456665039062
2008-07-03,167.74253845214844
2007-08-07,170.45535278320312
2007-07-06,170.45535278320312
2008-03-18,159.7849578857422
2008-02-15,155.9870147705078
2007-02-28,151.5560760498047
2007-05-03,154.90187072753906
2007-06-04,152.27943420410156
2008-01-14,152.09860229492188
2007-12-13,148.3006591796875
2007-10-10,157.25299072265625
2008-07-09,148.66236877441406
2007-11-26,147.21556091308594
2007-10-25,146.4016876220703
2007-08-22,137.63021850585938
2008-04-02,131.6620635986328
2007-05-18,148.9336700439453
2007-03-15,162.4977264404297
2007-04-16,174.9766845703125
2007-06-19,178.05123901367188
2008-01-29,188.9025115966797
2007-12-28,190.98228454589844
2008-07-15,172.35430908203125
2008-02-11,170.45535278320312
2008-07-18,157.6146697998047
2008-07-21,166.8383026123047
2008-02-13,170.09365844726562
2007-12-11,169.2964630126953
2007-11-09,170.92694091796875
2007-10-08,170.56466674804688
2007-09-06,180.4380340576172
2007-03-30,178.44520568847656
2007-05-01,167.30374145507812
2008-04-17,175.63720703125
2008-05-19,179.53225708007812
2008-06-20,167.9377899169922
2008-07-24,161.32545471191406
2007-08-20,163.77108764648438
2007-07-19,168.0283966064453
2008-03-31,159.6043243408203
2008-02-28,155.70928955078125
2007-12-26,158.42677307128906
2007-10-23,158.24560546875
2007-03-13,164.3145294189453
2007-05-16,159.51377868652344
2007-09-21,161.59715270996094
2008-05-02,164.13339233398438
2008-07-30,172.82919311523438
2008-08-05,172.0139617919922
