Dates,ADM
2019-09-06,40.630001068115234
2018-07-17,40.54999923706055
2018-09-19,41.0
2019-08-05,40.560001373291016
2019-10-08,40.459999084472656
2019-12-11,41.040000915527344
2019-11-27,40.58000183105469
2020-02-14,40.310001373291016
2020-05-06,40.25
2019-01-08,40.279998779296875
2018-12-07,40.63999938964844
2019-08-20,41.16999816894531
2018-11-05,41.279998779296875
2019-07-19,41.25
2018-10-04,41.54999923706055
2019-06-17,41.529998779296875
2019-05-16,41.439998626708984
2018-08-01,41.720001220703125
2019-03-13,41.5
2019-12-03,41.75
2020-02-20,41.40999984741211
2019-12-06,40.68000030517578
2020-05-12,40.279998779296875
2019-12-09,39.630001068115234
2020-02-26,40.220001220703125
2020-05-15,40.31999969482422
2019-03-28,40.459999084472656
2018-09-17,40.189998626708984
2018-08-16,40.41999816894531
2018-10-19,40.5099983215332
2019-04-29,40.61000061035156
2019-01-23,40.529998779296875
2019-09-04,40.790000915527344
2018-11-20,41.0
2019-07-02,39.40999984741211
2019-05-31,37.470001220703125
2019-12-12,36.459999084472656
2020-05-18,36.45000076293945
2019-09-27,37.189998626708984
2020-03-03,37.63999938964844
2020-05-21,37.029998779296875
2019-05-14,37.27000045776367
2018-08-31,36.709999084472656
2018-07-30,36.5
2018-10-02,36.86000061035156
2019-04-12,37.7599983215332
2019-03-11,37.41999816894531
2019-02-07,37.2400016784668
2019-07-17,37.68000030517578
2019-09-19,37.220001220703125
2019-10-21,37.63999938964844
2019-12-18,37.400001525878906
2020-03-06,37.09000015258789
2019-10-03,37.45000076293945
2020-03-09,37.91999816894531
2020-05-27,37.369998931884766
2019-12-24,38.09000015258789
2020-03-12,38.439998626708984
2018-12-20,38.45000076293945
2019-08-01,38.77000045776367
2018-08-14,39.689998626708984
2018-07-13,39.779998779296875
2018-10-17,40.68000030517578
2019-05-29,41.38999938964844
2019-03-26,41.150001525878906
2019-02-22,41.650001525878906
2019-10-04,41.11000061035156
2019-11-05,40.779998779296875
2019-12-27,40.790000915527344
2020-06-02,40.349998474121094
2019-12-30,39.75
2020-03-18,39.939998626708984
2020-06-05,40.279998779296875
2019-07-15,40.61000061035156
2018-12-03,40.959999084472656
2019-06-13,40.220001220703125
2019-01-04,39.380001068115234
2018-08-29,39.040000915527344
2019-02-05,39.529998779296875
2018-11-01,39.77000045776367
2019-08-16,38.38999938964844
2019-04-10,38.619998931884766
2019-09-17,38.93000030517578
2019-10-15,40.0099983215332
2020-01-02,39.93000030517578
2020-06-08,40.029998779296875
2019-10-18,39.63999938964844
2020-03-24,39.060001373291016
2020-06-11,39.630001068115234
2020-01-08,39.81999969482422
2019-04-25,40.0099983215332
2019-07-30,40.22999954223633
2019-02-20,40.2599983215332
2018-07-11,40.41999816894531
2018-09-13,41.0099983215332
2018-10-15,40.9900016784668
2019-06-28,40.38999938964844
2018-12-18,40.4900016784668
2018-11-16,42.0099983215332
2019-10-02,42.5
2020-03-27,42.90999984741211
2020-01-10,42.83000183105469
2019-10-24,43.06999969482422
2020-03-30,42.900001525878906
2020-06-17,42.95000076293945
2020-01-14,43.040000915527344
2020-04-02,42.65999984741211
2019-01-02,42.58000183105469
2019-08-14,42.68000030517578
2018-10-30,42.47999954223633
2019-06-11,42.61000061035156
2019-05-10,42.33000183105469
2019-04-08,42.16999816894531
2018-08-27,42.599998474121094
2018-07-26,42.70000076293945
2018-09-28,42.58000183105469
2019-03-07,42.7599983215332
2019-10-30,42.68000030517578
2020-01-17,42.810001373291016
2020-06-23,42.54999923706055
2020-04-08,42.779998779296875
2020-06-26,42.689998626708984
2019-03-22,43.31999969482422
2019-01-17,43.83000183105469
2019-08-29,43.91999816894531
2018-11-14,43.959999084472656
2019-06-26,44.11000061035156
2018-09-11,44.83000183105469
2018-07-09,45.369998931884766
2018-08-10,46.16999816894531
2019-04-23,44.869998931884766
2019-09-30,45.279998779296875
2020-01-23,45.70000076293945
2019-11-08,45.529998779296875
2020-04-14,46.0099983215332
2019-11-11,45.95000076293945
2020-01-29,46.11000061035156
2020-04-17,46.02000045776367
2018-07-24,45.97999954223633
2018-09-26,45.880001068115234
2019-05-08,45.720001220703125
2019-03-05,45.31999969482422
2019-02-01,45.099998474121094
2018-12-31,44.380001068115234
2018-11-29,43.029998779296875
2019-08-12,43.79999923706055
2019-07-11,43.97999954223633
2019-09-13,44.08000183105469
2019-11-14,44.0099983215332
2020-04-20,44.59000015258789
2020-02-04,45.11000061035156
2020-04-23,44.869998931884766
2018-12-14,44.88999938964844
2019-08-27,44.5099983215332
2018-08-08,43.97999954223633
2018-10-11,43.369998931884766
2018-11-12,43.529998779296875
2019-07-26,43.65999984741211
2019-06-24,44.779998779296875
2019-05-23,44.54999923706055
2019-03-20,44.63999938964844
2019-01-15,45.27000045776367
2019-11-20,45.689998626708984
2020-02-07,45.939998626708984
2020-02-10,45.54999923706055
2020-04-29,45.36000061035156
2019-11-26,45.72999954223633
2020-02-13,45.59000015258789
2019-01-30,45.02000045776367
2018-08-23,44.619998931884766
2018-09-24,44.15999984741211
2018-11-27,43.880001068115234
2018-10-26,43.68000030517578
2019-07-09,43.58000183105469
2019-06-07,42.5
2019-05-06,40.38999938964844
2019-04-04,39.86000061035156
2019-09-11,37.59000015258789
2019-11-29,35.779998779296875
2020-05-05,37.56999969482422
2019-12-02,37.84000015258789
2020-02-19,38.33000183105469
2020-05-08,38.0099983215332
2019-05-21,36.900001525878906
2019-03-18,34.97999954223633
2018-09-07,34.65999984741211
2018-08-06,34.56999969482422
2018-10-09,31.459999084472656
2019-02-14,31.329999923706055
2018-12-12,31.010000228881836
2019-07-24,33.099998474121094
2019-09-26,31.059999465942383
2019-10-28,31.600000381469727
2019-12-05,30.43000030517578
2020-05-11,28.920000076293945
2019-07-03,30.5
2020-02-25,31.8799991607666
2020-05-14,32.83000183105469
2020-02-28,33.150001525878906
2019-08-08,33.279998779296875
2019-06-05,34.72999954223633
2018-07-20,33.52000045776367
2018-08-21,33.540000915527344
2018-10-24,33.849998474121094
2019-04-02,35.2599983215332
2019-03-01,35.86000061035156
2019-01-28,35.77000045776367
2018-12-27,36.65999984741211
2019-09-09,35.650001525878906
2020-03-02,36.439998626708984
2020-05-20,35.22999954223633
2019-12-17,34.68000030517578
2020-03-05,36.310001373291016
2019-02-12,36.310001373291016
2019-01-11,34.86000061035156
2018-12-10,34.7599983215332
2019-08-23,35.470001220703125
2018-11-08,35.36000061035156
2019-07-22,35.810001373291016
2019-06-20,36.310001373291016
2018-09-05,37.63999938964844
2019-04-17,37.04999923706055
2019-09-24,34.939998626708984
2019-12-20,34.349998474121094
2020-05-26,34.91999816894531
2019-04-30,34.310001373291016
2019-12-23,34.689998626708984
2020-03-11,35.25
2020-05-29,35.06999969482422
2019-12-26,34.65999984741211
2020-06-01,33.630001068115234
2019-05-02,33.0099983215332
2019-02-27,33.90999984741211
2018-11-23,35.18000030517578
2019-08-06,34.7599983215332
2018-07-18,35.02000045776367
2018-09-20,34.88999938964844
2018-10-22,34.810001373291016
2019-07-05,36.29999923706055
2019-06-03,37.720001220703125
2019-10-09,38.88999938964844
2019-10-11,38.4900016784668
2020-03-17,38.4900016784668
2020-06-04,38.83000183105469
2019-10-14,39.939998626708984
2020-03-20,40.029998779296875
2018-11-06,41.95000076293945
2019-06-18,41.88999938964844
2019-05-17,41.880001068115234
2019-04-15,41.279998779296875
2019-03-14,38.54999923706055
2019-01-09,38.65999984741211
2018-08-02,38.040000915527344
2018-10-05,40.189998626708984
2019-08-21,40.150001525878906
2019-10-17,39.939998626708984
2020-03-23,40.189998626708984
2020-06-10,39.5099983215332
2019-02-25,39.91999816894531
2020-01-07,38.93000030517578
2020-03-26,39.0099983215332
2019-10-23,38.720001220703125
