Dates,GBPUSD=X
2019-08-15,1.2778736352920532
2018-10-31,1.2800655364990234
2019-07-14,1.273058295249939
2019-09-16,1.2702445983886719
2020-02-18,1.276487112045288
2020-05-07,1.2962435483932495
2019-12-04,1.296714186668396
2020-02-21,1.302371621131897
2020-05-10,1.3075655698776245
2018-12-17,1.3089348077774048
2018-11-15,1.2974375486373901
2019-07-29,1.2828242778778076
2019-06-27,1.2853139638900757
2019-05-26,1.2893409729003906
2019-04-24,1.2744860649108887
2018-07-10,1.276617407798767
2018-09-12,1.2804917097091675
2018-10-14,1.2804261445999146
2019-02-19,1.2775144577026367
2020-02-24,1.2773839235305786
2020-05-13,1.2800819873809814
2019-12-10,1.2798361778259277
2020-02-27,1.27273428440094
2019-09-25,1.273382544517517
2019-12-13,1.2756729125976562
2020-05-19,1.2736905813217163
2019-03-06,1.2700024843215942
2019-01-01,1.2717145681381226
2018-11-30,1.2673307657241821
2019-08-13,1.2700347900390625
2018-10-29,1.273382544517517
2019-06-10,1.2513452768325806
2019-05-09,1.2503751516342163
2018-08-26,1.248127818107605
2018-07-25,1.2610976696014404
2018-09-27,1.2534940242767334
2019-12-16,1.2576085329055786
2020-03-04,1.2611771821975708
2019-10-01,1.2608431577682495
2019-12-19,1.2615113258361816
2020-05-25,1.2633600234985352
2018-11-22,1.2636953592300415
2018-07-08,1.266784906387329
2018-09-10,1.266512155532837
2018-08-09,1.261877417564392
2019-04-22,1.2636473178863525
2019-03-21,1.268182635307312
2019-01-16,1.2714558839797974
2018-11-13,1.2584631443023682
2019-06-25,1.251877784729004
2019-08-28,1.261781930923462
2019-09-29,1.2724264860153198
2020-03-10,1.2714881896972656
2020-05-28,1.271779179573059
2019-10-07,1.273058295249939
2019-12-25,1.2716660499572754
2020-03-13,1.2821005582809448
2020-05-31,1.2756240367889404
2020-03-16,1.2827255725860596
2020-06-03,1.2836146354675293
2018-11-28,1.2892080545425415
2019-08-11,1.2831699848175049
2018-09-25,1.2855949401855469
2018-07-23,1.2945822477340698
2019-07-10,1.301371693611145
2019-05-07,1.3063528537750244
2019-03-04,1.3138705492019653
2019-01-31,1.3131458759307861
2019-09-12,1.3058068752288818
2019-10-14,1.3101180791854858
2019-12-31,1.3045804500579834
2020-03-19,1.3042230606079102
2019-10-16,1.2929919958114624
2020-01-03,1.2929919958114624
2020-06-09,1.2856279611587524
2019-02-15,1.2924572229385376
2019-01-14,1.2860082387924194
2018-08-07,1.283433437347412
2018-10-10,1.2860909700393677
2018-12-13,1.277400255203247
2019-07-25,1.2786579132080078
2019-06-23,1.2893908023834229
2019-05-22,1.2896569967269897
2019-03-19,1.301371693611145
2019-08-26,1.3027619123458862
2020-01-06,1.2972187995910645
2020-03-25,1.3057047128677368
2019-10-22,1.3123359680175781
2020-01-09,1.3234516382217407
2020-06-15,1.32650625705719
2020-03-31,1.3214752674102783
2020-06-18,1.3168984651565552
2019-05-05,1.3099464178085327
2019-04-03,1.3125942945480347
2018-08-22,1.3089348077774048
2018-09-23,1.3005930185317993
2019-01-29,1.2962266206741333
2018-12-28,1.3010668754577637
2018-11-26,1.3064721822738647
2018-10-25,1.3211086988449097
2019-07-08,1.3207248449325562
2019-06-06,1.3131976127624512
2019-10-28,1.324275255203247
2020-01-15,1.3149935007095337
2020-03-29,1.306796669960022
2020-06-21,1.3084039688110352
2019-10-31,1.3162916898727417
2020-04-06,1.316482424736023
2020-06-24,1.3167943954467773
2018-11-09,1.3076339960098267
2019-07-23,1.2980438470840454
2019-05-20,1.3011515140533447
2019-04-18,1.301676630973816
2018-07-04,1.3123877048492432
2018-09-06,1.3068478107452393
2018-08-05,1.300576090812683
2018-10-08,1.3035260438919067
2019-02-13,1.303407073020935
2018-12-11,1.3049379587173462
2020-01-21,1.3064382076263428
2020-04-09,1.3051422834396362
2019-11-06,1.3080615997314453
2020-01-24,1.30451238155365
2020-04-12,1.303186297416687
2020-01-27,1.2997647523880005
2020-04-15,1.2988699674606323
2018-12-26,1.2976900339126587
2019-08-07,1.2929418087005615
2019-06-04,1.2916725873947144
2018-07-19,1.2867032289505005
2018-08-20,1.2888258695602417
2018-10-23,1.2905889749526978
2019-04-01,1.2927913665771484
2019-02-28,1.3035260438919067
2019-09-08,1.3018969297409058
2019-10-10,1.299156904220581
2019-11-12,1.3082668781280518
2020-01-30,1.304206132888794
2019-11-15,1.299106240272522
2020-04-21,1.2968318462371826
2019-04-16,1.2993087768554688
2019-03-15,1.2950851917266846
2019-02-11,1.2909221649169922
2019-01-10,1.2829065322875977
2019-08-22,1.2790340185165405
2018-11-07,1.2721351385116577
2019-07-21,1.2716821432113647
2018-09-04,1.268617033958435
2019-06-19,1.2605888843536377
2019-09-23,1.2649421691894531
2019-11-18,1.2668330669403076
2020-02-05,1.26558256149292
2019-03-29,1.2612568140029907
2019-09-03,1.2583998441696167
2019-11-21,1.2560131549835205
2020-04-27,1.261304497718811
2020-02-11,1.2644623517990112
2020-04-30,1.2693254947662354
2019-07-04,1.2669614553451538
2019-08-05,1.2689388990402222
2019-06-02,1.2656145095825195
2019-05-01,1.2672985792160034
2019-02-26,1.268842339515686
2019-01-25,1.266496181488037
2018-12-24,1.2590177059173584
2018-07-17,1.2555242776870728
2018-09-19,1.2507191896438599
2018-10-21,1.2545477151870728
2019-11-27,1.2653743028640747
2020-02-14,1.2644941806793213
2020-05-03,1.2711002826690674
2019-01-18,1.2712457180023193
2019-04-07,1.2664159536361694
2020-02-17,1.266688585281372
2020-05-06,1.2666083574295044
2019-01-08,1.263296127319336
2018-12-07,1.2586374282836914
2019-08-20,1.2558870315551758
2018-11-05,1.2570552825927734
2018-10-04,1.248299241065979
2019-06-17,1.2501249313354492
2018-09-02,1.2441215515136719
2019-05-16,1.2445240020751953
2018-08-01,1.2506252527236938
2019-04-14,1.2522697448730469
2019-12-03,1.2511886358261108
2020-02-20,1.2397410869598389
2019-12-06,1.2383440732955933
2020-05-12,1.242915391921997
2019-12-09,1.249640703201294
2020-02-26,1.2457643747329712
2019-03-28,1.2420353889465332
2018-09-17,1.2429462671279907
2018-07-15,1.2465252876281738
2018-08-16,1.2377768754959106
2019-04-29,1.2215979099273682
2019-01-23,1.212106466293335
2018-11-20,1.2147272825241089
2019-07-02,1.2081964015960693
2019-09-04,1.2091752290725708
2019-10-06,1.210316777229309
2019-09-24,1.2142847776412964
2019-12-12,1.212224006652832
2020-05-18,1.2097749710083008
2020-03-03,1.2057344913482666
2020-05-21,1.2019230127334595
2019-05-14,1.204355001449585
2018-07-30,1.2046741247177124
2018-10-02,1.2051095962524414
2019-03-11,1.208313226699829
2019-02-07,1.2105804681777954
2018-12-05,1.2066947221755981
2019-08-18,1.211475133895874
2019-07-17,1.2109616994857788
2019-09-19,1.2196460962295532
2019-09-30,1.2209415435791016
2019-12-18,1.2210012674331665
2020-03-06,1.216367483139038
2020-05-24,1.2184572219848633
2020-03-09,1.216219425201416
2020-05-27,1.203905463218689
2019-12-24,1.1959433555603027
2020-03-12,1.2086782455444336
2018-12-20,1.2212995290756226
2019-01-21,1.228893756866455
2019-08-01,1.2236906290054321
2019-06-30,1.2308449745178223
2018-08-14,1.2322858572006226
2018-10-17,1.2286370992660522
2019-05-29,1.232863187789917
2019-03-26,1.2402024269104004
2019-02-22,1.239464521408081
2019-09-02,1.2441370487213135
2019-10-09,1.2442454099655151
2019-12-27,1.2464786767959595
2020-06-02,1.2415266036987305
2019-12-30,1.2415573596954346
2020-03-18,1.2356815338134766
2019-07-15,1.2304966449737549
2018-12-03,1.227310061454773
2019-06-13,1.2284860610961914
2019-01-04,1.221060872077942
2018-09-30,1.2228676080703735
2018-08-29,1.2266929149627686
2019-02-05,1.2277470827102661
2018-11-01,1.2289540767669678
2019-05-12,1.2199287414550781
2019-04-10,1.2200329303741455
2019-10-15,1.220956563949585
2020-01-02,1.2430081367492676
2020-06-08,1.252219557762146
2020-03-24,1.260366439819336
2020-06-11,1.2668169736862183
2019-10-21,1.2755752801895142
2020-01-08,1.2840760946273804
2019-05-27,1.2890751361846924
2019-04-25,1.28940749168396
2019-07-30,1.2842575311660767
2019-02-20,1.2808033227920532
2018-08-12,1.280524492263794
2018-07-11,1.2812299728393555
2018-09-13,1.280983805656433
2018-10-15,1.2858924865722656
2018-12-18,1.290289282798767
2018-11-16,1.2934770584106445
2020-03-27,1.2901227474212646
2020-06-14,1.2861074209213257
2020-01-10,1.2867693901062012
2020-03-30,1.27962327003479
2020-06-17,1.2769761085510254
2020-01-14,1.2786742448806763
2020-04-02,1.2817226648330688
2019-01-02,1.282495141029358
2019-08-14,1.2825939655303955
2018-10-30,1.2869184017181396
2019-06-11,1.2916558980941772
2019-04-08,1.2925406694412231
2018-08-27,1.2891747951507568
2018-07-26,1.2900062799453735
2019-03-07,1.2826762199401855
2019-09-15,1.284191608428955
2019-10-17,1.2838454246520996
2019-10-30,1.2828242778778076
2020-01-17,1.2901227474212646
2020-04-05,1.288195013999939
2020-06-23,1.2898067235946655
2020-01-20,1.2931424379348755
2020-04-08,1.2984483242034912
2019-03-13,1.3106160163879395
2019-11-05,1.310186743736267
2019-03-22,1.3137152194976807
2019-02-18,1.313456416130066
2019-01-17,1.3113206624984741
2018-11-14,1.3116475343704224
2019-07-28,1.3309553861618042
2019-06-26,1.3326226472854614
2018-09-11,1.3104099035263062
2018-07-09,1.3062334060668945
2019-04-23,1.2996634244918823
2019-08-29,1.3008298873901367
2020-01-23,1.2907055616378784
2019-06-03,1.292306900024414
2019-11-08,1.2923002243041992
2020-04-14,1.296125888824463
2019-11-11,1.2972187995910645
2020-01-29,1.3087635040283203
2018-07-24,1.3109596967697144
2018-09-26,1.3218770027160645
2019-06-09,1.312508225440979
2019-05-08,1.305483102798462
2019-03-05,1.3065404891967773
2019-02-01,1.3096375465393066
2018-12-31,1.3082668781280518
2018-11-29,1.3015071153640747
2019-08-12,1.3049379587173462
2019-07-11,1.2961931228637695
2019-08-27,1.2956725358963013
2019-11-14,1.2989206314086914
2020-04-20,1.302897572517395
2020-02-04,1.3017781972885132
2020-04-23,1.2964787483215332
2018-12-14,1.2995991706848145
2018-08-08,1.3037809133529663
2018-09-09,1.3098434209823608
2018-10-11,1.3059945106506348
2018-11-12,1.3051422834396362
2019-06-24,1.2977573871612549
2019-05-23,1.2991230487823486
2019-04-21,1.2980438470840454
2019-03-20,1.3086265325546265
2019-01-15,1.3001364469528198
2019-11-20,1.2943978309631348
2020-02-07,1.2958570718765259
2020-04-26,1.2924071550369263
2019-09-05,1.2900062799453735
2020-02-10,1.2874155044555664
2020-04-29,1.289607048034668
2019-11-26,1.2953367233276367
2020-02-13,1.2945318222045898
2019-01-30,1.3003901243209839
2018-08-23,1.300440788269043
2018-07-22,1.2972524166107178
2018-09-24,1.292808175086975
2018-11-27,1.2851488590240479
2019-07-09,1.2879626750946045
2019-05-06,1.2888922691345215
2019-04-04,1.2916558980941772
2019-09-11,1.2913223505020142
2019-10-13,1.2862563133239746
2019-11-29,1.2754452228546143
2020-05-05,1.2741937637329102
2019-12-02,1.275982141494751
2020-02-19,1.2771555185317993
2019-03-18,1.286173701286316
2018-07-05,1.294999599456787
2018-08-06,1.3036450147628784
2018-10-09,1.2934435606002808
2019-02-14,1.2855453491210938
2018-12-12,1.2542959451675415
2019-07-24,1.2400639057159424
2019-08-25,1.2222847938537598
2019-09-17,1.2009271383285522
2019-09-26,1.1746463775634766
2019-12-05,1.1476839780807495
2020-05-11,1.148211121559143
2019-07-03,1.148026466369629
2020-02-25,1.1583727598190308
2020-05-14,1.1647138595581055
2019-12-11,1.1822566986083984
2020-02-28,1.215347409248352
2020-05-17,1.2319822311401367
2019-08-08,1.2267379760742188
2018-10-24,1.23350191116333
2019-07-07,1.235498309135437
2019-06-05,1.2207329273223877
2018-08-21,1.2212845087051392
2019-04-02,1.222045660018921
2019-03-01,1.2289540767669678
2019-01-28,1.2362467050552368
2018-12-27,1.2449579238891602
2019-09-09,1.2455781698226929
2020-03-02,1.2511730194091797
2020-05-20,1.244075059890747
2019-12-17,1.241434097290039
2020-03-05,1.2408641576766968
2019-02-12,1.2418195009231567
2019-01-11,1.2263468503952026
2018-12-10,1.227596402168274
2018-11-08,1.23093581199646
2019-07-22,1.2299668788909912
2019-06-20,1.2361245155334473
2018-09-05,1.2405717372894287
2018-10-07,1.2390499114990234
2019-05-19,1.242992639541626
2019-04-17,1.2504063844680786
2019-10-02,1.240648627281189
2019-12-20,1.2422205209732056
2020-05-26,1.2337758541107178
2019-04-30,1.2269939184188843
2019-12-23,1.2357732057571411
2020-03-11,1.22857666015625
2019-10-08,1.2288635969161987
2019-12-26,1.222195029258728
2020-06-01,1.2168854475021362
2019-05-02,1.2116365432739258
2019-03-31,1.208605170249939
2019-02-27,1.2184869050979614
2018-12-25,1.2223145961761475
2018-11-23,1.218650221824646
2019-08-06,1.2163379192352295
2018-08-19,1.2165006399154663
2018-07-18,1.2198543548583984
2018-09-20,1.2209415435791016
2018-10-22,1.2235409021377563
2020-03-17,1.2293318510055542
2020-06-04,1.2345373630523682
2020-01-01,1.2479565143585205
2020-03-20,1.2554926872253418
2020-06-07,1.250156283378601
2018-11-06,1.2584314346313477
2019-06-18,1.2628655433654785
2019-04-15,1.2626900672912598
2019-03-14,1.2707449197769165
2019-01-09,1.2624987363815308
2018-09-03,1.2523324489593506
2018-08-02,1.2456247806549072
2019-08-21,1.2560290098190308
2019-09-22,1.2514234781265259
2019-10-24,1.2404638528823853
2020-03-23,1.2350863218307495
2020-06-10,1.2337301969528198
2019-02-25,1.24337899684906
2019-10-20,1.2416961193084717
2020-01-07,1.2393569946289062
2020-03-26,1.2317243814468384
2019-10-23,1.2254151105880737
