Dates,GBPUSD=X
2019-03-05,1.308010220527649
2019-02-01,1.317002534866333
2018-12-31,1.31137216091156
2018-11-29,1.3105130195617676
2019-08-12,1.3070186376571655
2019-07-11,1.3045634031295776
2019-08-27,1.2988194227218628
2019-11-14,1.3022528886795044
2020-04-20,1.3041210174560547
2020-02-04,1.3078734874725342
2020-04-23,1.3007283210754395
2018-12-14,1.3005592823028564
2018-08-08,1.3048017024993896
2018-09-09,1.3144749402999878
2018-10-11,1.311991572380066
2018-11-12,1.3061821460723877
2019-06-24,1.3060115575790405
2019-05-23,1.3024563789367676
2019-04-21,1.3022021055221558
2019-03-20,1.3089004755020142
2019-01-15,1.31816565990448
2019-11-20,1.2997479438781738
2020-02-07,1.3032711744308472
2020-04-26,1.2997140884399414
2019-09-05,1.2930254936218262
2020-02-10,1.2891582250595093
2020-04-29,1.2918227910995483
2019-11-26,1.2956557273864746
2020-02-13,1.295756459236145
2019-01-30,1.3046824932098389
2018-08-23,1.3052955865859985
2018-07-22,1.3008975982666016
2018-09-24,1.3002209663391113
2018-11-27,1.2928247451782227
2019-07-09,1.2883278131484985
2019-05-06,1.29537034034729
2019-04-04,1.292657732963562
2019-09-11,1.3003394603729248
2019-10-13,1.2906889915466309
2019-11-29,1.2888922691345215
2020-05-05,1.2807048559188843
2019-12-02,1.2767152786254883
2020-02-19,1.2820841073989868
2019-03-18,1.2874983549118042
2018-07-05,1.295068383216858
2018-08-06,1.3099292516708374
2018-10-09,1.3075313568115234
2019-02-14,1.2909722328186035
2018-12-12,1.2818212509155273
2019-07-24,1.257023572921753
2019-08-25,1.2399870157241821
2019-09-17,1.2266627550125122
2019-09-26,1.2121652364730835
2019-12-05,1.1625338792800903
2020-05-11,1.149438500404358
2019-07-03,1.162304162979126
2020-02-25,1.1595547199249268
2020-05-14,1.1792036294937134
2019-12-11,1.1851149797439575
2020-02-28,1.2200626134872437
2020-05-17,1.245319128036499
2019-08-08,1.2371643781661987
2018-10-24,1.2408487796783447
2019-07-07,1.238236665725708
2019-06-05,1.2394952774047852
2018-08-21,1.2220158576965332
2019-04-02,1.2240501642227173
2019-03-01,1.2338672876358032
2019-01-28,1.23931086063385
2018-12-27,1.2454850673675537
2019-09-09,1.2461059093475342
2020-03-02,1.2523951530456543
2020-05-20,1.26262629032135
2019-12-17,1.252097249031067
2020-03-05,1.2487823963165283
2019-02-12,1.248751163482666
2019-01-11,1.2442762851715088
2018-12-10,1.2298610210418701
2018-11-08,1.2323921918869019
2019-07-22,1.235223650932312
2019-06-20,1.2366595268249512
2018-09-05,1.2422668933868408
2018-10-07,1.2435646057128906
2019-05-19,1.2471472024917603
2019-04-17,1.2581465244293213
2019-10-02,1.2454230785369873
2019-12-20,1.244555115699768
2020-05-26,1.2444202899932861
2019-04-30,1.232559323310852
2019-12-23,1.237593173980713
2020-03-11,1.2417423725128174
2019-10-08,1.2333498001098633
2019-12-26,1.2254902124404907
2020-06-01,1.224155068397522
2019-05-02,1.2233912944793701
2019-03-31,1.2085760831832886
2019-02-27,1.2200031280517578
2018-12-25,1.2255953550338745
2018-11-23,1.2236906290054321
2019-08-06,1.2223445177078247
2018-08-19,1.218605637550354
2018-07-18,1.220137119293213
2018-09-20,1.23350191116333
2018-10-22,1.2264822721481323
2020-03-17,1.2321492433547974
2020-06-04,1.2347996234893799
2020-01-01,1.248704433441162
2020-03-20,1.2581465244293213
2020-06-07,1.2575136423110962
2018-11-06,1.2609069347381592
2019-06-18,1.2725722789764404
2019-04-15,1.2735283374786377
2019-03-14,1.2711325883865356
2019-01-09,1.2710679769515991
2018-09-03,1.257703423500061
2018-08-02,1.2508755922317505
2019-08-21,1.2637752294540405
2019-09-22,1.258510708808899
2019-10-24,1.2552721500396729
2020-03-23,1.2426837682724
2020-06-10,1.234811782836914
2019-02-25,1.250156283378601
2019-10-20,1.2524893283843994
2020-01-07,1.2412954568862915
2020-03-26,1.2425447702407837
2019-10-23,1.2342174053192139
