Dates,WY
2018-08-14,26.829999923706055
2018-07-13,27.280000686645508
2018-10-17,28.1299991607666
2019-05-29,27.920000076293945
2019-03-26,27.270000457763672
2019-02-22,27.809999465942383
2019-10-04,27.860000610351562
2019-11-05,27.809999465942383
2019-12-27,27.889999389648438
2020-06-02,27.40999984741211
2019-12-30,27.690000534057617
2020-03-18,27.540000915527344
2020-06-05,27.90999984741211
2019-07-15,28.0
2018-12-03,27.8799991607666
2019-06-13,27.700000762939453
2019-01-04,27.209999084472656
2018-08-29,26.690000534057617
2019-02-05,26.940000534057617
2018-11-01,26.950000762939453
2019-08-16,26.899999618530273
2019-04-10,26.520000457763672
2019-09-17,26.56999969482422
2019-10-15,26.920000076293945
2020-01-02,27.079999923706055
2020-06-08,27.149999618530273
2019-10-18,27.15999984741211
2020-03-24,27.739999771118164
2020-06-11,28.1299991607666
2020-01-08,28.459999084472656
2019-04-25,28.739999771118164
2019-07-30,29.06999969482422
2019-02-20,29.479999542236328
2018-07-11,28.920000076293945
2018-09-13,29.170000076293945
2018-10-15,29.209999084472656
2019-06-28,29.610000610351562
2018-12-18,29.940000534057617
2018-11-16,29.299999237060547
2019-10-02,30.010000228881836
2020-03-27,30.149999618530273
2020-01-10,29.690000534057617
2019-10-24,29.6299991607666
2020-03-30,29.260000228881836
2020-06-17,29.579999923706055
2020-01-14,29.540000915527344
2020-04-02,29.239999771118164
2019-01-02,29.0
2019-08-14,29.280000686645508
2018-10-30,29.3799991607666
2019-06-11,29.690000534057617
2019-05-10,29.690000534057617
2019-04-08,29.440000534057617
2018-08-27,29.040000915527344
2018-07-26,28.989999771118164
2018-09-28,29.40999984741211
2019-03-07,29.6200008392334
2019-10-30,29.829999923706055
2020-01-17,29.549999237060547
2020-06-23,28.989999771118164
2020-04-08,29.149999618530273
2020-06-26,29.190000534057617
2019-03-22,29.440000534057617
2019-01-17,29.450000762939453
2019-08-29,29.329999923706055
2018-11-14,29.06999969482422
2019-06-26,29.389999389648438
2018-09-11,29.549999237060547
2018-07-09,29.75
2018-08-10,29.649999618530273
2019-04-23,29.739999771118164
2019-09-30,29.8700008392334
2020-01-23,30.079999923706055
2019-11-08,30.170000076293945
2020-04-14,30.09000015258789
2019-11-11,29.940000534057617
2020-01-29,30.100000381469727
2020-04-17,29.989999771118164
2018-07-24,29.899999618530273
2018-09-26,30.209999084472656
2019-05-08,29.170000076293945
2019-03-05,29.299999237060547
2019-02-01,29.299999237060547
2018-12-31,29.1200008392334
2018-11-29,29.299999237060547
2019-08-12,29.610000610351562
2019-07-11,29.600000381469727
2019-09-13,30.190000534057617
2019-11-14,30.760000228881836
2020-04-20,31.06999969482422
2020-02-04,31.40999984741211
2020-04-23,30.90999984741211
2018-12-14,30.950000762939453
2019-08-27,30.360000610351562
2018-08-08,30.81999969482422
2018-10-11,30.219999313354492
2018-11-12,30.31999969482422
2019-07-26,30.440000534057617
2019-06-24,29.90999984741211
2019-05-23,29.170000076293945
2019-03-20,29.06999969482422
2019-01-15,28.450000762939453
2019-11-20,28.459999084472656
2020-02-07,29.079999923706055
2020-02-10,28.59000015258789
2020-04-29,28.610000610351562
2019-11-26,28.780000686645508
2020-02-13,29.040000915527344
2019-01-30,29.700000762939453
2018-08-23,30.31999969482422
2018-09-24,30.65999984741211
2018-11-27,30.18000030517578
2018-10-26,30.280000686645508
2019-07-09,30.739999771118164
2019-06-07,30.09000015258789
2019-05-06,29.81999969482422
2019-04-04,28.229999542236328
2019-09-11,26.8700008392334
2019-11-29,25.799999237060547
2020-05-05,26.139999389648438
2019-12-02,27.43000030517578
2020-02-19,27.190000534057617
2020-05-08,27.1200008392334
2019-05-21,26.43000030517578
2019-03-18,24.90999984741211
2018-09-07,24.790000915527344
2018-08-06,23.690000534057617
2018-10-09,20.489999771118164
2019-02-14,20.049999237060547
2018-12-12,19.030000686645508
2019-07-24,17.360000610351562
2019-09-26,17.350000381469727
2019-10-28,16.280000686645508
2019-12-05,16.3799991607666
2020-05-11,14.5
2019-07-03,14.3100004196167
2020-02-25,16.65999984741211
2020-05-14,17.829999923706055
2020-02-28,17.510000228881836
2019-08-08,17.18000030517578
2019-06-05,16.700000762939453
2018-07-20,15.869999885559082
2018-08-21,15.960000038146973
2018-10-24,15.630000114440918
2019-04-02,16.399999618530273
2019-03-01,18.06999969482422
2019-01-28,17.670000076293945
2018-12-27,20.0
2019-09-09,20.940000534057617
2020-03-02,20.40999984741211
2020-05-20,19.479999542236328
2019-12-17,19.139999389648438
2020-03-05,19.68000030517578
2019-02-12,19.6200008392334
2019-01-11,18.540000915527344
2018-12-10,19.170000076293945
2019-08-23,19.149999618530273
2018-11-08,19.15999984741211
2019-07-22,19.850000381469727
2019-06-20,21.149999618530273
2018-09-05,21.739999771118164
2019-04-17,21.979999542236328
2019-09-24,19.68000030517578
2019-12-20,17.600000381469727
2020-05-26,18.010000228881836
2019-04-30,17.600000381469727
2019-12-23,18.5
2020-03-11,19.139999389648438
2020-05-29,19.559999465942383
2019-12-26,19.3700008392334
2020-06-01,18.049999237060547
2019-05-02,16.719999313354492
2019-02-27,17.15999984741211
2018-11-23,18.209999084472656
2019-08-06,19.040000915527344
2018-07-18,18.770000457763672
2018-09-20,19.360000610351562
2018-10-22,19.450000762939453
2019-07-05,21.0
2019-06-03,21.889999389648438
2019-10-09,22.1299991607666
2019-10-11,21.1299991607666
2020-03-17,20.219999313354492
2020-06-04,21.34000015258789
2019-10-14,22.170000076293945
2020-03-20,22.06999969482422
2018-11-06,23.479999542236328
2019-06-18,24.149999618530273
2019-05-17,23.389999389648438
2019-04-15,23.549999237060547
2019-03-14,21.329999923706055
2019-01-09,21.639999389648438
2018-08-02,20.860000610351562
2018-10-05,23.139999389648438
2019-08-21,23.139999389648438
2019-10-17,22.030000686645508
2020-03-23,22.780000686645508
2020-06-10,22.540000915527344
2019-02-25,22.860000610351562
2020-01-07,22.3799991607666
2020-03-26,21.5
2019-10-23,21.760000228881836
