Dates,WY
2019-07-25,25.579999923706055
2019-05-22,25.790000915527344
2019-03-19,25.760000228881836
2020-01-06,25.549999237060547
2020-03-25,25.40999984741211
2020-06-12,24.8700008392334
2019-10-22,24.440000534057617
2020-01-09,24.479999542236328
2020-06-15,24.399999618530273
2019-10-25,24.469999313354492
2020-03-31,24.209999084472656
2020-06-18,24.190000534057617
2019-04-03,25.149999618530273
2018-08-22,25.700000762939453
2018-10-25,25.739999771118164
2019-01-29,25.43000030517578
2018-12-28,25.260000228881836
2018-11-26,25.43000030517578
2019-08-09,25.5
2019-07-08,25.170000076293945
2019-06-06,25.209999084472656
2019-09-10,25.739999771118164
2020-01-15,25.190000534057617
2020-04-03,25.25
2019-10-31,25.350000381469727
2020-04-06,25.600000381469727
2020-06-24,26.270000457763672
2018-11-09,26.200000762939453
2019-07-23,26.420000076293945
2019-06-21,26.440000534057617
2019-05-20,26.610000610351562
2019-04-18,27.239999771118164
2018-09-06,26.989999771118164
2018-10-08,26.56999969482422
2019-02-13,26.399999618530273
2018-12-11,26.729999542236328
2019-09-25,26.65999984741211
2020-01-21,26.81999969482422
2020-04-09,26.670000076293945
2019-11-06,26.09000015258789
2020-01-24,25.889999389648438
2020-01-27,25.469999313354492
2020-04-15,25.549999237060547
2018-12-26,26.010000228881836
2019-08-07,26.1299991607666
2019-06-04,26.68000030517578
2018-09-21,26.399999618530273
2018-07-19,26.190000534057617
2018-08-20,26.6299991607666
2018-10-23,26.350000381469727
2019-05-03,26.489999771118164
2019-04-01,26.270000457763672
2019-02-28,25.8799991607666
2019-11-12,25.610000610351562
2020-01-30,25.139999389648438
2019-11-15,25.15999984741211
2020-04-21,25.0
2019-04-16,24.969999313354492
2019-03-15,24.579999923706055
2019-02-11,24.969999313354492
2019-01-10,24.299999237060547
2019-08-22,23.43000030517578
2018-11-07,23.299999237060547
2018-08-03,23.059999465942383
2018-09-04,22.5
2019-06-19,22.850000381469727
2019-09-23,22.5
2019-11-18,22.450000762939453
2020-02-05,22.350000381469727
2020-04-24,22.350000381469727
2019-03-29,22.75
2019-11-21,22.790000915527344
2020-04-27,23.1200008392334
2020-02-11,22.850000381469727
2020-04-30,22.950000762939453
2019-05-01,23.920000076293945
2019-02-26,24.170000076293945
2019-01-25,24.360000610351562
2018-12-24,24.969999313354492
2019-09-06,25.360000610351562
2018-07-17,25.530000686645508
2018-09-19,25.770000457763672
2019-08-05,25.84000015258789
2019-10-08,26.149999618530273
2019-12-11,25.81999969482422
2019-11-27,25.729999542236328
2020-02-14,25.559999465942383
2020-05-06,25.270000457763672
2019-01-08,25.59000015258789
2018-12-07,25.950000762939453
2019-08-20,26.059999465942383
2018-11-05,26.219999313354492
2019-07-19,26.530000686645508
2018-10-04,26.270000457763672
2019-06-17,26.34000015258789
2019-05-16,26.059999465942383
2018-08-01,26.190000534057617
2019-03-13,25.610000610351562
2019-12-03,25.389999389648438
2020-02-20,25.360000610351562
2019-12-06,25.34000015258789
2020-05-12,25.1299991607666
2019-12-09,24.940000534057617
2020-02-26,25.059999465942383
2020-05-15,25.010000228881836
2019-03-28,25.15999984741211
2018-09-17,25.219999313354492
2018-08-16,25.010000228881836
2018-10-19,25.309999465942383
2019-04-29,25.09000015258789
2019-01-23,25.399999618530273
2019-09-04,25.260000228881836
2018-11-20,24.979999542236328
2019-07-02,24.8799991607666
2019-05-31,24.25
2019-12-12,24.09000015258789
2020-05-18,24.020000457763672
2019-09-27,24.43000030517578
2020-03-03,24.540000915527344
2020-05-21,24.559999465942383
2019-05-14,24.56999969482422
2018-08-31,24.469999313354492
2018-07-30,24.389999389648438
2018-10-02,24.809999465942383
2019-04-12,25.030000686645508
2019-03-11,24.93000030517578
2019-02-07,25.100000381469727
2019-07-17,25.329999923706055
2019-09-19,25.030000686645508
2019-10-21,25.09000015258789
2019-12-18,25.030000686645508
2020-03-06,24.979999542236328
2019-10-03,25.780000686645508
2020-03-09,26.059999465942383
2020-05-27,26.030000686645508
2019-12-24,26.469999313354492
2020-03-12,26.399999618530273
2018-12-20,26.520000457763672
2019-08-01,26.639999389648438
2018-08-14,26.809999465942383
2018-07-13,27.260000228881836
2018-10-17,27.719999313354492
2019-05-29,27.350000381469727
2019-03-26,27.1299991607666
2019-02-22,27.399999618530273
2019-10-04,27.639999389648438
2019-11-05,27.65999984741211
2019-12-27,27.479999542236328
2020-06-02,27.3700008392334
2019-12-30,27.389999389648438
2020-03-18,27.540000915527344
2020-06-05,27.670000076293945
2019-07-15,27.59000015258789
2018-12-03,27.639999389648438
2019-06-13,27.239999771118164
2019-01-04,26.510000228881836
2018-08-29,26.350000381469727
2019-02-05,26.809999465942383
2018-11-01,26.780000686645508
2019-08-16,26.239999771118164
2019-04-10,26.5
2019-09-17,26.510000228881836
2019-10-15,26.90999984741211
2020-01-02,26.940000534057617
2020-06-08,27.110000610351562
2019-10-18,27.15999984741211
2020-03-24,27.709999084472656
2020-06-11,28.0
2020-01-08,28.450000762939453
2019-04-25,28.579999923706055
2019-07-30,29.030000686645508
2019-02-20,28.889999389648438
2018-07-11,28.600000381469727
2018-09-13,29.09000015258789
2018-10-15,29.139999389648438
2019-06-28,29.34000015258789
2018-12-18,29.139999389648438
2018-11-16,29.229999542236328
2019-10-02,29.950000762939453
2020-03-27,29.600000381469727
2020-01-10,29.479999542236328
2019-10-24,29.299999237060547
2020-03-30,29.229999542236328
2020-06-17,29.3700008392334
2020-01-14,29.100000381469727
2020-04-02,28.93000030517578
2019-01-02,28.940000534057617
2019-08-14,29.209999084472656
2018-10-30,29.229999542236328
2019-06-11,29.59000015258789
2019-05-10,29.260000228881836
2019-04-08,28.969999313354492
2018-08-27,28.809999465942383
2018-07-26,28.719999313354492
2018-09-28,29.219999313354492
2019-03-07,29.549999237060547
2019-10-30,29.43000030517578
2020-01-17,29.15999984741211
2020-06-23,28.93000030517578
2020-04-08,29.149999618530273
2020-06-26,29.09000015258789
2019-03-22,29.350000381469727
2019-01-17,29.229999542236328
2019-08-29,28.8799991607666
2018-11-14,28.979999542236328
2019-06-26,29.25
2018-09-11,29.329999923706055
2018-07-09,29.469999313354492
2018-08-10,29.540000915527344
2019-04-23,29.56999969482422
2019-09-30,29.799999237060547
2020-01-23,29.860000610351562
2019-11-08,30.09000015258789
2020-04-14,29.829999923706055
2019-11-11,29.790000915527344
2020-01-29,29.90999984741211
2020-04-17,29.780000686645508
2018-07-24,29.81999969482422
2018-09-26,29.280000686645508
2019-05-08,29.149999618530273
2019-03-05,29.200000762939453
2019-02-01,29.1200008392334
2018-12-31,29.09000015258789
2018-11-29,29.209999084472656
2019-08-12,29.469999313354492
2019-07-11,29.600000381469727
2019-09-13,30.100000381469727
2019-11-14,30.719999313354492
2020-04-20,31.040000915527344
2020-02-04,30.920000076293945
2020-04-23,30.600000381469727
2018-12-14,30.489999771118164
2019-08-27,30.260000228881836
2018-08-08,30.299999237060547
2018-10-11,29.989999771118164
2018-11-12,30.239999771118164
2019-07-26,30.079999923706055
2019-06-24,29.579999923706055
2019-05-23,28.040000915527344
2019-03-20,28.1299991607666
2019-01-15,27.700000762939453
2019-11-20,28.309999465942383
2020-02-07,28.6200008392334
2020-02-10,28.049999237060547
2020-04-29,28.25
2019-11-26,28.690000534057617
2020-02-13,29.040000915527344
2019-01-30,29.610000610351562
2018-08-23,30.1299991607666
2018-09-24,29.770000457763672
2018-11-27,30.18000030517578
2018-10-26,30.149999618530273
2019-07-09,30.290000915527344
2019-06-07,29.6200008392334
2019-05-06,28.06999969482422
2019-04-04,27.3799991607666
2019-09-11,26.309999465942383
2019-11-29,24.8799991607666
2020-05-05,25.649999618530273
2019-12-02,26.510000228881836
2020-02-19,27.020000457763672
2020-05-08,26.440000534057617
2019-05-21,25.829999923706055
2019-03-18,23.56999969482422
2018-09-07,22.860000610351562
2018-08-06,21.75
2018-10-09,18.200000762939453
2019-02-14,18.65999984741211
2018-12-12,16.950000762939453
2019-07-24,16.6299991607666
2019-09-26,15.970000267028809
2019-10-28,15.029999732971191
2019-12-05,14.600000381469727
2020-05-11,13.100000381469727
2019-07-03,14.15999984741211
2020-02-25,16.31999969482422
2020-05-14,17.31999969482422
2020-02-28,17.059999465942383
2019-08-08,16.75
2019-06-05,15.84000015258789
2018-07-20,15.350000381469727
2018-08-21,15.5
2018-10-24,15.109999656677246
2019-04-02,16.1200008392334
2019-03-01,17.229999542236328
2019-01-28,17.3700008392334
2018-12-27,20.0
2019-09-09,19.799999237060547
2020-03-02,20.219999313354492
2020-05-20,18.75
2019-12-17,18.389999389648438
2020-03-05,19.68000030517578
2019-02-12,19.170000076293945
2019-01-11,18.469999313354492
2018-12-10,18.799999237060547
2019-08-23,18.8700008392334
2018-11-08,18.959999084472656
2019-07-22,19.850000381469727
2019-06-20,20.920000076293945
2018-09-05,21.65999984741211
2019-04-17,21.229999542236328
2019-09-24,17.670000076293945
2019-12-20,17.149999618530273
2020-05-26,17.479999542236328
2019-04-30,17.59000015258789
2019-12-23,18.3799991607666
2020-03-11,19.049999237060547
2020-05-29,18.969999313354492
2019-12-26,18.200000762939453
2020-06-01,17.020000457763672
2019-05-02,16.049999237060547
2019-02-27,16.81999969482422
2018-11-23,18.209999084472656
2019-08-06,18.440000534057617
2018-07-18,18.770000457763672
2018-09-20,19.329999923706055
2018-10-22,19.290000915527344
2019-07-05,20.860000610351562
2019-06-03,21.459999084472656
2019-10-09,21.149999618530273
2019-10-11,19.780000686645508
2020-03-17,20.1299991607666
2020-06-04,21.239999771118164
2019-10-14,22.040000915527344
2020-03-20,21.959999084472656
2018-11-06,23.1200008392334
2019-06-18,24.06999969482422
2019-05-17,23.06999969482422
2019-04-15,22.530000686645508
2019-03-14,20.530000686645508
2019-01-09,21.1299991607666
2018-08-02,20.770000457763672
2018-10-05,22.299999237060547
2019-08-21,22.350000381469727
2019-10-17,21.940000534057617
2020-03-23,22.239999771118164
2020-06-10,22.06999969482422
2019-02-25,22.559999465942383
2020-01-07,21.6299991607666
2020-03-26,21.190000534057617
2019-10-23,21.290000915527344
