Dates,UHS
2020-06-12,133.47000122070312
2019-10-22,140.3300018310547
2020-01-09,138.88999938964844
2020-06-15,138.22999572753906
2019-10-25,137.22999572753906
2020-03-31,132.60000610351562
2020-06-18,128.8000030517578
2019-04-03,129.9199981689453
2018-08-22,130.17999267578125
2018-10-25,131.72000122070312
2019-01-29,132.97000122070312
2018-12-28,134.02000427246094
2018-11-26,134.4499969482422
2019-08-09,136.1199951171875
2019-07-08,135.42999267578125
2019-06-06,132.89999389648438
2019-09-10,135.39999389648438
2020-01-15,134.8000030517578
2020-04-03,134.60000610351562
2019-10-31,133.69000244140625
2020-04-06,133.07000732421875
2020-06-24,134.3699951171875
2018-11-09,134.88999938964844
2019-07-23,134.41000366210938
2019-06-21,134.6300048828125
2019-05-20,134.52000427246094
2019-04-18,134.3800048828125
2018-09-06,134.9499969482422
2018-10-08,132.32000732421875
2019-02-13,133.9600067138672
2018-12-11,135.13999938964844
2019-09-25,133.30999755859375
2020-01-21,132.77999877929688
2020-04-09,133.88999938964844
2019-11-06,126.5
2020-01-24,122.69000244140625
2020-01-27,124.44000244140625
2020-04-15,123.18000030517578
2018-12-26,128.0
2019-08-07,129.60000610351562
2019-06-04,128.7899932861328
2018-09-21,128.4499969482422
2018-07-19,127.66000366210938
2018-08-20,126.80000305175781
2018-10-23,124.31999969482422
2019-05-03,124.62999725341797
2019-04-01,121.2699966430664
2019-02-28,124.22000122070312
2019-11-12,122.52999877929688
2020-01-30,121.61000061035156
2019-11-15,123.13999938964844
2020-04-21,120.75
2019-04-16,122.0
2019-03-15,121.80000305175781
2019-02-11,122.0
2019-01-10,120.72000122070312
2019-08-22,121.20999908447266
2018-11-07,123.4000015258789
2018-08-03,124.55999755859375
2018-09-04,124.66999816894531
2019-06-19,122.44000244140625
2019-09-23,122.83000183105469
2019-11-18,121.9800033569336
2020-02-05,119.62999725341797
2020-04-24,119.3499984741211
2019-03-29,119.55000305175781
2019-11-21,122.55000305175781
2020-04-27,123.19000244140625
2020-02-11,121.51000213623047
2020-04-30,121.51000213623047
2019-05-01,124.3499984741211
2019-02-26,124.16999816894531
2019-01-25,122.97000122070312
2018-12-24,123.79000091552734
2019-09-06,124.04000091552734
2018-07-17,123.33999633789062
2018-09-19,123.77999877929688
2019-08-05,124.18000030517578
2019-10-08,125.80999755859375
2019-12-11,124.36000061035156
2019-11-27,125.5199966430664
2020-02-14,126.58999633789062
2020-05-06,128.8699951171875
2019-01-08,127.66999816894531
2018-12-07,128.36000061035156
2019-08-20,131.1699981689453
2018-11-05,130.3000030517578
2019-07-19,129.99000549316406
2018-10-04,130.50999450683594
2019-06-17,131.22999572753906
2019-05-16,130.8300018310547
2018-08-01,128.9199981689453
2019-03-13,131.1199951171875
2019-12-03,130.8800048828125
2020-02-20,132.89999389648438
2019-12-06,133.99000549316406
2020-05-12,133.72999572753906
2019-12-09,132.8800048828125
2020-02-26,133.2100067138672
2020-05-15,132.64999389648438
2019-03-28,132.72999572753906
2018-09-17,133.83999633789062
2018-08-16,136.75999450683594
2018-10-19,145.60000610351562
2019-04-29,149.72000122070312
2019-01-23,150.02000427246094
2019-09-04,152.77999877929688
2018-11-20,151.10000610351562
2019-07-02,146.7100067138672
2019-05-31,145.0399932861328
2019-12-12,144.36000061035156
2020-05-18,146.0500030517578
2019-09-27,146.82000732421875
2020-03-03,146.49000549316406
2020-05-21,147.00999450683594
2019-05-14,147.1300048828125
2018-08-31,147.47999572753906
2018-07-30,146.00999450683594
2018-10-02,145.97000122070312
2019-04-12,148.82000732421875
2019-03-11,147.52999877929688
2019-02-07,146.75999450683594
2019-07-17,147.1699981689453
2019-09-19,145.1999969482422
2019-10-21,144.47999572753906
2019-12-18,144.88999938964844
2020-03-06,140.02000427246094
2019-10-03,143.75999450683594
2020-03-09,145.2100067138672
2020-05-27,143.61000061035156
2019-12-24,147.1699981689453
2020-03-12,148.0
2018-12-20,145.83999633789062
2019-08-01,148.32000732421875
2018-08-14,149.4600067138672
2018-07-13,154.58999633789062
2018-10-17,155.5
2019-05-29,153.66000366210938
2019-03-26,151.63999938964844
2019-02-22,153.63999938964844
2019-10-04,151.74000549316406
2019-11-05,151.82000732421875
2019-12-27,150.4600067138672
2020-06-02,149.25
2019-12-30,150.27000427246094
2020-03-18,148.4499969482422
2020-06-05,147.8300018310547
2019-07-15,147.27000427246094
2018-12-03,147.05999755859375
2019-06-13,148.4600067138672
2019-01-04,146.24000549316406
2018-08-29,146.11000061035156
2019-02-05,146.10000610351562
2018-11-01,145.80999755859375
2019-08-16,144.38999938964844
2019-04-10,144.17999267578125
2019-09-17,144.8300018310547
2019-10-15,146.69000244140625
2020-01-02,145.5500030517578
2020-06-08,144.82000732421875
2019-10-18,145.4499969482422
2020-03-24,145.30999755859375
2020-06-11,145.32000732421875
2020-01-08,146.69000244140625
2019-04-25,145.9199981689453
2019-07-30,146.5800018310547
2019-02-20,145.17999267578125
2018-07-11,137.9499969482422
2018-09-13,137.6999969482422
2018-10-15,138.89999389648438
2019-06-28,138.27000427246094
2018-12-18,139.0500030517578
2018-11-16,138.52999877929688
2019-10-02,139.1300048828125
2020-03-27,140.36000061035156
2020-01-10,140.1300048828125
2019-10-24,140.9600067138672
2020-03-30,139.74000549316406
2020-06-17,140.3000030517578
2020-01-14,139.05999755859375
2020-04-02,140.05999755859375
2019-01-02,141.7100067138672
2019-08-14,140.5500030517578
2018-10-30,143.82000732421875
2019-06-11,141.92999267578125
2019-05-10,141.27999877929688
2019-04-08,140.7899932861328
2018-08-27,140.66000366210938
2018-07-26,140.3300018310547
2018-09-28,141.75
2019-03-07,140.58999633789062
2019-10-30,139.4499969482422
2020-01-17,140.0399932861328
2020-06-23,138.7899932861328
2020-04-08,140.27000427246094
2020-06-26,141.0800018310547
2019-03-22,142.8300018310547
2019-01-17,144.5399932861328
2019-08-29,143.8300018310547
2018-11-14,144.63999938964844
2019-06-26,144.9199981689453
2018-09-11,146.07000732421875
2018-07-09,144.75
2018-08-10,140.39999389648438
2019-04-23,141.74000549316406
2019-09-30,142.39999389648438
2020-01-23,144.6699981689453
2019-11-08,144.99000549316406
2020-04-14,143.41000366210938
2019-11-11,143.44000244140625
2020-01-29,142.83999633789062
2020-04-17,143.88999938964844
2018-07-24,142.5
2018-09-26,144.25999450683594
2019-05-08,140.75999450683594
2019-03-05,141.11000061035156
2019-02-01,141.22999572753906
2018-12-31,142.66000366210938
2018-11-29,145.32000732421875
2019-08-12,144.75999450683594
2019-07-11,146.41000366210938
2019-09-13,144.22999572753906
2019-11-14,145.1199951171875
2020-04-20,144.9600067138672
2020-02-04,144.4600067138672
2020-04-23,145.27999877929688
2018-12-14,145.50999450683594
2019-08-27,145.42999267578125
2018-08-08,147.91000366210938
2018-10-11,145.57000732421875
2018-11-12,146.39999389648438
2019-07-26,145.91000366210938
2019-06-24,143.2899932861328
2019-05-23,140.25999450683594
2019-03-20,137.97999572753906
2019-01-15,138.63999938964844
2019-11-20,139.52000427246094
2020-02-07,142.64999389648438
2020-02-10,141.0
2020-04-29,137.97000122070312
2019-11-26,140.00999450683594
2020-02-13,142.27000427246094
2019-01-30,139.80999755859375
2018-08-23,141.69000244140625
2018-09-24,139.97000122070312
2018-11-27,139.5500030517578
2018-10-26,139.1300048828125
2019-07-09,139.69000244140625
2019-06-07,140.22999572753906
2019-05-06,141.7899932861328
2019-04-04,136.24000549316406
2019-09-11,134.1300048828125
2019-11-29,124.80000305175781
2020-05-05,124.4000015258789
2019-12-02,131.24000549316406
2020-02-19,129.60000610351562
2020-05-08,127.63999938964844
2019-05-21,123.3499984741211
2019-03-18,120.97000122070312
2018-09-07,117.62999725341797
2018-08-06,116.47000122070312
2018-10-09,102.3499984741211
2019-02-14,105.23999786376953
2018-12-12,95.63999938964844
2019-07-24,83.44999694824219
2019-09-26,75.26000213623047
2019-10-28,66.66999816894531
2019-12-05,86.75
2020-05-11,75.16999816894531
2019-07-03,76.86000061035156
2020-02-25,78.98999786376953
2020-05-14,89.94999694824219
2020-02-28,88.94999694824219
2019-08-08,89.19999694824219
2019-06-05,100.7300033569336
2018-07-20,93.91000366210938
2018-08-21,85.43000030517578
2018-10-24,88.30000305175781
2019-04-02,89.86000061035156
2019-03-01,101.88999938964844
2019-01-28,99.66999816894531
2018-12-27,108.0
2019-09-09,103.37999725341797
2020-03-02,103.0
2020-05-20,102.31999969482422
2019-12-17,103.11000061035156
2020-03-05,105.4000015258789
2019-02-12,105.05000305175781
2019-01-11,99.30000305175781
2018-12-10,100.31999969482422
2019-08-23,99.01000213623047
2018-11-08,102.02999877929688
2019-07-22,103.1500015258789
2019-06-20,103.37999725341797
2018-09-05,106.38999938964844
2019-04-17,107.7699966430664
2019-09-24,102.9800033569336
2019-12-20,97.70999908447266
2020-05-26,100.30000305175781
2019-04-30,102.18000030517578
2019-12-23,97.08999633789062
2020-03-11,98.66000366210938
2020-05-29,100.79000091552734
2019-12-26,99.18000030517578
2020-06-01,93.08999633789062
2019-05-02,90.37000274658203
2019-02-27,91.13999938964844
2018-11-23,96.22000122070312
2019-08-06,99.4000015258789
2018-07-18,101.51000213623047
2018-09-20,102.80000305175781
2018-10-22,105.9000015258789
2019-07-05,107.7300033569336
2019-06-03,108.41999816894531
2019-10-09,111.87999725341797
2019-10-11,106.58999633789062
2020-03-17,105.0
2020-06-04,104.69000244140625
2019-10-14,105.2699966430664
2020-03-20,102.83000183105469
2018-11-06,105.4800033569336
2019-06-18,110.52999877929688
2019-05-17,113.16999816894531
2019-04-15,108.7300033569336
2019-03-14,98.33999633789062
2019-01-09,98.80000305175781
2018-08-02,92.51000213623047
2018-10-05,103.88999938964844
2019-08-21,102.37000274658203
2019-10-17,96.01000213623047
2020-03-23,99.79000091552734
2020-06-10,96.31999969482422
2019-02-25,97.30999755859375
2020-01-07,93.66999816894531
2020-03-26,88.73999786376953
2019-10-23,90.41000366210938
