Dates,TMUS
2018-10-29,65.6500015258789
2019-10-16,64.80999755859375
2019-12-16,64.77999877929688
2020-03-04,64.87000274658203
2020-05-22,64.26000213623047
2019-10-01,61.93000030517578
2019-12-19,60.79999923706055
2018-09-10,63.0099983215332
2019-05-24,62.650001525878906
2018-08-09,63.2400016784668
2019-04-22,63.61000061035156
2019-03-21,65.26000213623047
2019-01-16,65.0199966430664
2019-08-28,67.48999786376953
2018-11-13,68.44000244140625
2018-10-12,67.7699966430664
2019-06-25,67.72000122070312
2020-03-10,67.95999908447266
2020-05-28,69.0
2019-10-07,67.91000366210938
2020-03-13,67.13999938964844
2019-10-10,66.69000244140625
2020-03-16,66.25
2020-06-03,66.95999908447266
2018-11-28,66.83000183105469
2018-09-25,67.80000305175781
2018-07-23,68.66000366210938
2018-08-24,68.4800033569336
2019-07-10,67.62000274658203
2019-05-07,67.77999877929688
2019-04-05,68.31999969482422
2019-03-04,69.62000274658203
2019-01-31,69.62999725341797
2019-09-12,69.41000366210938
2019-12-31,66.8499984741211
2020-03-19,66.94000244140625
2020-01-03,68.27999877929688
2020-06-09,68.37999725341797
2019-02-15,68.44000244140625
2019-01-14,69.5999984741211
2018-07-06,69.06999969482422
2018-08-07,70.5
2018-10-10,72.05000305175781
2018-12-13,72.5199966430664
2019-08-26,72.75
2019-07-25,73.41000366210938
2019-05-22,73.19999694824219
2019-03-19,73.05000305175781
2020-01-06,72.52999877929688
2020-03-25,72.12000274658203
2020-06-12,72.20999908447266
2019-10-22,72.33999633789062
2020-01-09,71.6500015258789
2020-06-15,71.41000366210938
2019-10-25,70.77999877929688
2020-03-31,71.31999969482422
2020-06-18,70.6500015258789
2019-04-03,71.47000122070312
2018-08-22,71.69999694824219
2018-10-25,72.25
2019-01-29,72.33999633789062
2018-12-28,73.45999908447266
2018-11-26,73.68000030517578
2019-08-09,72.58999633789062
2019-07-08,72.05999755859375
2019-06-06,72.26000213623047
2019-09-10,71.9000015258789
2020-01-15,72.30999755859375
2020-04-03,73.33999633789062
2019-10-31,72.23999786376953
2020-04-06,69.1500015258789
2020-06-24,69.0999984741211
2018-11-09,69.97000122070312
2019-07-23,69.7300033569336
2019-06-21,69.0
2019-05-20,70.05000305175781
2019-04-18,70.3499984741211
2018-09-06,71.2300033569336
2018-10-08,71.41999816894531
2019-02-13,72.16000366210938
2018-12-11,73.0
2019-09-25,73.70999908447266
2020-01-21,73.79000091552734
2020-04-09,74.0999984741211
2019-11-06,72.45999908447266
2020-01-24,73.75
2020-01-27,73.72000122070312
2020-04-15,73.75
2018-12-26,73.33000183105469
2019-08-07,72.70999908447266
2019-06-04,72.91999816894531
2018-09-21,73.5999984741211
2018-07-19,72.98999786376953
2018-08-20,73.58000183105469
2018-10-23,73.61000061035156
2019-05-03,74.73999786376953
2019-04-01,74.45999908447266
2019-02-28,74.0
2019-11-12,72.62999725341797
2020-01-30,74.25
2019-11-15,75.2300033569336
2020-04-21,73.41999816894531
2019-04-16,73.5999984741211
2019-03-15,74.62999725341797
2019-02-11,75.37999725341797
2019-01-10,75.37000274658203
2019-08-22,78.29000091552734
2018-11-07,77.1500015258789
2018-08-03,76.3499984741211
2018-09-04,76.01000213623047
2019-06-19,77.2699966430664
2019-09-23,75.91000366210938
2019-11-18,76.12999725341797
2020-02-05,76.02999877929688
2020-04-24,73.44000244140625
2019-03-29,74.19999694824219
2019-11-21,75.69000244140625
2020-04-27,76.29000091552734
2020-02-11,75.94999694824219
2020-04-30,77.02999877929688
2019-05-01,76.66999816894531
2019-02-26,75.45999908447266
2019-01-25,75.37999725341797
2018-12-24,74.44999694824219
2019-09-06,74.9000015258789
2018-07-17,75.2699966430664
2018-09-19,76.44000244140625
2019-08-05,78.27999877929688
2019-10-08,77.93000030517578
2019-12-11,75.69999694824219
2019-11-27,75.54000091552734
2020-02-14,74.58000183105469
2020-05-06,73.04000091552734
2019-01-08,73.29000091552734
2018-12-07,74.13999938964844
2019-08-20,74.1500015258789
2018-11-05,75.4800033569336
2019-07-19,75.81999969482422
2018-10-04,76.2300033569336
2019-06-17,75.62999725341797
2019-05-16,75.1500015258789
2018-08-01,78.62999725341797
2019-03-13,78.26000213623047
2019-12-03,79.44999694824219
2020-02-20,79.30999755859375
2019-12-06,79.04000091552734
2020-05-12,78.93000030517578
2019-12-09,77.97000122070312
2020-02-26,77.43000030517578
2020-05-15,77.66000366210938
2019-03-28,78.13999938964844
2018-09-17,80.61000061035156
2018-08-16,79.91000366210938
2018-10-19,84.25
2019-04-29,82.37999725341797
2019-01-23,81.30000305175781
2019-09-04,79.7300033569336
2018-11-20,79.30999755859375
2019-07-02,77.7300033569336
2019-05-31,76.19000244140625
2019-12-12,77.27999877929688
2020-05-18,76.4800033569336
2019-09-27,77.9000015258789
2020-03-03,77.5199966430664
2020-05-21,76.94000244140625
2019-05-14,77.62000274658203
2018-08-31,76.93000030517578
2018-07-30,77.2699966430664
2018-10-02,77.75
2019-04-12,78.2300033569336
2019-03-11,77.68000030517578
2019-02-07,78.18000030517578
2019-07-17,77.79000091552734
2019-09-19,76.4800033569336
2019-10-21,78.05999755859375
2019-12-18,77.12000274658203
2020-03-06,77.05999755859375
2019-10-03,78.01000213623047
2020-03-09,78.05000305175781
2020-05-27,77.12999725341797
2019-12-24,77.61000061035156
2020-03-12,77.83000183105469
2018-12-20,79.1500015258789
2019-08-01,79.12999725341797
2018-08-14,78.37999725341797
2018-07-13,79.73999786376953
2018-10-17,79.69000244140625
2019-05-29,79.4000015258789
2019-03-26,79.55999755859375
2019-02-22,80.20999908447266
2019-10-04,80.12000274658203
2019-11-05,81.0
2019-12-27,80.58999633789062
2020-06-02,79.95999908447266
2019-12-30,79.36000061035156
2020-03-18,79.80999755859375
2020-06-05,79.0
2019-07-15,77.55999755859375
2018-12-03,78.7699966430664
2019-06-13,78.19999694824219
2019-01-04,76.41000366210938
2018-08-29,77.02999877929688
2019-02-05,77.98999786376953
2018-11-01,78.4800033569336
2019-08-16,77.61000061035156
2019-04-10,77.79000091552734
2019-09-17,78.30000305175781
2019-10-15,79.52999877929688
2020-01-02,78.62999725341797
2020-06-08,79.73999786376953
2019-10-18,80.01000213623047
2020-03-24,81.05000305175781
2020-06-11,81.5999984741211
2020-01-08,82.08999633789062
2019-04-25,81.66999816894531
2019-07-30,81.36000061035156
2019-02-20,81.4800033569336
2018-07-11,81.62000274658203
2018-09-13,82.38999938964844
2018-10-15,81.7699966430664
2019-06-28,83.2699966430664
2018-12-18,82.66000366210938
2018-11-16,82.47000122070312
2019-10-02,80.91999816894531
2020-03-27,81.47000122070312
2020-01-10,81.86000061035156
2019-10-24,81.86000061035156
2020-03-30,80.94000244140625
2020-06-17,79.62000274658203
2020-01-14,77.43000030517578
2020-04-02,77.97000122070312
2019-01-02,76.83999633789062
2019-08-14,78.06999969482422
2018-10-30,78.19000244140625
2019-06-11,77.16000366210938
2019-05-10,77.63999938964844
2019-04-08,77.69999694824219
2018-08-27,78.58999633789062
2018-07-26,78.0
2018-09-28,78.44999694824219
2019-03-07,78.9800033569336
2019-10-30,78.55000305175781
2020-01-17,77.63999938964844
2020-06-23,78.01000213623047
2020-04-08,78.33999633789062
2020-06-26,76.94000244140625
2019-03-22,77.73999786376953
2019-01-17,75.87000274658203
2019-08-29,75.0199966430664
2018-11-14,74.62000274658203
2019-06-26,74.88999938964844
2018-09-11,75.47000122070312
2018-07-09,75.47000122070312
2018-08-10,75.48999786376953
2019-04-23,76.30999755859375
2019-09-30,77.22000122070312
2020-01-23,77.4000015258789
2019-11-08,76.95999908447266
2020-04-14,77.31999969482422
2019-11-11,77.4000015258789
2020-01-29,77.23999786376953
2020-04-17,78.08000183105469
2018-07-24,78.41999816894531
2018-09-26,78.58999633789062
2019-05-08,78.16999816894531
2019-03-05,78.62000274658203
2019-02-01,78.91999816894531
2018-12-31,79.41999816894531
2018-11-29,79.80999755859375
2019-08-12,79.0
2019-07-11,79.4000015258789
2019-09-13,79.80000305175781
2019-11-14,80.2699966430664
2020-04-20,81.44000244140625
2020-02-04,82.1500015258789
2020-04-23,82.02999877929688
2018-12-14,82.48999786376953
2019-08-27,82.18000030517578
2018-08-08,81.58000183105469
2018-10-11,80.72000122070312
2018-11-12,81.66000366210938
2019-07-26,80.26000213623047
2019-06-24,80.94000244140625
2019-05-23,79.19000244140625
2019-03-20,79.45999908447266
2019-01-15,81.51000213623047
2019-11-20,81.79000091552734
2020-02-07,82.7699966430664
2020-02-10,85.44000244140625
2020-04-29,84.52999877929688
2019-11-26,94.48999786376953
2020-02-13,95.66999816894531
2019-01-30,95.13999938964844
2018-08-23,96.4800033569336
2018-09-24,99.87999725341797
2018-11-27,100.48999786376953
2018-10-26,99.5
2019-07-09,98.56999969482422
2019-06-07,96.37000274658203
2019-05-06,94.58000183105469
2019-04-04,93.6500015258789
2019-09-11,91.23999786376953
2019-11-29,90.16000366210938
2020-05-05,93.29000091552734
2019-12-02,89.37000274658203
2020-02-19,93.80999755859375
2020-05-08,89.86000061035156
2019-05-21,87.86000061035156
2019-03-18,79.75
2018-09-07,84.9800033569336
2018-08-06,86.44999694824219
2018-10-09,76.76000213623047
2019-02-14,85.38999938964844
2018-12-12,76.52999877929688
2019-07-24,78.3499984741211
2019-09-26,74.31999969482422
2019-10-28,79.44999694824219
2019-12-05,74.55000305175781
2020-05-11,75.69999694824219
2019-07-03,78.6500015258789
2020-02-25,79.16999816894531
2020-05-14,84.62999725341797
2020-02-28,81.72000122070312
2019-08-08,83.12000274658203
2019-06-05,83.9000015258789
2018-07-20,85.12999725341797
2018-08-21,84.41000366210938
2018-10-24,81.9800033569336
2019-04-02,86.08999633789062
2019-03-01,86.51000213623047
2019-01-28,86.8499984741211
2018-12-27,85.9000015258789
2019-09-09,86.16999816894531
2020-03-02,89.62000274658203
2020-05-20,88.54000091552734
2019-12-17,90.2699966430664
2020-03-05,90.98999786376953
2019-02-12,89.94000244140625
2019-01-11,87.22000122070312
2018-12-10,90.16000366210938
2019-08-23,90.33999633789062
2018-11-08,90.80000305175781
2019-07-22,90.91000366210938
2019-06-20,87.94000244140625
2018-09-05,89.30999755859375
2019-04-17,87.80000305175781
2019-09-24,86.19999694824219
2019-12-20,88.95999908447266
2020-05-26,88.97000122070312
2019-04-30,86.58999633789062
2019-12-23,95.29000091552734
2020-03-11,98.5199966430664
2020-05-29,96.72000122070312
2019-12-26,94.61000061035156
2020-06-01,92.77999877929688
2019-05-02,94.91000366210938
2019-02-27,97.31999969482422
2018-11-23,101.9000015258789
2019-08-06,98.5999984741211
2018-07-18,98.13999938964844
2018-09-20,94.38999938964844
2018-10-22,95.80000305175781
2019-07-05,95.56999969482422
2019-06-03,97.19999694824219
2019-10-09,99.22000122070312
2019-10-11,100.04000091552734
2020-03-17,99.69999694824219
2020-06-04,100.41000366210938
2019-10-14,101.20999908447266
2020-03-20,100.16999816894531
2018-11-06,101.12999725341797
2019-06-18,104.45999908447266
2019-05-17,103.19000244140625
2019-04-15,105.79000091552734
2019-03-14,100.88999938964844
2019-01-09,102.30999755859375
2018-08-02,104.68000030517578
2018-10-05,102.88999938964844
2019-08-21,102.62999725341797
2019-10-17,106.38999938964844
2020-03-23,106.9000015258789
2020-06-10,106.5999984741211
2019-02-25,107.16000366210938
2020-01-07,108.43000030517578
2020-03-26,110.19000244140625
2019-10-23,105.19999694824219
