Dates,TMUS
2020-05-01,67.55999755859375
2020-05-04,68.58000183105469
2019-06-12,68.33000183105469
2019-04-09,69.20999908447266
2019-03-08,69.41999816894531
2019-02-04,67.79000091552734
2018-07-27,65.58999633789062
2018-08-28,65.0999984741211
2019-01-03,64.27999877929688
2019-08-15,63.47999954223633
2018-10-31,63.61000061035156
2019-09-16,67.25
2020-02-18,68.61000061035156
2020-05-07,67.55000305175781
2018-08-17,68.56999969482422
2019-12-04,68.2699966430664
2020-02-21,69.05000305175781
2018-12-17,69.5199966430664
2019-08-30,67.9800033569336
2018-11-15,67.77999877929688
2019-07-29,68.26000213623047
2019-06-27,67.55000305175781
2019-04-24,67.55000305175781
2018-07-10,67.0
2018-09-12,67.91999816894531
2019-02-19,66.20999908447266
2019-01-18,66.62999725341797
2020-02-24,66.08000183105469
2020-05-13,67.18000030517578
2019-12-10,66.94000244140625
2020-02-27,67.51000213623047
2019-12-13,68.08000183105469
2020-05-19,68.08000183105469
2019-03-06,66.97000122070312
2018-11-30,65.47000122070312
2019-08-13,65.0199966430664
2019-07-12,65.37000274658203
2019-06-10,64.33999633789062
2019-05-09,65.44000244140625
2018-07-25,66.05999755859375
2018-09-27,65.47000122070312
2018-10-29,65.38999938964844
2019-10-16,64.27999877929688
2019-12-16,63.95000076293945
2020-03-04,64.4800033569336
2020-05-22,63.40999984741211
2019-10-01,61.70000076293945
2019-12-19,59.959999084472656
2018-09-10,59.959999084472656
2019-05-24,60.88999938964844
2018-08-09,62.61000061035156
2019-04-22,62.40999984741211
2019-03-21,62.54999923706055
2019-01-16,64.11000061035156
2019-08-28,65.55000305175781
2018-11-13,67.01000213623047
2018-10-12,67.37000274658203
2019-06-25,67.12000274658203
2020-03-10,67.22000122070312
2020-05-28,67.4000015258789
2019-10-07,67.41999816894531
2020-03-13,66.69999694824219
2019-10-10,66.37999725341797
2020-03-16,65.63999938964844
2020-06-03,66.37000274658203
2018-11-28,66.19999694824219
2018-09-25,66.56999969482422
2018-07-23,67.22000122070312
2018-08-24,68.19999694824219
2019-07-10,67.05999755859375
2019-05-07,66.62999725341797
2019-04-05,67.08999633789062
2019-03-04,68.02999877929688
2019-01-31,69.08000183105469
2019-09-12,68.87999725341797
2019-12-31,66.80000305175781
2020-03-19,66.54000091552734
2020-01-03,65.55999755859375
2020-06-09,66.94999694824219
2019-02-15,68.0
2019-01-14,68.5
2018-07-06,68.86000061035156
2018-08-07,69.01000213623047
2018-10-10,70.43000030517578
2018-12-13,71.76000213623047
2019-08-26,72.16999816894531
2019-07-25,72.38999938964844
2019-05-22,72.97000122070312
2019-03-19,72.62000274658203
2020-01-06,71.25
2020-03-25,71.7699966430664
2020-06-12,71.91999816894531
2019-10-22,71.77999877929688
2020-01-09,71.27999877929688
2020-06-15,71.27999877929688
2019-10-25,69.98999786376953
2020-03-31,70.5199966430664
2020-06-18,70.18000030517578
2019-04-03,70.41000366210938
2018-08-22,71.25
2018-10-25,71.68000030517578
2019-01-29,71.94000244140625
2018-12-28,72.0999984741211
2018-11-26,72.94999694824219
2019-08-09,72.41000366210938
2019-07-08,72.01000213623047
2019-06-06,71.98999786376953
2019-09-10,71.80999755859375
2020-01-15,71.63999938964844
2020-04-03,72.37000274658203
2019-10-31,71.95999908447266
2020-04-06,68.91999816894531
2020-06-24,68.16000366210938
2018-11-09,69.2699966430664
2019-07-23,69.22000122070312
2019-06-21,68.69999694824219
2019-05-20,69.0
2019-04-18,70.05000305175781
2018-09-06,69.7699966430664
2018-10-08,70.2699966430664
2019-02-13,71.19000244140625
2018-12-11,71.83999633789062
2019-09-25,72.87000274658203
2020-01-21,73.19000244140625
2020-04-09,73.5199966430664
2019-11-06,71.30000305175781
2020-01-24,72.56999969482422
2020-01-27,73.01000213623047
2020-04-15,73.05000305175781
2018-12-26,72.72000122070312
2019-08-07,72.51000213623047
2019-06-04,72.5999984741211
2018-09-21,72.5
2018-07-19,72.55000305175781
2018-08-20,73.04000091552734
2018-10-23,72.66000366210938
2019-05-03,73.4000015258789
2019-04-01,73.33999633789062
2019-02-28,73.54000091552734
2019-11-12,72.4800033569336
2020-01-30,72.25
2019-11-15,73.54000091552734
2020-04-21,73.25
2019-04-16,73.04000091552734
2019-03-15,73.05000305175781
2019-02-11,74.25
2019-01-10,75.0199966430664
2019-08-22,75.72000122070312
2018-11-07,76.77999877929688
2018-08-03,76.13999938964844
2018-09-04,75.25
2019-06-19,75.62999725341797
2019-09-23,75.88999938964844
2019-11-18,75.29000091552734
2020-02-05,75.0199966430664
2020-04-24,73.27999877929688
2019-03-29,73.37000274658203
2019-11-21,74.5199966430664
2020-04-27,75.66999816894531
2020-02-11,74.61000061035156
2020-04-30,76.30999755859375
2019-05-01,76.37999725341797
2019-02-26,74.62999725341797
2019-01-25,74.6500015258789
2018-12-24,74.01000213623047
2019-09-06,74.27999877929688
2018-07-17,74.54000091552734
2018-09-19,75.55000305175781
2019-08-05,76.33999633789062
2019-10-08,77.1500015258789
2019-12-11,75.19999694824219
2019-11-27,75.37999725341797
2020-02-14,74.44999694824219
2020-05-06,72.7699966430664
2019-01-08,72.91999816894531
2018-12-07,72.9000015258789
2019-08-20,73.91999816894531
2018-11-05,73.91999816894531
2019-07-19,75.5999984741211
2018-10-04,75.62999725341797
2019-06-17,75.43000030517578
2019-05-16,75.08000183105469
2018-08-01,77.56999969482422
2019-03-13,76.94999694824219
2019-12-03,78.01000213623047
2020-02-20,78.58999633789062
2019-12-06,78.83000183105469
2020-05-12,78.9000015258789
2019-12-09,77.2699966430664
2020-02-26,76.94000244140625
2020-05-15,77.2699966430664
2019-03-28,76.94999694824219
2018-09-17,78.83000183105469
2018-08-16,79.70999908447266
2018-10-19,80.94999694824219
2019-04-29,81.91999816894531
2019-01-23,81.0199966430664
2019-09-04,78.94999694824219
2018-11-20,78.7699966430664
2019-07-02,76.79000091552734
2019-05-31,75.62000274658203
2019-12-12,75.97000122070312
2020-05-18,75.2699966430664
2019-09-27,76.83000183105469
2020-03-03,77.01000213623047
2020-05-21,76.7699966430664
2019-05-14,76.77999877929688
2018-08-31,76.11000061035156
2018-07-30,76.19999694824219
2018-10-02,77.45999908447266
2019-04-12,77.72000122070312
2019-03-11,77.63999938964844
2019-02-07,77.7699966430664
2019-07-17,77.51000213623047
2019-09-19,76.12000274658203
2019-10-21,76.68000030517578
2019-12-18,77.0199966430664
2020-03-06,76.27999877929688
2019-10-03,77.4000015258789
2020-03-09,77.79000091552734
2020-05-27,77.0
2019-12-24,77.0199966430664
2020-03-12,77.55999755859375
2018-12-20,77.8499984741211
2019-08-01,78.58999633789062
2018-08-14,77.94000244140625
2018-07-13,78.20999908447266
2018-10-17,79.38999938964844
2019-05-29,79.02999877929688
2019-03-26,78.73999786376953
2019-02-22,79.05999755859375
2019-10-04,79.58000183105469
2019-11-05,80.54000091552734
2019-12-27,79.08000183105469
2020-06-02,79.80999755859375
2019-12-30,79.02999877929688
2020-03-18,78.86000061035156
2020-06-05,78.95999908447266
2019-07-15,76.7699966430664
2018-12-03,77.62000274658203
2019-06-13,78.0
2019-01-04,75.81999969482422
2018-08-29,76.0199966430664
2019-02-05,76.95999908447266
2018-11-01,77.62999725341797
2019-08-16,77.36000061035156
2019-04-10,77.30999755859375
2019-09-17,77.02999877929688
2019-10-15,78.55000305175781
2020-01-02,78.56999969482422
2020-06-08,78.80000305175781
2019-10-18,79.5999984741211
2020-03-24,79.16999816894531
2020-06-11,80.77999877929688
2020-01-08,81.70999908447266
2019-04-25,81.6500015258789
2019-07-30,81.06999969482422
2019-02-20,81.0199966430664
2018-07-11,81.51000213623047
2018-09-13,81.76000213623047
2018-10-15,79.72000122070312
2019-06-28,81.54000091552734
2018-12-18,81.77999877929688
2018-11-16,82.0
2019-10-02,80.44999694824219
2020-03-27,80.8499984741211
2020-01-10,81.29000091552734
2019-10-24,81.56999969482422
2020-03-30,80.83000183105469
2020-06-17,77.55000305175781
2020-01-14,77.19999694824219
2020-04-02,76.80000305175781
2019-01-02,76.48999786376953
2019-08-14,77.33000183105469
2018-10-30,76.33000183105469
2019-06-11,76.91999816894531
2019-05-10,76.72000122070312
2019-04-08,77.36000061035156
2018-08-27,77.79000091552734
2018-07-26,77.58999633789062
2018-09-28,77.58999633789062
2019-03-07,78.47000122070312
2019-10-30,78.5
2020-01-17,76.86000061035156
2020-06-23,76.80999755859375
2020-04-08,77.44000244140625
2020-06-26,76.9000015258789
2019-03-22,76.62999725341797
2019-01-17,75.30000305175781
2019-08-29,74.93000030517578
2018-11-14,74.30999755859375
2019-06-26,74.45999908447266
2018-09-11,74.6500015258789
2018-07-09,75.2300033569336
2018-08-10,75.0199966430664
2019-04-23,75.45999908447266
2019-09-30,76.0
2020-01-23,77.0199966430664
2019-11-08,76.91999816894531
2020-04-14,76.91999816894531
2019-11-11,77.30999755859375
2020-01-29,77.01000213623047
2020-04-17,77.18000030517578
2018-07-24,77.77999877929688
2018-09-26,77.93000030517578
2019-05-08,77.47000122070312
2019-03-05,77.97000122070312
2019-02-01,78.1500015258789
2018-12-31,78.08000183105469
2018-11-29,79.4000015258789
2019-08-12,78.8499984741211
2019-07-11,78.88999938964844
2019-09-13,78.86000061035156
2019-11-14,79.62000274658203
2020-04-20,80.2699966430664
2020-02-04,81.56999969482422
2020-04-23,81.80000305175781
2018-12-14,82.06999969482422
2019-08-27,81.94999694824219
2018-08-08,81.33000183105469
2018-10-11,80.37999725341797
2018-11-12,80.93000030517578
2019-07-26,80.08999633789062
2019-06-24,79.58000183105469
2019-05-23,79.16000366210938
2019-03-20,79.33000183105469
2019-01-15,79.2300033569336
2019-11-20,81.75
2020-02-07,82.0
2020-02-10,82.26000213623047
2020-04-29,84.37999725341797
2019-11-26,92.66000366210938
2020-02-13,93.91999816894531
2019-01-30,94.80000305175781
2018-08-23,95.0199966430664
2018-09-24,96.27999877929688
2018-11-27,99.63999938964844
2018-10-26,98.2300033569336
2019-07-09,96.62000274658203
2019-06-07,95.87999725341797
2019-05-06,94.44999694824219
2019-04-04,93.44000244140625
2019-09-11,91.16000366210938
2019-11-29,87.4800033569336
2020-05-05,88.9800033569336
2019-12-02,88.7699966430664
2020-02-19,90.25
2020-05-08,89.19000244140625
2019-05-21,85.41999816894531
2019-03-18,79.58000183105469
2018-09-07,80.20999908447266
2018-08-06,82.8499984741211
2018-10-09,76.41000366210938
2019-02-14,76.61000061035156
2018-12-12,74.83999633789062
2019-07-24,75.44999694824219
2019-09-26,63.5
2019-10-28,73.61000061035156
2019-12-05,73.16000366210938
2020-05-11,70.83000183105469
2019-07-03,75.83000183105469
2020-02-25,77.75
2020-05-14,79.7300033569336
2020-02-28,81.0199966430664
2019-08-08,81.23999786376953
2019-06-05,81.9800033569336
2018-07-20,82.69999694824219
2018-08-21,84.0199966430664
2018-10-24,81.04000091552734
2019-04-02,82.98999786376953
2019-03-01,85.16999816894531
2019-01-28,86.0
2018-12-27,84.93000030517578
2019-09-09,84.47000122070312
2020-03-02,86.4000015258789
2020-05-20,87.0999984741211
2019-12-17,88.06999969482422
2020-03-05,89.86000061035156
2019-02-12,89.05000305175781
2019-01-11,86.0999984741211
2018-12-10,88.27999877929688
2019-08-23,89.29000091552734
2018-11-08,89.01000213623047
2019-07-22,89.0199966430664
2019-06-20,87.88999938964844
2018-09-05,87.97000122070312
2019-04-17,87.30000305175781
2019-09-24,85.80999755859375
2019-12-20,86.05999755859375
2020-05-26,88.44000244140625
2019-04-30,86.41000366210938
2019-12-23,90.2300033569336
2020-03-11,95.02999877929688
2020-05-29,95.9800033569336
2019-12-26,94.55000305175781
2020-06-01,91.5
2019-05-02,92.16000366210938
2019-02-27,93.7300033569336
2018-11-23,98.06999969482422
2019-08-06,96.1500015258789
2018-07-18,97.80000305175781
2018-09-20,93.0
2018-10-22,94.3499984741211
2019-07-05,94.45999908447266
2019-06-03,95.05999755859375
2019-10-09,97.1500015258789
2019-10-11,97.31999969482422
2020-03-17,99.31999969482422
2020-06-04,98.51000213623047
2019-10-14,100.44000244140625
2020-03-20,99.79000091552734
2018-11-06,100.5
2019-06-18,100.44000244140625
2019-05-17,101.7699966430664
2019-04-15,102.80999755859375
2019-03-14,100.73999786376953
2019-01-09,100.26000213623047
2018-08-02,100.7300033569336
2018-10-05,100.11000061035156
2019-08-21,102.33999633789062
2019-10-17,103.25
2020-03-23,106.38999938964844
2020-06-10,106.02999877929688
2019-02-25,103.5
2020-01-07,104.56999969482422
2020-03-26,108.51000213623047
2019-10-23,104.7300033569336
