Dates,TMUS
2018-12-12,80.55000305175781
2019-07-24,80.4000015258789
2019-09-26,76.0999984741211
2019-10-28,81.98999786376953
2019-12-05,82.0
2020-05-11,76.66000366210938
2019-07-03,79.70999908447266
2020-02-25,85.47000122070312
2020-05-14,84.98999786376953
2020-02-28,83.9000015258789
2019-08-08,83.86000061035156
2019-06-05,84.75
2018-07-20,86.70999908447266
2018-08-21,88.5199966430664
2018-10-24,84.98999786376953
2019-04-02,86.48999786376953
2019-03-01,87.91000366210938
2019-01-28,87.63999938964844
2018-12-27,87.75
2019-09-09,87.27999877929688
2020-03-02,89.94000244140625
2020-05-20,89.38999938964844
2019-12-17,90.58000183105469
2020-03-05,93.30000305175781
2019-02-12,91.7300033569336
2019-01-11,89.88999938964844
2018-12-10,90.6500015258789
2019-08-23,91.87999725341797
2018-11-08,91.0
2019-07-22,91.37999725341797
2019-06-20,91.41000366210938
2018-09-05,90.02999877929688
2019-04-17,89.0199966430664
2019-09-24,88.11000061035156
2019-12-20,88.97000122070312
2020-05-26,89.7699966430664
2019-04-30,89.7300033569336
2019-12-23,95.4000015258789
2020-03-11,98.7699966430664
2020-05-29,97.45999908447266
2019-12-26,96.66999816894531
2020-06-01,94.52999877929688
2019-05-02,95.06999969482422
2019-02-27,97.66999816894531
2018-11-23,102.7300033569336
2019-08-06,99.76000213623047
2018-07-18,99.80000305175781
2018-09-20,98.75
2018-10-22,96.72000122070312
2019-07-05,97.23999786376953
2019-06-03,98.16999816894531
2019-10-09,99.83000183105469
2019-10-11,100.4000015258789
2020-03-17,101.0
2020-06-04,100.5
2019-10-14,102.3499984741211
2020-03-20,101.69000244140625
2018-11-06,102.97000122070312
2019-06-18,105.11000061035156
2019-05-17,103.54000091552734
2019-04-15,106.72000122070312
2019-03-14,105.30999755859375
2019-01-09,105.05000305175781
2018-08-02,105.19000244140625
2018-10-05,104.0
2019-08-21,104.80000305175781
2019-10-17,106.83999633789062
2020-03-23,109.0
2020-06-10,108.69999694824219
2019-02-25,110.45999908447266
2020-01-07,109.13999938964844
2020-03-26,111.58000183105469
2019-10-23,109.8499984741211
