Dates,PHM
2019-08-28,27.209999084472656
2018-11-13,28.600000381469727
2018-10-12,28.530000686645508
2019-06-25,29.190000534057617
2020-03-10,28.969999313354492
2020-05-28,28.920000076293945
2019-10-07,28.639999389648438
2020-03-13,28.350000381469727
2019-10-10,28.06999969482422
2020-03-16,27.350000381469727
2020-06-03,26.969999313354492
2018-11-28,26.709999084472656
2018-09-25,26.739999771118164
2018-07-23,27.100000381469727
2018-08-24,27.389999389648438
2019-07-10,27.420000076293945
2019-05-07,27.479999542236328
2019-04-05,27.350000381469727
2019-03-04,28.190000534057617
2019-01-31,28.270000457763672
2019-09-12,27.43000030517578
2019-12-31,27.3700008392334
2020-03-19,27.290000915527344
2020-01-03,26.950000762939453
2020-06-09,26.829999923706055
2019-02-15,26.799999237060547
2019-01-14,27.540000915527344
2018-07-06,27.40999984741211
2018-08-07,27.1200008392334
2018-10-10,27.34000015258789
2018-12-13,27.450000762939453
2019-08-26,27.260000228881836
2019-07-25,27.65999984741211
2019-05-22,28.200000762939453
2019-03-19,28.110000610351562
2020-01-06,27.700000762939453
2020-03-25,27.729999542236328
2020-06-12,27.280000686645508
2019-10-22,27.290000915527344
2020-01-09,27.799999237060547
2020-06-15,27.719999313354492
2019-10-25,27.350000381469727
2020-03-31,27.829999923706055
2020-06-18,27.8700008392334
2019-04-03,28.239999771118164
2018-08-22,28.34000015258789
2018-10-25,28.15999984741211
2019-01-29,27.43000030517578
2018-12-28,27.40999984741211
2018-11-26,27.030000686645508
2019-08-09,26.940000534057617
2019-07-08,26.389999389648438
2019-06-06,26.600000381469727
2019-09-10,26.959999084472656
2020-01-15,27.270000457763672
2020-04-03,27.43000030517578
2019-10-31,28.889999389648438
2020-04-06,28.899999618530273
2020-06-24,28.75
2018-11-09,28.049999237060547
2019-07-23,27.93000030517578
2019-06-21,28.139999389648438
2019-05-20,28.610000610351562
2019-04-18,29.030000686645508
2018-09-06,29.020000457763672
2018-10-08,29.030000686645508
2019-02-13,29.100000381469727
2018-12-11,29.5
2019-09-25,29.540000915527344
2020-01-21,29.579999923706055
2020-04-09,29.81999969482422
2019-11-06,30.170000076293945
2020-01-24,30.59000015258789
2020-01-27,30.690000534057617
2020-04-15,31.709999084472656
2018-12-26,31.950000762939453
2019-08-07,31.899999618530273
2019-06-04,31.84000015258789
2018-09-21,31.5
2018-07-19,31.540000915527344
2018-08-20,32.0099983215332
2018-10-23,32.02000045776367
2019-05-03,31.8799991607666
2019-04-01,31.809999465942383
2019-02-28,31.739999771118164
2019-11-12,31.600000381469727
2020-01-30,31.59000015258789
2019-11-15,31.639999389648438
2020-04-21,31.450000762939453
2019-04-16,32.2400016784668
2019-03-15,32.25
2019-02-11,32.619998931884766
2019-01-10,32.79999923706055
2019-08-22,32.529998779296875
2018-11-07,32.5
2018-08-03,32.279998779296875
2018-09-04,32.18000030517578
2019-06-19,32.130001068115234
2019-09-23,32.279998779296875
2019-11-18,31.709999084472656
2020-02-05,31.68000030517578
2020-04-24,31.350000381469727
2019-03-29,31.940000534057617
2019-11-21,32.0
2020-04-27,32.130001068115234
2020-02-11,32.400001525878906
2020-04-30,32.83000183105469
2019-05-01,33.09000015258789
2019-02-26,33.0
2019-01-25,32.91999816894531
2018-12-24,32.650001525878906
2019-09-06,32.95000076293945
2018-07-17,32.97999954223633
2018-09-19,33.150001525878906
2019-08-05,32.88999938964844
2019-10-08,32.77000045776367
2019-12-11,32.66999816894531
2019-11-27,32.4900016784668
2020-02-14,32.720001220703125
2020-05-06,31.700000762939453
2019-01-08,31.690000534057617
2018-12-07,31.969999313354492
2019-08-20,32.209999084472656
2018-11-05,32.47999954223633
2019-07-19,32.869998931884766
2018-10-04,32.560001373291016
2019-06-17,32.52000045776367
2019-05-16,32.38999938964844
2018-08-01,32.720001220703125
2019-03-13,32.7400016784668
2019-12-03,33.61000061035156
2020-02-20,33.75
2019-12-06,33.779998779296875
2020-05-12,33.790000915527344
2019-12-09,33.900001525878906
2020-02-26,33.720001220703125
2020-05-15,34.029998779296875
2019-03-28,33.13999938964844
2018-09-17,31.049999237060547
2018-08-16,31.920000076293945
2018-10-19,31.979999542236328
2019-04-29,31.950000762939453
2019-01-23,32.380001068115234
2019-09-04,32.31999969482422
2018-11-20,32.29999923706055
2019-07-02,31.920000076293945
2019-05-31,31.510000228881836
2019-12-12,31.399999618530273
2020-05-18,31.93000030517578
2019-09-27,32.58000183105469
2020-03-03,32.38999938964844
2020-05-21,31.959999084472656
2019-05-14,32.43000030517578
2018-08-31,32.11000061035156
2018-07-30,31.8799991607666
2018-10-02,32.22999954223633
2019-04-12,32.75
2019-03-11,32.83000183105469
2019-02-07,32.9900016784668
2019-07-17,33.20000076293945
2019-09-19,33.72999954223633
2019-10-21,33.220001220703125
2019-12-18,33.5099983215332
2020-03-06,33.439998626708984
2019-10-03,33.7400016784668
2020-03-09,33.93000030517578
2020-05-27,34.08000183105469
2019-12-24,34.58000183105469
2020-03-12,34.650001525878906
2018-12-20,34.79999923706055
2019-08-01,34.97999954223633
2018-08-14,34.72999954223633
2018-07-13,34.79999923706055
2018-10-17,35.290000915527344
2019-05-29,35.54999923706055
2019-03-26,35.45000076293945
2019-02-22,35.619998931884766
2019-10-04,35.470001220703125
2019-11-05,35.619998931884766
2019-12-27,35.75
2020-06-02,35.84000015258789
2019-12-30,36.33000183105469
2020-03-18,36.27000045776367
2020-06-05,36.61000061035156
2019-07-15,36.310001373291016
2018-12-03,36.61000061035156
2019-06-13,36.70000076293945
2019-01-04,36.720001220703125
2018-08-29,36.41999816894531
2019-02-05,37.09000015258789
2018-11-01,37.060001373291016
2019-08-16,37.060001373291016
2019-04-10,37.04999923706055
2019-09-17,36.970001220703125
2019-10-15,37.34000015258789
2020-01-02,37.15999984741211
2020-06-08,37.439998626708984
2019-10-18,38.31999969482422
2020-03-24,38.779998779296875
2020-06-11,38.45000076293945
2020-01-08,38.7599983215332
2019-04-25,39.63999938964844
2019-07-30,39.86000061035156
2019-02-20,41.08000183105469
2018-07-11,41.220001220703125
2018-09-13,40.630001068115234
2018-10-15,39.970001220703125
2019-06-28,39.56999969482422
2018-12-18,39.630001068115234
2018-11-16,40.06999969482422
2019-10-02,39.790000915527344
2020-03-27,38.34000015258789
2020-01-10,38.84000015258789
2019-10-24,38.880001068115234
2020-03-30,38.45000076293945
2020-06-17,38.91999816894531
2020-01-14,39.599998474121094
2020-04-02,39.27000045776367
2019-01-02,39.5099983215332
2019-08-14,39.54999923706055
2018-10-30,39.599998474121094
2019-06-11,39.68000030517578
2019-05-10,39.869998931884766
2019-04-08,39.95000076293945
2018-08-27,39.38999938964844
2018-07-26,39.4900016784668
2018-09-28,40.099998474121094
2019-03-07,40.33000183105469
2019-10-30,40.02000045776367
2020-01-17,39.650001525878906
2020-06-23,39.380001068115234
2020-04-08,39.560001373291016
2020-06-26,40.279998779296875
2019-03-22,40.529998779296875
2019-01-17,40.31999969482422
2019-08-29,40.380001068115234
2018-11-14,40.72999954223633
2019-06-26,40.7599983215332
2018-09-11,40.439998626708984
2018-07-09,40.52000045776367
2018-08-10,40.38999938964844
2019-04-23,39.849998474121094
2019-09-30,39.119998931884766
2020-01-23,39.68000030517578
2019-11-08,39.7599983215332
2020-04-14,39.279998779296875
2019-11-11,39.290000915527344
2020-01-29,39.130001068115234
2020-04-17,38.86000061035156
2018-07-24,38.939998626708984
2018-09-26,38.97999954223633
2019-05-08,39.08000183105469
2019-03-05,39.56999969482422
2019-02-01,39.810001373291016
2018-12-31,40.47999954223633
2018-11-29,40.22999954223633
2019-08-12,40.41999816894531
2019-07-11,40.470001220703125
2019-09-13,41.040000915527344
2019-11-14,41.599998474121094
2020-04-20,41.7400016784668
2020-02-04,42.220001220703125
2020-04-23,42.650001525878906
2018-12-14,43.189998626708984
2019-08-27,44.15999984741211
2018-08-08,44.31999969482422
2018-10-11,44.45000076293945
2018-11-12,47.29999923706055
2019-07-26,47.11000061035156
2019-06-24,46.40999984741211
2019-05-23,46.060001373291016
2019-03-20,45.08000183105469
2019-01-15,44.90999984741211
2019-11-20,45.290000915527344
2020-02-07,45.90999984741211
2020-02-10,46.33000183105469
2020-04-29,46.7400016784668
2019-11-26,47.150001525878906
2020-02-13,47.16999816894531
2019-01-30,47.0099983215332
2018-08-23,47.0
2018-09-24,47.02000045776367
2018-11-27,47.369998931884766
2018-10-26,46.81999969482422
2019-07-09,47.119998931884766
2019-06-07,46.0
2019-05-06,45.38999938964844
2019-04-04,43.75
2019-09-11,43.33000183105469
2019-11-29,41.5
2020-05-05,41.7400016784668
2019-12-02,43.45000076293945
2020-02-19,44.4900016784668
2020-05-08,44.130001068115234
2019-05-21,42.029998779296875
2019-03-18,39.709999084472656
2018-09-07,40.09000015258789
2018-08-06,38.65999984741211
2018-10-09,32.93000030517578
2019-02-14,32.689998626708984
2018-12-12,25.420000076293945
2019-07-24,25.100000381469727
2019-09-26,21.8700008392334
2019-10-28,21.450000762939453
2019-12-05,21.049999237060547
2020-05-11,19.5
2019-07-03,22.489999771118164
2020-02-25,25.200000762939453
2020-05-14,25.850000381469727
2020-02-28,25.719999313354492
2019-08-08,24.299999237060547
2019-06-05,23.6200008392334
2018-07-20,21.3799991607666
2018-08-21,21.270000457763672
2018-10-24,19.93000030517578
2019-04-02,21.93000030517578
2019-03-01,24.40999984741211
2019-01-28,25.799999237060547
2018-12-27,27.889999389648438
2019-09-09,26.139999389648438
2020-03-02,26.100000381469727
2020-05-20,24.579999923706055
2019-12-17,24.670000076293945
2020-03-05,26.579999923706055
2019-02-12,25.100000381469727
2019-01-11,24.729999542236328
2018-12-10,25.049999237060547
2019-08-23,25.15999984741211
2018-11-08,25.860000610351562
2019-07-22,27.5
2019-06-20,30.040000915527344
2018-09-05,30.829999923706055
2019-04-17,29.489999771118164
2019-09-24,27.780000686645508
2019-12-20,27.56999969482422
2020-05-26,28.3799991607666
2019-04-30,28.229999542236328
2019-12-23,28.670000076293945
2020-03-11,30.09000015258789
2020-05-29,29.979999542236328
2019-12-26,29.65999984741211
2020-06-01,27.850000381469727
2019-05-02,27.709999084472656
2019-02-27,28.010000228881836
2018-11-23,31.469999313354492
2019-08-06,32.40999984741211
2018-07-18,32.400001525878906
2018-09-20,32.93000030517578
2018-10-22,33.560001373291016
2019-07-05,35.41999816894531
2019-06-03,36.47999954223633
2019-10-09,37.099998474121094
2019-10-11,35.15999984741211
2020-03-17,35.31999969482422
2020-06-04,34.880001068115234
2019-10-14,36.20000076293945
2020-03-20,36.5
2018-11-06,37.4900016784668
2019-06-18,38.77000045776367
2019-05-17,36.439998626708984
2019-04-15,36.91999816894531
2019-03-14,35.220001220703125
2019-01-09,35.13999938964844
2018-08-02,35.84000015258789
2018-10-05,37.52000045776367
2019-08-21,37.18000030517578
2019-10-17,36.5
2020-03-23,36.5
2020-06-10,35.16999816894531
2019-02-25,35.72999954223633
2020-01-07,34.65999984741211
2020-03-26,33.54999923706055
2019-10-23,32.4900016784668
