Dates,VNO
2019-10-08,67.5199966430664
2019-12-11,66.7699966430664
2019-11-27,65.61000061035156
2020-02-14,64.55999755859375
2020-05-06,63.119998931884766
2019-01-08,63.68000030517578
2018-12-07,64.0999984741211
2019-08-20,64.22000122070312
2018-11-05,65.1500015258789
2019-07-19,65.5
2018-10-04,65.5199966430664
2019-06-17,65.66000366210938
2019-05-16,66.01000213623047
2018-08-01,66.30000305175781
2019-03-13,65.4800033569336
2019-12-03,65.5999984741211
2020-02-20,65.5199966430664
2019-12-06,65.48999786376953
2020-05-12,65.05000305175781
2019-12-09,65.05999755859375
2020-02-26,63.91999816894531
2020-05-15,62.9900016784668
2019-03-28,63.68000030517578
2018-09-17,63.88999938964844
2018-08-16,63.59000015258789
2018-10-19,63.91999816894531
2019-04-29,64.23999786376953
2019-01-23,64.51000213623047
2019-09-04,64.31999969482422
2018-11-20,63.52000045776367
2019-07-02,62.849998474121094
2019-05-31,61.040000915527344
2019-12-12,60.869998931884766
2020-05-18,60.88999938964844
2019-09-27,62.43000030517578
2020-03-03,61.93000030517578
2020-05-21,61.15999984741211
2019-05-14,61.47999954223633
2018-08-31,60.189998626708984
2018-07-30,60.31999969482422
2018-10-02,61.25
2019-04-12,61.38999938964844
2019-03-11,60.34000015258789
2019-02-07,60.13999938964844
2019-07-17,60.20000076293945
2019-09-19,58.810001373291016
2019-10-21,59.459999084472656
2019-12-18,59.2400016784668
2020-03-06,59.47999954223633
2019-10-03,60.27000045776367
2020-03-09,60.470001220703125
2020-05-27,61.209999084472656
2019-12-24,61.52000045776367
2020-03-12,61.91999816894531
2018-12-20,62.75
2019-08-01,62.81999969482422
2018-08-14,63.65999984741211
2018-07-13,64.25
2018-10-17,64.12999725341797
2019-05-29,63.470001220703125
2019-03-26,63.90999984741211
2019-02-22,63.33000183105469
2019-10-04,62.91999816894531
2019-11-05,62.779998779296875
2019-12-27,62.619998931884766
2020-06-02,62.849998474121094
2019-12-30,62.16999816894531
2020-03-18,63.349998474121094
2020-06-05,63.689998626708984
2019-07-15,64.05999755859375
2018-12-03,63.66999816894531
2019-06-13,62.7599983215332
2019-01-04,62.75
2018-08-29,63.43000030517578
2019-02-05,64.04000091552734
2018-11-01,63.58000183105469
2019-08-16,62.810001373291016
2019-04-10,62.459999084472656
2019-09-17,62.189998626708984
2019-10-15,62.63999938964844
2020-01-02,62.189998626708984
2020-06-08,63.459999084472656
2019-10-18,62.95000076293945
2020-03-24,62.63999938964844
2020-06-11,62.41999816894531
2020-01-08,63.380001068115234
2019-04-25,63.650001525878906
2019-07-30,64.70999908447266
2019-02-20,64.5199966430664
2018-07-11,64.27999877929688
2018-09-13,64.04000091552734
2018-10-15,65.1500015258789
2019-06-28,66.70999908447266
2018-12-18,65.62999725341797
2018-11-16,64.97000122070312
2019-10-02,65.7699966430664
2020-03-27,65.36000061035156
2020-01-10,65.26000213623047
2019-10-24,64.94999694824219
2020-03-30,65.7699966430664
2020-06-17,65.69999694824219
2020-01-14,64.68000030517578
2020-04-02,64.87000274658203
2019-01-02,65.37000274658203
2019-08-14,65.38999938964844
2018-10-30,65.08999633789062
2019-06-11,64.52999877929688
2019-05-10,63.959999084472656
2019-04-08,63.220001220703125
2018-08-27,63.09000015258789
2018-07-26,63.56999969482422
2018-09-28,64.37999725341797
2019-03-07,64.47000122070312
2019-10-30,64.56999969482422
2020-01-17,63.369998931884766
2020-06-23,64.2300033569336
2020-04-08,64.55000305175781
2020-06-26,64.44999694824219
2019-03-22,65.55999755859375
2019-01-17,65.94999694824219
2019-08-29,66.6500015258789
2018-11-14,65.61000061035156
2019-06-26,65.04000091552734
2018-09-11,65.2699966430664
2018-07-09,65.38999938964844
2018-08-10,65.0
2019-04-23,66.19999694824219
2019-09-30,67.2699966430664
2020-01-23,66.91000366210938
2019-11-08,67.01000213623047
2020-04-14,67.20999908447266
2019-11-11,67.91000366210938
2020-01-29,65.88999938964844
2020-04-17,65.63999938964844
2018-07-24,66.5
2018-09-26,65.5
2019-05-08,66.01000213623047
2019-03-05,66.87000274658203
2019-02-01,66.05999755859375
2018-12-31,65.91999816894531
2018-11-29,66.11000061035156
2019-08-12,66.43000030517578
2019-07-11,67.01000213623047
2019-09-13,66.93000030517578
2019-11-14,67.0199966430664
2020-04-20,67.2699966430664
2020-02-04,67.19999694824219
2020-04-23,67.77999877929688
2018-12-14,67.62000274658203
2019-08-27,68.61000061035156
2018-08-08,67.30999755859375
2018-10-11,66.16999816894531
2018-11-12,66.4000015258789
2019-07-26,66.51000213623047
2019-06-24,66.37999725341797
2019-05-23,65.7699966430664
2019-03-20,65.26000213623047
2019-01-15,66.13999938964844
2019-11-20,66.4800033569336
2020-02-07,66.69000244140625
2020-02-10,66.33999633789062
2020-04-29,66.22000122070312
2019-11-26,67.13999938964844
2020-02-13,67.36000061035156
2019-01-30,67.69999694824219
2018-08-23,67.88999938964844
2018-09-24,67.77999877929688
2018-11-27,64.37999725341797
2018-10-26,64.27999877929688
2019-07-09,63.849998474121094
2019-06-07,62.369998931884766
2019-05-06,58.90999984741211
2019-04-04,57.5
2019-09-11,54.43000030517578
2019-11-29,53.58000183105469
2020-05-05,55.58000183105469
2019-12-02,54.540000915527344
2020-02-19,55.959999084472656
2020-05-08,53.029998779296875
2019-05-21,52.349998474121094
2019-03-18,47.029998779296875
2018-09-07,50.40999984741211
2018-08-06,47.45000076293945
2018-10-09,42.65999984741211
2019-02-14,44.22999954223633
2018-12-12,33.47999954223633
2019-07-24,35.33000183105469
2019-09-26,31.09000015258789
2019-10-28,32.900001525878906
2019-12-05,29.65999984741211
2020-05-11,30.610000610351562
2019-07-03,33.900001525878906
2020-02-25,34.54999923706055
2020-05-14,37.040000915527344
2020-02-28,37.70000076293945
2019-08-08,37.599998474121094
2019-06-05,36.209999084472656
2018-07-20,33.65999984741211
2018-08-21,31.360000610351562
2018-10-24,31.889999389648438
2019-04-02,33.599998474121094
2019-03-01,37.29999923706055
2019-01-28,40.47999954223633
2018-12-27,43.47999954223633
2019-09-09,42.09000015258789
2020-03-02,44.209999084472656
2020-05-20,42.439998626708984
2019-12-17,40.29999923706055
2020-03-05,42.04999923706055
2019-02-12,38.150001525878906
2019-01-11,36.06999969482422
2018-12-10,37.209999084472656
2019-08-23,37.47999954223633
2018-11-08,37.77000045776367
2019-07-22,40.09000015258789
2019-06-20,41.560001373291016
2018-09-05,44.290000915527344
2019-04-17,43.81999969482422
2019-09-24,42.0
2019-12-20,39.91999816894531
2020-05-26,38.849998474121094
2019-04-30,35.970001220703125
2019-12-23,37.689998626708984
2020-03-11,39.40999984741211
2020-05-29,36.7400016784668
2019-12-26,35.529998779296875
2020-06-01,32.29999923706055
2019-05-02,35.0099983215332
2019-02-27,35.31999969482422
2018-11-23,37.869998931884766
2019-08-06,37.459999084472656
2018-07-18,36.63999938964844
2018-09-20,35.75
2018-10-22,34.150001525878906
2019-07-05,37.68000030517578
2019-06-03,39.5
2019-10-09,37.900001525878906
2019-10-11,36.209999084472656
2020-03-17,38.130001068115234
2020-06-04,39.5099983215332
2019-10-14,41.29999923706055
2020-03-20,41.310001373291016
2018-11-06,43.7599983215332
2019-06-18,45.939998626708984
2019-05-17,45.099998474121094
2019-04-15,42.290000915527344
2019-03-14,38.86000061035156
2019-01-09,40.16999816894531
2018-08-02,40.20000076293945
2018-10-05,41.40999984741211
2019-08-21,39.959999084472656
2019-10-17,40.040000915527344
2020-03-23,39.150001525878906
2020-06-10,39.15999984741211
2019-02-25,39.150001525878906
2020-01-07,37.779998779296875
2020-03-26,37.90999984741211
2019-10-23,36.63999938964844
