Dates,VNO
2020-04-09,68.05999755859375
2019-11-06,66.5199966430664
2020-01-24,66.25
2020-01-27,67.41000366210938
2020-04-15,68.18000030517578
2018-12-26,69.91999816894531
2019-08-07,69.44999694824219
2019-06-04,69.47000122070312
2018-09-21,69.58000183105469
2018-07-19,68.87999725341797
2018-08-20,69.08000183105469
2018-10-23,69.22000122070312
2019-05-03,67.58000183105469
2019-04-01,67.06999969482422
2019-02-28,66.86000061035156
2019-11-12,66.61000061035156
2020-01-30,65.69999694824219
2019-11-15,66.19000244140625
2020-04-21,66.0
2019-04-16,66.3499984741211
2019-03-15,66.30000305175781
2019-02-11,66.68000030517578
2019-01-10,66.66999816894531
2019-08-22,67.04000091552734
2018-11-07,66.20999908447266
2018-08-03,66.62000274658203
2018-09-04,66.80999755859375
2019-06-19,67.4800033569336
2019-09-23,67.95999908447266
2019-11-18,67.4000015258789
2020-02-05,66.48999786376953
2020-04-24,66.02999877929688
2019-03-29,66.47000122070312
2019-11-21,66.63999938964844
2020-04-27,66.81999969482422
2020-02-11,68.18000030517578
2020-04-30,68.54000091552734
2019-05-01,68.56999969482422
2019-02-26,67.45999908447266
2019-01-25,66.83000183105469
2018-12-24,66.87999725341797
2019-09-06,66.62000274658203
2018-07-17,66.44000244140625
2018-09-19,67.63999938964844
2019-08-05,66.66000366210938
2019-10-08,67.41000366210938
2019-12-11,67.37999725341797
2019-11-27,67.0
2020-02-14,65.66000366210938
2020-05-06,64.55999755859375
2019-01-08,63.36000061035156
2018-12-07,63.68000030517578
2019-08-20,64.66999816894531
2018-11-05,64.4000015258789
2019-07-19,65.27999877929688
2018-10-04,65.0
2019-06-17,65.4000015258789
2019-05-16,65.7699966430664
2018-08-01,66.41999816894531
2019-03-13,66.23999786376953
2019-12-03,65.56999969482422
2020-02-20,65.7699966430664
2019-12-06,65.44000244140625
2020-05-12,65.4800033569336
2019-12-09,64.77999877929688
2020-02-26,65.18000030517578
2020-05-15,63.939998626708984
2019-03-28,63.099998474121094
2018-09-17,63.77000045776367
2018-08-16,63.869998931884766
2018-10-19,63.59000015258789
2019-04-29,64.12999725341797
2019-01-23,65.23999786376953
2019-09-04,64.56999969482422
2018-11-20,64.31999969482422
2019-07-02,62.880001068115234
2019-05-31,62.400001525878906
2019-12-12,61.16999816894531
2020-05-18,60.459999084472656
2019-09-27,60.9900016784668
2020-03-03,62.33000183105469
2020-05-21,61.650001525878906
2019-05-14,61.13999938964844
2018-08-31,61.040000915527344
2018-07-30,60.29999923706055
2018-10-02,60.349998474121094
2019-04-12,61.77000045776367
2019-03-11,61.04999923706055
2019-02-07,60.58000183105469
2019-07-17,60.08000183105469
2019-09-19,60.0
2019-10-21,59.20000076293945
2019-12-18,59.900001525878906
2020-03-06,59.13999938964844
2019-10-03,59.880001068115234
2020-03-09,60.529998779296875
2020-05-27,60.34000015258789
2019-12-24,61.61000061035156
2020-03-12,61.56999969482422
2018-12-20,62.040000915527344
2019-08-01,62.59000015258789
2018-08-14,62.68000030517578
2018-07-13,63.63999938964844
2018-10-17,64.4800033569336
2019-05-29,64.30999755859375
2019-03-26,63.43000030517578
2019-02-22,64.0
2019-10-04,63.470001220703125
2019-11-05,63.25
2019-12-27,62.54999923706055
2020-06-02,62.209999084472656
2019-12-30,63.09000015258789
2020-03-18,62.27000045776367
2020-06-05,63.630001068115234
2019-07-15,63.939998626708984
2018-12-03,64.06999969482422
2019-06-13,63.79999923706055
2019-01-04,62.4900016784668
2018-08-29,62.79999923706055
2019-02-05,63.59000015258789
2018-11-01,63.790000915527344
2019-08-16,63.38999938964844
2019-04-10,63.22999954223633
2019-09-17,62.52000045776367
2019-10-15,62.369998931884766
2020-01-02,62.63999938964844
2020-06-08,62.22999954223633
2019-10-18,63.349998474121094
2020-03-24,62.90999984741211
2020-06-11,62.54999923706055
2020-01-08,62.47999954223633
2019-04-25,63.45000076293945
2019-07-30,63.720001220703125
2019-02-20,64.93000030517578
2018-07-11,64.5
2018-09-13,64.33000183105469
2018-10-15,63.790000915527344
2019-06-28,65.1500015258789
2018-12-18,66.6500015258789
2018-11-16,65.05000305175781
2019-10-02,64.81999969482422
2020-03-27,65.55999755859375
2020-01-10,65.41999816894531
2019-10-24,65.16000366210938
2020-03-30,64.87000274658203
2020-06-17,65.58000183105469
2020-01-14,65.55999755859375
2020-04-02,64.72000122070312
2019-01-02,65.0
2019-08-14,65.58999633789062
2018-10-30,65.4800033569336
2019-06-11,65.19000244140625
2019-05-10,64.30999755859375
2019-04-08,63.72999954223633
2018-08-27,63.29999923706055
2018-07-26,63.33000183105469
2018-09-28,63.790000915527344
2019-03-07,64.37000274658203
2019-10-30,64.4800033569336
2020-01-17,64.51000213623047
2020-06-23,63.189998626708984
2020-04-08,64.13999938964844
2020-06-26,64.4800033569336
2019-03-22,64.61000061035156
2019-01-17,65.62000274658203
2019-08-29,66.0
2018-11-14,66.94000244140625
2019-06-26,65.45999908447266
2018-09-11,65.30999755859375
2018-07-09,65.54000091552734
2018-08-10,65.77999877929688
2019-04-23,65.26000213623047
2019-09-30,66.19000244140625
2020-01-23,67.45999908447266
2019-11-08,67.30000305175781
2020-04-14,67.08000183105469
2019-11-11,67.16000366210938
2020-01-29,66.04000091552734
2020-04-17,65.88999938964844
2018-07-24,65.44999694824219
2018-09-26,66.72000122070312
2019-05-08,65.08000183105469
2019-03-05,65.80999755859375
2019-02-01,66.66000366210938
2018-12-31,66.16999816894531
2018-11-29,65.91999816894531
2019-08-12,66.2699966430664
2019-07-11,66.52999877929688
2019-09-13,66.87000274658203
2019-11-14,67.11000061035156
2020-04-20,67.0999984741211
2020-02-04,67.30000305175781
2020-04-23,67.20999908447266
2018-12-14,67.9000015258789
2019-08-27,67.5
2018-08-08,68.05999755859375
2018-10-11,66.81999969482422
2018-11-12,66.26000213623047
2019-07-26,66.61000061035156
2019-06-24,66.2699966430664
2019-05-23,66.4000015258789
2019-03-20,66.01000213623047
2019-01-15,65.51000213623047
2019-11-20,66.36000061035156
2020-02-07,66.83999633789062
2020-02-10,66.70999908447266
2020-04-29,66.55000305175781
2019-11-26,66.43000030517578
2020-02-13,67.25
2019-01-30,67.11000061035156
2018-08-23,67.79000091552734
2018-09-24,67.88999938964844
2018-11-27,68.13999938964844
2018-10-26,63.779998779296875
2019-07-09,64.16000366210938
2019-06-07,63.209999084472656
2019-05-06,62.59000015258789
2019-04-04,59.16999816894531
2019-09-11,56.5099983215332
2019-11-29,53.380001068115234
2020-05-05,53.939998626708984
2019-12-02,55.43000030517578
2020-02-19,55.36000061035156
2020-05-08,54.869998931884766
2019-05-21,51.689998626708984
2019-03-18,49.400001525878906
2018-09-07,48.349998474121094
2018-08-06,48.959999084472656
2018-10-09,44.18000030517578
2019-02-14,45.25
2018-12-12,41.0
2019-07-24,34.369998931884766
2019-09-26,32.970001220703125
2019-10-28,30.100000381469727
2019-12-05,33.380001068115234
2020-05-11,29.579999923706055
2019-07-03,32.599998474121094
2020-02-25,34.439998626708984
2020-05-14,35.209999084472656
2020-02-28,35.58000183105469
2019-08-08,37.689998626708984
2019-06-05,37.209999084472656
2018-07-20,34.189998626708984
2018-08-21,32.52000045776367
2018-10-24,31.0
2019-04-02,34.060001373291016
2019-03-01,35.59000015258789
2019-01-28,37.72999954223633
2018-12-27,41.43000030517578
2019-09-09,43.09000015258789
2020-03-02,42.83000183105469
2020-05-20,42.279998779296875
2019-12-17,42.540000915527344
2020-03-05,41.4900016784668
2019-02-12,40.97999954223633
2019-01-11,36.7599983215332
2018-12-10,36.84000015258789
2019-08-23,37.41999816894531
2018-11-08,37.86000061035156
2019-07-22,38.2599983215332
2019-06-20,41.45000076293945
2018-09-05,43.11000061035156
2019-04-17,43.2400016784668
2019-09-24,42.52000045776367
2019-12-20,41.0099983215332
2020-05-26,40.54999923706055
2019-04-30,37.08000183105469
2019-12-23,36.41999816894531
2020-03-11,38.029998779296875
2020-05-29,38.83000183105469
2019-12-26,36.810001373291016
2020-06-01,35.0099983215332
2019-05-02,32.0
2019-02-27,34.959999084472656
2018-11-23,37.13999938964844
2019-08-06,37.630001068115234
2018-07-18,38.060001373291016
2018-09-20,36.349998474121094
2018-10-22,35.77000045776367
2019-07-05,35.790000915527344
2019-06-03,39.209999084472656
2019-10-09,39.04999923706055
2019-10-11,37.310001373291016
2020-03-17,36.15999984741211
2020-06-04,39.0099983215332
2019-10-14,40.349998474121094
2020-03-20,41.09000015258789
2018-11-06,44.220001220703125
2019-06-18,45.13999938964844
2019-05-17,44.5
2019-04-15,44.810001373291016
2019-03-14,39.54999923706055
2019-01-09,41.0099983215332
2018-08-02,38.31999969482422
2018-10-05,42.45000076293945
2019-08-21,41.59000015258789
2019-10-17,39.40999984741211
2020-03-23,40.709999084472656
2020-06-10,38.90999984741211
2019-02-25,39.689998626708984
2020-01-07,38.439998626708984
2020-03-26,37.150001525878906
2019-10-23,37.4900016784668
