Dates,DVA
2019-05-07,56.81999969482422
2019-04-05,57.5
2019-03-04,56.650001525878906
2019-01-31,56.7599983215332
2019-09-12,56.86000061035156
2019-12-31,57.900001525878906
2020-03-19,57.11000061035156
2020-01-03,57.40999984741211
2020-06-09,56.75
2019-02-15,56.47999954223633
2019-01-14,57.369998931884766
2018-07-06,58.16999816894531
2018-08-07,58.150001525878906
2018-10-10,59.560001373291016
2018-12-13,59.68000030517578
2019-08-26,59.459999084472656
2019-07-25,59.970001220703125
2019-05-22,59.4900016784668
2019-03-19,59.36000061035156
2020-01-06,58.2400016784668
2020-03-25,57.880001068115234
2020-06-12,57.220001220703125
2019-10-22,58.18000030517578
2020-01-09,56.709999084472656
2020-06-15,55.599998474121094
2019-10-25,53.400001525878906
2020-03-31,51.2400016784668
2020-06-18,50.4900016784668
2019-04-03,50.5099983215332
2018-08-22,51.439998626708984
2018-10-25,54.04999923706055
2019-01-29,54.060001373291016
2018-12-28,54.040000915527344
2018-11-26,53.400001525878906
2019-08-09,54.369998931884766
2019-07-08,54.560001373291016
2019-06-06,55.66999816894531
2019-09-10,55.0
2020-01-15,54.0
2020-04-03,53.869998931884766
2019-10-31,53.79999923706055
2020-04-06,53.84000015258789
2020-06-24,54.36000061035156
2018-11-09,55.02000045776367
2019-07-23,54.97999954223633
2019-06-21,55.5
2019-05-20,55.75
2019-04-18,56.119998931884766
2018-09-06,55.880001068115234
2018-10-08,55.25
2019-02-13,56.0099983215332
2018-12-11,56.060001373291016
2019-09-25,55.5
2020-01-21,55.27000045776367
2020-04-09,56.54999923706055
2019-11-06,55.43000030517578
2020-01-24,52.63999938964844
2020-01-27,52.61000061035156
2020-04-15,53.38999938964844
2018-12-26,54.540000915527344
2019-08-07,54.52000045776367
2019-06-04,55.709999084472656
2018-09-21,57.0099983215332
2018-07-19,56.5
2018-08-20,56.18000030517578
2018-10-23,56.61000061035156
2019-05-03,57.25
2019-04-01,57.959999084472656
2019-02-28,57.349998474121094
2019-11-12,54.25
2020-01-30,52.7400016784668
2019-11-15,52.5
2020-04-21,51.34000015258789
2019-04-16,51.900001525878906
2019-03-15,50.939998626708984
2019-02-11,51.150001525878906
2019-01-10,50.02000045776367
2019-08-22,49.099998474121094
2018-11-07,49.709999084472656
2018-08-03,49.529998779296875
2018-09-04,48.97999954223633
2019-06-19,48.36000061035156
2019-09-23,47.75
2019-11-18,46.75
2020-02-05,44.869998931884766
2020-04-24,44.2400016784668
2019-03-29,45.65999984741211
2019-11-21,47.08000183105469
2020-04-27,47.4900016784668
2020-02-11,47.16999816894531
2020-04-30,48.290000915527344
2019-05-01,48.38999938964844
2019-02-26,48.459999084472656
2019-01-25,48.209999084472656
2018-12-24,49.060001373291016
2019-09-06,49.22999954223633
2018-07-17,49.43000030517578
2018-09-19,50.209999084472656
2019-08-05,53.2599983215332
2019-10-08,53.02000045776367
2019-12-11,53.54999923706055
2019-11-27,53.540000915527344
2020-02-14,54.52000045776367
2020-05-06,55.040000915527344
2019-01-08,56.0099983215332
2018-12-07,56.38999938964844
2019-08-20,57.439998626708984
2018-11-05,57.119998931884766
2019-07-19,57.650001525878906
2018-10-04,58.43000030517578
2019-06-17,58.08000183105469
2019-05-16,52.849998474121094
2018-08-01,55.189998626708984
2019-03-13,56.70000076293945
2019-12-03,57.31999969482422
2020-02-20,57.52000045776367
2019-12-06,58.439998626708984
2020-05-12,57.38999938964844
2019-12-09,57.16999816894531
2020-02-26,56.75
2020-05-15,59.88999938964844
2019-03-28,59.43000030517578
2018-09-17,59.90999984741211
2018-08-16,59.4900016784668
2018-10-19,59.720001220703125
2019-04-29,60.0
2019-01-23,60.5099983215332
2019-09-04,60.439998626708984
2018-11-20,60.599998474121094
2019-07-02,61.20000076293945
2019-05-31,59.900001525878906
2019-12-12,59.5
2020-05-18,59.790000915527344
2019-09-27,60.29999923706055
2020-03-03,60.13999938964844
2020-05-21,59.93000030517578
2019-05-14,60.0
2018-08-31,59.2599983215332
2018-07-30,58.83000183105469
2018-10-02,58.36000061035156
2019-04-12,57.63999938964844
2019-03-11,57.15999984741211
2019-02-07,57.0099983215332
2019-07-17,56.9900016784668
2019-09-19,56.119998931884766
2019-10-21,55.25
2019-12-18,55.599998474121094
2020-03-06,54.61000061035156
2019-10-03,55.77000045776367
2020-03-09,56.54999923706055
2020-05-27,58.61000061035156
2019-12-24,60.380001068115234
2020-03-12,59.720001220703125
2018-12-20,59.59000015258789
2019-08-01,61.36000061035156
2018-08-14,61.66999816894531
2018-07-13,60.77000045776367
2018-10-17,60.91999816894531
2019-05-29,62.33000183105469
2019-03-26,63.5
2019-02-22,63.2599983215332
2019-10-04,61.970001220703125
2019-11-05,61.91999816894531
2019-12-27,60.88999938964844
2020-06-02,60.2599983215332
2019-12-30,59.40999984741211
2020-03-18,58.209999084472656
2020-06-05,57.779998779296875
2019-07-15,57.08000183105469
2018-12-03,57.470001220703125
2019-06-13,58.7599983215332
2019-01-04,56.58000183105469
2018-08-29,56.040000915527344
2019-02-05,56.279998779296875
2018-11-01,56.59000015258789
2019-08-16,55.5099983215332
2019-04-10,55.439998626708984
2019-09-17,56.2400016784668
2019-10-15,57.45000076293945
2020-01-02,56.400001525878906
2020-06-08,56.79999923706055
2019-10-18,57.61000061035156
2020-03-24,58.25
2020-06-11,58.779998779296875
2020-01-08,59.5099983215332
2019-04-25,59.709999084472656
2019-07-30,59.709999084472656
2019-02-20,59.38999938964844
2018-07-11,58.529998779296875
2018-09-13,58.7400016784668
2018-10-15,59.2400016784668
2019-06-28,59.29999923706055
2018-12-18,59.029998779296875
2018-11-16,60.27000045776367
2019-10-02,61.529998779296875
2020-03-27,62.9900016784668
2020-01-10,70.51000213623047
2019-10-24,70.0
2020-03-30,70.08999633789062
2020-06-17,70.0199966430664
2020-01-14,70.02999877929688
2020-04-02,70.0999984741211
2019-01-02,70.0
2019-08-14,70.95999908447266
2018-10-30,71.61000061035156
2019-06-11,72.83000183105469
2019-05-10,72.83000183105469
2019-04-08,72.80000305175781
2018-08-27,72.7300033569336
2018-07-26,73.41000366210938
2018-09-28,73.5
2019-03-07,73.43000030517578
2019-10-30,72.5999984741211
2020-01-17,72.19000244140625
2020-06-23,72.54000091552734
2020-04-08,73.27999877929688
2020-06-26,72.9800033569336
2019-03-22,73.44000244140625
2019-01-17,72.81999969482422
2019-08-29,72.66999816894531
2018-11-14,72.94000244140625
2019-06-26,73.6500015258789
2018-09-11,73.91000366210938
2018-07-09,73.36000061035156
2018-08-10,72.98999786376953
2019-04-23,73.4800033569336
2019-09-30,74.26000213623047
2020-01-23,74.23999786376953
2019-11-08,74.66000366210938
2020-04-14,75.30000305175781
2019-11-11,75.1500015258789
2020-01-29,74.97000122070312
2020-04-17,74.8499984741211
2018-07-24,75.12999725341797
2018-09-26,75.4000015258789
2019-05-08,75.33000183105469
2019-03-05,75.61000061035156
2019-02-01,75.4000015258789
2018-12-31,75.58000183105469
2018-11-29,75.93000030517578
2019-08-12,75.98999786376953
2019-07-11,76.9800033569336
2019-09-13,77.93000030517578
2019-11-14,78.43000030517578
2020-04-20,79.02999877929688
2020-02-04,79.5
2020-04-23,80.08000183105469
2018-12-14,80.66999816894531
2019-08-27,80.52999877929688
2018-08-08,85.58999633789062
2018-10-11,82.69000244140625
2018-11-12,83.12999725341797
2019-07-26,83.69999694824219
2019-06-24,82.72000122070312
2019-05-23,82.58999633789062
2019-03-20,80.30000305175781
2019-01-15,81.16000366210938
2019-11-20,82.62999725341797
2020-02-07,83.37999725341797
2020-02-10,83.08000183105469
2020-04-29,82.7699966430664
2019-11-26,89.6500015258789
2020-02-13,90.1500015258789
2019-01-30,87.23999786376953
2018-08-23,86.41000366210938
2018-09-24,86.41999816894531
2018-11-27,85.76000213623047
2018-10-26,85.47000122070312
2019-07-09,84.45999908447266
2019-06-07,83.29000091552734
2019-05-06,83.68000030517578
2019-04-04,82.5199966430664
2019-09-11,81.08000183105469
2019-11-29,77.91000366210938
2020-05-05,82.26000213623047
2019-12-02,83.79000091552734
2020-02-19,82.88999938964844
2020-05-08,82.93000030517578
2019-05-21,82.87000274658203
2019-03-18,79.27999877929688
2018-09-07,79.69000244140625
2018-08-06,77.20999908447266
2018-10-09,72.80999755859375
2019-02-14,76.20999908447266
2018-12-12,76.0
2019-07-24,80.72000122070312
2019-09-26,75.79000091552734
2019-10-28,76.08999633789062
2019-12-05,71.25
2020-05-11,66.4800033569336
2019-07-03,70.94999694824219
2020-02-25,74.5
2020-05-14,74.76000213623047
2020-02-28,74.36000061035156
2019-08-08,76.87999725341797
2019-06-05,77.76000213623047
2018-07-20,76.83000183105469
2018-08-21,74.16999816894531
2018-10-24,69.9800033569336
2019-04-02,71.58000183105469
2019-03-01,74.6500015258789
2019-01-28,78.6500015258789
2018-12-27,78.29000091552734
2019-09-09,75.25
2020-03-02,77.4000015258789
2020-05-20,76.3499984741211
2019-12-17,78.44000244140625
2020-03-05,78.58999633789062
2019-02-12,78.02999877929688
2019-01-11,76.93000030517578
2018-12-10,74.9800033569336
2019-08-23,74.69000244140625
2018-11-08,74.25
2019-07-22,79.0999984741211
2019-06-20,81.2300033569336
2018-09-05,82.87999725341797
2019-04-17,81.58999633789062
2019-09-24,78.75
2019-12-20,76.66999816894531
2020-05-26,79.56999969482422
2019-04-30,85.31999969482422
2019-12-23,83.3499984741211
2020-03-11,81.37999725341797
2020-05-29,82.27999877929688
2019-12-26,81.69000244140625
2020-06-01,79.9000015258789
2019-05-02,78.3499984741211
2019-02-27,79.45999908447266
2018-11-23,82.79000091552734
2019-08-06,80.70999908447266
2018-07-18,82.11000061035156
2018-09-20,79.98999786376953
2018-10-22,79.06999969482422
2019-07-05,79.77999877929688
2019-06-03,78.94999694824219
2019-10-09,80.81999969482422
2019-10-11,81.12999725341797
2020-03-17,81.55000305175781
2020-06-04,80.86000061035156
2019-10-14,81.5199966430664
2020-03-20,82.41000366210938
2018-11-06,88.69999694824219
2019-06-18,89.38999938964844
2019-05-17,86.62999725341797
2019-04-15,84.91999816894531
2019-03-14,82.16999816894531
2019-01-09,81.83000183105469
2018-08-02,78.93000030517578
2018-10-05,80.83999633789062
2019-08-21,79.86000061035156
2019-10-17,78.22000122070312
2020-03-23,80.44999694824219
2020-06-10,79.4800033569336
2019-02-25,80.08999633789062
2020-01-07,79.04000091552734
2020-03-26,77.72000122070312
2019-10-23,77.93000030517578
