Dates,BSX
2020-03-05,36.650001525878906
2019-02-12,37.25
2019-01-11,35.0
2018-12-10,34.369998931884766
2019-08-23,35.810001373291016
2018-11-08,36.459999084472656
2019-07-22,36.63999938964844
2019-06-20,35.849998474121094
2018-09-05,36.290000915527344
2019-04-17,36.689998626708984
2019-09-24,35.7599983215332
2019-12-20,35.439998626708984
2020-05-26,36.060001373291016
2019-04-30,35.869998931884766
2019-12-23,36.380001068115234
2020-03-11,37.150001525878906
2020-05-29,37.0099983215332
2019-12-26,36.970001220703125
2020-06-01,35.47999954223633
2019-05-02,34.529998779296875
2019-02-27,34.220001220703125
2018-11-23,35.7599983215332
2019-08-06,35.400001525878906
2018-07-18,35.77000045776367
2018-09-20,34.45000076293945
2018-10-22,35.27000045776367
2019-07-05,35.86000061035156
2019-06-03,36.0099983215332
2019-10-09,37.11000061035156
2019-10-11,36.70000076293945
2020-03-17,37.41999816894531
2020-06-04,37.459999084472656
2019-10-14,37.2400016784668
2020-03-20,37.22999954223633
2018-11-06,38.0
2019-06-18,38.66999816894531
2019-05-17,38.130001068115234
2019-04-15,36.9900016784668
2019-03-14,34.689998626708984
2019-01-09,34.65999984741211
2018-08-02,34.099998474121094
2018-10-05,36.43000030517578
2019-08-21,36.439998626708984
2019-10-17,36.400001525878906
2020-03-23,36.47999954223633
2020-06-10,35.59000015258789
2019-02-25,36.20000076293945
2020-01-07,33.31999969482422
2020-03-26,33.13999938964844
2019-10-23,33.09000015258789
