Dates,CMI
2019-03-25,147.19000244140625
2019-02-21,146.07000732421875
2018-12-19,147.99000549316406
2018-07-12,148.9499969482422
2018-09-14,150.58999633789062
2018-08-13,152.49000549316406
2018-10-16,151.27999877929688
2019-07-31,152.83999633789062
2019-05-28,150.8300018310547
2019-04-26,147.86000061035156
2020-04-28,145.47000122070312
2019-11-25,145.24000549316406
2020-02-12,146.05999755859375
2020-05-01,147.41000366210938
2020-05-04,146.19000244140625
2019-06-12,141.1999969482422
2019-04-09,139.9600067138672
2019-03-08,139.92999267578125
2019-02-04,134.63999938964844
2018-07-27,128.07000732421875
2018-08-28,128.3699951171875
2019-01-03,128.77000427246094
2019-08-15,131.3800048828125
2018-10-31,134.39999389648438
2019-09-16,136.69000244140625
2020-02-18,142.19000244140625
2020-05-07,141.8300018310547
2018-08-17,143.8300018310547
2019-12-04,145.11000061035156
2020-02-21,146.72999572753906
2018-12-17,146.25
2019-08-30,143.07000732421875
2018-11-15,144.36000061035156
2019-07-29,144.5
2019-06-27,145.83999633789062
2019-04-24,147.4600067138672
2018-07-10,147.11000061035156
2018-09-12,145.72000122070312
2019-02-19,143.1699981689453
2019-01-18,145.0
2020-02-24,144.80999755859375
2020-05-13,147.19000244140625
2019-12-10,145.17999267578125
2020-02-27,148.55999755859375
2019-12-13,148.1999969482422
2020-05-19,151.05999755859375
2019-03-06,152.47000122070312
2018-11-30,146.3699951171875
2019-08-13,142.2899932861328
2019-07-12,138.60000610351562
2019-06-10,136.2899932861328
2019-05-09,134.39999389648438
2018-07-25,135.97000122070312
2018-09-27,134.47000122070312
2018-10-29,133.83999633789062
2019-10-16,131.4499969482422
2019-12-16,131.33999633789062
2020-03-04,130.88999938964844
2020-05-22,130.11000061035156
2019-10-01,128.22000122070312
2019-12-19,125.48999786376953
2018-09-10,131.07000732421875
2019-05-24,132.5800018310547
2018-08-09,131.66000366210938
2019-04-22,133.63999938964844
2019-03-21,133.3800048828125
2019-01-16,130.74000549316406
2019-08-28,136.1699981689453
2018-11-13,136.83999633789062
2018-10-12,137.1999969482422
2019-06-25,137.47000122070312
2020-03-10,139.3300018310547
2020-05-28,139.5399932861328
2019-10-07,140.22999572753906
2020-03-13,138.89999389648438
2019-10-10,141.3699951171875
2020-03-16,145.10000610351562
2020-06-03,150.55999755859375
2018-11-28,146.17999267578125
2018-09-25,143.4499969482422
2018-07-23,143.88999938964844
2018-08-24,146.83999633789062
2019-07-10,142.82000732421875
2019-05-07,146.3800048828125
2019-04-05,146.36000061035156
2019-03-04,147.11000061035156
2019-01-31,146.7100067138672
2019-09-12,148.75
2019-12-31,149.82000732421875
2020-03-19,149.35000610351562
2020-01-03,149.6199951171875
2020-06-09,148.27999877929688
2019-02-15,148.17999267578125
2019-01-14,151.7899932861328
2018-07-06,152.7100067138672
2018-08-07,151.38999938964844
2018-10-10,155.47000122070312
2018-12-13,153.66000366210938
2019-08-26,155.38999938964844
2019-07-25,154.07000732421875
2019-05-22,155.44000244140625
2019-03-19,156.0800018310547
2020-01-06,155.30999755859375
2020-03-25,155.36000061035156
2020-06-12,154.08999633789062
2019-10-22,154.41000366210938
2020-01-09,155.0399932861328
2020-06-15,154.49000549316406
2019-10-25,154.52000427246094
2020-03-31,154.2899932861328
2020-06-18,154.57000732421875
2019-04-03,158.0399932861328
2018-08-22,158.4199981689453
2018-10-25,156.9600067138672
2019-01-29,157.11000061035156
2018-12-28,157.41000366210938
2018-11-26,160.5500030517578
2019-08-09,160.11000061035156
2019-07-08,157.75999450683594
2019-06-06,158.6199951171875
2019-09-10,155.6300048828125
2020-01-15,156.4499969482422
2020-04-03,156.27000427246094
2019-10-31,155.5500030517578
2020-04-06,155.99000549316406
2020-06-24,157.8699951171875
2018-11-09,162.3300018310547
2019-07-23,161.8300018310547
2019-06-21,161.4499969482422
2019-05-20,163.42999267578125
2019-04-18,163.27000427246094
2018-09-06,163.19000244140625
2018-10-08,161.7100067138672
2019-02-13,162.5399932861328
2018-12-11,164.55999755859375
2019-09-25,166.07000732421875
2020-01-21,164.97000122070312
2020-04-09,167.22000122070312
2019-11-06,165.9600067138672
2020-01-24,167.83999633789062
2020-01-27,165.9600067138672
2020-04-15,166.80999755859375
2018-12-26,166.1699981689453
2019-08-07,162.13999938964844
2019-06-04,163.33999633789062
2018-09-21,164.13999938964844
2018-07-19,166.2899932861328
2018-08-20,165.47000122070312
2018-10-23,166.1699981689453
2019-05-03,169.19000244140625
2019-04-01,167.60000610351562
2019-02-28,165.61000061035156
2019-11-12,165.35000610351562
2020-01-30,165.33999633789062
2019-11-15,165.38999938964844
2020-04-21,158.88999938964844
2019-04-16,160.75999450683594
2019-03-15,161.4199981689453
2019-02-11,162.50999450683594
2019-01-10,159.24000549316406
2019-08-22,161.17999267578125
2018-11-07,164.24000549316406
2018-08-03,163.5
2018-09-04,159.25
2019-06-19,159.9199981689453
2019-09-23,158.6999969482422
2019-11-18,157.91000366210938
2020-02-05,158.52999877929688
2020-04-24,150.75999450683594
2019-03-29,152.36000061035156
2019-11-21,156.33999633789062
2020-04-27,159.5500030517578
2020-02-11,160.77000427246094
2020-04-30,161.9499969482422
2019-05-01,163.0800018310547
2019-02-26,164.2100067138672
2019-01-25,163.07000732421875
2018-12-24,164.36000061035156
2019-09-06,163.86000061035156
2018-07-17,162.27999877929688
2018-09-19,166.83999633789062
2019-08-05,167.9499969482422
2019-10-08,171.60000610351562
2019-12-11,169.9600067138672
2019-11-27,170.16000366210938
2020-02-14,168.85000610351562
2020-05-06,168.91000366210938
2019-01-08,168.25
2018-12-07,171.33999633789062
2019-08-20,172.86000061035156
2018-11-05,170.1999969482422
2019-07-19,170.24000549316406
2018-10-04,169.14999389648438
2019-06-17,169.05999755859375
2019-05-16,167.2899932861328
2018-08-01,167.39999389648438
2019-03-13,168.86000061035156
2019-12-03,171.08999633789062
2020-02-20,171.1199951171875
2019-12-06,172.35000610351562
2020-05-12,169.2899932861328
2019-12-09,167.94000244140625
2020-02-26,172.8000030517578
2020-05-15,170.72999572753906
2019-03-28,173.3699951171875
2018-09-17,175.3699951171875
2018-08-16,174.9600067138672
2018-10-19,174.74000549316406
2019-04-29,173.97000122070312
2019-01-23,165.1699981689453
2019-09-04,164.0
2018-11-20,159.72999572753906
2019-07-02,158.67999267578125
2019-05-31,151.42999267578125
2019-12-12,154.39999389648438
2020-05-18,152.25999450683594
2019-09-27,153.72000122070312
2020-03-03,149.9600067138672
2020-05-21,148.16000366210938
2019-05-14,151.07000732421875
2018-08-31,144.49000549316406
2018-07-30,146.02999877929688
2018-10-02,149.25
2019-04-12,149.0399932861328
2019-03-11,146.2100067138672
2019-02-07,147.75999450683594
2019-07-17,146.67999267578125
2019-09-19,142.02000427246094
2019-10-21,143.13999938964844
2019-12-18,142.8000030517578
2020-03-06,145.60000610351562
2019-10-03,149.10000610351562
2020-03-09,149.27000427246094
2020-05-27,145.91000366210938
2019-12-24,148.97000122070312
2020-03-12,154.66000366210938
2018-12-20,154.89999389648438
2019-08-01,160.82000732421875
2018-08-14,163.99000549316406
2018-07-13,165.49000549316406
2018-10-17,165.0500030517578
2019-05-29,165.11000061035156
2019-03-26,163.6999969482422
2019-02-22,163.02000427246094
2019-10-04,162.35000610351562
2019-11-05,162.02000427246094
2019-12-27,161.57000732421875
2020-06-02,162.19000244140625
2019-12-30,160.61000061035156
2020-03-18,161.3699951171875
2020-06-05,159.9499969482422
2019-07-15,161.3000030517578
2018-12-03,162.6699981689453
2019-06-13,157.5399932861328
2019-01-04,154.1199951171875
2018-08-29,154.99000549316406
2019-02-05,157.86000061035156
2018-11-01,156.5
2019-08-16,153.13999938964844
2019-04-10,155.00999450683594
2019-09-17,157.0500030517578
2019-10-15,162.75999450683594
2020-01-02,163.75999450683594
2020-06-08,166.35000610351562
2019-10-18,166.17999267578125
2020-03-24,167.63999938964844
2020-06-11,170.27999877929688
2020-01-08,171.32000732421875
2019-04-25,175.10000610351562
2019-07-30,175.19000244140625
2019-02-20,175.42999267578125
2018-07-11,178.52000427246094
2018-09-13,180.02999877929688
2018-10-15,177.1199951171875
2019-06-28,174.58999633789062
2018-12-18,172.47999572753906
2018-11-16,176.57000732421875
2019-10-02,179.17999267578125
2020-03-27,179.92999267578125
2020-01-10,181.38999938964844
2019-10-24,182.52999877929688
2020-03-30,186.27000427246094
2020-06-17,186.44000244140625
2020-01-14,184.08999633789062
2020-04-02,180.69000244140625
2019-01-02,180.83999633789062
2019-08-14,184.0
2018-10-30,183.4600067138672
2019-06-11,182.9600067138672
2019-05-10,180.6199951171875
2019-04-08,180.82000732421875
2018-08-27,180.14999389648438
2018-07-26,184.02000427246094
2018-09-28,185.0399932861328
2019-03-07,184.80999755859375
2019-10-30,182.86000061035156
2020-01-17,181.25999450683594
2020-06-23,178.10000610351562
2020-04-08,178.0399932861328
2020-06-26,178.72000122070312
2019-03-22,180.41000366210938
2019-01-17,181.0399932861328
2019-08-29,179.64999389648438
2018-11-14,182.11000061035156
2019-06-26,184.8800048828125
2018-09-11,182.47999572753906
2018-07-09,181.80999755859375
2018-08-10,182.27000427246094
2019-04-23,180.8000030517578
2019-09-30,179.3000030517578
2020-01-23,181.11000061035156
2019-11-08,181.4199981689453
2020-04-14,181.16000366210938
2019-11-11,181.4199981689453
2020-01-29,180.6999969482422
2020-04-17,179.16000366210938
2018-07-24,178.9600067138672
2018-09-26,179.32000732421875
2019-05-08,176.80999755859375
2019-03-05,174.1300048828125
2019-02-01,174.25999450683594
2018-12-31,174.35000610351562
2018-11-29,173.52000427246094
2019-08-12,171.42999267578125
2019-07-11,172.49000549316406
2019-09-13,172.39999389648438
2019-11-14,172.61000061035156
2020-04-20,175.25999450683594
2020-02-04,173.8000030517578
2020-04-23,171.07000732421875
2018-12-14,170.11000061035156
2019-08-27,171.66000366210938
2018-08-08,169.14999389648438
2018-10-11,164.77000427246094
2018-11-12,166.0800018310547
2019-07-26,165.69000244140625
2019-06-24,166.10000610351562
2019-05-23,159.97000122070312
2019-03-20,162.88999938964844
2019-01-15,161.0
2019-11-20,166.42999267578125
2020-02-07,165.9499969482422
2020-02-10,160.8000030517578
2020-04-29,162.22999572753906
2019-11-26,164.3000030517578
2020-02-13,168.0399932861328
2019-01-30,166.10000610351562
2018-08-23,166.77999877929688
2018-09-24,166.05999755859375
2018-11-27,167.83999633789062
2018-10-26,167.1199951171875
2019-07-09,167.4600067138672
2019-06-07,162.77999877929688
2019-05-06,161.00999450683594
2019-04-04,157.97000122070312
2019-09-11,154.4600067138672
2019-11-29,151.2899932861328
2020-05-05,155.66000366210938
2019-12-02,152.14999389648438
2020-02-19,156.44000244140625
2020-05-08,148.66000366210938
2019-05-21,148.60000610351562
2019-03-18,139.27000427246094
2018-09-07,145.6300048828125
2018-08-06,141.07000732421875
2018-10-09,129.08999633789062
2019-02-14,136.83999633789062
2018-12-12,131.4499969482422
2019-07-24,136.8000030517578
2019-09-26,123.47000122070312
2019-10-28,118.55000305175781
2019-12-05,116.4800033569336
2020-05-11,102.76000213623047
2019-07-03,124.48999786376953
2020-02-25,127.7699966430664
2020-05-14,134.9600067138672
2020-02-28,131.66000366210938
2019-08-08,134.47999572753906
2019-06-05,135.32000732421875
2018-07-20,130.38999938964844
2018-08-21,132.75999450683594
2018-10-24,132.27000427246094
2019-04-02,142.1199951171875
2019-03-01,145.83999633789062
2019-01-28,149.55999755859375
2018-12-27,150.6999969482422
2019-09-09,146.4499969482422
2020-03-02,148.13999938964844
2020-05-20,145.4600067138672
2019-12-17,145.0399932861328
2020-03-05,149.17999267578125
2019-02-12,146.10000610351562
2019-01-11,142.3800048828125
2018-12-10,144.92999267578125
2019-08-23,145.42999267578125
2018-11-08,147.77000427246094
2019-07-22,151.44000244140625
2019-06-20,161.0800018310547
2018-09-05,165.1999969482422
2019-04-17,163.5
2019-09-24,157.42999267578125
2019-12-20,153.9600067138672
2020-05-26,153.8300018310547
2019-04-30,153.64999389648438
2019-12-23,155.72000122070312
2020-03-11,161.2899932861328
2020-05-29,161.80999755859375
2019-12-26,153.61000061035156
2020-06-01,147.67999267578125
2019-05-02,155.50999450683594
2019-02-27,155.63999938964844
2018-11-23,162.02999877929688
2019-08-06,157.7899932861328
2018-07-18,161.83999633789062
2018-09-20,157.5500030517578
2018-10-22,155.0399932861328
2019-07-05,167.11000061035156
2019-06-03,171.6300048828125
2019-10-09,169.7899932861328
2019-10-11,169.60000610351562
2020-03-17,169.8300018310547
2020-06-04,171.47000122070312
2019-10-14,174.9600067138672
2020-03-20,174.80999755859375
2018-11-06,180.00999450683594
2019-06-18,183.89999389648438
2019-05-17,181.75
2019-04-15,176.2100067138672
2019-03-14,166.3699951171875
2019-01-09,167.0800018310547
2018-08-02,169.13999938964844
2018-10-05,171.35000610351562
2019-08-21,171.4199981689453
2019-10-17,171.22999572753906
2020-03-23,174.2899932861328
2020-06-10,171.99000549316406
2019-02-25,172.42999267578125
2020-01-07,166.61000061035156
2020-03-26,169.7100067138672
2019-10-23,168.75
