Dates,CMI
2020-04-06,156.85000610351562
2020-06-24,157.94000244140625
2018-11-09,162.60000610351562
2019-07-23,163.7899932861328
2019-06-21,162.77000427246094
2019-05-20,163.63999938964844
2019-04-18,164.42999267578125
2018-09-06,163.55999755859375
2018-10-08,162.86000061035156
2019-02-13,163.1999969482422
2018-12-11,165.0
2019-09-25,166.8000030517578
2020-01-21,166.6699981689453
2020-04-09,167.75999450683594
2019-11-06,169.3699951171875
2020-01-24,168.22000122070312
2020-01-27,167.05999755859375
2020-04-15,167.4199981689453
2018-12-26,167.92999267578125
2019-08-07,165.77000427246094
2019-06-04,163.52999877929688
2018-09-21,164.3800048828125
2018-07-19,169.4499969482422
2018-08-20,168.4499969482422
2018-10-23,166.60000610351562
2019-05-03,169.27999877929688
2019-04-01,167.83999633789062
2019-02-28,166.85000610351562
2019-11-12,166.7899932861328
2020-01-30,165.5
2019-11-15,165.75
2020-04-21,162.41000366210938
2019-04-16,161.25999450683594
2019-03-15,161.9600067138672
2019-02-11,163.3300018310547
2019-01-10,161.11000061035156
2019-08-22,161.33999633789062
2018-11-07,164.52999877929688
2018-08-03,164.4600067138672
2018-09-04,160.1999969482422
2019-06-19,161.52000427246094
2019-09-23,161.6699981689453
2019-11-18,159.13999938964844
2020-02-05,159.97000122070312
2020-04-24,155.24000549316406
2019-03-29,153.94000244140625
2019-11-21,156.36000061035156
2020-04-27,159.66000366210938
2020-02-11,161.22000122070312
2020-04-30,163.02000427246094
2019-05-01,164.83999633789062
2019-02-26,167.25999450683594
2019-01-25,164.16000366210938
2018-12-24,164.41000366210938
2019-09-06,164.2100067138672
2018-07-17,164.14999389648438
2018-09-19,168.0
2019-08-05,168.17999267578125
2019-10-08,171.83999633789062
2019-12-11,171.60000610351562
2019-11-27,171.30999755859375
2020-02-14,170.6999969482422
2020-05-06,170.17999267578125
2019-01-08,169.86000061035156
2018-12-07,171.44000244140625
2019-08-20,173.77000427246094
2018-11-05,171.6300048828125
2019-07-19,172.00999450683594
2018-10-04,169.64999389648438
2019-06-17,170.0
2019-05-16,168.4600067138672
2018-08-01,169.10000610351562
2019-03-13,168.89999389648438
2019-12-03,172.08999633789062
2020-02-20,172.36000061035156
2019-12-06,172.60000610351562
2020-05-12,172.22000122070312
2019-12-09,169.6999969482422
2020-02-26,175.17999267578125
2020-05-15,173.6699981689453
2019-03-28,173.5500030517578
2018-09-17,175.91000366210938
2018-08-16,175.5399932861328
2018-10-19,175.27999877929688
2019-04-29,175.42999267578125
2019-01-23,166.50999450683594
2019-09-04,166.8000030517578
2018-11-20,165.24000549316406
2019-07-02,159.60000610351562
2019-05-31,156.22000122070312
2019-12-12,154.4199981689453
2020-05-18,153.77999877929688
2019-09-27,154.3800048828125
2020-03-03,153.25
2020-05-21,150.1699981689453
2019-05-14,154.25999450683594
2018-08-31,148.99000549316406
2018-07-30,146.42999267578125
2018-10-02,150.25999450683594
2019-04-12,152.14999389648438
2019-03-11,147.85000610351562
2019-02-07,149.41000366210938
2019-07-17,149.4199981689453
2019-09-19,146.22999572753906
2019-10-21,143.91000366210938
2019-12-18,144.94000244140625
2020-03-06,145.8800048828125
2019-10-03,149.75
2020-03-09,151.17999267578125
2020-05-27,148.22000122070312
2019-12-24,149.14999389648438
2020-03-12,156.16000366210938
2018-12-20,156.19000244140625
2019-08-01,160.99000549316406
2018-08-14,165.47000122070312
2018-07-13,165.5
2018-10-17,166.41000366210938
2019-05-29,167.35000610351562
2019-03-26,165.39999389648438
2019-02-22,163.44000244140625
2019-10-04,162.80999755859375
2019-11-05,164.05999755859375
2019-12-27,163.92999267578125
2020-06-02,163.50999450683594
2019-12-30,163.5500030517578
2020-03-18,162.5
2020-06-05,162.25
2019-07-15,161.72999572753906
2018-12-03,163.72999572753906
2019-06-13,165.35000610351562
2019-01-04,157.0
2018-08-29,155.0399932861328
2019-02-05,158.1300048828125
2018-11-01,158.33999633789062
2019-08-16,155.22000122070312
2019-04-10,156.02000427246094
2019-09-17,158.60000610351562
2019-10-15,165.0
2020-01-02,163.89999389648438
2020-06-08,167.44000244140625
2019-10-18,168.4499969482422
2020-03-24,168.55999755859375
2020-06-11,170.8800048828125
2020-01-08,172.86000061035156
2019-04-25,175.5
2019-07-30,175.30999755859375
2019-02-20,175.72000122070312
2018-07-11,179.17999267578125
2018-09-13,180.55999755859375
2018-10-15,179.6300048828125
2019-06-28,177.77000427246094
2018-12-18,174.58999633789062
2018-11-16,176.57000732421875
2019-10-02,179.55999755859375
2020-03-27,181.52999877929688
2020-01-10,181.4199981689453
2019-10-24,184.52000427246094
2020-03-30,186.72999572753906
2020-06-17,186.6199951171875
2020-01-14,186.5
2020-04-02,181.85000610351562
2019-01-02,181.82000732421875
2019-08-14,184.4499969482422
2018-10-30,183.67999267578125
2019-06-11,184.3699951171875
2019-05-10,182.69000244140625
2019-04-08,182.3699951171875
2018-08-27,181.39999389648438
2018-07-26,184.08999633789062
2018-09-28,185.13999938964844
2019-03-07,185.19000244140625
2019-10-30,184.0
2020-01-17,184.6300048828125
2020-06-23,178.6999969482422
2020-04-08,180.6699981689453
2020-06-26,179.36000061035156
2019-03-22,182.19000244140625
2019-01-17,181.3000030517578
2019-08-29,181.00999450683594
2018-11-14,182.49000549316406
2019-06-26,185.63999938964844
2018-09-11,185.86000061035156
2018-07-09,184.02000427246094
2018-08-10,182.91000366210938
2019-04-23,182.6199951171875
2019-09-30,181.44000244140625
2020-01-23,181.9499969482422
2019-11-08,182.27000427246094
2020-04-14,181.94000244140625
2019-11-11,181.9499969482422
2020-01-29,182.6199951171875
2020-04-17,180.80999755859375
2018-07-24,179.8300018310547
2018-09-26,180.8800048828125
2019-05-08,177.17999267578125
2019-03-05,175.55999755859375
2019-02-01,174.83999633789062
2018-12-31,175.4199981689453
2018-11-29,175.30999755859375
2019-08-12,174.30999755859375
2019-07-11,172.77000427246094
2019-09-13,175.3000030517578
2019-11-14,172.75
2020-04-20,175.44000244140625
2020-02-04,177.2899932861328
2020-04-23,173.22000122070312
2018-12-14,172.0500030517578
2019-08-27,171.8800048828125
2018-08-08,171.74000549316406
2018-10-11,166.3800048828125
2018-11-12,166.9600067138672
2019-07-26,167.38999938964844
2019-06-24,166.3300018310547
2019-05-23,163.9600067138672
2019-03-20,164.47000122070312
2019-01-15,168.63999938964844
2019-11-20,166.58999633789062
2020-02-07,168.64999389648438
2020-02-10,164.9199981689453
2020-04-29,162.7100067138672
2019-11-26,165.22000122070312
2020-02-13,168.4199981689453
2019-01-30,170.11000061035156
2018-08-23,166.89999389648438
2018-09-24,167.10000610351562
2018-11-27,168.22000122070312
2018-10-26,169.7100067138672
2019-07-09,167.52999877929688
2019-06-07,163.80999755859375
2019-05-06,164.3300018310547
2019-04-04,163.89999389648438
2019-09-11,160.3699951171875
2019-11-29,152.0
2020-05-05,155.94000244140625
2019-12-02,159.30999755859375
2020-02-19,157.33999633789062
2020-05-08,153.6300048828125
2019-05-21,149.1300048828125
2019-03-18,141.32000732421875
2018-09-07,145.8000030517578
2018-08-06,145.0800018310547
2018-10-09,135.3300018310547
2019-02-14,137.9199981689453
2018-12-12,136.24000549316406
2019-07-24,137.80999755859375
2019-09-26,131.9199981689453
2019-10-28,122.48999786376953
2019-12-05,122.16999816894531
2020-05-11,114.9800033569336
2019-07-03,124.7699966430664
2020-02-25,132.1300048828125
2020-05-14,135.8699951171875
2020-02-28,135.44000244140625
2019-08-08,136.8699951171875
2019-06-05,138.41000366210938
2018-07-20,131.66000366210938
2018-08-21,134.22999572753906
2018-10-24,135.00999450683594
2019-04-02,144.74000549316406
2019-03-01,149.52999877929688
2019-01-28,150.58999633789062
2018-12-27,154.3000030517578
2019-09-09,150.69000244140625
2020-03-02,150.75
2020-05-20,145.5500030517578
2019-12-17,146.17999267578125
2020-03-05,150.67999267578125
2019-02-12,148.1999969482422
2019-01-11,144.0500030517578
2018-12-10,146.35000610351562
2019-08-23,148.8800048828125
2018-11-08,147.82000732421875
2019-07-22,151.9499969482422
2019-06-20,167.55999755859375
2018-09-05,168.24000549316406
2019-04-17,164.16000366210938
2019-09-24,160.00999450683594
2019-12-20,156.69000244140625
2020-05-26,158.58999633789062
2019-04-30,155.35000610351562
2019-12-23,157.97000122070312
2020-03-11,162.0
2020-05-29,162.36000061035156
2019-12-26,161.0
2020-06-01,153.27000427246094
2019-05-02,155.82000732421875
2019-02-27,156.9199981689453
2018-11-23,164.8000030517578
2019-08-06,162.38999938964844
2018-07-18,163.5
2018-09-20,160.5399932861328
2018-10-22,157.6300048828125
2019-07-05,168.38999938964844
2019-06-03,172.75
2019-10-09,173.25
2019-10-11,171.02000427246094
2020-03-17,173.32000732421875
2020-06-04,171.94000244140625
2019-10-14,176.80999755859375
2020-03-20,175.35000610351562
2018-11-06,181.50999450683594
2019-06-18,184.94000244140625
2019-05-17,183.47000122070312
2019-04-15,181.92999267578125
2019-03-14,170.50999450683594
2019-01-09,171.55999755859375
2018-08-02,169.5399932861328
2018-10-05,176.3300018310547
2019-08-21,173.25999450683594
2019-10-17,172.97000122070312
2020-03-23,174.80999755859375
2020-06-10,173.27000427246094
2019-02-25,174.63999938964844
2020-01-07,170.47000122070312
2020-03-26,169.94000244140625
2019-10-23,169.3000030517578
