Dates,DD
2019-05-24,75.91720581054688
2018-08-09,76.95619201660156
2019-04-22,76.8565673828125
2019-03-21,78.18020629882812
2019-01-16,77.18392181396484
2019-08-28,78.20867156982422
2018-11-13,79.00570678710938
2018-10-12,79.9023666381836
2019-06-25,79.78850555419922
2020-03-10,79.33305358886719
2020-05-28,79.3045883178711
2019-10-07,79.38998413085938
2020-03-13,79.00570678710938
2019-10-10,79.68887329101562
2020-03-16,81.25447082519531
2020-06-03,83.3039779663086
2018-11-28,82.27922058105469
2018-09-25,80.57129669189453
2018-07-23,80.7563247680664
2018-08-24,82.97662353515625
2019-07-10,82.90546417236328
2019-05-07,83.78788757324219
2019-04-05,85.49581146240234
2019-03-04,81.11214447021484
2019-01-31,76.89926147460938
2019-09-12,75.66101837158203
2019-12-31,77.4116439819336
2020-03-19,77.2835464477539
2020-01-03,75.3763656616211
2020-06-09,74.01002502441406
2019-02-15,74.45124053955078
2019-01-14,76.18762969970703
2018-07-06,76.64307403564453
2018-08-07,75.94567108154297
2018-10-10,77.26931762695312
2018-12-13,78.3225326538086
2019-08-26,80.62823486328125
2019-07-25,80.87018585205078
2019-05-22,79.60347747802734
2019-03-19,80.27241516113281
2020-01-06,80.08738708496094
2020-03-25,78.99147033691406
2020-06-12,77.75322723388672
2019-10-22,76.92772674560547
2020-01-09,77.55397033691406
2020-06-15,77.12699127197266
2019-10-25,78.2940673828125
2020-03-31,77.82438659667969
2020-06-18,77.88126373291016
2019-04-03,79.88807678222656
2018-08-22,80.18695831298828
2018-10-25,80.1300277709961
2019-01-29,79.81690979003906
2018-12-28,79.60342407226562
2018-11-26,79.17643737792969
2019-08-09,80.2011947631836
2019-07-08,78.84909057617188
2019-06-06,80.61394500732422
2019-09-10,78.84909057617188
2020-01-15,77.11270141601562
2020-04-03,76.95613861083984
2019-10-31,75.97408294677734
2020-04-06,75.2197494506836
2020-06-24,75.93138885498047
2018-11-09,78.15168762207031
2019-07-23,78.66666412353516
2019-06-21,80.08465576171875
2019-05-20,79.97883605957031
2019-04-18,81.16402435302734
2018-09-06,80.80422973632812
2018-10-08,81.26984405517578
2019-02-13,81.62963104248047
2018-12-11,82.6031723022461
2019-09-25,83.64021301269531
2020-01-21,83.661376953125
2020-04-09,82.96295928955078
2019-11-06,83.72486877441406
2020-01-24,83.1534423828125
2020-01-27,81.94709014892578
2020-04-15,81.31217193603516
2018-12-26,81.79894256591797
2019-08-07,80.67724609375
2019-06-04,80.57142639160156
2018-09-21,80.76190185546875
2018-07-19,81.46031951904297
2018-08-20,81.82010650634766
2018-10-23,78.0952377319336
2019-05-03,74.6031723022461
2019-04-01,72.29629516601562
2019-02-28,70.37036895751953
2019-11-12,68.42327880859375
2020-01-30,66.66666412353516
2019-11-15,67.1534423828125
2020-04-21,64.91004943847656
2019-04-16,65.77777862548828
2019-03-15,64.95237731933594
2019-02-11,65.35449981689453
2019-01-10,66.2645492553711
2019-08-22,66.34920501708984
2018-11-07,68.38095092773438
2018-08-03,68.31745910644531
2018-09-04,66.2645492553711
2019-06-19,66.4126968383789
2019-09-23,65.98941802978516
2019-11-18,66.11640167236328
2020-02-05,66.45502471923828
2020-04-24,64.93121337890625
2019-03-29,76.0999984741211
2019-11-21,76.5
2020-04-27,75.48999786376953
2020-02-11,74.79000091552734
2020-04-30,74.0999984741211
2019-05-01,75.06999969482422
2019-02-26,74.43000030517578
2019-01-25,73.86000061035156
2018-12-24,74.83000183105469
2019-09-06,75.3499984741211
2018-07-17,75.4800033569336
2018-09-19,75.29000091552734
2019-08-05,74.69999694824219
2019-10-08,75.16000366210938
2019-12-11,76.0999984741211
2019-11-27,75.62000274658203
2020-02-14,74.45999908447266
2020-05-06,74.4000015258789
2019-01-08,74.38999938964844
2018-12-07,75.12999725341797
2019-08-20,77.02999877929688
2018-11-05,75.97000122070312
2019-07-19,74.80000305175781
2018-10-04,73.83000183105469
2019-06-17,73.58000183105469
2019-05-16,71.62999725341797
2018-08-01,70.94999694824219
2019-03-13,69.80000305175781
2019-12-03,71.76000213623047
2020-02-20,72.12000274658203
2019-12-06,73.72000122070312
2020-05-12,72.55000305175781
2019-12-09,71.70999908447266
2020-02-26,72.20999908447266
2020-05-15,72.18000030517578
2019-03-28,73.68000030517578
2018-09-17,74.37000274658203
2018-08-16,74.18000030517578
2018-10-19,73.47000122070312
2019-04-29,73.41000366210938
2019-01-23,73.44000244140625
2019-09-04,73.80000305175781
2018-11-20,73.55999755859375
2019-07-02,71.54000091552734
2019-05-31,68.37999725341797
2019-12-12,69.25
2020-05-18,69.93000030517578
2019-09-27,71.11000061035156
2020-03-03,70.6500015258789
2020-05-21,69.04000091552734
2019-05-14,70.47000122070312
2018-08-31,67.66000366210938
2018-07-30,66.19999694824219
2018-10-02,66.7699966430664
2019-04-12,67.73999786376953
2019-03-11,67.31999969482422
2019-02-07,68.58999633789062
2019-07-17,68.91000366210938
2019-09-19,67.73999786376953
2019-10-21,66.9800033569336
2019-12-18,65.4800033569336
2020-03-06,64.62000274658203
2019-10-03,66.0999984741211
2020-03-09,69.37000274658203
2020-05-27,67.5999984741211
2019-12-24,69.0
2020-03-12,70.0999984741211
2018-12-20,69.51000213623047
2019-08-01,70.8499984741211
2018-08-14,71.95999908447266
2018-07-13,71.87000274658203
2018-10-17,72.20999908447266
2019-05-29,73.7699966430664
2019-03-26,73.7699966430664
2019-02-22,72.56999969482422
2019-10-04,72.01000213623047
2019-11-05,72.79000091552734
2019-12-27,71.94000244140625
2020-06-02,71.73999786376953
2019-12-30,71.6500015258789
2020-03-18,71.22000122070312
2020-06-05,70.88999938964844
2019-07-15,71.05000305175781
2018-12-03,71.38999938964844
2019-06-13,71.8499984741211
2019-01-04,67.4800033569336
2018-08-29,68.16000366210938
2019-02-05,68.5999984741211
2018-11-01,67.93000030517578
2019-08-16,65.95999908447266
2019-04-10,65.86000061035156
2019-09-17,64.95999908447266
2019-10-15,65.88999938964844
2020-01-02,65.37000274658203
2020-06-08,66.30000305175781
2019-10-18,67.81999969482422
2020-03-24,67.44000244140625
2020-06-11,66.63999938964844
2020-01-08,66.5199966430664
2019-04-25,66.0999984741211
2019-07-30,66.77999877929688
2019-02-20,68.13999938964844
2018-07-11,67.68000030517578
2018-09-13,68.69999694824219
2018-10-15,68.11000061035156
2019-06-28,67.06999969482422
2018-12-18,67.94999694824219
2018-11-16,69.77999877929688
2019-10-02,71.58999633789062
2020-03-27,73.48999786376953
2020-01-10,72.58000183105469
2019-10-24,71.6500015258789
2020-03-30,71.48999786376953
2020-06-17,72.4000015258789
2020-01-14,73.44999694824219
2020-04-02,71.76000213623047
2019-01-02,70.41000366210938
2019-08-14,70.76000213623047
2018-10-30,67.73999786376953
2019-06-11,67.48999786376953
2019-05-10,66.69000244140625
2019-04-08,66.2699966430664
2018-08-27,66.95999908447266
2018-07-26,66.4800033569336
2018-09-28,66.12000274658203
2019-03-07,65.7300033569336
2019-10-30,65.43000030517578
2020-01-17,65.7300033569336
2020-06-23,64.19999694824219
2020-04-08,63.91999816894531
2020-06-26,63.529998779296875
2019-03-22,63.95000076293945
2019-01-17,64.87999725341797
2019-08-29,64.83999633789062
2018-11-14,64.69000244140625
2019-06-26,66.26000213623047
2018-09-11,66.7300033569336
2018-07-09,66.58999633789062
2018-08-10,65.44999694824219
2019-04-23,64.94999694824219
2019-09-30,64.38999938964844
2020-01-23,64.38999938964844
2019-11-08,64.11000061035156
2020-04-14,63.86000061035156
2019-11-11,63.84000015258789
2020-01-29,64.12999725341797
2020-04-17,64.19000244140625
2018-07-24,64.2300033569336
2018-09-26,65.16000366210938
2019-05-08,62.95000076293945
2019-03-05,62.470001220703125
2019-02-01,61.91999816894531
2018-12-31,61.79999923706055
2018-11-29,61.790000915527344
2019-08-12,61.2400016784668
2019-07-11,60.41999816894531
2019-09-13,60.939998626708984
2019-11-14,62.09000015258789
2020-04-20,62.5099983215332
2020-02-04,62.029998779296875
2020-04-23,61.90999984741211
2018-12-14,61.79999923706055
2019-08-27,60.91999816894531
2018-08-08,60.59000015258789
2018-10-11,58.4900016784668
2018-11-12,58.40999984741211
2019-07-26,58.88999938964844
2019-06-24,55.310001373291016
2019-05-23,52.33000183105469
2019-03-20,52.08000183105469
2019-01-15,53.060001373291016
2019-11-20,54.47999954223633
2020-02-07,54.5
2020-02-10,53.34000015258789
2020-04-29,52.70000076293945
2019-11-26,53.599998474121094
2020-02-13,53.869998931884766
2019-01-30,53.650001525878906
2018-08-23,53.63999938964844
2018-09-24,54.04999923706055
2018-11-27,53.939998626708984
2018-10-26,53.650001525878906
2019-07-09,52.619998931884766
2019-06-07,50.9900016784668
2019-05-06,50.5
2019-04-04,48.290000915527344
2019-09-11,47.16999816894531
2019-11-29,43.70000076293945
2020-05-05,44.9900016784668
2019-12-02,46.2599983215332
2020-02-19,44.599998474121094
2020-05-08,43.75
2019-05-21,42.119998931884766
2019-03-18,37.93000030517578
2018-09-07,38.2400016784668
2018-08-06,37.61000061035156
2018-10-09,35.52000045776367
2019-02-14,37.16999816894531
2018-12-12,35.970001220703125
2019-07-24,37.290000915527344
2019-09-26,34.75
2019-10-28,33.630001068115234
2019-12-05,33.9900016784668
2020-05-11,31.079999923706055
2019-07-03,32.86000061035156
2020-02-25,35.439998626708984
2020-05-14,36.130001068115234
2020-02-28,34.79999923706055
2019-08-08,33.79999923706055
2019-06-05,36.630001068115234
2018-07-20,33.52000045776367
2018-08-21,34.349998474121094
2018-10-24,33.470001220703125
2019-04-02,35.630001068115234
2019-03-01,38.75
2019-01-28,39.18000030517578
2018-12-27,41.54999923706055
2019-09-09,40.41999816894531
2020-03-02,40.040000915527344
2020-05-20,37.13999938964844
2019-12-17,36.31999969482422
2020-03-05,38.7599983215332
2019-02-12,40.650001525878906
2019-01-11,39.439998626708984
2018-12-10,40.400001525878906
2019-08-23,41.97999954223633
2018-11-08,42.2400016784668
2019-07-22,44.290000915527344
2019-06-20,47.0
2018-09-05,49.130001068115234
2019-04-17,48.099998474121094
2019-09-24,46.81999969482422
2019-12-20,44.77000045776367
2020-05-26,47.16999816894531
2019-04-30,45.58000183105469
2019-12-23,45.29999923706055
2020-03-11,47.04999923706055
2020-05-29,46.619998931884766
2019-12-26,47.560001373291016
2020-06-01,45.34000015258789
2019-05-02,45.290000915527344
2019-02-27,45.84000015258789
2018-11-23,48.58000183105469
2019-08-06,48.90999984741211
2018-07-18,49.16999816894531
2018-09-20,49.869998931884766
2018-10-22,48.83000183105469
2019-07-05,51.119998931884766
2019-06-03,51.72999954223633
2019-10-09,51.09000015258789
2019-10-11,50.849998474121094
2020-03-17,51.099998474121094
2020-06-04,52.650001525878906
2019-10-14,55.06999969482422
2020-03-20,55.04999923706055
2018-11-06,58.66999816894531
2019-06-18,57.25
2019-05-17,57.06999969482422
2019-04-15,56.0099983215332
2019-03-14,52.16999816894531
2019-01-09,52.2400016784668
2018-08-02,52.380001068115234
2018-10-05,54.58000183105469
2019-08-21,53.869998931884766
2019-10-17,53.29999923706055
2020-03-23,54.83000183105469
2020-06-10,53.75
2019-02-25,53.90999984741211
2020-01-07,52.81999969482422
2020-03-26,53.22999954223633
2019-10-23,52.849998474121094
