Dates,DPZ
2019-01-11,370.4800109863281
2018-12-10,373.32000732421875
2019-08-23,379.9100036621094
2018-11-08,368.9800109863281
2019-07-22,369.6400146484375
2019-06-20,364.0
2018-09-05,356.010009765625
2019-04-17,363.3500061035156
2019-09-24,358.6700134277344
2019-12-20,356.260009765625
2020-05-26,362.44000244140625
2019-04-30,369.5799865722656
2019-12-23,371.0
2020-03-11,369.5
2020-05-29,369.1499938964844
2019-12-26,380.6000061035156
2020-06-01,379.7300109863281
2019-05-02,383.8800048828125
2019-02-27,372.1400146484375
2018-11-23,378.739990234375
2019-08-06,363.0
2018-07-18,373.0
2018-09-20,377.3999938964844
2018-10-22,376.4599914550781
2019-07-05,374.95001220703125
2019-06-03,363.7200012207031
2019-10-09,375.9599914550781
2019-10-11,370.260009765625
2020-03-17,385.5899963378906
2020-06-04,386.6300048828125
2019-10-14,387.0
2020-03-20,390.3999938964844
2018-11-06,381.67999267578125
2019-06-18,371.79998779296875
2019-05-17,376.94000244140625
2019-04-15,383.2799987792969
2019-03-14,387.0
2019-01-09,385.32000732421875
2018-08-02,376.57000732421875
2018-10-05,380.04998779296875
2019-08-21,375.3399963378906
2019-10-17,380.92999267578125
2020-03-23,380.80999755859375
2020-06-10,377.0400085449219
2019-02-25,387.7900085449219
2020-01-07,377.9100036621094
2020-03-26,373.7200012207031
2019-10-23,374.54998779296875
