Dates,DPZ
2018-08-09,246.43157958984375
2019-04-22,244.4991912841797
2019-03-21,239.8751983642578
2019-01-16,236.31600952148438
2019-08-28,240.17098999023438
2018-11-13,242.96112060546875
2018-10-12,238.800537109375
2019-06-25,243.118896484375
2020-03-10,242.72451782226562
2020-05-28,245.48512268066406
2019-10-07,240.73294067382812
2020-03-13,244.4005889892578
2019-10-10,243.375244140625
2020-03-16,255.29502868652344
2020-06-03,263.6950988769531
2018-11-28,259.7218017578125
2018-09-25,269.31488037109375
2018-07-23,272.9825439453125
2018-08-24,280.1600036621094
2019-07-10,275.8515319824219
2019-05-07,270.9810791015625
2019-04-05,273.15997314453125
2019-03-04,279.736083984375
2019-01-31,274.47125244140625
2019-09-12,277.113525390625
2019-12-31,285.21783447265625
2020-03-19,283.8375549316406
2020-01-03,284.8234558105469
2020-06-09,286.0755920410156
2019-02-15,290.7094421386719
2019-01-14,283.1670837402344
2018-07-06,284.7347106933594
2018-08-07,283.13751220703125
2018-10-10,277.68536376953125
2018-12-13,275.2994384765625
2019-08-26,274.5698547363281
2019-07-25,249.44851684570312
2019-05-22,257.04010009765625
2019-03-19,252.33726501464844
2020-01-06,249.25132751464844
2020-03-25,248.95555114746094
2020-06-12,247.4076385498047
2019-10-22,247.20062255859375
2020-01-09,245.07102966308594
2020-06-15,245.82032775878906
2019-10-25,245.10060119628906
2020-03-31,244.4498748779297
2020-06-18,246.99356079101562
2019-04-03,243.5132598876953
2018-08-22,236.62164306640625
2018-10-25,241.9160614013672
2019-01-29,244.4170684814453
2018-12-28,241.47122192382812
2018-11-26,240.62106323242188
2019-08-09,245.90977478027344
2019-07-08,241.14498901367188
2019-06-06,242.24229431152344
2019-09-10,236.5087432861328
2020-01-15,239.78079223632812
2020-04-03,242.5882568359375
2019-10-31,244.74330139160156
2020-04-06,251.01063537597656
2020-06-24,255.1427459716797
2018-11-09,246.59185791015625
2019-07-23,242.41033935546875
2019-06-21,250.2099151611328
2019-05-20,246.08770751953125
2019-04-18,251.643310546875
2018-09-06,244.66421508789062
2018-10-08,244.99041748046875
2019-02-13,246.08770751953125
2018-12-11,252.62196350097656
2019-09-25,254.6583251953125
2020-01-21,255.93356323242188
2020-04-09,252.4143829345703
2019-11-06,262.2108154296875
2020-01-24,264.5437316894531
2020-01-27,262.95220947265625
2020-04-15,267.1041564941406
2018-12-26,280.17266845703125
2019-08-07,273.28253173828125
2019-06-04,270.297119140625
2018-09-21,265.7893981933594
2018-07-19,267.4797668457031
2018-08-20,268.34967041015625
2018-10-23,271.1769104003906
2019-05-03,276.5447082519531
2019-04-01,278.7886657714844
2019-02-28,274.21173095703125
2019-11-12,279.9057312011719
2020-01-30,278.92706298828125
2019-11-15,275.1805114746094
2020-04-21,270.741943359375
2019-04-16,269.7336120605469
2019-03-15,273.5
2019-02-11,274.6565856933594
2019-01-10,278.0274963378906
2019-08-22,281.5961608886719
2018-11-07,281.7048645019531
2018-08-03,281.1710510253906
2018-09-04,282.0409851074219
2019-06-19,279.3719482421875
2019-09-23,277.5134582519531
2019-11-18,274.5478210449219
2020-02-05,274.10296630859375
2020-04-24,276.297607421875
2019-03-29,273.3220520019531
2019-11-21,280.7460021972656
2020-04-27,282.0706481933594
2020-02-11,283.7116394042969
2020-04-30,283.7116394042969
2019-05-01,279.401611328125
2019-02-26,276.9203796386719
2019-01-25,278.7689208984375
2018-12-24,278.70947265625
2019-09-06,278.0753173828125
2018-07-17,279.4129638671875
2018-09-19,279.759765625
2019-08-05,278.10504150390625
2019-10-08,279.2345886230469
2019-12-11,277.7582702636719
2019-11-27,271.8529357910156
2020-02-14,274.5975646972656
2020-05-06,273.33917236328125
2019-01-08,275.39019775390625
2018-12-07,275.72711181640625
2019-08-20,268.6129455566406
2018-11-05,271.298095703125
2019-07-19,278.3824768066406
2018-10-04,275.707275390625
2019-06-17,274.6668701171875
2019-05-16,277.4312744140625
2018-08-01,272.8239440917969
2019-03-13,275.09295654296875
2019-12-03,279.52191162109375
2020-02-20,267.44378662109375
2019-12-06,244.2782440185547
2020-05-12,250.6888885498047
2019-12-09,250.36192321777344
2020-02-26,255.5637664794922
2020-05-15,253.05697631835938
2019-03-28,255.3457794189453
2018-09-17,259.80450439453125
2018-08-16,258.2786560058594
2018-10-19,256.6833801269531
2019-04-29,250.16375732421875
2019-01-23,245.2790069580078
2019-09-04,242.28671264648438
2018-11-20,243.57476806640625
2019-07-02,242.5046844482422
2019-05-31,237.5208282470703
2019-12-12,240.28521728515625
2020-05-18,243.48561096191406
2019-09-27,244.486328125
2020-03-03,245.55641174316406
2020-05-21,237.80816650390625
2019-05-14,238.39276123046875
2018-08-31,234.03311157226562
2018-07-30,230.75347900390625
2018-10-02,232.79458618164062
2019-04-12,229.89146423339844
2019-03-11,230.29769897460938
2019-02-07,229.3960418701172
2019-07-17,229.72303771972656
2019-09-19,224.0753173828125
2019-10-21,225.60118103027344
2019-12-18,220.4092559814453
2020-03-06,223.778076171875
2019-10-03,223.19346618652344
2020-03-09,224.75897216796875
2020-05-27,224.78871154785156
2019-12-24,236.86688232421875
2020-03-12,242.5839385986328
2018-12-20,235.1725616455078
2019-08-01,237.00558471679688
2018-08-14,241.33551025390625
2018-07-13,246.80487060546875
2018-10-17,245.16571044921875
2019-05-29,243.4371795654297
2019-03-26,243.1788787841797
2019-02-22,241.93711853027344
2019-10-04,243.3874969482422
2019-11-05,245.38427734375
2019-12-27,245.99024963378906
2020-06-02,244.6392059326172
2019-12-30,241.37086486816406
2020-03-18,239.86085510253906
2020-06-05,237.88397216796875
2019-07-15,238.8773956298828
2018-12-03,242.98020935058594
2019-06-13,244.15243530273438
2019-01-04,240.1588897705078
2018-08-29,241.7483673095703
2019-02-05,240.53639221191406
2018-11-01,240.61587524414062
2019-08-16,251.81170654296875
2019-04-10,246.55650329589844
2019-09-17,253.09320068359375
2019-10-15,256.09332275390625
2020-01-02,250.5401153564453
2020-06-08,254.046875
2019-10-18,254.27536010742188
2020-03-24,254.7621612548828
2020-06-11,254.01707458496094
2020-01-08,255.82510375976562
2019-04-25,257.23577880859375
2019-07-30,254.3151092529297
2019-02-20,261.8651123046875
2018-07-11,269.9614562988281
2018-09-13,267.6864929199219
2018-10-15,261.4478454589844
2019-06-28,269.1170349121094
2018-12-18,269.8323059082031
2018-11-16,267.48785400390625
2019-10-02,267.5176696777344
2020-03-27,274.491455078125
2020-01-10,275.9914855957031
2019-10-24,280.8194885253906
2020-03-30,278.81280517578125
2020-06-17,278.84259033203125
2020-01-14,276.0511169433594
2020-04-02,277.56109619140625
2019-01-02,276.8259582519531
2019-08-14,279.557861328125
2018-10-30,282.73681640625
2019-06-11,283.8593444824219
2019-05-10,286.3428955078125
2019-04-08,282.18048095703125
2018-08-27,283.8792419433594
2018-07-26,291.07159423828125
2018-09-28,287.23699951171875
2019-03-07,293.3862609863281
2019-10-30,292.3630065917969
2020-01-17,292.1146240234375
2020-06-23,282.2201843261719
2020-04-08,284.1176452636719
2020-06-26,284.98193359375
2019-03-22,284.6839294433594
2019-01-17,284.4851989746094
2019-08-29,283.3626708984375
2018-11-14,291.6874694824219
2019-06-26,295.35137939453125
2018-09-11,293.638916015625
2018-07-09,290.8710632324219
2018-08-10,290.47283935546875
2019-04-23,283.07537841796875
2019-09-30,290.72174072265625
2020-01-23,290.72174072265625
2019-11-08,287.008056640625
2020-04-14,288.3721008300781
2019-11-11,290.9606628417969
2020-01-29,291.0303955078125
2020-04-17,291.9662780761719
2018-07-24,292.4939270019531
2018-09-26,292.1156005859375
2019-05-08,293.38006591796875
2019-03-05,292.6632080078125
2019-02-01,290.5723876953125
2018-12-31,289.28802490234375
2018-11-29,287.6352844238281
2019-08-12,287.8244934082031
2019-07-11,282.7567443847656
2019-09-13,283.8718566894531
2019-11-14,287.3067626953125
2020-04-20,286.10205078125
2020-02-04,285.2159729003906
2020-04-23,283.86187744140625
2018-12-14,284.6584167480469
2019-08-27,286.7591552734375
2018-08-08,283.8519592285156
2018-10-11,281.6516418457031
2018-11-12,282.9359436035156
2019-07-26,284.2203063964844
2019-06-24,281.16375732421875
2019-05-23,280.5166320800781
2019-03-20,269.56475830078125
2019-01-15,272.2031555175781
2019-11-20,276.79296875
2020-02-07,278.1868591308594
2020-02-10,274.3039245605469
2020-04-29,273.6468200683594
2019-11-26,274.5428771972656
2020-02-13,279.7997741699219
2019-01-30,284.77789306640625
2018-08-23,290.323486328125
2018-09-24,294.4851989746094
2018-11-27,295.7994384765625
2018-10-26,371.5264587402344
2019-07-09,370.3316955566406
2019-06-07,361.4208984375
2019-05-06,367.0461730957031
2019-04-04,365.06488037109375
2019-09-11,346.33721923828125
2019-11-29,337.9739685058594
2020-05-05,345.9986877441406
2019-12-02,337.98394775390625
2020-02-19,340.3933410644531
2020-05-08,331.5721435546875
2019-05-21,334.9373474121094
2019-03-18,335.19622802734375
2018-09-07,342.4443359375
2018-08-06,331.2037353515625
2018-10-09,316.4638366699219
2019-02-14,315.9848327636719
2018-12-12,285.7366027832031
2019-07-24,298.1312561035156
2019-09-26,289.4090881347656
2019-10-28,322.4815673828125
2019-12-05,299.33880615234375
2020-05-11,323.2100524902344
2019-07-03,342.8599548339844
2020-02-25,320.7950134277344
2020-05-14,337.82025146484375
2020-02-28,338.04974365234375
2019-08-08,346.04345703125
2019-06-05,323.40966796875
2018-07-20,333.0898742675781
2018-08-21,332.77056884765625
2018-10-24,327.5611877441406
2019-04-02,337.8302001953125
2019-03-01,333.2795104980469
2019-01-28,343.12939453125
2018-12-27,342.9397888183594
2019-09-09,354.4163513183594
2020-03-02,357.5299987792969
2020-05-20,353.89739990234375
2019-12-17,359.7355041503906
2020-03-05,362.23040771484375
2019-02-12,369.72509765625
2019-01-11,364.4757995605469
2018-12-10,382.9680480957031
2019-08-23,368.8868103027344
2018-11-08,366.5415954589844
2019-07-22,361.29229736328125
2019-06-20,355.2845764160156
2018-09-05,361.2723693847656
2019-04-17,361.1925048828125
2019-09-24,356.5719299316406
2019-12-20,358.3682861328125
2020-05-26,370.7030944824219
2019-04-30,371.5413818359375
2019-12-23,366.4218444824219
2020-03-11,368.3578796386719
2020-05-29,376.7207946777344
2019-12-26,377.1698913574219
2020-06-01,384.1755676269531
2019-05-02,375.24383544921875
2019-02-27,375.2737731933594
2018-11-23,363.7572937011719
2019-08-06,369.2560729980469
2018-07-18,376.4713134765625
2018-09-20,374.4753723144531
2018-10-22,371.341796875
2019-07-05,359.4261169433594
2019-06-03,373.2079772949219
2019-10-09,364.80511474609375
2019-10-11,385.0538024902344
2020-03-17,382.79840087890625
2020-06-04,384.0757751464844
2019-10-14,389.3450622558594
2020-03-20,382.0000305175781
2018-11-06,375.64300537109375
2019-06-18,375.0542297363281
2019-05-17,381.441162109375
2019-04-15,391.5205993652344
2019-03-14,382.010009765625
2019-01-09,378.1499938964844
2018-08-02,377.9200134277344
2018-10-05,374.8599853515625
2019-08-21,380.6700134277344
2019-10-17,375.54998779296875
2020-03-23,378.4100036621094
2020-06-10,384.6300048828125
2019-02-25,377.54998779296875
2020-01-07,375.4800109863281
2020-03-26,373.70001220703125
2019-10-23,365.80999755859375
