Dates,SCHW
2019-03-14,36.15999984741211
2019-01-09,36.560001373291016
2018-08-02,36.650001525878906
2018-10-05,36.91999816894531
2019-08-21,36.66999816894531
2019-10-17,36.880001068115234
2020-03-23,36.66999816894531
2020-06-10,36.41999816894531
2019-02-25,35.88999938964844
2020-01-07,33.79999923706055
2020-03-26,34.08000183105469
2019-10-23,31.75
