Dates,SCHW
2020-05-01,47.13999938964844
2020-05-04,47.029998779296875
2019-06-12,46.43000030517578
2019-04-09,46.25
2019-03-08,45.58000183105469
2019-02-04,43.7599983215332
2018-07-27,42.45000076293945
2018-08-28,42.310001373291016
2019-01-03,42.0099983215332
2019-08-15,43.18000030517578
2018-10-31,44.189998626708984
2019-09-16,46.119998931884766
2020-02-18,45.959999084472656
2020-05-07,46.31999969482422
2018-08-17,46.41999816894531
2019-12-04,47.11000061035156
2020-02-21,47.540000915527344
2018-12-17,48.130001068115234
2019-08-30,47.52000045776367
2018-11-15,46.599998474121094
2019-07-29,46.75
2019-06-27,46.16999816894531
2019-04-24,45.97999954223633
2018-07-10,46.61000061035156
2018-09-12,45.349998474121094
2019-02-19,44.130001068115234
2019-01-18,44.689998626708984
2020-02-24,44.0099983215332
2020-05-13,44.75
2019-12-10,44.90999984741211
2020-02-27,44.79999923706055
2019-12-13,44.119998931884766
2020-05-19,43.91999816894531
2019-03-06,45.369998931884766
2018-11-30,42.7400016784668
2019-08-13,41.130001068115234
2019-07-12,41.31999969482422
2019-06-10,40.08000183105469
2019-05-09,41.08000183105469
2018-07-25,41.72999954223633
2018-09-27,41.130001068115234
2018-10-29,40.43000030517578
2019-10-16,40.45000076293945
2019-12-16,40.20000076293945
2020-03-04,39.400001525878906
2020-05-22,39.22999954223633
2019-10-01,38.91999816894531
2019-12-19,38.25
2018-09-10,37.83000183105469
2019-05-24,39.4900016784668
2018-08-09,40.7599983215332
2019-04-22,40.90999984741211
2019-03-21,40.58000183105469
2019-01-16,40.4900016784668
2019-08-28,41.5099983215332
2018-11-13,42.0
2018-10-12,42.65999984741211
2019-06-25,43.31999969482422
2020-03-10,43.27000045776367
2020-05-28,43.18000030517578
2019-10-07,43.29999923706055
2020-03-13,43.349998474121094
2019-10-10,44.9900016784668
2020-03-16,46.029998779296875
2020-06-03,46.93000030517578
2018-11-28,47.18000030517578
2018-09-25,46.810001373291016
2018-07-23,47.13999938964844
2018-08-24,47.54999923706055
2019-07-10,47.2599983215332
2019-05-07,47.06999969482422
2019-04-05,46.7599983215332
2019-03-04,46.43000030517578
2019-01-31,46.77000045776367
2019-09-12,46.810001373291016
2019-12-31,46.119998931884766
2020-03-19,45.79999923706055
2020-01-03,44.77000045776367
2020-06-09,43.880001068115234
2019-02-15,44.5
2019-01-14,45.119998931884766
2018-07-06,45.869998931884766
2018-08-07,44.7400016784668
2018-10-10,45.63999938964844
2018-12-13,46.0
2019-08-26,45.70000076293945
2019-07-25,45.59000015258789
2019-05-22,45.75
2019-03-19,45.970001220703125
2020-01-06,45.7599983215332
2020-03-25,46.40999984741211
2020-06-12,45.97999954223633
2019-10-22,46.439998626708984
2020-01-09,45.13999938964844
2020-06-15,45.220001220703125
2019-10-25,45.22999954223633
2020-03-31,43.4900016784668
2020-06-18,43.11000061035156
2019-04-03,43.52000045776367
2018-08-22,43.72999954223633
2018-10-25,44.15999984741211
2019-01-29,44.0099983215332
2018-12-28,45.20000076293945
2018-11-26,45.61000061035156
2019-08-09,45.59000015258789
2019-07-08,44.5
2019-06-06,43.779998779296875
2019-09-10,41.54999923706055
2020-01-15,41.459999084472656
2020-04-03,42.209999084472656
2019-10-31,41.59000015258789
2020-04-06,41.7599983215332
2020-06-24,42.709999084472656
2018-11-09,43.20000076293945
2019-07-23,43.68000030517578
2019-06-21,44.41999816894531
2019-05-20,44.630001068115234
2019-04-18,44.40999984741211
2018-09-06,44.130001068115234
2018-10-08,44.08000183105469
2019-02-13,43.970001220703125
2018-12-11,44.04999923706055
2019-09-25,44.95000076293945
2020-01-21,44.5
2020-04-09,45.15999984741211
2019-11-06,45.29999923706055
2020-01-24,44.91999816894531
2020-01-27,45.18000030517578
2020-04-15,45.08000183105469
2018-12-26,44.369998931884766
2019-08-07,44.77000045776367
2019-06-04,44.40999984741211
2018-09-21,45.04999923706055
2018-07-19,45.11000061035156
2018-08-20,45.09000015258789
2018-10-23,45.40999984741211
2019-05-03,45.90999984741211
2019-04-01,45.099998474121094
2019-02-28,45.29999923706055
2019-11-12,45.52000045776367
2020-01-30,44.4900016784668
2019-11-15,44.720001220703125
2020-04-21,43.619998931884766
2019-04-16,43.619998931884766
2019-03-15,42.72999954223633
2019-02-11,42.959999084472656
2019-01-10,43.040000915527344
2019-08-22,43.08000183105469
2018-11-07,43.70000076293945
2018-08-03,43.40999984741211
2018-09-04,42.220001220703125
2019-06-19,42.720001220703125
2019-09-23,42.7599983215332
2019-11-18,41.95000076293945
2020-02-05,42.36000061035156
2020-04-24,41.45000076293945
2019-03-29,41.349998474121094
2019-11-21,42.34000015258789
2020-04-27,43.310001373291016
2020-02-11,43.47999954223633
2020-04-30,42.86000061035156
2019-05-01,43.189998626708984
2019-02-26,42.70000076293945
2019-01-25,41.68000030517578
2018-12-24,42.18000030517578
2019-09-06,40.619998931884766
2018-07-17,40.4900016784668
2018-09-19,40.060001373291016
2019-08-05,39.7599983215332
2019-10-08,39.36000061035156
2019-12-11,40.119998931884766
2019-11-27,39.130001068115234
2020-02-14,38.33000183105469
2020-05-06,39.310001373291016
2019-01-08,39.709999084472656
2018-12-07,40.119998931884766
2019-08-20,40.41999816894531
2018-11-05,40.130001068115234
2019-07-19,40.150001525878906
2018-10-04,40.72999954223633
2019-06-17,39.90999984741211
2019-05-16,39.61000061035156
2018-08-01,39.29999923706055
2019-03-13,39.65999984741211
2019-12-03,39.900001525878906
2020-02-20,39.869998931884766
2019-12-06,40.900001525878906
2020-05-12,40.810001373291016
2019-12-09,41.150001525878906
2020-02-26,41.630001068115234
2020-05-15,42.560001373291016
2019-03-28,43.220001220703125
2018-09-17,43.459999084472656
2018-08-16,43.7599983215332
2018-10-19,43.709999084472656
2019-04-29,43.5099983215332
2019-01-23,42.79999923706055
2019-09-04,42.79999923706055
2018-11-20,41.119998931884766
2019-07-02,40.33000183105469
2019-05-31,38.45000076293945
2019-12-12,38.72999954223633
2020-05-18,37.099998474121094
2019-09-27,37.15999984741211
2020-03-03,36.4900016784668
2020-05-21,36.0099983215332
2019-05-14,36.279998779296875
2018-08-31,36.09000015258789
2018-07-30,36.099998474121094
2018-10-02,36.779998779296875
2019-04-12,37.459999084472656
2019-03-11,37.0099983215332
2019-02-07,37.349998474121094
2019-07-17,37.619998931884766
2019-09-19,36.349998474121094
2019-10-21,36.52000045776367
2019-12-18,36.11000061035156
2020-03-06,35.849998474121094
2019-10-03,37.060001373291016
2020-03-09,37.90999984741211
2020-05-27,37.29999923706055
2019-12-24,38.33000183105469
2020-03-12,39.31999969482422
2018-12-20,39.439998626708984
2019-08-01,40.279998779296875
2018-08-14,41.27000045776367
2018-07-13,41.5099983215332
2018-10-17,41.68000030517578
2019-05-29,43.4900016784668
2019-03-26,42.9900016784668
2019-02-22,42.650001525878906
2019-10-04,42.22999954223633
2019-11-05,42.7400016784668
2019-12-27,42.75
2020-06-02,41.939998626708984
2019-12-30,41.56999969482422
2020-03-18,41.68000030517578
2020-06-05,40.63999938964844
2019-07-15,41.150001525878906
2018-12-03,41.29999923706055
2019-06-13,36.91999816894531
2019-01-04,36.40999984741211
2018-08-29,34.91999816894531
2019-02-05,35.08000183105469
2018-11-01,35.439998626708984
2019-08-16,34.58000183105469
2019-04-10,35.4900016784668
2019-09-17,35.9900016784668
2019-10-15,36.81999969482422
2020-01-02,37.029998779296875
2020-06-08,38.27000045776367
2019-10-18,38.66999816894531
2020-03-24,39.20000076293945
2020-06-11,39.43000030517578
2020-01-08,40.22999954223633
2019-04-25,40.63999938964844
2019-07-30,40.650001525878906
2019-02-20,40.58000183105469
2018-07-11,40.61000061035156
2018-09-13,41.04999923706055
2018-10-15,40.869998931884766
2019-06-28,40.45000076293945
2018-12-18,40.0099983215332
2018-11-16,41.189998626708984
2019-10-02,42.099998474121094
2020-03-27,42.66999816894531
2020-01-10,42.970001220703125
2019-10-24,43.290000915527344
2020-03-30,43.34000015258789
2020-06-17,43.060001373291016
2020-01-14,43.119998931884766
2020-04-02,42.40999984741211
2019-01-02,42.439998626708984
2019-08-14,43.630001068115234
2018-10-30,43.560001373291016
2019-06-11,44.209999084472656
2019-05-10,43.630001068115234
2019-04-08,47.5
2018-08-27,47.40999984741211
2018-07-26,47.38999938964844
2018-09-28,48.65999984741211
2019-03-07,49.189998626708984
2019-10-30,49.34000015258789
2020-01-17,49.56999969482422
2020-06-23,48.31999969482422
2020-04-08,48.63999938964844
2020-06-26,48.5
2019-03-22,48.91999816894531
2019-01-17,48.630001068115234
2019-08-29,48.66999816894531
2018-11-14,48.90999984741211
2019-06-26,49.65999984741211
2018-09-11,49.810001373291016
2018-07-09,49.68000030517578
2018-08-10,49.439998626708984
2019-04-23,48.54999923706055
2019-09-30,47.959999084472656
2020-01-23,47.900001525878906
2019-11-08,48.029998779296875
2020-04-14,48.34000015258789
2019-11-11,48.5099983215332
2020-01-29,48.27000045776367
2020-04-17,47.7400016784668
2018-07-24,47.38999938964844
2018-09-26,47.54999923706055
2019-05-08,46.900001525878906
2019-03-05,46.59000015258789
2019-02-01,47.29999923706055
2018-12-31,47.38999938964844
2018-11-29,47.88999938964844
2019-08-12,47.619998931884766
2019-07-11,47.779998779296875
2019-09-13,47.540000915527344
2019-11-14,46.93000030517578
2020-04-20,46.97999954223633
2020-02-04,48.150001525878906
2020-04-23,47.81999969482422
2018-12-14,47.86000061035156
2019-08-27,47.959999084472656
2018-08-08,47.0
2018-10-11,45.59000015258789
2018-11-12,45.810001373291016
2019-07-26,45.88999938964844
2019-06-24,45.38999938964844
2019-05-23,45.470001220703125
2019-03-20,45.58000183105469
2019-01-15,46.5
2019-11-20,47.4900016784668
2020-02-07,47.31999969482422
2020-02-10,46.91999816894531
2020-04-29,46.4900016784668
2019-11-26,46.86000061035156
2020-02-13,47.59000015258789
2019-01-30,47.150001525878906
2018-08-23,46.68000030517578
2018-09-24,46.20000076293945
2018-11-27,46.83000183105469
2018-10-26,47.29999923706055
2019-07-09,45.93000030517578
2019-06-07,43.47999954223633
2019-05-06,41.380001068115234
2019-04-04,41.220001220703125
2019-09-11,40.09000015258789
2019-11-29,39.5099983215332
2020-05-05,39.56999969482422
2019-12-02,37.95000076293945
2020-02-19,36.7400016784668
2020-05-08,34.45000076293945
2019-05-21,32.63999938964844
2019-03-18,30.190000534057617
2018-09-07,30.0
2018-08-06,31.25
2018-10-09,28.110000610351562
2019-02-14,30.040000915527344
2018-12-12,28.0
2019-07-24,28.920000076293945
2019-09-26,30.360000610351562
2019-10-28,30.030000686645508
2019-12-05,30.030000686645508
2020-05-11,28.010000228881836
2019-07-03,29.239999771118164
2020-02-25,30.440000534057617
2020-05-14,32.970001220703125
2020-02-28,32.130001068115234
2019-08-08,32.689998626708984
2019-06-05,33.0
2018-07-20,31.59000015258789
2018-08-21,32.31999969482422
2018-10-24,33.0099983215332
2019-04-02,34.5099983215332
2019-03-01,34.72999954223633
2019-01-28,34.630001068115234
2018-12-27,36.11000061035156
2019-09-09,34.4900016784668
2020-03-02,34.61000061035156
2020-05-20,33.70000076293945
2019-12-17,33.66999816894531
2020-03-05,35.36000061035156
2019-02-12,35.11000061035156
2019-01-11,35.189998626708984
2018-12-10,35.65999984741211
2019-08-23,35.33000183105469
2018-11-08,35.220001220703125
2019-07-22,35.650001525878906
2019-06-20,36.91999816894531
2018-09-05,37.810001373291016
2019-04-17,37.54999923706055
2019-09-24,36.279998779296875
2019-12-20,35.189998626708984
2020-05-26,34.86000061035156
2019-04-30,34.540000915527344
2019-12-23,34.61000061035156
2020-03-11,35.810001373291016
2020-05-29,35.79999923706055
2019-12-26,33.970001220703125
2020-06-01,32.619998931884766
2019-05-02,31.889999389648438
2019-02-27,32.439998626708984
2018-11-23,33.040000915527344
2019-08-06,32.970001220703125
2018-07-18,32.779998779296875
2018-09-20,32.900001525878906
2018-10-22,32.439998626708984
2019-07-05,34.029998779296875
2019-06-03,35.810001373291016
2019-10-09,35.90999984741211
2019-10-11,35.220001220703125
2020-03-17,35.939998626708984
2020-06-04,36.7599983215332
2019-10-14,38.099998474121094
2020-03-20,39.150001525878906
2018-11-06,42.709999084472656
2019-06-18,41.31999969482422
2019-05-17,40.09000015258789
2019-04-15,38.040000915527344
2019-03-14,36.08000183105469
2019-01-09,35.439998626708984
2018-08-02,35.15999984741211
2018-10-05,36.41999816894531
2019-08-21,36.439998626708984
2019-10-17,36.0099983215332
2020-03-23,35.7599983215332
2020-06-10,36.16999816894531
2019-02-25,35.880001068115234
2020-01-07,33.66999816894531
2020-03-26,33.279998779296875
2019-10-23,31.6299991607666
