Dates,GC=F
2020-05-12,1507.5
2019-12-09,1514.9000244140625
2020-02-26,1531.4000244140625
2020-05-15,1520.5
2019-03-28,1522.699951171875
2018-09-17,1524.5999755859375
2018-08-16,1507.5999755859375
2018-10-19,1506.0999755859375
2019-04-29,1505.0
2019-01-23,1497.300048828125
2019-09-04,1527.5999755859375
2018-11-20,1543.300048828125
2019-07-02,1542.0999755859375
2019-05-31,1538.0999755859375
2020-05-18,1549.300048828125
2020-03-03,1530.4000244140625
2020-05-21,1547.300048828125
2019-05-14,1553.199951171875
2018-08-31,1551.0999755859375
2018-07-30,1526.0
2018-10-02,1513.0
2019-04-12,1498.5
2019-03-11,1496.5999755859375
2019-02-07,1515.4000244140625
2019-07-17,1490.9000244140625
2019-09-19,1506.800048828125
2019-10-21,1505.0999755859375
2019-12-18,1509.4000244140625
2020-03-06,1502.4000244140625
2020-05-24,1507.300048828125
2019-10-03,1523.699951171875
2020-03-09,1533.0
2020-05-27,1527.9000244140625
2020-03-12,1507.5
2018-12-20,1506.0999755859375
2019-08-01,1495.9000244140625
2018-08-14,1485.5
2018-07-13,1503.699951171875
2018-10-17,1518.199951171875
2019-05-29,1508.699951171875
2019-03-26,1505.800048828125
2019-02-22,1506.300048828125
2019-10-04,1507.699951171875
2019-11-05,1511.199951171875
2019-12-27,1494.9000244140625
2020-06-02,1493.5
2019-12-30,1495.4000244140625
2020-03-18,1488.0
2020-06-05,1493.199951171875
2019-07-15,1489.0999755859375
2018-12-03,1489.9000244140625
2019-06-13,1483.5
2019-01-04,1490.300048828125
2018-08-29,1501.199951171875
2019-02-05,1514.300048828125
2018-11-01,1504.0999755859375
2019-08-16,1487.0
2019-04-10,1495.4000244140625
2019-09-17,1513.0999755859375
2019-10-15,1511.5999755859375
2020-01-02,1511.5999755859375
2020-06-08,1507.0999755859375
2019-10-18,1491.0
2020-01-05,1489.0999755859375
2020-03-24,1469.0999755859375
2020-06-11,1461.0
2020-01-08,1454.9000244140625
2019-04-25,1463.300048828125
2019-07-30,1471.800048828125
2019-02-20,1469.0999755859375
2018-07-11,1472.0
2018-09-13,1474.300048828125
2018-10-15,1474.5
2019-06-28,1463.0999755859375
2018-12-18,1468.5999755859375
2018-11-16,1457.0999755859375
2019-10-02,1459.800048828125
2020-03-27,1461.9000244140625
2020-06-14,1464.4000244140625
2020-01-10,1480.4000244140625
2019-10-24,1483.4000244140625
2020-03-30,1478.0
2020-06-17,1476.0
2020-01-14,1464.199951171875
2020-04-02,1467.199951171875
2019-01-02,1475.4000244140625
2019-08-14,1483.9000244140625
2018-10-30,1475.9000244140625
2019-06-11,1475.300048828125
2019-05-10,1476.9000244140625
2019-04-08,1472.5999755859375
2018-08-27,1478.9000244140625
2018-07-26,1478.0999755859375
2018-09-28,1482.5
2019-03-07,1512.300048828125
2019-10-30,1513.800048828125
2020-01-17,1515.0999755859375
2020-06-23,1523.4000244140625
2020-04-08,1528.699951171875
2020-06-26,1552.699951171875
2019-03-22,1590.9000244140625
2019-01-17,1580.0
2019-08-29,1576.300048828125
2018-11-14,1604.199951171875
2019-06-26,1555.699951171875
2018-09-11,1558.800048828125
2018-07-09,1563.0999755859375
2018-08-10,1558.0
2019-04-23,1546.699951171875
2019-09-30,1553.9000244140625
2020-01-23,1556.0999755859375
2020-06-29,1558.800048828125
2019-11-08,1559.0999755859375
2020-01-26,1566.199951171875
2020-04-14,1557.0999755859375
2019-11-11,1564.5999755859375
2020-01-29,1571.0999755859375
2020-04-17,1588.4000244140625
2018-07-24,1584.5
2018-09-26,1576.4000244140625
2019-05-08,1569.800048828125
2019-03-05,1585.0
2019-02-01,1589.0
2018-12-31,1598.5
2019-09-13,1593.300048828125
2018-11-29,1577.699951171875
2019-08-12,1560.699951171875
2019-07-11,1565.5999755859375
2019-11-14,1571.9000244140625
2020-04-20,1580.199951171875
2020-02-04,1574.699951171875
2020-04-23,1571.0999755859375
2018-12-14,1568.699951171875
2019-08-27,1575.0999755859375
2018-08-08,1582.699951171875
2018-10-11,1586.0
2018-11-12,1604.300048828125
2019-07-26,1610.5
2019-06-24,1621.0
2019-05-23,1645.0
2019-03-20,1684.0999755859375
2019-01-15,1686.5999755859375
2019-11-20,1653.699951171875
2020-02-07,1648.0999755859375
2020-04-26,1662.5
2020-02-10,1651.0
2020-04-29,1612.0999755859375
2019-11-26,1650.5
2020-02-13,1654.300048828125
2019-01-30,1675.5
2018-08-23,1692.800048828125
2018-09-24,1704.300048828125
2018-10-26,1681.300048828125
2019-09-11,1671.800048828125
2018-11-27,1651.0
2019-07-09,1597.9000244140625
2019-06-07,1574.800048828125
2019-05-06,1554.300048828125
2019-04-04,1547.0
2020-02-16,1502.800048828125
2020-05-05,1519.4000244140625
2019-12-02,1510.699951171875
2020-02-19,1576.0
2020-05-08,1698.0
2019-05-21,1679.0
2019-03-18,1672.4000244140625
2018-09-07,1647.199951171875
2018-08-06,1673.5999755859375
2018-10-09,1651.5999755859375
2019-02-14,1641.5999755859375
2018-12-12,1612.4000244140625
2019-07-24,1645.5999755859375
2019-09-26,1652.800048828125
2019-10-28,1742.5999755859375
2019-12-05,1742.5999755859375
2020-05-11,1695.800048828125
2020-02-25,1754.5
2020-05-14,1747.699951171875
2020-02-28,1772.800048828125
2020-05-17,1788.800048828125
2019-08-08,1758.5
2019-06-05,1768.0
2018-07-20,1723.300048828125
2018-08-21,1694.800048828125
2018-10-24,1718.4000244140625
2019-04-02,1718.0
2019-03-01,1742.4000244140625
2019-01-28,1764.199951171875
2018-12-27,1760.199951171875
2019-09-09,1743.300048828125
2020-03-02,1745.800048828125
2020-05-20,1731.9000244140625
2019-12-17,1733.5
2020-03-05,1737.0
2019-02-12,1714.4000244140625
2019-01-11,1711.9000244140625
2018-12-10,1726.0
2019-08-23,1717.800048828125
2018-11-08,1715.199951171875
2019-07-22,1733.199951171875
2019-06-20,1735.5
2018-09-05,1711.300048828125
2019-04-17,1712.5999755859375
2019-09-24,1716.5999755859375
2019-12-20,1727.0
2020-05-26,1746.5
2019-04-30,1761.199951171875
2019-12-23,1768.300048828125
2020-03-11,1775.800048828125
2020-05-29,1751.5999755859375
2019-12-26,1757.5999755859375
2020-06-01,1744.800048828125
2019-05-02,1742.0
2019-02-27,1732.5999755859375
2019-08-06,1737.199951171875
2018-07-18,1729.0999755859375
2018-09-20,1743.699951171875
2018-10-22,1754.5
2019-07-05,1758.5999755859375
2019-06-03,1761.0
2019-10-09,1757.0
2019-12-12,1738.9000244140625
2019-10-11,1729.0
2020-03-17,1723.199951171875
2020-06-04,1688.199951171875
2019-10-14,1707.5999755859375
2020-03-20,1729.4000244140625
2020-06-07,1749.4000244140625
2018-11-06,1754.9000244140625
2019-06-18,1753.0
2019-05-17,1743.800048828125
2019-04-15,1743.800048828125
2019-03-14,1741.300048828125
2019-01-09,1739.300048828125
2018-08-02,1749.199951171875
2018-10-05,1760.9000244140625
2019-08-21,1766.199951171875
2019-10-17,1779.0
2020-03-23,1786.800048828125
2020-06-10,1796.0999755859375
2019-02-25,1779.5999755859375
2020-01-07,1786.199951171875
2020-03-26,1790.4000244140625
2019-10-23,1790.4000244140625
