Dates,GOOG
2018-12-26,1264.1199951171875
2019-08-07,1264.77001953125
2019-06-04,1269.0
2018-09-21,1274.0
2018-07-19,1185.0
2018-08-20,1188.050048828125
2018-10-23,1167.760009765625
2019-05-03,1173.6500244140625
2019-04-01,1166.260009765625
2019-02-28,1180.469970703125
2019-11-12,1172.010009765625
2020-01-30,1159.030029296875
2019-11-15,1163.5899658203125
2020-04-21,1141.9599609375
2019-04-16,1137.2099609375
2019-03-15,1117.8699951171875
2019-02-11,1164.510009765625
2019-01-10,1168.469970703125
2019-08-22,1144.5
2018-11-07,1148.489990234375
2018-08-03,1146.75
2018-09-04,1140.5
2019-06-19,1147.3599853515625
2019-09-23,1134.0
2019-11-18,1127.52001953125
2020-02-05,1115.5400390625
2020-04-24,1101.2900390625
2019-03-29,1065.5
2019-11-21,1042.9000244140625
2020-04-27,1051.5400390625
2020-02-11,1044.989990234375
2020-04-30,1050.6300048828125
2019-05-01,1072.97998046875
2019-02-26,1093.97998046875
2019-01-25,1078.0
2018-12-24,1083.6400146484375
2019-09-06,1086.4200439453125
2018-07-17,1086.280029296875
2018-09-19,1109.68994140625
2019-08-05,1105.5999755859375
2019-10-08,1119.989990234375
2019-12-11,1109.239990234375
2019-11-27,1119.6099853515625
2020-02-14,1112.6600341796875
2020-05-06,1086.5
2019-01-08,1084.0
2018-12-07,1076.3900146484375
2019-08-20,1098.0
2018-11-05,1102.239990234375
2019-07-19,1117.4100341796875
2018-10-04,1117.800048828125
2019-06-17,1125.1700439453125
2019-05-16,1111.800048828125
2018-08-01,1131.219970703125
2019-03-13,1143.25
2019-12-03,1143.989990234375
2020-02-20,1146.8599853515625
2019-12-06,1146.0
2020-05-12,1150.969970703125
2019-12-09,1141.739990234375
2020-02-26,1148.18994140625
2020-05-15,1133.449951171875
2019-03-28,1144.0
2018-09-17,1131.9000244140625
2018-08-16,1137.8199462890625
2018-10-19,1224.0400390625
2019-04-29,1241.050048828125
2019-01-23,1225.4100341796875
2019-09-04,1223.0
2018-11-20,1214.030029296875
2019-07-02,1200.739990234375
2019-05-31,1170.0400390625
2019-12-12,1163.31005859375
2020-05-18,1156.0
2019-09-27,1182.8299560546875
2020-03-03,1197.989990234375
2020-05-21,1179.2099609375
2019-05-14,1171.4599609375
2018-08-31,1176.31005859375
2018-07-30,1163.5
2018-10-02,1179.550048828125
2019-04-12,1190.0899658203125
2019-03-11,1195.25
2019-02-07,1193.1500244140625
2019-07-17,1194.0699462890625
2019-09-19,1181.989990234375
2019-10-21,1157.260009765625
2019-12-18,1180.530029296875
2020-03-06,1161.7099609375
2019-10-03,1181.1199951171875
2020-03-09,1198.5
2020-05-27,1177.030029296875
2019-12-24,1176.7099609375
2020-03-12,1191.530029296875
2018-12-20,1208.1300048828125
2019-08-01,1204.0
2018-08-14,1195.1500244140625
2018-07-13,1203.4100341796875
2018-10-17,1224.300048828125
2019-05-29,1231.3499755859375
2019-03-26,1229.52001953125
2019-02-22,1230.4000244140625
2019-10-04,1227.510009765625
2019-11-05,1232.06005859375
2019-12-27,1233.1199951171875
2020-06-02,1226.0
2019-12-30,1240.0
2020-03-18,1215.8199462890625
2020-06-05,1241.9599609375
2019-07-15,1243.010009765625
2018-12-03,1220.969970703125
2019-06-13,1219.0
2019-01-04,1196.97998046875
2018-08-29,1180.0
2019-02-05,1191.8900146484375
2018-11-01,1204.4000244140625
2019-08-16,1197.5899658203125
2019-04-10,1199.3499755859375
2019-09-17,1198.5799560546875
2019-10-15,1222.2099609375
2020-01-02,1212.3399658203125
2020-06-08,1220.4000244140625
2019-10-18,1241.1700439453125
2020-03-24,1250.9300537109375
2020-06-11,1253.4599609375
2020-01-08,1252.260009765625
2019-04-25,1247.8499755859375
2019-07-30,1242.3599853515625
2019-02-20,1260.9000244140625
2018-07-11,1251.030029296875
2018-09-13,1275.449951171875
2018-10-15,1276.22998046875
2019-06-28,1252.969970703125
2018-12-18,1261.280029296875
2018-11-16,1265.0
2019-10-02,1276.449951171875
2020-03-27,1292.8900146484375
2020-01-10,1289.4599609375
2019-10-24,1294.280029296875
2020-03-30,1305.280029296875
2020-06-17,1303.1800537109375
2020-01-14,1300.0
2020-04-02,1294.0699462890625
2019-01-02,1297.5
2019-08-14,1318.93994140625
2018-10-30,1332.219970703125
2019-06-11,1327.699951171875
2019-05-10,1311.739990234375
2019-04-08,1301.47998046875
2018-08-27,1305.6199951171875
2018-07-26,1299.1800537109375
2018-09-28,1309.8599853515625
2019-03-07,1315.0
2019-10-30,1307.1199951171875
2020-01-17,1301.0
2020-06-23,1279.5699462890625
2020-04-08,1307.010009765625
2020-06-26,1328.0
2019-03-22,1333.43994140625
2019-01-17,1338.0400390625
2019-08-29,1341.5
2018-11-14,1350.8399658203125
2019-06-26,1345.93994140625
2018-09-11,1347.949951171875
2018-07-09,1356.5
2018-08-10,1362.8900146484375
2019-04-23,1356.5999755859375
2019-09-30,1351.8199462890625
2020-01-23,1363.3499755859375
2019-11-08,1355.8699951171875
2020-04-14,1348.5
2019-11-11,1346.1700439453125
2020-01-29,1362.989990234375
2020-04-17,1350.0
2018-07-24,1330.1099853515625
2018-09-26,1341.550048828125
2019-05-08,1347.8599853515625
2019-03-05,1350.0
2019-02-01,1397.93994140625
2018-12-31,1392.0799560546875
2018-11-29,1420.5699462890625
2019-08-12,1427.56005859375
2019-07-11,1436.1300048828125
2019-09-13,1439.010009765625
2019-11-14,1430.2099609375
2020-04-20,1447.43994140625
2020-02-04,1462.9100341796875
2020-04-23,1479.1199951171875
2018-12-14,1491.0
2019-08-27,1487.6400146484375
2018-08-08,1493.5899658203125
2018-10-11,1431.0
2018-11-12,1443.0
2019-07-26,1458.800048828125
2019-06-24,1439.9599609375
2019-05-23,1468.9000244140625
2019-03-20,1462.0
2019-01-15,1457.0699462890625
2019-11-20,1462.4200439453125
2020-02-07,1450.3299560546875
2020-02-10,1467.300048828125
2020-04-29,1474.3199462890625
2019-11-26,1511.81005859375
2020-02-13,1514.47998046875
2019-01-30,1512.68994140625
2018-08-23,1515.5999755859375
2018-09-24,1515.0
2018-11-27,1525.0699462890625
2018-10-26,1522.0
2019-07-09,1508.030029296875
2019-06-07,1426.1099853515625
2019-05-06,1433.0
2019-04-04,1396.1400146484375
2019-09-11,1362.06005859375
2019-11-29,1277.5
2020-05-05,1351.6099853515625
2019-12-02,1399.4200439453125
2020-02-19,1359.22998046875
2020-05-08,1350.199951171875
2019-05-21,1277.06005859375
2019-03-18,1205.300048828125
2018-09-07,1260.0
2018-08-06,1249.699951171875
2018-10-09,1126.0
2019-02-14,1179.0
2018-12-12,1096.0
2019-07-24,1093.1099853515625
2019-09-26,1056.510009765625
2019-10-28,1093.050048828125
2019-12-05,1135.719970703125
2020-05-11,1061.3199462890625
2019-07-03,1103.77001953125
2020-02-25,1126.469970703125
2020-05-14,1111.800048828125
2020-02-28,1125.6700439453125
2019-08-08,1125.0400390625
2019-06-05,1147.300048828125
2018-07-20,1122.0
2018-08-21,1098.260009765625
2018-10-24,1119.0150146484375
2019-04-02,1138.0
2019-03-01,1221.0
2019-01-28,1206.5
2018-12-27,1224.0799560546875
2019-09-09,1209.1800537109375
2020-03-02,1245.0899658203125
2020-05-20,1245.6099853515625
2019-12-17,1274.0999755859375
2020-03-05,1284.8499755859375
2019-02-12,1271.0
2019-01-11,1247.0
2018-12-10,1245.5400390625
2019-08-23,1271.550048828125
2018-11-08,1261.1700439453125
2019-07-22,1296.0
2019-06-20,1287.9300537109375
2018-09-05,1341.4599609375
2019-04-17,1324.8800048828125
2019-09-24,1328.5
2019-12-20,1308.22998046875
2020-05-26,1337.9200439453125
2019-04-30,1361.68994140625
2019-12-23,1365.93994140625
2020-03-11,1383.1300048828125
2020-05-29,1378.280029296875
2019-12-26,1407.1199951171875
2020-06-01,1377.050048828125
2019-05-02,1335.02001953125
2019-02-27,1350.0
2018-11-23,1361.75
2019-08-06,1386.9969482421875
2018-07-18,1389.5799560546875
2018-09-20,1408.0
2018-10-22,1396.7099609375
2019-07-05,1437.27001953125
2019-06-03,1417.25
2019-10-09,1396.8599853515625
2019-10-11,1416.93994140625
2020-03-17,1418.3900146484375
2020-06-04,1430.550048828125
2019-10-14,1438.300048828125
2020-03-20,1430.4000244140625
2018-11-06,1413.1700439453125
2019-06-18,1422.3399658203125
2019-05-17,1445.3599853515625
2019-04-15,1459.5400390625
2019-03-14,1442.47998046875
2019-01-09,1428.489990234375
2018-08-02,1390.800048828125
2018-10-05,1445.219970703125
2019-08-21,1447.1600341796875
2019-10-17,1449.1600341796875
2020-03-23,1444.0
2020-06-10,1429.0
2019-02-25,1455.6400146484375
2020-01-07,1461.510009765625
2020-03-26,1429.9000244140625
2019-10-23,1431.3900146484375
