Dates,CAH
2020-03-31,47.459999084472656
2020-06-18,47.040000915527344
2019-04-03,47.459999084472656
2018-08-22,48.91999816894531
2018-10-25,49.45000076293945
2019-01-29,50.18000030517578
2018-12-28,50.099998474121094
2018-11-26,49.470001220703125
2019-08-09,50.040000915527344
2019-07-08,48.970001220703125
2019-06-06,49.130001068115234
2019-09-10,48.619998931884766
2020-01-15,47.150001525878906
2020-04-03,47.529998779296875
2019-10-31,47.47999954223633
2020-04-06,47.65999984741211
2020-06-24,47.54999923706055
2018-11-09,48.43000030517578
2019-07-23,47.11000061035156
2019-06-21,46.58000183105469
2019-05-20,46.36000061035156
2019-04-18,47.02000045776367
2018-09-06,46.91999816894531
2018-10-08,46.9900016784668
2019-02-13,46.09000015258789
2018-12-11,46.20000076293945
2019-09-25,46.5
2020-01-21,46.779998779296875
2020-04-09,46.220001220703125
2019-11-06,44.5
2020-01-24,44.88999938964844
2020-01-27,45.09000015258789
2020-04-15,45.25
2018-12-26,45.939998626708984
2019-08-07,45.93000030517578
2019-06-04,46.9900016784668
2018-09-21,47.09000015258789
2018-07-19,47.2599983215332
2018-08-20,47.47999954223633
2018-10-23,47.75
2019-05-03,48.810001373291016
2019-04-01,48.16999816894531
2019-02-28,48.65999984741211
2019-11-12,48.41999816894531
2020-01-30,47.2400016784668
2019-11-15,47.93000030517578
2020-04-21,45.91999816894531
2019-04-16,45.959999084472656
2019-03-15,45.20000076293945
2019-02-11,45.06999969482422
2019-01-10,44.79999923706055
2019-08-22,44.709999084472656
2018-11-07,46.20000076293945
2018-08-03,46.290000915527344
2018-09-04,45.630001068115234
2019-06-19,45.59000015258789
2019-09-23,45.43000030517578
2019-11-18,43.5099983215332
2020-02-05,42.470001220703125
2020-04-24,42.02000045776367
2019-03-29,42.0099983215332
2019-11-21,43.36000061035156
2020-04-27,43.18000030517578
2020-02-11,42.380001068115234
2020-04-30,42.95000076293945
2019-05-01,43.7599983215332
2019-02-26,44.34000015258789
2019-01-25,43.970001220703125
2018-12-24,44.209999084472656
2019-09-06,44.099998474121094
2018-07-17,43.97999954223633
2018-09-19,44.36000061035156
2019-08-05,44.79999923706055
2019-10-08,44.349998474121094
2019-12-11,44.36000061035156
2019-11-27,44.2599983215332
2020-02-14,44.83000183105469
2020-05-06,45.15999984741211
2019-01-08,45.540000915527344
2018-12-07,46.0099983215332
2019-08-20,47.130001068115234
2018-11-05,46.689998626708984
2019-07-19,47.439998626708984
2018-10-04,47.540000915527344
2019-06-17,46.29999923706055
2019-05-16,46.84000015258789
2018-08-01,46.869998931884766
2019-03-13,47.869998931884766
2019-12-03,47.060001373291016
2020-02-20,47.06999969482422
2019-12-06,46.09000015258789
2020-05-12,44.91999816894531
2019-12-09,44.40999984741211
2020-02-26,44.72999954223633
2020-05-15,44.38999938964844
2019-03-28,43.97999954223633
2018-09-17,44.209999084472656
2018-08-16,44.65999984741211
2018-10-19,44.880001068115234
2019-04-29,45.119998931884766
2019-01-23,45.09000015258789
2019-09-04,45.290000915527344
2018-11-20,46.349998474121094
2019-07-02,45.2599983215332
2019-05-31,45.220001220703125
2019-12-12,42.04999923706055
2020-05-18,41.029998779296875
2019-09-27,42.349998474121094
2020-03-03,43.5099983215332
2020-05-21,43.630001068115234
2019-05-14,43.560001373291016
2018-08-31,42.380001068115234
2018-07-30,41.90999984741211
2018-10-02,42.130001068115234
2019-04-12,43.36000061035156
2019-03-11,43.650001525878906
2019-02-07,43.20000076293945
2019-07-17,43.709999084472656
2019-09-19,42.54999923706055
2019-10-21,43.220001220703125
2019-12-18,41.83000183105469
2020-03-06,41.25
2019-10-03,41.849998474121094
2020-03-09,42.43000030517578
2020-05-27,42.130001068115234
2019-12-24,43.529998779296875
2020-03-12,44.29999923706055
2018-12-20,44.439998626708984
2019-08-01,45.31999969482422
2018-08-14,46.36000061035156
2018-07-13,47.41999816894531
2018-10-17,47.90999984741211
2019-05-29,47.83000183105469
2019-03-26,47.349998474121094
2019-02-22,48.220001220703125
2019-10-04,47.61000061035156
2019-11-05,47.72999954223633
2019-12-27,47.619998931884766
2020-06-02,46.560001373291016
2019-12-30,46.75
2020-03-18,46.68000030517578
2020-06-05,46.5099983215332
2019-07-15,46.900001525878906
2018-12-03,46.959999084472656
2019-06-13,47.060001373291016
2019-01-04,45.65999984741211
2018-08-29,44.79999923706055
2019-02-05,45.34000015258789
2018-11-01,45.400001525878906
2019-08-16,44.68000030517578
2019-04-10,45.15999984741211
2019-09-17,45.29999923706055
2019-10-15,46.720001220703125
2020-01-02,46.47999954223633
2020-06-08,47.029998779296875
2019-10-18,48.29999923706055
2020-03-24,49.189998626708984
2020-06-11,50.7400016784668
2020-01-08,49.150001525878906
2019-04-25,49.72999954223633
2019-07-30,49.709999084472656
2019-02-20,49.13999938964844
2018-07-11,49.150001525878906
2018-09-13,49.970001220703125
2018-10-15,49.81999969482422
2019-06-28,49.369998931884766
2018-12-18,49.06999969482422
2018-11-16,49.459999084472656
2019-10-02,50.5
2020-03-27,51.470001220703125
2020-01-10,51.0099983215332
2019-10-24,52.689998626708984
2020-03-30,52.29999923706055
2020-06-17,52.81999969482422
2020-01-14,53.529998779296875
2020-04-02,53.540000915527344
2019-01-02,54.59000015258789
2019-08-14,54.75
2018-10-30,55.810001373291016
2019-06-11,55.650001525878906
2019-05-10,55.09000015258789
2019-04-08,54.86000061035156
2018-08-27,55.25
2018-07-26,55.619998931884766
2018-09-28,53.7599983215332
2019-03-07,54.150001525878906
2019-10-30,54.75
2020-01-17,54.5099983215332
2020-06-23,53.83000183105469
2020-04-08,54.45000076293945
2020-06-26,54.220001220703125
2019-03-22,54.5
2019-01-17,54.029998779296875
2019-08-29,53.45000076293945
2018-11-14,53.70000076293945
2019-06-26,54.11000061035156
2018-09-11,53.59000015258789
2018-07-09,52.630001068115234
2018-08-10,51.0
2019-04-23,50.83000183105469
2019-09-30,50.5
2020-01-23,50.5099983215332
2019-11-08,51.11000061035156
2020-04-14,51.08000183105469
2019-11-11,50.91999816894531
2020-01-29,50.75
2020-04-17,50.70000076293945
2018-07-24,50.099998474121094
2018-09-26,49.47999954223633
2019-05-08,49.13999938964844
2019-03-05,48.93000030517578
2019-02-01,49.33000183105469
2018-12-31,49.2599983215332
2018-11-29,49.66999816894531
2019-08-12,49.880001068115234
2019-07-11,49.79999923706055
2019-09-13,50.939998626708984
2019-11-14,52.040000915527344
2020-04-20,53.61000061035156
2020-02-04,53.630001068115234
2020-04-23,53.5
2018-12-14,54.220001220703125
2019-08-27,54.540000915527344
2018-08-08,52.75
2018-10-11,52.02000045776367
2018-11-12,53.150001525878906
2019-07-26,53.40999984741211
2019-06-24,52.5099983215332
2019-05-23,50.900001525878906
2019-03-20,51.09000015258789
2019-01-15,51.540000915527344
2019-11-20,52.040000915527344
2020-02-07,56.84000015258789
2020-02-10,57.7400016784668
2020-04-29,58.0
2019-11-26,58.349998474121094
2020-02-13,59.689998626708984
2019-01-30,59.369998931884766
2018-08-23,57.61000061035156
2018-09-24,58.779998779296875
2018-11-27,58.65999984741211
2018-10-26,58.7599983215332
2019-07-09,59.5
2019-06-07,57.90999984741211
2019-05-06,55.2599983215332
2019-04-04,54.9900016784668
2019-09-11,52.2400016784668
2019-11-29,49.4900016784668
2020-05-05,51.77000045776367
2019-12-02,51.5099983215332
2020-02-19,53.22999954223633
2020-05-08,51.81999969482422
2019-05-21,50.029998779296875
2019-03-18,47.11000061035156
2018-09-07,46.900001525878906
2018-08-06,47.61000061035156
2018-10-09,42.36000061035156
2019-02-14,42.560001373291016
2018-12-12,42.15999984741211
2019-07-24,43.599998474121094
2019-09-26,41.5
2019-10-28,42.119998931884766
2019-12-05,42.29999923706055
2020-05-11,39.04999923706055
2019-07-03,40.970001220703125
2020-02-25,41.93000030517578
2020-05-14,41.810001373291016
2020-02-28,43.15999984741211
2019-08-08,45.86000061035156
2019-06-05,46.9900016784668
2018-07-20,46.0
2018-08-21,44.58000183105469
2018-10-24,45.58000183105469
2019-04-02,47.36000061035156
2019-03-01,47.790000915527344
2019-01-28,47.38999938964844
2018-12-27,49.22999954223633
2019-09-09,48.650001525878906
2020-03-02,49.31999969482422
2020-05-20,48.95000076293945
2019-12-17,49.11000061035156
2020-03-05,49.849998474121094
2019-02-12,50.119998931884766
2019-01-11,48.02000045776367
2018-12-10,48.540000915527344
2019-08-23,48.849998474121094
2018-11-08,48.9900016784668
2019-07-22,50.619998931884766
2019-06-20,51.13999938964844
2018-09-05,50.83000183105469
2019-04-17,49.040000915527344
2019-09-24,47.189998626708984
2019-12-20,46.34000015258789
2020-05-26,47.150001525878906
2019-04-30,47.38999938964844
2019-12-23,48.0
2020-03-11,48.15999984741211
2020-05-29,52.11000061035156
2019-12-26,50.04999923706055
2020-06-01,47.27000045776367
2019-05-02,45.7599983215332
2019-02-27,47.7599983215332
2018-11-23,50.06999969482422
2019-08-06,51.52000045776367
2018-07-18,51.040000915527344
2018-09-20,52.279998779296875
2018-10-22,52.63999938964844
2019-07-05,52.439998626708984
2019-06-03,51.689998626708984
2019-10-09,53.810001373291016
2019-10-11,53.720001220703125
2020-03-17,54.13999938964844
2020-06-04,54.0099983215332
2019-10-14,55.81999969482422
2020-03-20,55.81999969482422
2018-11-06,57.0
2019-06-18,56.900001525878906
2019-05-17,57.08000183105469
2019-04-15,55.380001068115234
2019-03-14,52.119998931884766
2019-01-09,51.5
2018-08-02,51.25
2018-10-05,53.61000061035156
2019-08-21,53.5
2019-10-17,52.65999984741211
2020-03-23,53.31999969482422
2020-06-10,52.939998626708984
2019-02-25,53.40999984741211
2020-01-07,51.58000183105469
2020-03-26,51.16999816894531
2019-10-23,50.43000030517578
