Dates,HPQ
2018-08-21,15.339959144592285
2018-10-24,14.339741706848145
2019-04-02,14.854705810546875
2019-03-01,14.973543167114258
2019-01-28,15.567731857299805
2018-12-27,15.81531047821045
2019-09-09,15.389474868774414
2020-03-02,15.76579475402832
2020-05-20,14.854705810546875
2019-12-17,15.09238052368164
2020-03-05,15.369668960571289
2019-02-12,15.211217880249023
2019-01-11,14.28032398223877
2018-12-10,14.646739959716797
2019-08-23,14.478385925292969
2018-11-08,14.854705810546875
2019-07-22,14.884414672851562
2019-06-20,15.369668960571289
2018-09-05,16.1223087310791
2019-04-17,15.359766006469727
2019-09-24,14.567514419555664
2019-12-20,14.7556734085083
2020-05-26,14.666546821594238
2019-04-30,14.517998695373535
2019-12-23,14.805190086364746
2020-03-11,15.508312225341797
2020-05-29,15.270637512207031
2019-12-26,14.725964546203613
2020-06-01,13.923810958862305
2019-05-02,14.369452476501465
2019-02-27,14.71606159210205
2018-11-23,15.963857650756836
2019-08-06,16.567947387695312
2018-07-18,17.132427215576172
2018-09-20,17.01358985900879
2018-10-22,16.8353328704834
2019-07-05,16.894750595092773
2019-06-03,16.954172134399414
2019-10-09,14.864608764648438
2019-10-11,14.9933500289917
2020-03-17,14.98344612121582
2020-06-04,15.637053489685059
2019-10-14,16.69668960571289
2020-03-20,16.310466766357422
2018-11-06,17.241361618041992
2019-06-18,17.993999481201172
2019-05-17,17.5
2019-04-15,16.889999389648438
2019-03-14,15.65999984741211
2019-01-09,16.280000686645508
2018-08-02,16.8700008392334
2018-10-05,17.25
2019-08-21,16.81999969482422
2019-10-17,16.920000076293945
2020-03-23,16.780000686645508
2020-06-10,16.93000030517578
2019-02-25,17.010000228881836
2020-01-07,16.200000762939453
2020-03-26,16.3700008392334
2019-10-23,16.610000610351562
