Dates,HPQ
2018-09-06,19.739999771118164
2018-10-08,19.5
2019-02-13,19.56999969482422
2018-12-11,19.8700008392334
2019-09-25,20.020000457763672
2020-01-21,20.010000228881836
2020-04-09,20.200000762939453
2019-11-06,20.43000030517578
2020-01-24,20.450000762939453
2020-01-27,19.829999923706055
2020-04-15,19.780000686645508
2018-12-26,19.8700008392334
2019-08-07,19.600000381469727
2019-06-04,19.290000915527344
2018-09-21,19.329999923706055
2018-07-19,19.579999923706055
2018-08-20,19.780000686645508
2018-10-23,19.8700008392334
2019-05-03,20.09000015258789
2019-04-01,19.68000030517578
2019-02-28,19.469999313354492
2019-11-12,19.5
2020-01-30,18.899999618530273
2019-11-15,18.770000457763672
2020-04-21,18.1200008392334
2019-04-16,18.170000076293945
2019-03-15,18.059999465942383
2019-02-11,18.739999771118164
2019-01-10,18.700000762939453
2019-08-22,18.670000076293945
2018-11-07,19.079999923706055
2018-08-03,18.989999771118164
2018-09-04,18.739999771118164
2019-06-19,19.399999618530273
2019-09-23,19.65999984741211
2019-11-18,18.81999969482422
2020-02-05,18.979999542236328
2020-04-24,18.350000381469727
2019-03-29,18.610000610351562
2019-11-21,18.829999923706055
2020-04-27,19.190000534057617
2020-02-11,19.469999313354492
2020-04-30,19.65999984741211
2019-05-01,19.81999969482422
2019-02-26,19.719999313354492
2019-01-25,19.700000762939453
2018-12-24,19.920000076293945
2019-09-06,19.739999771118164
2018-07-17,19.790000915527344
2018-09-19,20.0
2019-08-05,20.459999084472656
2019-10-08,20.68000030517578
2019-12-11,20.520000457763672
2019-11-27,20.56999969482422
2020-02-14,20.579999923706055
2020-05-06,20.690000534057617
2019-01-08,20.719999313354492
2018-12-07,20.729999542236328
2019-08-20,20.8799991607666
2018-11-05,20.90999984741211
2019-07-19,20.959999084472656
2018-10-04,20.920000076293945
2019-06-17,20.700000762939453
2019-05-16,20.510000228881836
2018-08-01,20.579999923706055
2019-03-13,20.469999313354492
2019-12-03,20.969999313354492
2020-02-20,21.25
2019-12-06,21.280000686645508
2020-05-12,21.18000030517578
2019-12-09,21.079999923706055
2020-02-26,21.3799991607666
2020-05-15,21.399999618530273
2019-03-28,21.43000030517578
2018-09-17,21.450000762939453
2018-08-16,21.15999984741211
2018-10-19,21.229999542236328
2019-04-29,21.3799991607666
2019-01-23,21.329999923706055
2019-09-04,20.889999389648438
2018-11-20,20.790000915527344
2019-07-02,19.93000030517578
2019-05-31,18.989999771118164
2019-12-12,19.079999923706055
2020-05-18,18.809999465942383
2019-09-27,19.209999084472656
2020-03-03,19.1299991607666
2020-05-21,18.799999237060547
2019-05-14,18.81999969482422
2018-08-31,19.06999969482422
2018-07-30,18.440000534057617
2018-10-02,18.829999923706055
2019-04-12,19.209999084472656
2019-03-11,18.790000915527344
2019-02-07,18.93000030517578
2019-07-17,18.829999923706055
2019-09-19,17.100000381469727
2019-10-21,17.729999542236328
2019-12-18,17.600000381469727
2020-03-06,17.6200008392334
2019-10-03,18.049999237060547
2020-03-09,18.209999084472656
2020-05-27,17.969999313354492
2019-12-24,18.209999084472656
2020-03-12,18.540000915527344
2018-12-20,18.979999542236328
2019-08-01,18.75
2018-08-14,18.770000457763672
2018-07-13,18.84000015258789
2018-10-17,18.469999313354492
2019-05-29,18.850000381469727
2019-03-26,18.459999084472656
2019-02-22,18.579999923706055
2019-10-04,18.489999771118164
2019-11-05,18.729999542236328
2019-12-27,18.459999084472656
2020-06-02,18.3700008392334
2019-12-30,18.1200008392334
2020-03-18,18.18000030517578
2020-06-05,18.25
2019-07-15,18.43000030517578
2018-12-03,18.600000381469727
2019-06-13,18.579999923706055
2019-01-04,18.229999542236328
2018-08-29,18.139999389648438
2019-02-05,16.459999084472656
2018-11-01,16.510000228881836
2019-08-16,16.280000686645508
2019-04-10,16.31999969482422
2019-09-17,15.930000305175781
2019-10-15,16.209999084472656
2020-01-02,16.290000915527344
2020-06-08,16.40999984741211
2019-10-18,16.729999542236328
2020-03-24,16.850000381469727
2020-06-11,16.760000228881836
2020-01-08,16.989999771118164
2019-04-25,16.90999984741211
2019-07-30,16.979999542236328
2019-02-20,16.989999771118164
2018-07-11,17.200000762939453
2018-09-13,17.459999084472656
2018-10-15,17.530000686645508
2019-06-28,17.309999465942383
2018-12-18,17.15999984741211
2018-11-16,17.290000915527344
2019-10-02,17.81999969482422
2020-03-27,18.200000762939453
2020-01-10,19.489999771118164
2019-10-24,19.360000610351562
2020-03-30,18.959999084472656
2020-06-17,19.479999542236328
2020-01-14,19.309999465942383
2020-04-02,19.25
2019-01-02,19.729999542236328
2019-08-14,20.06999969482422
2018-10-30,19.809999465942383
2019-06-11,19.93000030517578
2019-05-10,19.540000915527344
2019-04-08,19.530000686645508
2018-08-27,19.709999084472656
2018-07-26,19.920000076293945
2018-09-28,19.709999084472656
2019-03-07,19.719999313354492
2019-10-30,19.739999771118164
2020-01-17,19.790000915527344
2020-06-23,19.420000076293945
2020-04-08,19.700000762939453
2020-06-26,19.959999084472656
2019-03-22,20.40999984741211
2019-01-17,20.440000534057617
2019-08-29,19.969999313354492
2018-11-14,19.940000534057617
2019-06-26,19.940000534057617
2018-09-11,20.260000228881836
2018-07-09,20.3799991607666
2018-08-10,20.329999923706055
2019-04-23,20.299999237060547
2019-09-30,20.219999313354492
2020-01-23,20.239999771118164
2019-11-08,20.399999618530273
2020-04-14,20.559999465942383
2019-11-11,20.610000610351562
2020-01-29,20.510000228881836
2020-04-17,20.389999389648438
2018-07-24,20.329999923706055
2018-09-26,20.649999618530273
2019-05-08,20.450000762939453
2019-03-05,20.510000228881836
2019-02-01,20.510000228881836
2018-12-31,20.530000686645508
2018-11-29,20.969999313354492
2019-08-12,21.260000228881836
2019-07-11,21.34000015258789
2019-09-13,21.260000228881836
2019-11-14,21.309999465942383
2020-04-20,21.290000915527344
2020-02-04,21.530000686645508
2020-04-23,21.770000457763672
2018-12-14,21.530000686645508
2019-08-27,21.8700008392334
2018-08-08,21.799999237060547
2018-10-11,21.489999771118164
2018-11-12,21.579999923706055
2019-07-26,21.399999618530273
2019-06-24,21.200000762939453
2019-05-23,21.15999984741211
2019-03-20,21.239999771118164
2019-01-15,21.420000076293945
2019-11-20,21.549999237060547
2020-02-07,21.739999771118164
2020-02-10,21.549999237060547
2020-04-29,21.850000381469727
2019-11-26,21.959999084472656
2020-02-13,22.299999237060547
2019-01-30,22.139999389648438
2018-08-23,22.239999771118164
2018-09-24,22.0
2018-11-27,22.239999771118164
2018-10-26,22.3799991607666
2019-07-09,22.510000228881836
2019-06-07,21.959999084472656
2019-05-06,22.700000762939453
2019-04-04,22.709999084472656
2019-09-11,21.729999542236328
2019-11-29,20.170000076293945
2020-05-05,20.770000457763672
2019-12-02,20.40999984741211
2020-02-19,20.75
2020-05-08,20.969999313354492
2019-05-21,20.889999389648438
2019-03-18,18.920000076293945
2018-09-07,18.809999465942383
2018-08-06,18.56999969482422
2018-10-09,16.350000381469727
2019-02-14,16.43000030517578
2018-12-12,14.319999694824219
2019-07-24,13.609999656677246
2019-09-26,12.729999542236328
2019-10-28,12.539999961853027
2019-12-05,13.59000015258789
2020-05-11,12.970000267028809
2019-07-03,14.010000228881836
2020-02-25,14.869999885559082
2020-05-14,15.3100004196167
2020-02-28,16.1200008392334
2019-08-08,16.549999237060547
2019-06-05,16.93000030517578
2018-07-20,14.609999656677246
2018-08-21,14.75
2018-10-24,14.210000038146973
2019-04-02,14.930000305175781
2019-03-01,15.079999923706055
2019-01-28,15.319999694824219
2018-12-27,15.829999923706055
2019-09-09,15.40999984741211
2020-03-02,15.529999732971191
2020-05-20,14.930000305175781
2019-12-17,14.550000190734863
2020-03-05,15.359999656677246
2019-02-12,14.899999618530273
2019-01-11,14.399999618530273
2018-12-10,14.510000228881836
2019-08-23,14.59000015258789
2018-11-08,14.760000228881836
2019-07-22,14.979999542236328
2019-06-20,15.369999885559082
2018-09-05,15.859999656677246
2019-04-17,15.489999771118164
2019-09-24,14.619999885559082
2019-12-20,14.40999984741211
2020-05-26,14.779999732971191
2019-04-30,14.539999961853027
2019-12-23,14.880000114440918
2020-03-11,15.220000267028809
2020-05-29,14.890000343322754
2019-12-26,14.859999656677246
2020-06-01,13.899999618530273
2019-05-02,13.390000343322754
2019-02-27,14.1899995803833
2018-11-23,15.319999694824219
2019-08-06,16.1200008392334
2018-07-18,17.040000915527344
2018-09-20,16.889999389648438
2018-10-22,16.719999313354492
2019-07-05,17.030000686645508
2019-06-03,16.790000915527344
2019-10-09,14.9399995803833
2019-10-11,14.859999656677246
2020-03-17,14.949999809265137
2020-06-04,15.010000228881836
2019-10-14,16.049999237060547
2020-03-20,16.31999969482422
2018-11-06,17.1299991607666
2019-06-18,17.610000610351562
2019-05-17,17.229999542236328
2019-04-15,16.799999237060547
2019-03-14,15.550000190734863
2019-01-09,15.890000343322754
2018-08-02,15.670000076293945
2018-10-05,16.760000228881836
2019-08-21,16.770000457763672
2019-10-17,16.56999969482422
2020-03-23,16.700000762939453
2020-06-10,16.399999618530273
2019-02-25,16.969999313354492
2020-01-07,16.18000030517578
2020-03-26,15.989999771118164
2019-10-23,16.079999923706055
