Dates,HPQ
2019-10-25,14410400.0
2020-03-31,14276200.0
2020-06-18,10238700.0
2019-04-03,11834900.0
2018-08-22,19010700.0
2018-10-25,25276400.0
2019-01-29,18526800.0
2018-12-28,22557800.0
2018-11-26,13232400.0
2019-08-09,13000000.0
2019-07-08,11575300.0
2019-06-06,11842800.0
2019-09-10,15765300.0
2020-01-15,15882400.0
2020-04-03,10991500.0
2019-10-31,13537800.0
2020-04-06,15678400.0
2020-06-24,12159900.0
2018-11-09,13958500.0
2019-07-23,16597200.0
2019-06-21,14054200.0
2019-05-20,9354000.0
2019-04-18,6320700.0
2018-09-06,7296100.0
2018-10-08,12549700.0
2019-02-13,12761900.0
2018-12-11,11975900.0
2019-09-25,8572500.0
2020-01-21,8880500.0
2020-04-09,10751300.0
2019-11-06,8671000.0
2020-01-24,7436000.0
2020-01-27,9455600.0
2020-04-15,8000600.0
2018-12-26,11881900.0
2019-08-07,13499400.0
2019-06-04,7894600.0
2018-09-21,9036700.0
2018-07-19,8299200.0
2018-08-20,9269900.0
2018-10-23,8627500.0
2019-05-03,6821300.0
2019-04-01,11525300.0
2019-02-28,9272100.0
2019-11-12,6271300.0
2020-01-30,8803300.0
2019-11-15,10180100.0
2020-04-21,11637100.0
2019-04-16,8363300.0
2019-03-15,12947100.0
2019-02-11,7430300.0
2019-01-10,11414300.0
2019-08-22,14502100.0
2018-11-07,11554600.0
2018-08-03,16045800.0
2018-09-04,14652000.0
2019-06-19,13551000.0
2019-09-23,17343400.0
2019-11-18,19384800.0
2020-02-05,9387600.0
2020-04-24,13082700.0
2019-03-29,9809100.0
2019-11-21,10299600.0
2020-04-27,8291300.0
2020-02-11,7820000.0
2020-04-30,8454100.0
2019-05-01,7656100.0
2019-02-26,7689200.0
2019-01-25,10798500.0
2018-12-24,6705700.0
2019-09-06,6987500.0
2018-07-17,7188800.0
2018-09-19,9406900.0
2019-08-05,8971500.0
2019-10-08,9745500.0
2019-12-11,15220600.0
2019-11-27,9726300.0
2020-02-14,9236900.0
2020-05-06,8431000.0
2019-01-08,7896600.0
2018-12-07,10777300.0
2019-08-20,7054400.0
2018-11-05,7058000.0
2019-07-19,5034400.0
2018-10-04,6394700.0
2019-06-17,9759100.0
2019-05-16,8638000.0
2018-08-01,5646600.0
2019-03-13,10293700.0
2019-12-03,6845900.0
2020-02-20,8419000.0
2019-12-06,6269000.0
2020-05-12,5692800.0
2019-12-09,5734000.0
2020-02-26,7724600.0
2020-05-15,9753600.0
2019-03-28,8395700.0
2018-09-17,6886200.0
2018-08-16,5332100.0
2018-10-19,5061900.0
2019-04-29,5866900.0
2019-01-23,4525800.0
2019-09-04,12752200.0
2018-11-20,12234100.0
2019-07-02,10942600.0
2019-05-31,9648400.0
2019-12-12,8275800.0
2020-05-18,8637000.0
2019-09-27,6054000.0
2020-03-03,5250900.0
2020-05-21,4568900.0
2019-05-14,11827700.0
2018-08-31,18915500.0
2018-07-30,10146000.0
2018-10-02,10972700.0
2019-04-12,7609100.0
2019-03-11,8141300.0
2019-02-07,7503000.0
2019-07-17,11687700.0
2019-09-19,26397600.0
2019-10-21,15138600.0
2019-12-18,13791900.0
2020-03-06,10675500.0
2019-10-03,7605300.0
2020-03-09,8070100.0
2020-05-27,7878600.0
2019-12-24,6870800.0
2020-03-12,9151800.0
2018-12-20,6576200.0
2019-08-01,12135200.0
2018-08-14,9472400.0
2018-07-13,8737700.0
2018-10-17,25108900.0
2019-05-29,14057400.0
2019-03-26,7849500.0
2019-02-22,8663100.0
2019-10-04,6164300.0
2019-11-05,10121600.0
2019-12-27,14437500.0
2020-06-02,6720700.0
2019-12-30,10328400.0
2020-03-18,17288600.0
2020-06-05,11331800.0
2019-07-15,19906800.0
2018-12-03,24391700.0
2019-06-13,10441600.0
2019-01-04,18666100.0
2018-08-29,16118400.0
2019-02-05,41105500.0
2018-11-01,15382900.0
2019-08-16,16839200.0
2019-04-10,13539400.0
2019-09-17,19859400.0
2019-10-15,21192100.0
2020-01-02,15195600.0
2020-06-08,13098000.0
2019-10-18,18463600.0
2020-03-24,9597400.0
2020-06-11,12184400.0
2020-01-08,8777400.0
2019-04-25,10038800.0
2019-07-30,7109700.0
2019-02-20,6364000.0
2018-07-11,17277300.0
2018-09-13,13899500.0
2018-10-15,9462700.0
2019-06-28,8662600.0
2018-12-18,11414800.0
2018-11-16,8824900.0
2019-10-02,12249200.0
2020-03-27,12554300.0
2020-01-10,63188300.0
2019-10-24,28254200.0
2020-03-30,21512500.0
2020-06-17,12704500.0
2020-01-14,15757600.0
2020-04-02,9692000.0
2019-01-02,15231600.0
2019-08-14,10628100.0
2018-10-30,12326000.0
2019-06-11,14578600.0
2019-05-10,13926500.0
2019-04-08,12026400.0
2018-08-27,10331100.0
2018-07-26,12898800.0
2018-09-28,17370500.0
2019-03-07,17500200.0
2019-10-30,10551800.0
2020-01-17,13833500.0
2020-06-23,16160700.0
2020-04-08,14994400.0
2020-06-26,12964500.0
2019-03-22,10736900.0
2019-01-17,7428000.0
2019-08-29,11302800.0
2018-11-14,15139500.0
2019-06-26,14798600.0
2018-09-11,8692100.0
2018-07-09,8720900.0
2018-08-10,7612800.0
2019-04-23,11285100.0
2019-09-30,8267500.0
2020-01-23,16082800.0
2019-11-08,7613800.0
2020-04-14,3064900.0
2019-11-11,3729700.0
2020-01-29,4780500.0
2020-04-17,4458000.0
2018-07-24,6282100.0
2018-09-26,7194700.0
2019-05-08,5421800.0
2019-03-05,9312500.0
2019-02-01,6536200.0
2018-12-31,7780100.0
2018-11-29,9378700.0
2019-08-12,10012100.0
2019-07-11,7157700.0
2019-09-13,11997700.0
2019-11-14,13958100.0
2020-04-20,7861700.0
2020-02-04,13476400.0
2020-04-23,10312200.0
2018-12-14,9776100.0
2019-08-27,10814500.0
2018-08-08,10299900.0
2018-10-11,10554400.0
2018-11-12,8610900.0
2019-07-26,8548000.0
2019-06-24,8308300.0
2019-05-23,11420500.0
2019-03-20,8205200.0
2019-01-15,10185100.0
2019-11-20,8857200.0
2020-02-07,5703500.0
2020-02-10,7343100.0
2020-04-29,13112200.0
2019-11-26,9181000.0
2020-02-13,12993500.0
2019-01-30,9202700.0
2018-08-23,8979300.0
2018-09-24,8465800.0
2018-11-27,13283600.0
2018-10-26,20458200.0
2019-07-09,16987100.0
2019-06-07,21989400.0
2019-05-06,44019200.0
2019-04-04,16657000.0
2019-09-11,23949100.0
2019-11-29,26358300.0
2020-05-05,15428100.0
2019-12-02,19957500.0
2020-02-19,18364200.0
2020-05-08,16562300.0
2019-05-21,12858900.0
2019-03-18,14985100.0
2018-09-07,9319500.0
2018-08-06,14195100.0
2018-10-09,12917200.0
2019-02-14,16605100.0
2018-12-12,16105100.0
2019-07-24,20724700.0
2019-09-26,11237900.0
2019-10-28,13536500.0
2019-12-05,17318900.0
2020-05-11,15106500.0
2019-07-03,14245700.0
2020-02-25,14110600.0
2020-05-14,20615300.0
2020-02-28,11273200.0
2019-08-08,11892700.0
2019-06-05,16771900.0
2018-07-20,18685400.0
2018-08-21,15832200.0
2018-10-24,12047500.0
2019-04-02,21196000.0
2019-03-01,23111100.0
2019-01-28,21466300.0
2018-12-27,14773100.0
2019-09-09,9803100.0
2020-03-02,17585800.0
2020-05-20,9487300.0
2019-12-17,12117400.0
2020-03-05,17718700.0
2019-02-12,16571900.0
2019-01-11,12232300.0
2018-12-10,12847100.0
2019-08-23,11357300.0
2018-11-08,11255600.0
2019-07-22,11356200.0
2019-06-20,15964400.0
2018-09-05,18232300.0
2019-04-17,11943200.0
2019-09-24,9405800.0
2019-12-20,9864900.0
2020-05-26,10683400.0
2019-04-30,8422800.0
2019-12-23,9652300.0
2020-03-11,12001100.0
2020-05-29,9961700.0
2019-12-26,9161000.0
2020-06-01,12796100.0
2019-05-02,14935300.0
2019-02-27,13232100.0
2018-11-23,18019700.0
2019-08-06,19523700.0
2018-07-18,16561300.0
2018-09-20,8731500.0
2018-10-22,8480500.0
2019-07-05,9027300.0
2019-06-03,15044600.0
2019-10-09,50083800.0
2019-10-11,29051100.0
2020-03-17,19564600.0
2020-06-04,28266700.0
2019-10-14,19391500.0
2020-03-20,20873100.0
2018-11-06,19470700.0
2019-06-18,18930900.0
2019-05-17,15369200.0
2019-04-15,24239900.0
2019-03-14,22947700.0
2019-01-09,13611300.0
2018-08-02,15649900.0
2018-10-05,15253100.0
2019-08-21,12423000.0
2019-10-17,10313100.0
2020-03-23,29456100.0
2020-06-10,10895000.0
2019-02-25,12517300.0
2020-01-07,17669700.0
2020-03-26,13512000.0
2019-10-23,30227400.0
