Dates,ANTM
2019-09-27,285.75
2020-03-03,285.20001220703125
2020-05-21,280.54998779296875
2019-05-14,281.1099853515625
2018-08-31,272.5299987792969
2018-07-30,270.9599914550781
2018-10-02,275.04998779296875
2019-04-12,273.0799865722656
2019-03-11,266.3299865722656
2019-02-07,266.5
2019-07-17,260.82000732421875
2019-09-19,259.2900085449219
2019-10-21,259.8399963378906
2019-12-18,251.00999450683594
2020-03-06,250.19000244140625
2019-10-03,254.6699981689453
2020-03-09,260.510009765625
2020-05-27,256.30999755859375
2019-12-24,253.99000549316406
2020-03-12,249.22000122070312
2018-12-20,248.69000244140625
2019-08-01,247.61000061035156
2018-08-14,248.1999969482422
2018-07-13,248.38999938964844
2018-10-17,248.02000427246094
2019-05-29,249.00999450683594
2019-03-26,252.4600067138672
2019-02-22,255.82000732421875
2019-10-04,251.38999938964844
2019-11-05,251.0
2019-12-27,251.5500030517578
2020-06-02,249.36000061035156
2019-12-30,246.1699981689453
2020-03-18,243.97000122070312
2020-06-05,235.4499969482422
2019-07-15,237.10000610351562
2018-12-03,236.02999877929688
2019-06-13,235.1199951171875
2019-01-04,236.3699951171875
2018-08-29,235.89999389648438
2019-02-05,238.6699981689453
2018-11-01,240.4199981689453
2019-08-16,234.91000366210938
2019-04-10,236.11000061035156
2019-09-17,235.67999267578125
2019-10-15,236.97000122070312
2020-01-02,234.69000244140625
2020-06-08,240.50999450683594
2019-10-18,244.33999633789062
2020-03-24,245.22999572753906
2020-06-11,246.1999969482422
2020-01-08,249.49000549316406
2019-04-25,253.16000366210938
2019-07-30,251.63999938964844
2019-02-20,257.3500061035156
2018-07-11,258.1000061035156
2018-09-13,263.010009765625
2018-10-15,266.32000732421875
2019-06-28,270.5
2018-12-18,266.6300048828125
2018-11-16,268.69000244140625
2019-10-02,266.5299987792969
2020-03-27,271.67999267578125
2020-01-10,272.5
2019-10-24,277.7200012207031
2020-03-30,279.010009765625
2020-06-17,277.7300109863281
2020-01-14,278.5299987792969
2020-04-02,280.8299865722656
2019-01-02,281.9200134277344
2019-08-14,278.6400146484375
2018-10-30,293.7099914550781
2019-06-11,290.1199951171875
2019-05-10,288.04998779296875
2019-04-08,289.2799987792969
2018-08-27,290.05999755859375
2018-07-26,290.2099914550781
2018-09-28,286.8500061035156
2019-03-07,286.9200134277344
2019-10-30,287.5
2020-01-17,287.0
2020-06-23,282.3500061035156
2020-04-08,285.7300109863281
2020-06-26,284.2300109863281
2019-03-22,280.8500061035156
2019-01-17,282.239990234375
2019-08-29,280.3699951171875
2018-11-14,279.6499938964844
2019-06-26,280.3999938964844
2018-09-11,283.54998779296875
2018-07-09,285.0199890136719
2018-08-10,289.010009765625
2019-04-23,290.1099853515625
2019-09-30,293.8999938964844
2020-01-23,297.67999267578125
2019-11-08,300.44000244140625
2020-04-14,302.4800109863281
2019-11-11,304.010009765625
2020-01-29,304.6300048828125
2020-04-17,304.4599914550781
2018-07-24,300.1700134277344
2018-09-26,297.20001220703125
2019-05-08,293.67999267578125
2019-03-05,294.7699890136719
2019-02-01,294.6099853515625
2018-12-31,298.510009765625
2018-11-29,305.7900085449219
2019-08-12,306.42999267578125
2019-07-11,296.3399963378906
2019-09-13,294.82000732421875
2019-11-14,297.2200012207031
2020-04-20,302.0899963378906
2020-02-04,300.0799865722656
2020-04-23,303.1700134277344
2018-12-14,302.1400146484375
2019-08-27,301.2900085449219
2018-08-08,295.4200134277344
2018-10-11,278.95001220703125
2018-11-12,284.1300048828125
2019-07-26,272.1600036621094
2019-06-24,261.69000244140625
2019-05-23,264.010009765625
2019-03-20,262.7900085449219
2019-01-15,269.8999938964844
2019-11-20,275.3599853515625
2020-02-07,280.0299987792969
2020-02-10,276.2799987792969
2020-04-29,274.0199890136719
2019-11-26,273.7799987792969
2020-02-13,286.2699890136719
2019-01-30,294.55999755859375
2018-08-23,295.4599914550781
2018-09-24,295.7699890136719
2018-11-27,299.29998779296875
2018-10-26,293.69000244140625
2019-07-09,290.1700134277344
2019-06-07,276.5799865722656
2019-05-06,264.489990234375
2019-04-04,262.7099914550781
2019-09-11,257.4700012207031
2019-11-29,249.35000610351562
2020-05-05,250.3800048828125
2019-12-02,255.8800048828125
2020-02-19,285.3399963378906
2020-05-08,281.25
2019-05-21,268.92999267578125
2019-03-18,260.80999755859375
2018-09-07,273.0
2018-08-06,275.1400146484375
2018-10-09,253.4600067138672
2019-02-14,251.0500030517578
2018-12-12,216.27000427246094
2019-07-24,224.9199981689453
2019-09-26,186.61000061035156
2019-10-28,193.47999572753906
2019-12-05,185.69000244140625
2020-05-11,171.02999877929688
2019-07-03,181.1199951171875
2020-02-25,187.0399932861328
2020-05-14,215.0
2020-02-28,217.16000366210938
2019-08-08,220.16000366210938
2019-06-05,223.89999389648438
2018-07-20,210.41000366210938
2018-08-21,203.99000549316406
2018-10-24,199.1699981689453
2019-04-02,212.17999267578125
2019-03-01,220.94000244140625
2019-01-28,226.41000366210938
2018-12-27,239.92999267578125
2019-09-09,237.64999389648438
2020-03-02,245.24000549316406
2020-05-20,245.11000061035156
2019-12-17,250.6199951171875
2020-03-05,263.2099914550781
2019-02-12,261.19000244140625
2019-01-11,249.3000030517578
2018-12-10,254.8000030517578
2019-08-23,258.44000244140625
2018-11-08,260.57000732421875
2019-07-22,263.010009765625
2019-06-20,262.0
2018-09-05,264.0
2019-04-17,276.20001220703125
2019-09-24,264.6499938964844
2019-12-20,265.04998779296875
2020-05-26,269.80999755859375
2019-04-30,270.0
2019-12-23,265.010009765625
2020-03-11,268.80999755859375
2020-05-29,270.9100036621094
2019-12-26,272.9599914550781
2020-06-01,262.239990234375
2019-05-02,263.2900085449219
2019-02-27,270.5799865722656
2018-11-23,278.8999938964844
2019-08-06,277.989990234375
2018-07-18,278.1600036621094
2018-09-20,277.07000732421875
2018-10-22,275.5799865722656
2019-07-05,280.55999755859375
2019-06-03,277.57000732421875
2019-10-09,288.6099853515625
2019-10-11,286.760009765625
2020-03-17,285.2200012207031
2020-06-04,287.57000732421875
2019-10-14,287.9100036621094
2020-03-20,279.5400085449219
2018-11-06,282.1199951171875
2019-06-18,286.1000061035156
2019-05-17,290.0
2019-04-15,286.5299987792969
2019-03-14,262.2699890136719
2019-01-09,259.29998779296875
2018-08-02,250.8800048828125
2018-10-05,264.5400085449219
2019-08-21,264.1700134277344
2019-10-17,260.19000244140625
2020-03-23,266.3299865722656
2020-06-10,261.5799865722656
2019-02-25,265.1499938964844
2020-01-07,254.85000610351562
2020-03-26,253.27000427246094
2019-10-23,254.42999267578125
