Dates,ANTM
2019-11-15,264.1093444824219
2020-04-21,257.1106872558594
2019-04-16,257.2386474609375
2019-03-15,254.6005859375
2019-02-11,259.689697265625
2019-01-10,260.9200744628906
2019-08-22,262.14068603515625
2018-11-07,272.72235107421875
2018-08-03,272.8011779785156
2018-09-04,273.3720703125
2019-06-19,272.909423828125
2019-09-23,267.99755859375
2019-11-18,271.25567626953125
2020-02-05,273.4704895019531
2020-04-24,273.62799072265625
2019-03-29,272.1120910644531
2019-11-21,275.4293212890625
2020-04-27,272.5845947265625
2020-02-11,273.1554870605469
2020-04-30,274.56719970703125
2019-05-01,278.5258483886719
2019-02-26,279.8190612792969
2019-01-25,277.4991455078125
2018-12-24,281.4479064941406
2019-09-06,281.6650695800781
2018-07-17,283.767822265625
2018-09-19,284.6365051269531
2019-08-05,287.3414306640625
2019-10-08,287.4993896484375
2019-12-11,289.9969787597656
2019-11-27,286.808349609375
2020-02-14,281.5268859863281
2020-05-06,275.26806640625
2019-01-08,278.80224609375
2018-12-07,278.5948791503906
2019-08-20,279.0984191894531
2018-11-05,277.06475830078125
2019-07-19,279.1576232910156
2018-10-04,280.42120361328125
2019-06-17,281.0924987792969
2019-05-16,280.51995849609375
2018-08-01,284.2318115234375
2019-03-13,299.9873046875
2019-12-03,306.5028076171875
2020-02-20,302.9192810058594
2019-12-06,301.4977111816406
2020-05-12,300.7869567871094
2019-12-09,300.6684875488281
2020-02-26,298.2498779296875
2020-05-15,297.91424560546875
2019-03-28,298.7138366699219
2018-09-17,285.2091064453125
2018-08-16,290.1845397949219
2018-10-19,296.1372985839844
2019-04-29,294.49859619140625
2019-01-23,295.8016662597656
2019-09-04,290.8360595703125
2018-11-20,289.19732666015625
2019-07-02,286.84783935546875
2019-05-31,279.9868469238281
2019-12-12,287.3117980957031
2020-05-18,282.8299255371094
2019-09-27,284.9524230957031
2020-03-03,283.6493225097656
2020-05-21,278.3876037597656
2019-05-14,283.224853515625
2018-08-31,269.4041748046875
2018-07-30,270.5986633300781
2018-10-02,272.0103454589844
2019-04-12,269.9076232910156
2019-03-11,263.1552734375
2019-02-07,264.448486328125
2019-07-17,257.71588134765625
2019-09-19,257.0445861816406
2019-10-21,257.1728820800781
2019-12-18,248.08087158203125
2020-03-06,250.5587158203125
2019-10-03,256.4621276855469
2020-03-09,258.169921875
2020-05-27,254.7937774658203
2019-12-24,250.9733428955078
2020-03-12,248.00192260742188
2018-12-20,246.18548583984375
2019-08-01,248.0374755859375
2018-08-14,250.1568603515625
2018-07-13,247.40362548828125
2018-10-17,245.76953125
2019-05-29,250.64212036132812
2019-03-26,256.0891418457031
2019-02-22,254.81158447265625
2019-10-04,249.3645477294922
2019-11-05,252.9893035888672
2019-12-27,249.66165161132812
2020-06-02,248.97830200195312
2019-12-30,245.79922485351562
2020-03-18,241.64959716796875
2020-06-05,236.49969482421875
2019-07-15,235.40037536621094
2018-12-03,237.78717041015625
2019-06-13,236.14315795898438
2019-01-04,235.6083526611328
2018-08-29,235.93516540527344
2019-02-05,239.4608612060547
2018-11-01,238.70819091796875
2019-08-16,233.25128173828125
2019-04-10,235.95498657226562
2019-09-17,234.94480895996094
2019-10-15,235.26173400878906
2020-01-02,232.5580291748047
2020-06-08,246.5419921875
2019-10-18,242.65975952148438
2020-03-24,246.84901428222656
2020-06-11,246.99755859375
2020-01-08,250.63223266601562
2019-04-25,257.7430725097656
2019-07-30,260.9716796875
2019-02-20,256.9903564453125
2018-07-11,260.535888671875
2018-09-13,265.09161376953125
2018-10-15,270.01373291015625
2019-06-28,270.8258056640625
2018-12-18,266.48797607421875
2018-11-16,268.1419372558594
2019-10-02,269.1025695800781
2020-03-27,270.3702392578125
2020-01-10,274.64862060546875
2019-10-24,277.07501220703125
2020-03-30,279.3726806640625
2020-06-17,276.46099853515625
2020-01-14,280.9374694824219
2020-04-02,281.00677490234375
2019-01-02,279.2934875488281
2019-08-14,294.9511413574219
2018-10-30,291.1679382324219
2019-06-11,289.9002990722656
2019-05-10,289.8804626464844
2019-04-08,290.90057373046875
2018-08-27,289.01885986328125
2018-07-26,291.05902099609375
2018-09-28,284.4730529785156
2019-03-07,286.66180419921875
2019-10-30,285.8793640136719
2020-01-17,284.6612243652344
2020-06-23,283.4331970214844
2020-04-08,285.4095458984375
2020-06-26,284.3369140625
2019-03-22,283.3139953613281
2019-01-17,280.3941345214844
2019-08-29,281.90374755859375
2018-11-14,278.676025390625
2019-06-26,282.4698486328125
2018-09-11,282.1719055175781
2018-07-09,289.7793884277344
2018-08-10,288.7464904785156
2019-04-23,291.1697692871094
2019-09-30,296.17523193359375
2020-01-23,300.9224548339844
2019-11-08,301.1011962890625
2020-04-14,302.4121398925781
2019-11-11,302.6703796386719
2020-01-29,304.3190002441406
2020-04-17,303.2165832519531
2018-07-24,299.9590759277344
2018-09-26,298.8070373535156
2019-05-08,294.8443908691406
2019-03-05,298.38995361328125
2019-02-01,297.4861755371094
2018-12-31,305.3717346191406
2018-11-29,304.3090515136719
2019-08-12,305.62994384765625
2019-07-11,294.7053527832031
2019-09-13,294.8443908691406
2019-11-14,299.48236083984375
2020-04-20,302.9583740234375
2020-02-04,303.2960510253906
2020-04-23,303.8919372558594
2018-12-14,301.428955078125
2019-08-27,302.3128356933594
2018-08-08,295.2416687011719
2018-10-11,281.8441467285156
2018-11-12,288.32940673828125
2019-07-26,271.03875732421875
2019-06-24,264.06689453125
2019-05-23,263.4610595703125
2019-03-20,264.6031799316406
2019-01-15,271.49560546875
2019-11-20,285.35986328125
2020-02-07,280.3941345214844
2020-02-10,274.58428955078125
2020-04-29,274.6537780761719
2019-11-26,277.9907531738281
2020-02-13,293.970458984375
2019-01-30,296.82073974609375
2018-08-23,295.7779541015625
2018-09-24,300.376220703125
2018-11-27,301.97515869140625
2018-10-26,291.924560546875
2019-07-09,292.68927001953125
2019-06-07,275.5972595214844
2019-05-06,265.5665283203125
2019-04-04,266.3114013671875
2019-09-11,256.0919189453125
2019-11-29,255.3272247314453
2020-05-05,269.4100036621094
2019-12-02,254.62210083007812
2020-02-19,294.3875732421875
2020-05-08,285.1910400390625
2019-05-21,280.255126953125
2019-03-18,267.9699401855469
2018-09-07,284.0886535644531
2018-08-06,279.758544921875
2018-10-09,254.45326232910156
2019-02-14,269.485595703125
2018-12-12,223.33192443847656
2019-07-24,237.56680297851562
2019-09-26,206.305908203125
2019-10-28,200.2351531982422
2019-12-05,190.98448181152344
2020-05-11,174.12791442871094
2019-07-03,196.2178955078125
2020-02-25,215.6861572265625
2020-05-14,234.9251708984375
2020-02-28,222.25534057617188
2019-08-08,229.85125732421875
2019-06-05,226.3224334716797
2018-07-20,213.62271118164062
2018-08-21,210.72190856933594
2018-10-24,202.657470703125
2019-04-02,225.00662231445312
2019-03-01,223.34190368652344
2019-01-28,246.2393035888672
2018-12-27,241.69371032714844
2019-09-09,239.76980590820312
2020-03-02,251.21351623535156
2020-05-20,249.6783905029297
2019-12-17,270.9808654785156
2020-03-05,266.97357177734375
2019-02-12,262.3681640625
2019-01-11,248.5818634033203
2018-12-10,262.12890625
2019-08-23,260.7233581542969
2018-11-08,263.2852478027344
2019-07-22,269.20648193359375
2019-06-20,267.3722839355469
2018-09-05,279.7231140136719
2019-04-17,279.8427734375
2019-09-24,268.7180480957031
2019-12-20,270.1435241699219
2020-05-26,274.2006530761719
2019-04-30,269.76470947265625
2019-12-23,264.8901672363281
2020-03-11,273.4629821777344
2020-05-29,271.5091857910156
2019-12-26,272.0973205566406
2020-06-01,266.95361328125
2019-05-02,272.4162902832031
2019-02-27,277.2110900878906
2018-11-23,279.0751953125
2019-08-06,280.21160888671875
2018-07-18,279.11505126953125
2018-09-20,277.7992248535156
2018-10-22,276.23419189453125
2019-07-05,282.5242614746094
2019-06-03,286.3421630859375
2019-10-09,290.4491271972656
2019-10-11,293.1804504394531
2020-03-17,289.1133728027344
2020-06-04,293.27020263671875
2019-10-14,288.3557434082031
2020-03-20,281.1984558105469
2018-11-06,286.9801330566406
2019-06-18,299.6399841308594
2019-05-17,291.010009765625
2019-04-15,288.5400085449219
2019-03-14,264.5400085449219
2019-01-09,265.739990234375
2018-08-02,262.3299865722656
2018-10-05,267.42999267578125
2019-08-21,265.7200012207031
2019-10-17,265.5299987792969
2020-03-23,266.42999267578125
2020-06-10,265.2099914550781
2019-02-25,268.989990234375
2020-01-07,257.30999755859375
2020-03-26,261.0
2019-10-23,255.64999389648438
