Dates,MAR
2020-02-06,130.74000549316406
2019-11-22,132.0399932861328
2019-03-25,133.5
2019-02-21,133.1300048828125
2018-12-19,132.86000061035156
2018-07-12,128.49000549316406
2018-09-14,126.88999938964844
2018-08-13,124.55999755859375
2018-10-16,123.5199966430664
2019-07-31,121.69000244140625
2019-05-28,121.26000213623047
2019-04-26,119.66000366210938
2020-04-28,117.41999816894531
2019-11-25,117.88999938964844
2020-02-12,117.4000015258789
2020-05-01,118.33000183105469
2020-05-04,118.7300033569336
2019-06-12,117.93000030517578
2019-04-09,115.29000091552734
2019-03-08,113.12000274658203
2019-02-04,112.4000015258789
2018-07-27,113.77999877929688
2018-08-28,112.37999725341797
2019-01-03,114.18000030517578
2019-08-15,114.52999877929688
2018-10-31,115.37000274658203
2019-09-16,118.72000122070312
2020-02-18,121.2300033569336
2020-05-07,122.97000122070312
2018-08-17,121.52999877929688
2019-12-04,117.4000015258789
2020-02-21,117.1500015258789
2018-12-17,117.20999908447266
2019-08-30,117.62000274658203
2018-11-15,117.30999755859375
2019-07-29,117.91999816894531
2019-06-27,118.0
2019-04-24,118.62000274658203
2018-07-10,119.31999969482422
2018-09-12,118.86000061035156
2019-02-19,116.29000091552734
2019-01-18,118.73999786376953
2020-02-24,118.0
2020-05-13,120.51000213623047
2019-12-10,120.4000015258789
2020-02-27,122.2699966430664
2019-12-13,122.83000183105469
2020-05-19,116.72000122070312
2019-03-06,120.08999633789062
2018-11-30,119.2300033569336
2019-08-13,115.5
2019-07-12,116.25
2019-06-10,112.3499984741211
2019-05-09,112.94000244140625
2018-07-25,111.9000015258789
2018-09-27,110.9800033569336
2018-10-29,109.9800033569336
2019-10-16,109.33999633789062
2019-12-16,109.38999938964844
2020-03-04,109.75
2020-05-22,106.23999786376953
2019-10-01,106.52999877929688
2019-12-19,102.98999786376953
2018-09-10,105.68000030517578
2019-05-24,106.66000366210938
2018-08-09,108.5199966430664
2019-04-22,108.55999755859375
2019-03-21,108.58999633789062
2019-01-16,107.0
2019-08-28,107.91999816894531
2018-11-13,108.87999725341797
2018-10-12,110.06999969482422
2019-06-25,110.52999877929688
2020-03-10,111.16999816894531
2020-05-28,109.44999694824219
2019-10-07,109.0999984741211
2020-03-13,110.23999786376953
2019-10-10,111.37000274658203
2020-03-16,109.88999938964844
2020-06-03,109.80000305175781
2018-11-28,108.8499984741211
2018-09-25,108.37000274658203
2018-07-23,108.94999694824219
2018-08-24,109.93000030517578
2019-07-10,110.83999633789062
2019-05-07,111.33999633789062
2019-04-05,113.77999877929688
2019-03-04,115.02999877929688
2019-01-31,115.19999694824219
2019-09-12,115.69000244140625
2019-12-31,117.0
2020-03-19,117.75
2020-01-03,116.83000183105469
2020-06-09,115.51000213623047
2019-02-15,116.69000244140625
2019-01-14,116.7699966430664
2018-07-06,119.61000061035156
2018-08-07,118.80999755859375
2018-10-10,121.5999984741211
2018-12-13,122.4000015258789
2019-08-26,127.2699966430664
2019-07-25,128.25
2019-05-22,129.72000122070312
2019-03-19,130.16000366210938
2020-01-06,129.89999389648438
2020-03-25,128.63999938964844
2020-06-12,127.0
2019-10-22,126.55000305175781
2020-01-09,126.48999786376953
2020-06-15,125.56999969482422
2019-10-25,125.83999633789062
2020-03-31,125.16000366210938
2020-06-18,121.54000091552734
2019-04-03,121.16999816894531
2018-08-22,121.58999633789062
2018-10-25,122.66000366210938
2019-01-29,120.52999877929688
2018-12-28,124.83000183105469
2018-11-26,125.97000122070312
2019-08-09,126.72000122070312
2019-07-08,125.7300033569336
2019-06-06,125.18000030517578
2019-09-10,124.91000366210938
2020-01-15,124.44999694824219
2020-04-03,124.5999984741211
2019-10-31,123.72000122070312
2020-04-06,124.36000061035156
2020-06-24,125.45999908447266
2018-11-09,127.58999633789062
2019-07-23,128.60000610351562
2019-06-21,131.85000610351562
2019-05-20,132.5
2019-04-18,134.80999755859375
2018-09-06,134.9600067138672
2018-10-08,134.9499969482422
2019-02-13,133.17999267578125
2018-12-11,133.82000732421875
2019-09-25,134.74000549316406
2020-01-21,134.97000122070312
2020-04-09,135.91000366210938
2019-11-06,136.94000244140625
2020-01-24,136.74000549316406
2020-01-27,136.16000366210938
2020-04-15,136.7899932861328
2018-12-26,136.0399932861328
2019-08-07,136.1999969482422
2019-06-04,137.02999877929688
2018-09-21,137.10000610351562
2018-07-19,136.8300018310547
2018-08-20,140.3699951171875
2018-10-23,139.05999755859375
2019-05-03,140.27999877929688
2019-04-01,138.1699981689453
2019-02-28,137.10000610351562
2019-11-12,135.3800048828125
2020-01-30,136.1699981689453
2019-11-15,132.11000061035156
2020-04-21,129.77999877929688
2019-04-16,130.97000122070312
2019-03-15,132.3300018310547
2019-02-11,133.2899932861328
2019-01-10,133.1699981689453
2019-08-22,129.58999633789062
2018-11-07,129.64999389648438
2018-08-03,129.1999969482422
2018-09-04,126.0999984741211
2019-06-19,125.73999786376953
2019-09-23,125.5
2019-11-18,124.62999725341797
2020-02-05,125.5999984741211
2020-04-24,125.56999969482422
2019-03-29,125.2699966430664
2019-11-21,128.24000549316406
2020-04-27,128.6300048828125
2020-02-11,129.00999450683594
2020-04-30,133.02999877929688
2019-05-01,134.75999450683594
2019-02-26,135.47000122070312
2019-01-25,135.4199981689453
2018-12-24,134.3300018310547
2019-09-06,134.02999877929688
2018-07-17,134.11000061035156
2018-09-19,136.3000030517578
2019-08-05,135.83999633789062
2019-10-08,138.4199981689453
2019-12-11,138.0500030517578
2019-11-27,137.97999572753906
2020-02-14,136.72999572753906
2020-05-06,136.25999450683594
2019-01-08,138.8300018310547
2018-12-07,140.4600067138672
2019-08-20,142.89999389648438
2018-11-05,141.27000427246094
2019-07-19,142.08999633789062
2018-10-04,142.17999267578125
2019-06-17,141.74000549316406
2019-05-16,139.61000061035156
2018-08-01,141.6199951171875
2019-03-13,142.25
2019-12-03,142.75
2020-02-20,142.8800048828125
2019-12-06,144.24000549316406
2020-05-12,143.94000244140625
2019-12-09,140.85000610351562
2020-02-26,140.22999572753906
2020-05-15,137.7899932861328
2019-03-28,140.8800048828125
2018-09-17,140.52999877929688
2018-08-16,141.74000549316406
2018-10-19,141.33999633789062
2019-04-29,141.58999633789062
2019-01-23,141.4600067138672
2019-09-04,141.22999572753906
2018-11-20,140.49000549316406
2019-07-02,137.24000549316406
2019-05-31,134.52999877929688
2019-12-12,132.4499969482422
2020-05-18,128.91000366210938
2019-09-27,131.05999755859375
2020-03-03,132.97999572753906
2020-05-21,131.75
2019-05-14,133.22999572753906
2018-08-31,131.92999267578125
2018-07-30,129.27999877929688
2018-10-02,129.25999450683594
2019-04-12,131.24000549316406
2019-03-11,131.60000610351562
2019-02-07,131.64999389648438
2019-07-17,129.42999267578125
2019-09-19,127.91999816894531
2019-10-21,126.86000061035156
2019-12-18,127.19999694824219
2020-03-06,125.94000244140625
2019-10-03,127.45999908447266
2020-03-09,127.61000061035156
2020-05-27,124.94000244140625
2019-12-24,126.02999877929688
2020-03-12,128.8699951171875
2018-12-20,129.77999877929688
2019-08-01,129.9499969482422
2018-08-14,131.7100067138672
2018-07-13,133.58999633789062
2018-10-17,134.3699951171875
2019-05-29,135.4600067138672
2019-03-26,132.8000030517578
2019-02-22,131.42999267578125
2019-10-04,130.47999572753906
2019-11-05,131.35000610351562
2019-12-27,129.4600067138672
2020-06-02,126.80000305175781
2019-12-30,126.11000061035156
2020-03-18,123.37000274658203
2020-06-05,122.88999938964844
2019-07-15,123.0
2018-12-03,124.61000061035156
2019-06-13,126.41000366210938
2019-01-04,122.30000305175781
2018-08-29,120.68000030517578
2019-02-05,121.0199966430664
2018-11-01,120.70999908447266
2019-08-16,118.93000030517578
2019-04-10,119.05999755859375
2019-09-17,119.83999633789062
2019-10-15,122.30999755859375
2020-01-02,121.20999908447266
2020-06-08,121.70999908447266
2019-10-18,121.69999694824219
2020-03-24,121.7300033569336
2020-06-11,121.4000015258789
2020-01-08,123.4000015258789
2019-04-25,123.01000213623047
2019-07-30,123.66999816894531
2019-02-20,124.6500015258789
2018-07-11,126.72000122070312
2018-09-13,126.76000213623047
2018-10-15,127.16999816894531
2019-06-28,126.95999908447266
2018-12-18,126.83999633789062
2018-11-16,129.1199951171875
2019-10-02,130.55999755859375
2020-03-27,134.32000732421875
2020-01-10,133.77000427246094
2019-10-24,134.13999938964844
2020-03-30,133.39999389648438
2020-06-17,132.42999267578125
2020-01-14,134.24000549316406
2020-04-02,133.85000610351562
2019-01-02,134.77000427246094
2019-08-14,135.9600067138672
2018-10-30,136.30999755859375
2019-06-11,136.3300018310547
2019-05-10,134.5800018310547
2019-04-08,133.52000427246094
2018-08-27,136.52000427246094
2018-07-26,138.50999450683594
2018-09-28,140.3000030517578
2019-03-07,141.75
2019-10-30,141.75
2020-01-17,140.80999755859375
2020-06-23,139.13999938964844
2020-04-08,139.8300018310547
2020-06-26,140.5
2019-03-22,142.72000122070312
2019-01-17,142.55999755859375
2019-08-29,141.89999389648438
2018-11-14,143.25
2019-06-26,145.58999633789062
2018-09-11,146.4499969482422
2018-07-09,148.9499969482422
2018-08-10,149.30999755859375
2019-04-23,149.72000122070312
2019-09-30,150.42999267578125
2020-01-23,151.5500030517578
2019-11-08,151.88999938964844
2020-04-14,152.36000061035156
2019-11-11,153.16000366210938
2020-01-29,153.38999938964844
2020-04-17,153.24000549316406
2018-07-24,152.4499969482422
2018-09-26,152.60000610351562
2019-05-08,150.02000427246094
2019-03-05,147.99000549316406
2019-02-01,147.22000122070312
2018-12-31,147.6199951171875
2018-11-29,147.58999633789062
2019-08-12,146.57000732421875
2019-07-11,146.97999572753906
2019-09-13,147.6300048828125
2019-11-14,148.14999389648438
2020-04-20,149.0399932861328
2020-02-04,150.6300048828125
2020-04-23,148.44000244140625
2018-12-14,147.19000244140625
2019-08-27,145.05999755859375
2018-08-08,145.02000427246094
2018-10-11,139.6300048828125
2018-11-12,141.7899932861328
2019-07-26,143.24000549316406
2019-06-24,143.5399932861328
2019-05-23,142.25
2019-03-20,144.4600067138672
2019-01-15,148.24000549316406
2019-11-20,150.1699981689453
2020-02-07,148.8699951171875
2020-02-10,145.39999389648438
2020-04-29,145.85000610351562
2019-11-26,148.9499969482422
2020-02-13,150.97000122070312
2019-01-30,149.52999877929688
2018-08-23,147.36000061035156
2018-09-24,145.86000061035156
2018-11-27,147.91000366210938
2018-10-26,148.91000366210938
2019-07-09,145.52000427246094
2019-06-07,137.3800048828125
2019-05-06,136.0500030517578
2019-04-04,127.66999816894531
2019-09-11,127.27999877929688
2019-11-29,124.33000183105469
2020-05-05,123.68000030517578
2019-12-02,123.73999786376953
2020-02-19,118.54000091552734
2020-05-08,115.0
2019-05-21,113.62000274658203
2019-03-18,108.91999816894531
2018-09-07,110.02999877929688
2018-08-06,106.5
2018-10-09,97.80999755859375
2019-02-14,100.77999877929688
2018-12-12,91.06999969482422
2019-07-24,89.61000061035156
2019-09-26,67.16000366210938
2019-10-28,72.69999694824219
2019-12-05,84.0
2020-05-11,80.69999694824219
2019-07-03,81.36000061035156
2020-02-25,92.68000030517578
2020-05-14,96.0
2020-02-28,82.79000091552734
2019-08-08,78.43000030517578
2019-06-05,79.23999786376953
2018-07-20,71.41000366210938
2018-08-21,70.58999633789062
2018-10-24,64.70999908447266
2019-04-02,70.9000015258789
2019-03-01,81.9800033569336
2019-01-28,83.94000244140625
2018-12-27,89.02999877929688
2019-09-09,81.56999969482422
2020-03-02,83.30000305175781
2020-05-20,81.98999786376953
2019-12-17,80.98999786376953
2020-03-05,85.62999725341797
2019-02-12,83.25
2019-01-11,80.05000305175781
2018-12-10,82.47000122070312
2019-08-23,83.5
2018-11-08,82.18000030517578
2019-07-22,86.26000213623047
2019-06-20,88.73999786376953
2018-09-05,97.44999694824219
2019-04-17,93.9000015258789
2019-09-24,88.4800033569336
2019-12-20,85.5999984741211
2020-05-26,87.06999969482422
2019-04-30,84.93000030517578
2019-12-23,86.94999694824219
2020-03-11,88.5
2020-05-29,84.75
2019-12-26,83.87999725341797
2020-06-01,79.31999969482422
2019-05-02,79.27999877929688
2019-02-27,79.91000366210938
2018-11-23,93.9000015258789
2019-08-06,94.83999633789062
2018-07-18,92.9800033569336
2018-09-20,93.11000061035156
2018-10-22,92.25
2019-07-05,97.93000030517578
2019-06-03,98.9800033569336
2019-10-09,97.91999816894531
2019-10-11,91.75
2020-03-17,95.63999938964844
2020-06-04,97.3499984741211
2019-10-14,100.55999755859375
2020-03-20,105.05000305175781
2018-11-06,118.41000366210938
2019-06-18,114.45999908447266
2019-05-17,110.5
2019-04-15,106.6500015258789
2019-03-14,96.5
2019-01-09,97.76000213623047
2018-08-02,92.33000183105469
2018-10-05,96.4000015258789
2019-08-21,94.0
2019-10-17,94.18000030517578
2020-03-23,94.12999725341797
2020-06-10,91.0
2019-02-25,91.48999786376953
2020-01-07,89.5199966430664
2020-03-26,84.55999755859375
2019-10-23,83.94999694824219
