Dates,ABC
2019-09-16,88.01000213623047
2020-02-18,88.44000244140625
2020-05-07,91.70999908447266
2018-08-17,89.16999816894531
2019-12-04,83.5
2020-02-21,84.4000015258789
2018-12-17,85.87000274658203
2019-08-30,88.87999725341797
2018-11-15,88.3499984741211
2019-07-29,90.02999877929688
2019-06-27,91.5199966430664
2019-04-24,88.66000366210938
2018-07-10,88.30999755859375
2018-09-12,89.0999984741211
2019-02-19,90.05000305175781
2019-01-18,88.5199966430664
2020-02-24,87.18000030517578
2020-05-13,88.62999725341797
2019-12-10,88.88999938964844
2020-02-27,89.69999694824219
2019-12-13,90.88999938964844
2020-05-19,90.68000030517578
2019-03-06,88.9800033569336
2018-11-30,88.5999984741211
2019-08-13,86.98999786376953
2019-07-12,85.54000091552734
2019-06-10,84.41999816894531
2019-05-09,84.38999938964844
2018-07-25,83.08000183105469
2018-09-27,82.93000030517578
2018-10-29,80.77999877929688
2019-10-16,78.12000274658203
2019-12-16,77.45999908447266
2020-03-04,76.48999786376953
2020-05-22,75.8499984741211
2019-10-01,73.20999908447266
2019-12-19,71.97000122070312
2018-09-10,70.9000015258789
2019-05-24,72.2300033569336
2018-08-09,73.9000015258789
2019-04-22,74.08999633789062
2019-03-21,73.73999786376953
2019-01-16,74.08999633789062
2019-08-28,73.66000366210938
2018-11-13,74.43000030517578
2018-10-12,75.0999984741211
2019-06-25,75.91999816894531
2020-03-10,75.94999694824219
2020-05-28,75.63999938964844
2019-10-07,76.02999877929688
2020-03-13,76.98999786376953
2019-10-10,77.25
2020-03-16,77.79000091552734
2020-06-03,76.81999969482422
2018-11-28,79.25
2018-09-25,79.80999755859375
2018-07-23,79.30000305175781
2018-08-24,79.20999908447266
2019-07-10,79.47000122070312
2019-05-07,80.04000091552734
2019-04-05,79.7300033569336
2019-03-04,80.4800033569336
2019-01-31,81.81999969482422
2019-09-12,83.75
2019-12-31,84.75
2020-03-19,85.41999816894531
2020-01-03,86.80000305175781
2020-06-09,85.30000305175781
2019-02-15,84.25
2019-01-14,84.13999938964844
2018-07-06,85.91000366210938
2018-08-07,86.0199966430664
2018-10-10,86.69999694824219
2018-12-13,86.4000015258789
2019-08-26,86.19000244140625
2019-07-25,86.3499984741211
2019-05-22,85.38999938964844
2019-03-19,86.30000305175781
2020-01-06,84.80000305175781
2020-03-25,83.66999816894531
2020-06-12,82.86000061035156
2019-10-22,83.70999908447266
2020-01-09,83.01000213623047
2020-06-15,80.69999694824219
2019-10-25,79.62999725341797
2020-03-31,77.0199966430664
2020-06-18,75.80999755859375
2019-04-03,76.5199966430664
2018-08-22,78.0999984741211
2018-10-25,79.04000091552734
2019-01-29,79.62000274658203
2018-12-28,79.48999786376953
2018-11-26,80.48999786376953
2019-08-09,80.48999786376953
2019-07-08,80.88999938964844
2019-06-06,79.0
2019-09-10,80.13999938964844
2020-01-15,78.7699966430664
2020-04-03,77.55999755859375
2019-10-31,76.36000061035156
2020-04-06,77.05000305175781
2020-06-24,78.30999755859375
2018-11-09,80.04000091552734
2019-07-23,76.87999725341797
2019-06-21,75.06999969482422
2019-05-20,75.2699966430664
2019-04-18,76.37000274658203
2018-09-06,77.0999984741211
2018-10-08,77.72000122070312
2019-02-13,75.3499984741211
2018-12-11,74.51000213623047
2019-09-25,74.58000183105469
2020-01-21,75.05999755859375
2020-04-09,76.29000091552734
2019-11-06,75.58999633789062
2020-01-24,72.30000305175781
2020-01-27,72.43000030517578
2020-04-15,71.19999694824219
2018-12-26,73.61000061035156
2019-08-07,73.83000183105469
2019-06-04,74.08999633789062
2018-09-21,74.02999877929688
2018-07-19,74.80000305175781
2018-08-20,75.12999725341797
2018-10-23,75.5199966430664
2019-05-03,77.9800033569336
2019-04-01,78.12999725341797
2019-02-28,77.61000061035156
2019-11-12,77.83999633789062
2020-01-30,77.7300033569336
2019-11-15,78.9000015258789
2020-04-21,76.04000091552734
2019-04-16,75.94000244140625
2019-03-15,76.29000091552734
2019-02-11,77.83999633789062
2019-01-10,76.83999633789062
2019-08-22,77.08000183105469
2018-11-07,79.77999877929688
2018-08-03,80.47000122070312
2018-09-04,81.16000366210938
2019-06-19,80.44000244140625
2019-09-23,80.56999969482422
2019-11-18,80.52999877929688
2020-02-05,78.3499984741211
2020-04-24,77.55000305175781
2019-03-29,78.12000274658203
2019-11-21,81.29000091552734
2020-04-27,82.86000061035156
2020-02-11,81.55000305175781
2020-04-30,82.33000183105469
2019-05-01,83.62999725341797
2019-02-26,85.0
2019-01-25,84.66999816894531
2018-12-24,85.5999984741211
2019-09-06,86.69999694824219
2018-07-17,85.45999908447266
2018-09-19,85.94000244140625
2019-08-05,85.73999786376953
2019-10-08,86.97000122070312
2019-12-11,85.37999725341797
2019-11-27,84.5999984741211
2020-02-14,83.87000274658203
2020-05-06,84.3499984741211
2019-01-08,84.38999938964844
2018-12-07,85.83000183105469
2019-08-20,85.77999877929688
2018-11-05,85.58999633789062
2019-07-19,86.11000061035156
2018-10-04,87.4000015258789
2019-06-17,87.62000274658203
2019-05-16,87.41999816894531
2018-08-01,88.83000183105469
2019-03-13,91.76000213623047
2019-12-03,90.4000015258789
2020-02-20,90.01000213623047
2019-12-06,89.87000274658203
2020-05-12,88.38999938964844
2019-12-09,85.4800033569336
2020-02-26,86.63999938964844
2020-05-15,85.8499984741211
2019-03-28,85.2699966430664
2018-09-17,86.01000213623047
2018-08-16,87.2300033569336
2018-10-19,86.26000213623047
2019-04-29,86.11000061035156
2019-01-23,86.5
2019-09-04,88.72000122070312
2018-11-20,90.87999725341797
2019-07-02,91.94999694824219
2019-05-31,89.58000183105469
2019-12-12,89.30000305175781
2020-05-18,83.77999877929688
2019-09-27,85.80000305175781
2020-03-03,87.94000244140625
2020-05-21,87.37000274658203
2019-05-14,87.61000061035156
2018-08-31,88.4800033569336
2018-07-30,86.43000030517578
2018-10-02,86.1500015258789
2019-04-12,88.20999908447266
2019-03-11,88.04000091552734
2019-02-07,86.44000244140625
2019-07-17,86.55999755859375
2019-09-19,85.45999908447266
2019-10-21,84.41000366210938
2019-12-18,85.94000244140625
2020-03-06,81.02999877929688
2019-10-03,81.83000183105469
2020-03-09,82.30000305175781
2020-05-27,81.87000274658203
2019-12-24,84.36000061035156
2020-03-12,86.29000091552734
2018-12-20,86.12000274658203
2019-08-01,86.30999755859375
2018-08-14,86.45999908447266
2018-07-13,86.05000305175781
2018-10-17,87.87999725341797
2019-05-29,85.19000244140625
2019-03-26,82.68000030517578
2019-02-22,84.16999816894531
2019-10-04,83.27999877929688
2019-11-05,83.25
2019-12-27,84.94999694824219
2020-06-02,84.87000274658203
2019-12-30,84.2300033569336
2020-03-18,82.16999816894531
2020-06-05,83.43000030517578
2019-07-15,82.33000183105469
2018-12-03,81.0
2019-06-13,82.4800033569336
2019-01-04,81.31999969482422
2018-08-29,80.80999755859375
2019-02-05,81.30000305175781
2018-11-01,81.38999938964844
2019-08-16,81.26000213623047
2019-04-10,80.83000183105469
2019-09-17,80.55000305175781
2019-10-15,81.80000305175781
2020-01-02,81.79000091552734
2020-06-08,82.20999908447266
2019-10-18,84.11000061035156
2020-03-24,86.11000061035156
2020-06-11,89.51000213623047
2020-01-08,88.19999694824219
2019-04-25,86.80999755859375
2019-07-30,85.7300033569336
2019-02-20,85.95999908447266
2018-07-11,85.91000366210938
2018-09-13,87.19999694824219
2018-10-15,87.41999816894531
2019-06-28,88.0
2018-12-18,85.44999694824219
2018-11-16,85.91999816894531
2019-10-02,87.19999694824219
2020-03-27,87.9000015258789
2020-01-10,86.63999938964844
2019-10-24,86.33999633789062
2020-03-30,83.62999725341797
2020-06-17,84.83999633789062
2020-01-14,84.5
2020-04-02,85.13999938964844
2019-01-02,86.83999633789062
2019-08-14,86.0
2018-10-30,87.04000091552734
2019-06-11,87.56999969482422
2019-05-10,87.44000244140625
2019-04-08,87.56999969482422
2018-08-27,89.0999984741211
2018-07-26,90.5199966430664
2018-09-28,90.72000122070312
2019-03-07,87.5
2019-10-30,87.95999908447266
2020-01-17,87.87000274658203
2020-06-23,87.19000244140625
2020-04-08,87.63999938964844
2020-06-26,88.08999633789062
2019-03-22,88.25
2019-01-17,88.23999786376953
2019-08-29,86.37000274658203
2018-11-14,86.43000030517578
2019-06-26,87.0999984741211
2018-09-11,86.80999755859375
2018-07-09,85.43000030517578
2018-08-10,85.95999908447266
2019-04-23,82.66999816894531
2019-09-30,83.58000183105469
2020-01-23,84.5199966430664
2019-11-08,86.0199966430664
2020-04-14,86.04000091552734
2019-11-11,85.54000091552734
2020-01-29,85.12999725341797
2020-04-17,84.94999694824219
2018-07-24,83.37999725341797
2018-09-26,85.63999938964844
2019-05-08,83.80999755859375
2019-03-05,83.68000030517578
2019-02-01,84.76000213623047
2018-12-31,84.55999755859375
2018-11-29,85.62000274658203
2019-08-12,87.04000091552734
2019-07-11,86.97000122070312
2019-09-13,86.5999984741211
2019-11-14,88.79000091552734
2020-04-20,91.9000015258789
2020-02-04,91.0
2020-04-23,90.81999969482422
2018-12-14,91.56999969482422
2019-08-27,92.19000244140625
2018-08-08,91.54000091552734
2018-10-11,87.94000244140625
2018-11-12,88.29000091552734
2019-07-26,89.48999786376953
2019-06-24,89.33000183105469
2019-05-23,89.29000091552734
2019-03-20,85.94000244140625
2019-01-15,87.1500015258789
2019-11-20,89.12999725341797
2020-02-07,92.12000274658203
2020-02-10,93.9000015258789
2020-04-29,91.69999694824219
2019-11-26,94.33000183105469
2020-02-13,95.0
2019-01-30,94.91999816894531
2018-08-23,94.16000366210938
2018-09-24,94.29000091552734
2018-11-27,94.58999633789062
2018-10-26,95.0
2019-07-09,96.1500015258789
2019-06-07,94.72000122070312
2019-05-06,95.36000061035156
2019-04-04,93.80000305175781
2019-09-11,92.05000305175781
2019-11-29,83.55000305175781
2020-05-05,84.52999877929688
2019-12-02,87.41999816894531
2020-02-19,89.30000305175781
2020-05-08,88.0
2019-05-21,84.29000091552734
2019-03-18,79.69000244140625
2018-09-07,85.3499984741211
2018-08-06,84.08000183105469
2018-10-09,80.45999908447266
2019-02-14,83.69999694824219
2018-12-12,76.0
2019-07-24,82.79000091552734
2019-09-26,84.9000015258789
2019-10-28,83.08999633789062
2019-12-05,86.83999633789062
2020-05-11,80.29000091552734
2019-07-03,77.70999908447266
2020-02-25,79.54000091552734
2020-05-14,75.87000274658203
2020-02-28,80.94000244140625
2019-08-08,83.52999877929688
2019-06-05,88.23999786376953
2018-07-20,88.20999908447266
2018-08-21,84.63999938964844
2018-10-24,83.2699966430664
2019-04-02,85.31999969482422
2019-03-01,88.87000274658203
2019-01-28,86.94000244140625
2018-12-27,88.18000030517578
2019-09-09,87.55999755859375
2020-03-02,87.58999633789062
2020-05-20,87.94000244140625
2019-12-17,88.26000213623047
2020-03-05,88.76000213623047
2019-02-12,87.98999786376953
2019-01-11,88.44000244140625
2018-12-10,86.9800033569336
2019-08-23,87.38999938964844
2018-11-08,87.43000030517578
2019-07-22,89.58999633789062
2019-06-20,92.0
2018-09-05,90.04000091552734
2019-04-17,88.70999908447266
2019-09-24,88.3499984741211
2019-12-20,85.97000122070312
2020-05-26,87.5
2019-04-30,88.3499984741211
2019-12-23,86.5999984741211
2020-03-11,90.54000091552734
2020-05-29,89.06999969482422
2019-12-26,91.45999908447266
2020-06-01,88.16999816894531
2019-05-02,83.01000213623047
2019-02-27,83.36000061035156
2018-11-23,88.02999877929688
2019-08-06,88.80999755859375
2018-07-18,90.0
2018-09-20,92.16999816894531
2018-10-22,92.16000366210938
2019-07-05,95.0
2019-06-03,90.95999908447266
2019-10-09,94.36000061035156
2019-10-11,94.69999694824219
2020-03-17,94.83999633789062
2020-06-04,94.8499984741211
2019-10-14,99.08000183105469
2020-03-20,98.6500015258789
2018-11-06,99.56999969482422
2019-06-18,97.98999786376953
2019-05-17,101.0
2019-04-15,100.37999725341797
2019-03-14,95.79000091552734
2019-01-09,95.4800033569336
2018-08-02,93.44000244140625
2018-10-05,98.48999786376953
2019-08-21,99.5199966430664
2019-10-17,99.68000030517578
2020-03-23,101.73999786376953
2020-06-10,101.79000091552734
2019-02-25,102.2699966430664
2020-01-07,100.73999786376953
2020-03-26,98.54000091552734
2019-10-23,100.47000122070312
