Dates,ABC
2019-10-21,84.0999984741211
2019-12-18,81.19999694824219
2020-03-06,80.41000366210938
2019-10-03,81.12999725341797
2020-03-09,81.61000061035156
2020-05-27,81.55999755859375
2019-12-24,84.33999633789062
2020-03-12,85.79000091552734
2018-12-20,85.55999755859375
2019-08-01,86.16000366210938
2018-08-14,84.2300033569336
2018-07-13,85.33000183105469
2018-10-17,84.5199966430664
2019-05-29,82.94999694824219
2019-03-26,82.37000274658203
2019-02-22,83.1500015258789
2019-10-04,81.91000366210938
2019-11-05,82.8499984741211
2019-12-27,84.76000213623047
2020-06-02,83.29000091552734
2019-12-30,82.5199966430664
2020-03-18,82.16999816894531
2020-06-05,80.86000061035156
2019-07-15,80.43000030517578
2018-12-03,81.0
2019-06-13,82.06999969482422
2019-01-04,80.44999694824219
2018-08-29,79.75
2019-02-05,80.2699966430664
2018-11-01,80.73999786376953
2019-08-16,80.12999725341797
2019-04-10,80.29000091552734
2019-09-17,79.83999633789062
2019-10-15,81.16000366210938
2020-01-02,81.37999725341797
2020-06-08,81.86000061035156
2019-10-18,84.0199966430664
2020-03-24,86.11000061035156
2020-06-11,88.33999633789062
2020-01-08,84.37000274658203
2019-04-25,85.58999633789062
2019-07-30,84.80999755859375
2019-02-20,84.83999633789062
2018-07-11,85.30999755859375
2018-09-13,86.80000305175781
2018-10-15,87.12999725341797
2019-06-28,84.83000183105469
2018-12-18,84.5199966430664
2018-11-16,85.54000091552734
2019-10-02,85.45999908447266
2020-03-27,83.80000305175781
2020-01-10,84.58000183105469
2019-10-24,83.86000061035156
2020-03-30,83.05999755859375
2020-06-17,82.0999984741211
2020-01-14,84.11000061035156
2020-04-02,84.7300033569336
2019-01-02,85.79000091552734
2019-08-14,85.44999694824219
2018-10-30,87.04000091552734
2019-06-11,87.0
2019-05-10,86.87999725341797
2019-04-08,87.01000213623047
2018-08-27,88.66999816894531
2018-07-26,89.87000274658203
2018-09-28,86.79000091552734
2019-03-07,86.87999725341797
2019-10-30,87.77999877929688
2020-01-17,86.94000244140625
2020-06-23,86.54000091552734
2020-04-08,87.55999755859375
2020-06-26,87.2300033569336
2019-03-22,87.88999938964844
2019-01-17,86.27999877929688
2019-08-29,84.9000015258789
2018-11-14,85.93000030517578
2019-06-26,86.12999725341797
2018-09-11,84.76000213623047
2018-07-09,85.04000091552734
2018-08-10,82.9800033569336
2019-04-23,82.56999969482422
2019-09-30,83.11000061035156
2020-01-23,83.80000305175781
2019-11-08,84.9800033569336
2020-04-14,85.27999877929688
2019-11-11,84.94000244140625
2020-01-29,84.83000183105469
2020-04-17,83.58000183105469
2018-07-24,83.22000122070312
2018-09-26,84.33999633789062
2019-05-08,83.2699966430664
2019-03-05,83.01000213623047
2019-02-01,84.19000244140625
2018-12-31,84.52999877929688
2018-11-29,84.81999969482422
2019-08-12,86.5999984741211
2019-07-11,85.5
2019-09-13,86.0199966430664
2019-11-14,88.68000030517578
2020-04-20,90.54000091552734
2020-02-04,90.41000366210938
2020-04-23,90.19999694824219
2018-12-14,91.16999816894531
2019-08-27,90.66999816894531
2018-08-08,86.08000183105469
2018-10-11,86.52999877929688
2018-11-12,87.83000183105469
2019-07-26,89.19999694824219
2019-06-24,86.9000015258789
2019-05-23,85.2699966430664
2019-03-20,85.23999786376953
2019-01-15,87.01000213623047
2019-11-20,89.12999725341797
2020-02-07,91.55000305175781
2020-02-10,91.76000213623047
2020-04-29,91.36000061035156
2019-11-26,92.72000122070312
2020-02-13,94.04000091552734
2019-01-30,94.41999816894531
2018-08-23,90.2300033569336
2018-09-24,93.13999938964844
2018-11-27,93.83999633789062
2018-10-26,93.94999694824219
2019-07-09,95.30000305175781
2019-06-07,94.0
2019-05-06,92.77999877929688
2019-04-04,93.13999938964844
2019-09-11,86.55999755859375
2019-11-29,81.47000122070312
2020-05-05,83.88999938964844
2019-12-02,84.44999694824219
2020-02-19,87.98999786376953
2020-05-08,85.25
2019-05-21,83.38999938964844
2019-03-18,77.55999755859375
2018-09-07,80.88999938964844
2018-08-06,83.05000305175781
2018-10-09,79.08999633789062
2019-02-14,80.66000366210938
2018-12-12,76.0
2019-07-24,82.19999694824219
2019-09-26,78.13999938964844
2019-10-28,80.37000274658203
2019-12-05,79.31999969482422
2020-05-11,72.05999755859375
2019-07-03,76.16000366210938
2020-02-25,75.11000061035156
2020-05-14,75.5999984741211
2020-02-28,80.18000030517578
2019-08-08,82.44000244140625
2019-06-05,87.11000061035156
2018-07-20,84.19000244140625
2018-08-21,80.0
2018-10-24,80.38999938964844
2019-04-02,83.06999969482422
2019-03-01,86.62000274658203
2019-01-28,85.16000366210938
2018-12-27,86.66000366210938
2019-09-09,84.22000122070312
2020-03-02,87.06999969482422
2020-05-20,85.58999633789062
2019-12-17,85.54000091552734
2020-03-05,87.27999877929688
2019-02-12,87.0999984741211
2019-01-11,84.43000030517578
2018-12-10,86.19000244140625
2019-08-23,86.87999725341797
2018-11-08,85.73999786376953
2019-07-22,88.76000213623047
2019-06-20,89.23999786376953
2018-09-05,88.3499984741211
2019-04-17,88.61000061035156
2019-09-24,85.11000061035156
2019-12-20,85.30999755859375
2020-05-26,85.61000061035156
2019-04-30,85.19999694824219
2019-12-23,86.5999984741211
2020-03-11,87.08999633789062
2020-05-29,88.5199966430664
2019-12-26,88.52999877929688
2020-06-01,83.66999816894531
2019-05-02,81.51000213623047
2019-02-27,83.05000305175781
2018-11-23,87.8499984741211
2019-08-06,88.5
2018-07-18,89.0199966430664
2018-09-20,91.19000244140625
2018-10-22,92.16000366210938
2019-07-05,90.58999633789062
2019-06-03,90.75
2019-10-09,93.83000183105469
2019-10-11,93.61000061035156
2020-03-17,94.83999633789062
2020-06-04,94.30999755859375
2019-10-14,98.6500015258789
2020-03-20,98.19999694824219
2018-11-06,98.51000213623047
2019-06-18,97.76000213623047
2019-05-17,99.55000305175781
2019-04-15,96.93000030517578
2019-03-14,92.56999969482422
2019-01-09,92.62000274658203
2018-08-02,92.9000015258789
2018-10-05,96.62999725341797
2019-08-21,98.62000274658203
2019-10-17,98.73999786376953
2020-03-23,101.05000305175781
2020-06-10,100.12999725341797
2019-02-25,100.8499984741211
2020-01-07,98.0
2020-03-26,98.4800033569336
2019-10-23,98.19999694824219
