Dates,HLT
2018-11-30,74.54751586914062
2019-08-13,74.9839859008789
2019-07-12,72.27587127685547
2019-06-10,72.08738708496094
2019-05-09,71.8195571899414
2018-07-25,72.1965103149414
2018-09-27,71.6409912109375
2018-10-29,71.28388214111328
2019-10-16,69.70662689208984
2019-12-16,69.92487335205078
2020-03-04,69.10152435302734
2020-05-22,66.9588394165039
2019-10-01,65.93710327148438
2019-12-19,65.9767837524414
2018-09-10,68.95272827148438
2019-05-24,69.76615142822266
2018-08-09,70.38117980957031
2019-04-22,71.224365234375
2019-03-21,70.37126922607422
2019-01-16,66.76043701171875
2019-08-28,69.37928009033203
2018-11-13,70.17285919189453
2018-10-12,71.28388214111328
2019-06-25,70.47046661376953
2020-03-10,71.49220275878906
2020-05-28,71.31364440917969
2019-10-07,70.42086791992188
2020-03-13,71.91876220703125
2019-10-10,71.46244812011719
2020-03-16,71.42276000976562
2020-06-03,72.49411010742188
2018-11-28,70.44070434570312
2018-09-25,70.16295623779297
2018-07-23,70.49029541015625
2018-08-24,71.18468475341797
2019-07-10,71.73026275634766
2019-05-07,72.56354522705078
2019-04-05,73.53568267822266
2019-03-04,73.88288879394531
2019-01-31,73.82334899902344
2019-09-12,74.13087463378906
2019-12-31,74.02175903320312
2020-03-19,74.96414184570312
2020-01-03,74.08128356933594
2020-06-09,73.31745147705078
2019-02-15,73.80351257324219
2019-01-14,73.72415161132812
2018-07-06,78.73368835449219
2018-08-07,79.51734161376953
2018-10-10,81.09459686279297
2018-12-13,80.73748016357422
2019-08-26,82.67184448242188
2019-07-25,82.58257293701172
2019-05-22,84.34829711914062
2019-03-19,82.88017272949219
2020-01-06,82.82064056396484
2020-03-25,82.82064056396484
2020-06-12,82.58213806152344
2019-10-22,83.25789642333984
2020-01-09,82.86038970947266
2020-06-15,83.4864730834961
2019-10-25,83.43678283691406
2020-03-31,82.40326690673828
2020-06-18,81.93618774414062
2019-04-03,82.28401184082031
2018-08-22,82.89021301269531
2018-10-25,83.14859008789062
2019-01-29,84.47029876708984
2018-12-28,85.22557067871094
2018-11-26,85.6727523803711
2019-08-09,85.16593170166016
2019-07-08,84.39079284667969
2019-06-06,85.25537109375
2019-09-10,84.04297637939453
2020-01-15,83.49640655517578
2020-04-03,82.97964477539062
2019-10-31,81.93618774414062
2020-04-06,82.69145965576172
2020-06-24,82.59207916259766
2018-11-09,83.62559509277344
2019-07-23,84.51005554199219
2019-06-21,86.2491455078125
2019-05-20,86.7658920288086
2019-04-18,86.89509582519531
2018-09-06,87.63048553466797
2018-10-08,86.55720520019531
2019-02-13,87.44166564941406
2018-12-11,87.9782943725586
2019-09-25,88.17704772949219
2020-01-21,87.62054443359375
2020-04-09,87.60066986083984
2019-11-06,87.21310424804688
2020-01-24,86.6864013671875
2020-01-27,87.3621597290039
2020-04-15,87.3621597290039
2018-12-26,86.9547119140625
2019-08-07,87.08390045166016
2019-06-04,87.46153259277344
2018-09-21,86.7062759399414
2018-07-19,86.44789123535156
2018-08-20,92.02293395996094
2018-10-23,90.6614761352539
2019-05-03,92.7483901977539
2019-04-01,91.72481536865234
2019-02-28,89.92608642578125
2019-11-12,90.13478088378906
2020-01-30,90.57203674316406
2019-11-15,90.95960235595703
2020-04-21,88.81306457519531
2019-04-16,91.16829681396484
2019-03-15,93.06639099121094
2019-02-11,93.61384582519531
2019-01-10,92.49903869628906
2019-08-22,91.04580688476562
2018-11-07,91.6828384399414
2018-08-03,91.59325408935547
2018-09-04,90.23957061767578
2019-06-19,89.4930419921875
2019-09-23,88.78633117675781
2019-11-18,88.49768829345703
2020-02-05,89.24420928955078
2020-04-24,89.02522277832031
2019-03-29,88.01991271972656
2019-11-21,89.90113830566406
2020-04-27,89.58263397216797
2020-02-11,90.5779800415039
2020-04-30,92.08098602294922
2019-05-01,92.59857177734375
2019-02-26,93.49440002441406
2019-01-25,92.91708374023438
2018-12-24,92.59857177734375
2019-09-06,92.98676300048828
2018-07-17,92.77774047851562
2018-09-19,94.65897369384766
2019-08-05,95.31591796875
2019-10-08,96.42076873779297
2019-12-11,95.69414520263672
2019-11-27,95.06707763671875
2020-02-14,92.81755065917969
2020-05-06,94.0816650390625
2019-01-08,96.08233642578125
2018-12-07,97.28672790527344
2019-08-20,98.8395004272461
2018-11-05,99.92444610595703
2019-07-19,100.17328643798828
2018-10-04,100.13346862792969
2019-06-17,99.72537231445312
2019-05-16,98.54088592529297
2018-08-01,98.73001098632812
2019-03-13,100.2330093383789
2019-12-03,99.07838439941406
2020-02-20,98.73995971679688
2019-12-06,99.41680908203125
2020-05-12,97.31658172607422
2019-12-09,96.64969635009766
2020-02-26,94.09161376953125
2020-05-15,92.80760192871094
2019-03-28,94.67888641357422
2018-09-17,94.86799621582031
2018-08-16,95.95294189453125
2018-10-19,96.75918579101562
2019-04-29,96.94830322265625
2019-01-23,96.85871887207031
2019-09-04,96.10224914550781
2018-11-20,94.80828094482422
2019-07-02,93.47449493408203
2019-05-31,90.92636108398438
2019-12-12,92.13074493408203
2020-05-18,92.96685791015625
2019-09-27,95.47920227050781
2020-03-03,95.28978729248047
2020-05-21,93.56503295898438
2019-05-14,94.97075653076172
2018-08-31,91.73062896728516
2018-07-30,91.33184051513672
2018-10-02,92.72758483886719
2019-04-12,93.17621612548828
2019-03-11,92.44843292236328
2019-02-07,91.34181213378906
2019-07-17,92.12940979003906
2019-09-19,90.8034439086914
2019-10-21,91.37171936035156
2019-12-18,90.85328674316406
2020-03-06,91.63092803955078
2019-10-03,92.2590103149414
2020-03-09,92.08953094482422
2020-05-27,91.03274536132812
2019-12-24,92.01973724365234
2020-03-12,93.18618774414062
2018-12-20,93.45536804199219
2019-08-01,92.24903869628906
2018-08-14,93.29586029052734
2018-07-13,94.89099884033203
2018-10-17,94.48223876953125
2019-05-29,95.75836181640625
2019-03-26,93.37561798095703
2019-02-22,94.57196807861328
2019-10-04,95.06047821044922
2019-11-05,95.48917388916016
2019-12-27,94.93087768554688
2020-06-02,93.96381378173828
2019-12-30,91.93998718261719
2020-03-18,92.48831176757812
2020-06-05,91.73062896728516
2019-07-15,91.17231750488281
2018-12-03,92.82727813720703
2019-06-13,91.87020111083984
2019-01-04,90.66387176513672
2018-08-29,91.71068572998047
2019-02-05,93.0665512084961
2018-11-01,90.72368621826172
2019-08-16,90.42459106445312
2019-04-10,91.22216796875
2019-09-17,91.27201843261719
2019-10-15,93.14630889892578
2020-01-02,91.2520751953125
2020-06-08,91.3816909790039
2019-10-18,91.9200439453125
2020-03-24,91.9200439453125
2020-06-11,90.87322998046875
2020-01-08,92.10946655273438
2019-04-25,90.45450592041016
2019-07-30,95.47920227050781
2019-02-20,96.6157455444336
2018-07-11,97.39337921142578
2018-09-13,96.8948974609375
2018-10-15,97.0145263671875
2019-06-28,97.02449798583984
2018-12-18,96.66558837890625
2018-11-16,96.01756286621094
2019-10-02,97.69245910644531
2020-03-27,99.84590148925781
2020-01-10,99.26766967773438
2019-10-24,98.7784194946289
2020-03-30,98.93817138671875
2020-06-17,97.97964477539062
2020-01-14,97.93970489501953
2020-04-02,97.61021423339844
2019-01-02,98.69853973388672
2019-08-14,99.5372543334961
2018-10-30,100.01651763916016
2019-06-11,100.05645751953125
2019-05-10,99.10791778564453
2019-04-08,98.92819213867188
2018-08-27,101.06491088867188
2018-07-26,102.93204498291016
2018-09-28,105.15863037109375
2019-03-07,106.20702362060547
2019-10-30,104.83911895751953
2020-01-17,104.5895004272461
2020-06-23,103.79072570800781
2020-04-08,104.02037811279297
2020-06-26,104.74925994873047
2019-03-22,105.30840301513672
2019-01-17,104.5895004272461
2019-08-29,104.5395736694336
2018-11-14,105.53804016113281
2019-06-26,106.3567886352539
2018-09-11,107.0357437133789
2018-07-09,108.31378936767578
2018-08-10,108.63330078125
2019-04-23,109.08261108398438
2019-09-30,110.17093658447266
2020-01-23,111.24928283691406
2019-11-08,111.1094970703125
2020-04-14,111.1993637084961
2019-11-11,111.76848602294922
2020-01-29,112.2177963256836
2020-04-17,111.1993637084961
2018-07-24,110.74006652832031
2018-09-26,111.27923583984375
2019-05-08,109.82147216796875
2019-03-05,109.2523422241211
2019-02-01,108.12407684326172
2018-12-31,109.04267120361328
2018-11-29,108.9228515625
2019-08-12,108.43360137939453
2019-07-11,109.12254333496094
2019-09-13,108.9228515625
2019-11-14,109.46202087402344
2020-04-20,111.42900848388672
2020-02-04,113.74545288085938
2020-04-23,110.45050811767578
2018-12-14,110.6801528930664
2019-08-27,110.78998565673828
2018-08-08,108.32376861572266
2018-10-11,104.77921295166016
2018-11-12,107.69474029541016
2019-07-26,109.84144592285156
2019-06-24,108.90288543701172
2019-05-23,107.63483428955078
2019-03-20,107.68475341796875
2019-01-15,110.77001953125
2019-11-20,113.08646392822266
2020-02-07,112.5273208618164
2020-02-10,110.670166015625
2020-04-29,111.1993637084961
2019-11-26,112.76695251464844
2020-02-13,113.52578735351562
2019-01-30,112.78691864013672
2018-08-23,113.05651092529297
2018-09-24,111.75849914550781
2018-11-27,112.49736785888672
2018-10-26,111.8283920288086
2019-07-09,109.40211486816406
2019-06-07,103.8606185913086
2019-05-06,98.7284927368164
2019-04-04,97.75
2019-09-11,95.83000183105469
2019-11-29,97.19999694824219
2020-05-05,96.45999908447266
2019-12-02,93.33000183105469
2020-02-19,98.38999938964844
2020-05-08,91.5
2019-05-21,90.44999694824219
2019-03-18,86.18000030517578
2018-09-07,90.31999969482422
2018-08-06,81.08999633789062
2018-10-09,76.72000122070312
2019-02-14,78.62999725341797
2018-12-12,69.54000091552734
2019-07-24,64.83000183105469
2019-09-26,56.68000030517578
2019-10-28,58.029998779296875
2019-12-05,61.599998474121094
2020-05-11,63.33000183105469
2019-07-03,69.38999938964844
2020-02-25,72.25
2020-05-14,73.19999694824219
2020-02-28,69.1500015258789
2019-08-08,68.68000030517578
2019-06-05,68.23999786376953
2018-07-20,63.040000915527344
2018-08-21,57.86000061035156
2018-10-24,55.939998626708984
2019-04-02,63.79999923706055
2019-03-01,65.83000183105469
2019-01-28,70.08999633789062
2018-12-27,68.44999694824219
2019-09-09,66.63999938964844
2020-03-02,70.01000213623047
2020-05-20,69.87000274658203
2019-12-17,70.1500015258789
2020-03-05,75.62000274658203
2019-02-12,72.27999877929688
2019-01-11,71.3499984741211
2018-12-10,70.79000091552734
2019-08-23,71.94000244140625
2018-11-08,71.37000274658203
2019-07-22,75.19000244140625
2019-06-20,75.75
2018-09-05,79.27999877929688
2019-04-17,75.70999908447266
2019-09-24,72.02999877929688
2019-12-20,71.41000366210938
2020-05-26,71.73999786376953
2019-04-30,70.79000091552734
2019-12-23,71.9000015258789
2020-03-11,72.19000244140625
2020-05-29,68.30000305175781
2019-12-26,67.0
2020-06-01,64.8499984741211
2019-05-02,68.16999816894531
2019-02-27,68.54000091552734
2018-11-23,73.06999969482422
2019-08-06,75.29000091552734
2018-07-18,77.72000122070312
2018-09-20,77.66000366210938
2018-10-22,78.38999938964844
2019-07-05,81.69000244140625
2019-06-03,83.1500015258789
2019-10-09,80.62000274658203
2019-10-11,79.30999755859375
2020-03-17,81.91000366210938
2020-06-04,83.5999984741211
2019-10-14,86.11000061035156
2020-03-20,86.33999633789062
2018-11-06,87.19999694824219
2019-06-18,89.69999694824219
2019-05-17,86.12999725341797
2019-04-15,82.83000183105469
2019-03-14,77.58999633789062
2019-01-09,77.44999694824219
2018-08-02,77.4800033569336
2018-10-05,78.25
2019-08-21,76.41999816894531
2019-10-17,78.16000366210938
2020-03-23,76.16999816894531
2020-06-10,76.08000183105469
2019-02-25,75.68000030517578
2020-01-07,73.19000244140625
2020-03-26,72.51000213623047
2019-10-23,71.16000366210938
