Dates,HLT
2020-05-22,66.5199966430664
2019-10-01,65.75
2019-12-19,65.63999938964844
2018-09-10,66.27999877929688
2019-05-24,67.77999877929688
2018-08-09,70.37999725341797
2019-04-22,70.7699966430664
2019-03-21,70.1500015258789
2019-01-16,67.18000030517578
2019-08-28,68.25
2018-11-13,69.12000274658203
2018-10-12,70.83000183105469
2019-06-25,70.91999816894531
2020-03-10,70.2300033569336
2020-05-28,71.25
2019-10-07,70.58999633789062
2020-03-13,70.95999908447266
2019-10-10,72.01000213623047
2020-03-16,71.41000366210938
2020-06-03,72.19000244140625
2018-11-28,70.73999786376953
2018-09-25,70.16000366210938
2018-07-23,70.30999755859375
2018-08-24,70.88999938964844
2019-07-10,71.19999694824219
2019-05-07,71.79000091552734
2019-04-05,73.33999633789062
2019-03-04,73.80999755859375
2019-01-31,73.94999694824219
2019-09-12,74.13999938964844
2019-12-31,74.41999816894531
2020-03-19,74.62999725341797
2020-01-03,73.5
2020-06-09,73.4800033569336
2019-02-15,74.08000183105469
2019-01-14,73.93000030517578
2018-07-06,77.23999786376953
2018-08-07,78.58999633789062
2018-10-10,80.75
2018-12-13,80.93000030517578
2019-08-26,81.08999633789062
2019-07-25,82.38999938964844
2019-05-22,83.22000122070312
2019-03-19,83.41999816894531
2020-01-06,83.33999633789062
2020-03-25,83.02999877929688
2020-06-12,82.76000213623047
2019-10-22,83.20999908447266
2020-01-09,82.48999786376953
2020-06-15,83.13999938964844
2019-10-25,83.68000030517578
2020-03-31,82.30000305175781
2020-06-18,81.66000366210938
2019-04-03,82.11000061035156
2018-08-22,82.3499984741211
2018-10-25,83.43000030517578
2019-01-29,83.76000213623047
2018-12-28,84.98999786376953
2018-11-26,85.88999938964844
2019-08-09,85.56999969482422
2019-07-08,84.33999633789062
2019-06-06,84.37000274658203
2019-09-10,84.2300033569336
2020-01-15,83.63999938964844
2020-04-03,82.88999938964844
2019-10-31,81.72000122070312
2020-04-06,82.54000091552734
2020-06-24,82.87999725341797
2018-11-09,83.52999877929688
2019-07-23,83.86000061035156
2019-06-21,85.33000183105469
2019-05-20,86.81999969482422
2019-04-18,87.19999694824219
2018-09-06,87.08999633789062
2018-10-08,86.93000030517578
2019-02-13,87.05000305175781
2018-12-11,87.95999908447266
2019-09-25,88.23999786376953
2020-01-21,87.73999786376953
2020-04-09,88.08999633789062
2019-11-06,87.69999694824219
2020-01-24,86.01000213623047
2020-01-27,86.33999633789062
2020-04-15,87.54000091552734
2018-12-26,86.8499984741211
2019-08-07,87.22000122070312
2019-06-04,87.44000244140625
2018-09-21,87.12000274658203
2018-07-19,86.5999984741211
2018-08-20,90.2300033569336
2018-10-23,90.4800033569336
2019-05-03,91.43000030517578
2019-04-01,91.0199966430664
2019-02-28,89.94000244140625
2019-11-12,89.94000244140625
2020-01-30,89.76000213623047
2019-11-15,89.72000122070312
2020-04-21,88.9000015258789
2019-04-16,89.94000244140625
2019-03-15,91.08999633789062
2019-02-11,93.66000366210938
2019-01-10,92.62000274658203
2019-08-22,91.0999984741211
2018-11-07,91.9800033569336
2018-08-03,91.54000091552734
2018-09-04,90.44999694824219
2019-06-19,89.4800033569336
2019-09-23,89.05999755859375
2019-11-18,87.95999908447266
2020-02-05,89.13999938964844
2020-04-24,88.43000030517578
2019-03-29,87.91000366210938
2019-11-21,88.91999816894531
2020-04-27,89.62000274658203
2020-02-11,90.16999816894531
2020-04-30,91.38999938964844
2019-05-01,92.83999633789062
2019-02-26,93.19000244140625
2019-01-25,93.23999786376953
2018-12-24,92.6500015258789
2019-09-06,92.41000366210938
2018-07-17,92.70999908447266
2018-09-19,93.54000091552734
2019-08-05,94.55999755859375
2019-10-08,95.56999969482422
2019-12-11,96.08000183105469
2019-11-27,95.08000183105469
2020-02-14,93.01000213623047
2020-05-06,93.26000213623047
2019-01-08,94.72000122070312
2018-12-07,96.55999755859375
2019-08-20,98.12000274658203
2018-11-05,98.66999816894531
2019-07-19,100.16000366210938
2018-10-04,99.58999633789062
2019-06-17,99.30000305175781
2019-05-16,98.51000213623047
2018-08-01,98.18000030517578
2019-03-13,98.80000305175781
2019-12-03,99.06999969482422
2020-02-20,98.80999755859375
2019-12-06,98.69000244140625
2020-05-12,97.62999725341797
2019-12-09,96.43000030517578
2020-02-26,94.4800033569336
2020-05-15,92.75
2019-03-28,93.13999938964844
2018-09-17,92.48999786376953
2018-08-16,94.48999786376953
2018-10-19,96.33999633789062
2019-04-29,97.16000366210938
2019-01-23,96.76000213623047
2019-09-04,95.66999816894531
2018-11-20,94.83000183105469
2019-07-02,93.5999984741211
2019-05-31,90.19000244140625
2019-12-12,91.0199966430664
2020-05-18,90.7300033569336
2019-09-27,93.5199966430664
2020-03-03,94.54000091552734
2020-05-21,93.62999725341797
2019-05-14,93.66000366210938
2018-08-31,91.16000366210938
2018-07-30,90.94999694824219
2018-10-02,92.19999694824219
2019-04-12,93.44999694824219
2019-03-11,92.5999984741211
2019-02-07,91.2699966430664
2019-07-17,91.33999633789062
2019-09-19,90.62999725341797
2019-10-21,90.81999969482422
2019-12-18,90.95999908447266
2020-03-06,90.61000061035156
2019-10-03,92.45999908447266
2020-03-09,92.06999969482422
2020-05-27,90.72000122070312
2019-12-24,91.80999755859375
2020-03-12,92.9000015258789
2018-12-20,93.2300033569336
2019-08-01,92.05000305175781
2018-08-14,90.91000366210938
2018-07-13,93.61000061035156
2018-10-17,94.6500015258789
2019-05-29,94.88999938964844
2019-03-26,93.3499984741211
2019-02-22,93.62999725341797
2019-10-04,94.27999877929688
2019-11-05,95.44999694824219
2019-12-27,95.0199966430664
2020-06-02,94.2300033569336
2019-12-30,91.87999725341797
2020-03-18,91.5199966430664
2020-06-05,91.30999755859375
2019-07-15,90.9800033569336
2018-12-03,91.05999755859375
2019-06-13,92.06999969482422
2019-01-04,90.5999984741211
2018-08-29,90.63999938964844
2019-02-05,92.06999969482422
2018-11-01,90.94999694824219
2019-08-16,88.97000122070312
2019-04-10,90.58999633789062
2019-09-17,91.30000305175781
2019-10-15,92.95999908447266
2020-01-02,91.0
2020-06-08,90.80999755859375
2019-10-18,91.62000274658203
2020-03-24,91.83000183105469
2020-06-11,90.5
2020-01-08,91.5199966430664
2019-04-25,90.7300033569336
2019-07-30,89.8499984741211
2019-02-20,94.80999755859375
2018-07-11,96.48999786376953
2018-09-13,96.36000061035156
2018-10-15,96.55000305175781
2019-06-28,95.88999938964844
2018-12-18,96.54000091552734
2018-11-16,96.1500015258789
2019-10-02,96.44999694824219
2020-03-27,97.37000274658203
2020-01-10,99.12999725341797
2019-10-24,98.5999984741211
2020-03-30,97.86000061035156
2020-06-17,97.8499984741211
2020-01-14,97.94999694824219
2020-04-02,96.77999877929688
2019-01-02,97.5
2019-08-14,99.16999816894531
2018-10-30,99.5199966430664
2019-06-11,100.11000061035156
2019-05-10,98.69999694824219
2019-04-08,98.26000213623047
2018-08-27,99.12000274658203
2018-07-26,101.8499984741211
2018-09-28,102.8499984741211
2019-03-07,105.04000091552734
2019-10-30,104.7699966430664
2020-01-17,103.75
2020-06-23,102.76000213623047
2020-04-08,103.86000061035156
2020-06-26,104.27999877929688
2019-03-22,105.30999755859375
2019-01-17,104.75
2019-08-29,104.5199966430664
2018-11-14,104.80000305175781
2019-06-26,105.37000274658203
2018-09-11,106.16999816894531
2018-07-09,107.69999694824219
2018-08-10,107.73999786376953
2019-04-23,108.51000213623047
2019-09-30,109.1500015258789
2020-01-23,110.30999755859375
2019-11-08,111.04000091552734
2020-04-14,111.08000183105469
2019-11-11,111.30000305175781
2020-01-29,111.76000213623047
2020-04-17,110.97000122070312
2018-07-24,110.61000061035156
2018-09-26,110.45999908447266
2019-05-08,108.63999938964844
2019-03-05,108.58999633789062
2019-02-01,108.16000366210938
2018-12-31,107.88999938964844
2018-11-29,109.05000305175781
2019-08-12,108.38999938964844
2019-07-11,108.20999908447266
2019-09-13,108.58999633789062
2019-11-14,108.58999633789062
2020-04-20,110.19000244140625
2020-02-04,111.9800033569336
2020-04-23,109.93000030517578
2018-12-14,110.54000091552734
2019-08-27,107.6500015258789
2018-08-08,107.4800033569336
2018-10-11,103.52999877929688
2018-11-12,105.55999755859375
2019-07-26,108.12999725341797
2019-06-24,107.22000122070312
2019-05-23,107.01000213623047
2019-03-20,107.81999969482422
2019-01-15,109.38999938964844
2019-11-20,112.1500015258789
2020-02-07,111.80000305175781
2020-02-10,110.41999816894531
2020-04-29,110.1500015258789
2019-11-26,109.0199966430664
2020-02-13,113.19999694824219
2019-01-30,111.16999816894531
2018-08-23,112.12999725341797
2018-09-24,111.8499984741211
2018-11-27,112.05000305175781
2018-10-26,111.7699966430664
2019-07-09,109.31999969482422
2019-06-07,103.48999786376953
2019-05-06,98.30999755859375
2019-04-04,96.30000305175781
2019-09-11,93.22000122070312
2019-11-29,92.69999694824219
2020-05-05,92.58000183105469
2019-12-02,92.23999786376953
2020-02-19,92.0
2020-05-08,91.29000091552734
2019-05-21,88.31999969482422
2019-03-18,83.4000015258789
2018-09-07,85.68000030517578
2018-08-06,79.16999816894531
2018-10-09,71.4000015258789
2019-02-14,76.63999938964844
2018-12-12,63.83000183105469
2019-07-24,61.849998474121094
2019-09-26,44.29999923706055
2019-10-28,51.040000915527344
2019-12-05,56.5
2020-05-11,60.04999923706055
2019-07-03,67.51000213623047
2020-02-25,67.3499984741211
2020-05-14,70.23999786376953
2020-02-28,66.19999694824219
2019-08-08,64.58000183105469
2019-06-05,67.88999938964844
2018-07-20,62.36000061035156
2018-08-21,57.0
2018-10-24,53.70000076293945
2019-04-02,60.11000061035156
2019-03-01,65.30999755859375
2019-01-28,66.33000183105469
2018-12-27,68.11000061035156
2019-09-09,64.31999969482422
2020-03-02,68.25
2020-05-20,65.61000061035156
2019-12-17,67.7699966430664
2020-03-05,72.7300033569336
2019-02-12,71.44999694824219
2019-01-11,70.0999984741211
2018-12-10,69.58999633789062
2019-08-23,70.69999694824219
2018-11-08,70.05000305175781
2019-07-22,72.75
2019-06-20,74.37999725341797
2018-09-05,77.0199966430664
2019-04-17,74.77999877929688
2019-09-24,71.41999816894531
2019-12-20,69.08000183105469
2020-05-26,71.41000366210938
2019-04-30,70.62000274658203
2019-12-23,71.29000091552734
2020-03-11,71.72000122070312
2020-05-29,68.26000213623047
2019-12-26,66.55999755859375
2020-06-01,64.05999755859375
2019-05-02,62.470001220703125
2019-02-27,66.51000213623047
2018-11-23,72.08000183105469
2019-08-06,71.83000183105469
2018-07-18,75.94000244140625
2018-09-20,75.83000183105469
2018-10-22,76.69000244140625
2019-07-05,81.43000030517578
2019-06-03,80.76000213623047
2019-10-09,80.44000244140625
2019-10-11,78.37999725341797
2020-03-17,79.36000061035156
2020-06-04,81.23999786376953
2019-10-14,83.79000091552734
2020-03-20,84.36000061035156
2018-11-06,86.6500015258789
2019-06-18,88.54000091552734
2019-05-17,85.25
2019-04-15,82.3499984741211
2019-03-14,76.7300033569336
2019-01-09,76.16000366210938
2018-08-02,73.8499984741211
2018-10-05,76.72000122070312
2019-08-21,75.8499984741211
2019-10-17,75.43000030517578
2020-03-23,75.38999938964844
2020-06-10,74.83000183105469
2019-02-25,75.16000366210938
2020-01-07,71.58999633789062
2020-03-26,70.80999755859375
2019-10-23,69.83000183105469
