Dates,MSI
2019-12-10,126.69000244140625
2020-02-27,129.69000244140625
2019-12-13,131.75
2020-05-19,132.17999267578125
2019-03-06,133.17999267578125
2018-11-30,133.5500030517578
2019-08-13,128.69000244140625
2019-07-12,129.44000244140625
2019-06-10,127.06999969482422
2019-05-09,131.0500030517578
2018-07-25,130.4199981689453
2018-09-27,130.0
2018-10-29,127.8499984741211
2019-10-16,126.5999984741211
2019-12-16,123.61000061035156
2020-03-04,121.79000091552734
2020-05-22,118.7300033569336
2019-10-01,115.5
2019-12-19,110.93000030517578
2018-09-10,109.51000213623047
2019-05-24,110.66999816894531
2018-08-09,112.51000213623047
2019-04-22,113.02999877929688
2019-03-21,113.9000015258789
2019-01-16,113.62999725341797
2019-08-28,112.45999908447266
2018-11-13,115.5
2018-10-12,116.9000015258789
2019-06-25,119.3499984741211
2020-03-10,115.30000305175781
2020-05-28,116.9000015258789
2019-10-07,115.52999877929688
2020-03-13,115.05999755859375
2019-10-10,115.7300033569336
2020-03-16,114.62999725341797
2020-06-03,114.23999786376953
2018-11-28,115.2300033569336
2018-09-25,115.22000122070312
2018-07-23,114.7699966430664
2018-08-24,115.83999633789062
2019-07-10,114.8499984741211
2019-05-07,115.16999816894531
2019-04-05,115.56999969482422
2019-03-04,116.63999938964844
2019-01-31,117.41000366210938
2019-09-12,118.25
2019-12-31,120.08000183105469
2020-03-19,119.37000274658203
2020-01-03,119.79000091552734
2020-06-09,129.94000244140625
2019-02-15,135.3800048828125
2019-01-14,134.2899932861328
2018-07-06,137.4499969482422
2018-08-07,137.63999938964844
2018-10-10,138.33999633789062
2018-12-13,137.9600067138672
2019-08-26,139.1699981689453
2019-07-25,139.3800048828125
2019-05-22,138.88999938964844
2019-03-19,140.5500030517578
2020-01-06,141.1699981689453
2020-03-25,141.3800048828125
2020-06-12,143.19000244140625
2019-10-22,143.74000549316406
2020-01-09,144.83999633789062
2020-06-15,141.97999572753906
2019-10-25,141.6199951171875
2020-03-31,140.52000427246094
2020-06-18,137.91000366210938
2019-04-03,138.24000549316406
2018-08-22,141.77000427246094
2018-10-25,140.86000061035156
2019-01-29,141.0
2018-12-28,139.99000549316406
2018-11-26,140.55999755859375
2019-08-09,141.22000122070312
2019-07-08,140.35000610351562
2019-06-06,138.9600067138672
2019-09-10,140.00999450683594
2020-01-15,138.63999938964844
2020-04-03,139.8699951171875
2019-10-31,140.39999389648438
2020-04-06,139.47000122070312
2020-06-24,139.85000610351562
2018-11-09,141.50999450683594
2019-07-23,141.89999389648438
2019-06-21,142.42999267578125
2019-05-20,142.69000244140625
2019-04-18,141.3300018310547
2018-09-06,140.64999389648438
2018-10-08,140.52999877929688
2019-02-13,141.0
2018-12-11,143.22000122070312
2019-09-25,143.47000122070312
2020-01-21,143.02999877929688
2020-04-09,143.8300018310547
2019-11-06,145.0
2020-01-24,144.13999938964844
2020-01-27,143.11000061035156
2020-04-15,144.24000549316406
2018-12-26,145.7100067138672
2019-08-07,146.30999755859375
2019-06-04,145.69000244140625
2018-09-21,145.89999389648438
2018-07-19,145.47999572753906
2018-08-20,144.9600067138672
2018-10-23,142.5399932861328
2019-05-03,143.2100067138672
2019-04-01,141.3699951171875
2019-02-28,140.83999633789062
2019-11-12,141.72999572753906
2020-01-30,141.94000244140625
2019-11-15,144.52000427246094
2020-04-21,145.22999572753906
2019-04-16,143.75
2019-03-15,143.8300018310547
2019-02-11,145.8699951171875
2019-01-10,146.97000122070312
2019-08-22,146.44000244140625
2018-11-07,147.61000061035156
2018-08-03,148.02999877929688
2018-09-04,151.3800048828125
2019-06-19,151.32000732421875
2019-09-23,150.86000061035156
2019-11-18,149.77999877929688
2020-02-05,149.41000366210938
2020-04-24,149.7899932861328
2019-03-29,150.02999877929688
2019-11-21,152.85000610351562
2020-04-27,157.9199981689453
2020-02-11,160.64999389648438
2020-04-30,161.60000610351562
2019-05-01,163.58999633789062
2019-02-26,162.22000122070312
2019-01-25,160.9199981689453
2018-12-24,161.97999572753906
2019-09-06,160.0
2018-07-17,161.07000732421875
2018-09-19,164.16000366210938
2019-08-05,165.25
2019-10-08,168.27000427246094
2019-12-11,167.16000366210938
2019-11-27,165.38999938964844
2020-02-14,165.88999938964844
2020-05-06,165.25
2019-01-08,165.38999938964844
2018-12-07,164.99000549316406
2019-08-20,168.00999450683594
2018-11-05,166.88999938964844
2019-07-19,168.1699981689453
2018-10-04,170.17999267578125
2019-06-17,169.60000610351562
2019-05-16,168.92999267578125
2018-08-01,171.0
2019-03-13,170.99000549316406
2019-12-03,171.36000061035156
2020-02-20,172.27999877929688
2019-12-06,173.1300048828125
2020-05-12,170.0
2019-12-09,170.38999938964844
2020-02-26,172.64999389648438
2020-05-15,169.52000427246094
2019-03-28,170.6999969482422
2018-09-17,170.57000732421875
2018-08-16,167.64999389648438
2018-10-19,169.60000610351562
2019-04-29,170.8000030517578
2019-01-23,168.1699981689453
2019-09-04,166.3000030517578
2018-11-20,165.99000549316406
2019-07-02,163.47000122070312
2019-05-31,167.50999450683594
2019-12-12,169.27000427246094
2020-05-18,170.7899932861328
2019-09-27,175.2899932861328
2020-03-03,178.6699981689453
2020-05-21,175.47000122070312
2019-05-14,175.3000030517578
2018-08-31,173.77000427246094
2018-07-30,171.25999450683594
2018-10-02,173.0
2019-04-12,175.30999755859375
2019-03-11,176.52999877929688
2019-02-07,177.25
2019-07-17,179.1999969482422
2019-09-19,178.0
2019-10-21,176.3800048828125
2019-12-18,178.58999633789062
2020-03-06,177.75
2019-10-03,179.7899932861328
2020-03-09,182.22999572753906
2020-05-27,180.00999450683594
2019-12-24,179.72999572753906
2020-03-12,176.49000549316406
2018-12-20,174.27999877929688
2019-08-01,175.14999389648438
2018-08-14,170.6199951171875
2018-07-13,164.4199981689453
2018-10-17,165.9600067138672
2019-05-29,165.94000244140625
2019-03-26,166.22000122070312
2019-02-22,166.55999755859375
2019-10-04,168.9499969482422
2019-11-05,168.6199951171875
2019-12-27,167.83999633789062
2020-06-02,166.25999450683594
2019-12-30,169.86000061035156
2020-03-18,169.02999877929688
2020-06-05,171.5
2019-07-15,172.72000122070312
2018-12-03,170.13999938964844
2019-06-13,170.42999267578125
2019-01-04,164.75
2018-08-29,163.75999450683594
2019-02-05,165.3699951171875
2018-11-01,168.0
2019-08-16,168.83999633789062
2019-04-10,171.47999572753906
2019-09-17,170.38999938964844
2019-10-15,172.0500030517578
2020-01-02,167.52000427246094
2020-06-08,167.63999938964844
2019-10-18,170.49000549316406
2020-03-24,173.5500030517578
2020-06-11,176.3699951171875
2020-01-08,175.63999938964844
2019-04-25,176.00999450683594
2019-07-30,169.24000549316406
2019-02-20,166.2100067138672
2018-07-11,163.38999938964844
2018-09-13,164.77000427246094
2018-10-15,162.0
2019-06-28,164.85000610351562
2018-12-18,166.0
2018-11-16,167.0399932861328
2019-10-02,168.25999450683594
2020-03-27,159.75
2020-01-10,157.08999633789062
2019-10-24,159.66000366210938
2020-03-30,161.97999572753906
2020-06-17,162.33999633789062
2020-01-14,160.99000549316406
2020-04-02,160.60000610351562
2019-01-02,160.6999969482422
2019-08-14,162.17999267578125
2018-10-30,162.0
2019-06-11,163.99000549316406
2019-05-10,166.07000732421875
2019-04-08,165.72999572753906
2018-08-27,165.2899932861328
2018-07-26,166.55999755859375
2018-09-28,165.92999267578125
2019-03-07,166.86000061035156
2019-10-30,166.6199951171875
2020-01-17,166.7899932861328
2020-06-23,164.27000427246094
2020-04-08,165.5500030517578
2020-06-26,164.6699981689453
2019-03-22,160.5500030517578
2019-01-17,161.27999877929688
2019-08-29,161.4499969482422
2018-11-14,161.5
2019-06-26,161.50999450683594
2018-09-11,161.10000610351562
2018-07-09,161.8800048828125
2018-08-10,162.0399932861328
2019-04-23,161.74000549316406
2019-09-30,159.35000610351562
2020-01-23,162.19000244140625
2019-11-08,162.44000244140625
2020-04-14,162.0500030517578
2019-11-11,161.8699951171875
2020-01-29,161.58999633789062
2020-04-17,161.19000244140625
2018-07-24,160.88999938964844
2018-09-26,162.1699981689453
2019-05-08,160.02999877929688
2019-03-05,163.92999267578125
2019-02-01,165.8800048828125
2018-12-31,165.89999389648438
2018-11-29,166.67999267578125
2019-08-12,168.8300018310547
2019-07-11,167.92999267578125
2019-09-13,170.39999389648438
2019-11-14,168.4199981689453
2020-04-20,171.61000061035156
2020-02-04,173.92999267578125
2020-04-23,175.24000549316406
2018-12-14,178.11000061035156
2019-08-27,178.1999969482422
2018-08-08,177.91000366210938
2018-10-11,176.92999267578125
2018-11-12,178.69000244140625
2019-07-26,179.4600067138672
2019-06-24,177.44000244140625
2019-05-23,179.22999572753906
2019-03-20,177.66000366210938
2019-01-15,177.13999938964844
2019-11-20,178.85000610351562
2020-02-07,176.83999633789062
2020-02-10,180.14999389648438
2020-04-29,179.00999450683594
2019-11-26,185.83999633789062
2020-02-13,183.9499969482422
2019-01-30,184.0
2018-08-23,183.6199951171875
2018-09-24,184.3000030517578
2018-11-27,185.32000732421875
2018-10-26,186.02000427246094
2019-07-09,185.11000061035156
2019-06-07,181.8699951171875
2019-05-06,182.33999633789062
2019-04-04,178.8699951171875
2019-09-11,175.44000244140625
2019-11-29,164.88999938964844
2020-05-05,166.80999755859375
2019-12-02,174.27999877929688
2020-02-19,177.27999877929688
2020-05-08,178.64999389648438
2019-05-21,175.94000244140625
2019-03-18,165.27999877929688
2018-09-07,169.72000122070312
2018-08-06,166.72000122070312
2018-10-09,150.49000549316406
2019-02-14,149.7100067138672
2018-12-12,138.5800018310547
2019-07-24,148.38999938964844
2019-09-26,142.82000732421875
2019-10-28,147.94000244140625
2019-12-05,148.64999389648438
2020-05-11,135.82000732421875
2019-07-03,129.11000061035156
2020-02-25,130.47000122070312
2020-05-14,135.4199981689453
2020-02-28,144.91000366210938
2019-08-08,135.94000244140625
2019-06-05,133.0500030517578
2018-07-20,128.22000122070312
2018-08-21,125.5999984741211
2018-10-24,129.75
2019-04-02,132.10000610351562
2019-03-01,144.97000122070312
2019-01-28,144.10000610351562
2018-12-27,149.24000549316406
2019-09-09,150.3000030517578
2020-03-02,149.27999877929688
2020-05-20,149.7100067138672
2019-12-17,148.8699951171875
2020-03-05,155.72000122070312
2019-02-12,156.11000061035156
2019-01-11,152.2100067138672
2018-12-10,148.2899932861328
2019-08-23,153.11000061035156
2018-11-08,154.58999633789062
2019-07-22,153.77999877929688
2019-06-20,155.77000427246094
2018-09-05,147.0
2019-04-17,148.36000061035156
2019-09-24,141.5
2019-12-20,138.72999572753906
2020-05-26,141.91000366210938
2019-04-30,141.7899932861328
2019-12-23,137.1300048828125
2020-03-11,130.49000549316406
2020-05-29,130.0500030517578
2019-12-26,131.49000549316406
2020-06-01,131.13999938964844
2019-05-02,127.0
2019-02-27,126.37000274658203
2018-11-23,131.97999572753906
2019-08-06,136.94000244140625
2018-07-18,137.36000061035156
2018-09-20,138.8800048828125
2018-10-22,137.02999877929688
2019-07-05,137.8300018310547
2019-06-03,138.2100067138672
2019-10-09,135.52000427246094
2019-10-11,136.2899932861328
2020-03-17,136.1999969482422
2020-06-04,139.22000122070312
2019-10-14,141.17999267578125
2020-03-20,146.64999389648438
2018-11-06,151.82000732421875
2019-06-18,156.0
2019-05-17,157.00999450683594
2019-04-15,151.58999633789062
2019-03-14,143.88999938964844
2019-01-09,141.0800018310547
2018-08-02,137.27000427246094
2018-10-05,142.61000061035156
2019-08-21,141.80999755859375
2019-10-17,138.88999938964844
2020-03-23,142.1999969482422
2020-06-10,138.8699951171875
2019-02-25,142.33999633789062
2020-01-07,140.2899932861328
2020-03-26,138.1199951171875
2019-10-23,140.50999450683594
