Dates,MSI
2020-03-20,148.5281524658203
2018-11-06,155.16677856445312
2019-06-18,157.57540893554688
2019-05-17,151.05621337890625
2019-04-15,147.53285217285156
2019-03-14,135.44000244140625
2019-01-09,140.60000610351562
2018-08-02,137.55999755859375
2018-10-05,141.9199981689453
2019-08-21,140.05999755859375
2019-10-17,141.3699951171875
2020-03-23,138.8800048828125
2020-06-10,141.1300048828125
2019-02-25,141.02999877929688
2020-01-07,139.3000030517578
2020-03-26,140.49000549316406
2019-10-23,138.77999877929688
