Dates,MSI
2020-06-01,2539400.0
2019-05-02,1589700.0
2019-02-27,1172200.0
2018-11-23,1684900.0
2019-08-06,1649800.0
2018-07-18,1587700.0
2018-09-20,1199400.0
2018-10-22,1021400.0
2019-07-05,1730200.0
2019-06-03,1890700.0
2019-10-09,1334300.0
2019-10-11,2404100.0
2020-03-17,1260500.0
2020-06-04,1422500.0
2019-10-14,2766600.0
2020-03-20,2194100.0
2018-11-06,1292700.0
2019-06-18,1894700.0
2019-05-17,1223100.0
2019-04-15,2985200.0
2019-03-14,2484300.0
2019-01-09,2441900.0
2018-08-02,1830200.0
2018-10-05,1820900.0
2019-08-21,1042300.0
2019-10-17,1072900.0
2020-03-23,2989600.0
2020-06-10,1767400.0
2019-02-25,1175800.0
2020-01-07,1431300.0
2020-03-26,1508700.0
2019-10-23,3932900.0
