Dates,URI
2018-07-10,118.05999755859375
2018-09-12,116.27999877929688
2019-02-19,112.47000122070312
2019-01-18,115.33000183105469
2020-02-24,111.95999908447266
2020-05-13,115.73999786376953
2019-12-10,115.02999877929688
2020-02-27,117.4800033569336
2019-12-13,117.30000305175781
2020-05-19,117.87999725341797
2019-03-06,124.2300033569336
2018-11-30,118.94999694824219
2019-08-13,106.6500015258789
2019-07-12,107.98999786376953
2019-06-10,104.56999969482422
2019-05-09,107.19000244140625
2018-07-25,112.06999969482422
2018-09-27,112.9000015258789
2018-10-29,109.62000274658203
2019-10-16,108.48999786376953
2019-12-16,109.5199966430664
2020-03-04,108.54000091552734
2020-05-22,103.16000366210938
2019-10-01,104.9000015258789
2019-12-19,99.56999969482422
2018-09-10,103.23999786376953
2019-05-24,104.80999755859375
2018-08-09,105.43000030517578
2019-04-22,103.23999786376953
2019-03-21,105.98999786376953
2019-01-16,104.38999938964844
2019-08-28,110.83999633789062
2018-11-13,115.7300033569336
2018-10-12,117.12999725341797
2019-06-25,119.56999969482422
2020-03-10,119.94000244140625
2020-05-28,118.8499984741211
2019-10-07,118.0
2020-03-13,117.79000091552734
2019-10-10,118.5
2020-03-16,120.62999725341797
2020-06-03,124.55000305175781
2018-11-28,122.01000213623047
2018-09-25,119.4000015258789
2018-07-23,125.0
2018-08-24,127.66000366210938
2019-07-10,126.76000213623047
2019-05-07,126.2699966430664
2019-04-05,128.0
2019-03-04,127.70999908447266
2019-01-31,127.23999786376953
2019-09-12,129.4600067138672
2019-12-31,131.0
2020-03-19,130.16000366210938
2020-01-03,128.35000610351562
2020-06-09,126.37999725341797
2019-02-15,128.72999572753906
2019-01-14,132.4600067138672
2018-07-06,133.77000427246094
2018-08-07,132.10000610351562
2018-10-10,136.0500030517578
2018-12-13,135.39999389648438
2019-08-26,137.64999389648438
2019-07-25,136.9499969482422
2019-05-22,137.08999633789062
2019-03-19,139.02999877929688
2020-01-06,136.6999969482422
2020-03-25,136.27000427246094
2020-06-12,136.05999755859375
2019-10-22,138.5
2020-01-09,137.16000366210938
2020-06-15,132.77999877929688
2019-10-25,130.77999877929688
2020-03-31,127.83999633789062
2020-06-18,124.7300033569336
2019-04-03,124.08999633789062
2018-08-22,126.0
2018-10-25,127.05999755859375
2019-01-29,123.75
2018-12-28,122.87999725341797
2018-11-26,123.26000213623047
2019-08-09,124.5
2019-07-08,120.30999755859375
2019-06-06,119.19000244140625
2019-09-10,118.1500015258789
2020-01-15,113.0999984741211
2020-04-03,113.6500015258789
2019-10-31,112.55000305175781
2020-04-06,112.69000244140625
2020-06-24,115.16000366210938
2018-11-09,118.69000244140625
2019-07-23,120.05000305175781
2019-06-21,121.76000213623047
2019-05-20,122.77999877929688
2019-04-18,124.7699966430664
2018-09-06,124.12000274658203
2018-10-08,122.6500015258789
2019-02-13,121.33999633789062
2018-12-11,126.12000274658203
2019-09-25,128.75
2020-01-21,127.83999633789062
2020-04-09,126.98999786376953
2019-11-06,127.18000030517578
2020-01-24,138.49000549316406
2020-01-27,137.14999389648438
2020-04-15,139.32000732421875
2018-12-26,140.60000610351562
2019-08-07,139.9600067138672
2019-06-04,140.5399932861328
2018-09-21,142.14999389648438
2018-07-19,141.38999938964844
2018-08-20,142.69000244140625
2018-10-23,139.3800048828125
2019-05-03,141.25
2019-04-01,138.58999633789062
2019-02-28,135.75999450683594
2019-11-12,135.99000549316406
2020-01-30,134.22000122070312
2019-11-15,133.38999938964844
2020-04-21,128.91000366210938
2019-04-16,128.75
2019-03-15,129.27000427246094
2019-02-11,130.61000061035156
2019-01-10,127.56999969482422
2019-08-22,125.45999908447266
2018-11-07,126.94000244140625
2018-08-03,126.38999938964844
2018-09-04,120.51000213623047
2019-06-19,120.91000366210938
2019-09-23,119.47000122070312
2019-11-18,116.08000183105469
2020-02-05,118.0999984741211
2020-04-24,112.94000244140625
2019-03-29,115.0999984741211
2019-11-21,121.5
2020-04-27,122.38999938964844
2020-02-11,120.11000061035156
2020-04-30,122.80999755859375
2019-05-01,125.87999725341797
2019-02-26,125.6500015258789
2019-01-25,121.9800033569336
2018-12-24,123.83999633789062
2019-09-06,123.61000061035156
2018-07-17,123.44000244140625
2018-09-19,128.97999572753906
2019-08-05,128.1999969482422
2019-10-08,131.5800018310547
2019-12-11,131.5800018310547
2019-11-27,132.41000366210938
2020-02-14,130.25
2020-05-06,131.9499969482422
2019-01-08,132.3800048828125
2018-12-07,135.19000244140625
2019-08-20,137.8000030517578
2018-11-05,134.08999633789062
2019-07-19,133.5399932861328
2018-10-04,133.39999389648438
2019-06-17,134.0399932861328
2019-05-16,131.50999450683594
2018-08-01,132.32000732421875
2019-03-13,131.3699951171875
2019-12-03,136.75
2020-02-20,137.6699981689453
2019-12-06,137.89999389648438
2020-05-12,136.89999389648438
2019-12-09,125.33999633789062
2020-02-26,122.54000091552734
2020-05-15,120.52999877929688
2019-03-28,122.30000305175781
2018-09-17,127.23999786376953
2018-08-16,127.88999938964844
2018-10-19,129.60000610351562
2019-04-29,129.80999755859375
2019-01-23,130.72000122070312
2019-09-04,130.5
2018-11-20,126.20999908447266
2019-07-02,119.72000122070312
2019-05-31,114.44000244140625
2019-12-12,115.79000091552734
2020-05-18,113.56999969482422
2019-09-27,118.26000213623047
2020-03-03,117.23999786376953
2020-05-21,114.05999755859375
2019-05-14,116.66000366210938
2018-08-31,109.98999786376953
2018-07-30,105.94999694824219
2018-10-02,108.80000305175781
2019-04-12,111.37999725341797
2019-03-11,110.12000274658203
2019-02-07,112.44000244140625
2019-07-17,112.80000305175781
2019-09-19,109.68000030517578
2019-10-21,107.30999755859375
2019-12-18,107.75
2020-03-06,107.62000274658203
2019-10-03,112.06999969482422
2020-03-09,114.43000030517578
2020-05-27,111.7300033569336
2019-12-24,113.08999633789062
2020-03-12,118.5199966430664
2018-12-20,118.18000030517578
2019-08-01,120.83000183105469
2018-08-14,124.16999816894531
2018-07-13,127.7699966430664
2018-10-17,129.69000244140625
2019-05-29,132.22999572753906
2019-03-26,131.2100067138672
2019-02-22,128.0
2019-10-04,125.41999816894531
2019-11-05,126.7300033569336
2019-12-27,130.1699981689453
2020-06-02,129.5500030517578
2019-12-30,129.13999938964844
2020-03-18,128.4600067138672
2020-06-05,128.41000366210938
2019-07-15,129.2100067138672
2018-12-03,125.75
2019-06-13,127.06999969482422
2019-01-04,118.36000061035156
2018-08-29,116.4800033569336
2019-02-05,118.79000091552734
2018-11-01,117.62000274658203
2019-08-16,112.8499984741211
2019-04-10,112.63999938964844
2019-09-17,114.45999908447266
2019-10-15,120.55000305175781
2020-01-02,119.13999938964844
2020-06-08,121.48999786376953
2019-10-18,123.08000183105469
2020-03-24,132.8000030517578
2020-06-11,130.77000427246094
2020-01-08,132.94000244140625
2019-04-25,133.8800048828125
2019-07-30,134.49000549316406
2019-02-20,134.8000030517578
2018-07-11,135.6999969482422
2018-09-13,137.35000610351562
2018-10-15,138.75999450683594
2019-06-28,136.42999267578125
2018-12-18,135.5
2018-11-16,142.0
2019-10-02,147.5
2020-03-27,151.83999633789062
2020-01-10,147.42999267578125
2019-10-24,152.4499969482422
2020-03-30,155.74000549316406
2020-06-17,156.52999877929688
2020-01-14,157.6999969482422
2020-04-02,152.9600067138672
2019-01-02,153.33999633789062
2019-08-14,155.24000549316406
2018-10-30,154.58999633789062
2019-06-11,154.9600067138672
2019-05-10,151.97000122070312
2019-04-08,152.63999938964844
2018-08-27,155.49000549316406
2018-07-26,157.85000610351562
2018-09-28,157.16000366210938
2019-03-07,157.22999572753906
2019-10-30,156.17999267578125
2020-01-17,155.97999572753906
2020-06-23,150.0800018310547
2020-04-08,153.85000610351562
2020-06-26,153.19000244140625
2019-03-22,159.38999938964844
2019-01-17,158.2100067138672
2019-08-29,155.3000030517578
2018-11-14,157.1699981689453
2019-06-26,163.5500030517578
2018-09-11,165.85000610351562
2018-07-09,166.27000427246094
2018-08-10,165.0
2019-04-23,166.64999389648438
2019-09-30,166.66000366210938
2020-01-23,168.0
2019-11-08,169.74000549316406
2020-04-14,169.89999389648438
2019-11-11,169.8800048828125
2020-01-29,170.0399932861328
2020-04-17,169.64999389648438
2018-07-24,169.3699951171875
2018-09-26,168.6699981689453
2019-05-08,166.55999755859375
2019-03-05,165.69000244140625
2019-02-01,165.97000122070312
2018-12-31,166.27000427246094
2018-11-29,165.9199981689453
2019-08-12,163.4499969482422
2019-07-11,160.86000061035156
2019-09-13,157.07000732421875
2019-11-14,156.0500030517578
2020-04-20,157.7899932861328
2020-02-04,161.27999877929688
2020-04-23,157.89999389648438
2018-12-14,156.9499969482422
2019-08-27,155.35000610351562
2018-08-08,155.82000732421875
2018-10-11,149.72000122070312
2018-11-12,151.5500030517578
2019-07-26,153.66000366210938
2019-06-24,152.55999755859375
2019-05-23,140.83999633789062
2019-03-20,141.30999755859375
2019-01-15,149.3300018310547
2019-11-20,155.27999877929688
2020-02-07,155.25999450683594
2020-02-10,151.55999755859375
2020-04-29,151.08999633789062
2019-11-26,156.0
2020-02-13,160.0800018310547
2019-01-30,160.2899932861328
2018-08-23,161.11000061035156
2018-09-24,156.58999633789062
2018-11-27,156.49000549316406
2018-10-26,159.1199951171875
2019-07-09,154.47000122070312
2019-06-07,143.97000122070312
2019-05-06,143.5
2019-04-04,137.69000244140625
2019-09-11,136.8300018310547
2019-11-29,135.36000061035156
2020-05-05,135.8000030517578
2019-12-02,138.61000061035156
2020-02-19,132.3300018310547
2020-05-08,125.73999786376953
2019-05-21,118.36000061035156
2019-03-18,106.7699966430664
2018-09-07,108.8499984741211
2018-08-06,104.20999908447266
2018-10-09,94.05000305175781
2019-02-14,91.55999755859375
2018-12-12,90.38999938964844
2019-07-24,86.02999877929688
2019-09-26,75.54000091552734
2019-10-28,79.4000015258789
2019-12-05,82.04000091552734
2020-05-11,72.54000091552734
2019-07-03,89.68000030517578
2020-02-25,101.18000030517578
2020-05-14,101.26000213623047
2020-02-28,92.98999786376953
2019-08-08,95.48999786376953
2019-06-05,105.73999786376953
2018-07-20,100.43000030517578
2018-08-21,103.5
2018-10-24,93.76000213623047
2019-04-02,104.25
2019-03-01,111.98999786376953
2019-01-28,114.94000244140625
2018-12-27,114.83999633789062
2019-09-09,104.9000015258789
2020-03-02,109.81999969482422
2020-05-20,104.95999908447266
2019-12-17,103.97000122070312
2020-03-05,106.19999694824219
2019-02-12,104.9000015258789
2019-01-11,99.25
2018-12-10,101.79000091552734
2019-08-23,105.05000305175781
2018-11-08,107.30000305175781
2019-07-22,111.9800033569336
2019-06-20,118.79000091552734
2018-09-05,128.41000366210938
2019-04-17,130.99000549316406
2019-09-24,125.93000030517578
2019-12-20,117.61000061035156
2020-05-26,122.3499984741211
2019-04-30,116.33999633789062
2019-12-23,115.75
2020-03-11,119.77999877929688
2020-05-29,119.02999877929688
2019-12-26,117.30000305175781
2020-06-01,111.1500015258789
2019-05-02,116.23999786376953
2019-02-27,118.94999694824219
2018-11-23,133.00999450683594
2019-08-06,129.4600067138672
2018-07-18,129.5800018310547
2018-09-20,129.88999938964844
2018-10-22,131.61000061035156
2019-07-05,140.39999389648438
2019-06-03,143.6999969482422
2019-10-09,142.11000061035156
2019-10-11,141.3000030517578
2020-03-17,141.91000366210938
2020-06-04,144.27999877929688
2019-10-14,150.8699951171875
2020-03-20,153.9499969482422
2018-11-06,165.8699951171875
2019-06-18,165.8000030517578
2019-05-17,161.60000610351562
2019-04-15,158.91000366210938
2019-03-14,148.0
2019-01-09,149.44000244140625
2018-08-02,147.8000030517578
2018-10-05,161.05999755859375
2019-08-21,158.0399932861328
2019-10-17,156.58999633789062
2020-03-23,158.47000122070312
2020-06-10,157.52999877929688
2019-02-25,158.67999267578125
2020-01-07,152.27999877929688
2020-03-26,144.97999572753906
2019-10-23,144.02000427246094
